chrom	length	bases	mean	min	max
scaffold_648	65713	356602	5.43	1	10
scaffold_649	65674	318317	4.85	0	10
scaffold_650	65551	176757	2.70	0	14
scaffold_651	65422	349914	5.35	1	9
scaffold_652	65406	245080	3.75	1	7
scaffold_653	65259	326252	5.00	1	8
scaffold_654	65241	1332461	20.42	1	31
scaffold_655	65128	420047	6.45	1	13
scaffold_656	65075	447997	6.88	3	12
scaffold_657	65067	337832	5.19	1	11
scaffold_658	64992	1083888	16.68	2	25
scaffold_659	64981	239503	3.69	1	7
scaffold_660	64877	572170	8.82	1	17
scaffold_661	64676	403272	6.24	1	10
scaffold_662	64663	1583412	24.49	4	49
scaffold_663	64659	713865	11.04	1	24
scaffold_664	64615	220108	3.41	1	7
scaffold_665	64519	1089267	16.88	1	32
scaffold_666	64455	286239	4.44	0	10
scaffold_667	64434	653	0.01	0	1
scaffold_668	64079	347314	5.42	1	12
scaffold_669	64050	397368	6.20	1	12
scaffold_670	64048	108110	1.69	0	8
scaffold_671	63853	138747	2.17	0	9
scaffold_672	63792	212324	3.33	0	8
scaffold_673	63704	185988	2.92	0	16
scaffold_674	63515	1571028	24.73	3	61
scaffold_675	63512	319141	5.02	1	9
scaffold_676	63386	1154826	18.22	4	31
scaffold_677	63113	288869	4.58	1	8
scaffold_678	63111	229745	3.64	0	10
scaffold_679	62970	0	0.00	0	0
scaffold_680	62957	1870786	29.72	1	47
scaffold_681	62761	10330	0.16	0	1
scaffold_682	62713	1376880	21.96	8	35
scaffold_683	62580	228199	3.65	1	9
scaffold_684	62451	308208	4.94	0	11
scaffold_685	62438	359636	5.76	0	16
scaffold_686	62428	240438	3.85	1	8
scaffold_687	62258	322302	5.18	1	9
scaffold_688	62213	316271	5.08	1	10
scaffold_689	62190	510134	8.20	1	14
scaffold_690	61931	276938	4.47	1	9
scaffold_691	61747	209288	3.39	1	7
scaffold_692	61741	287521	4.66	1	7
scaffold_693	61689	84903	1.38	0	3
scaffold_694	61664	384371	6.23	1	11
scaffold_695	61648	0	0.00	0	0
scaffold_696	61620	692875	11.24	2	18
scaffold_697	61615	297811	4.83	1	9
scaffold_698	61256	869463	14.19	1	28
scaffold_699	61254	1600574	26.13	2	40
scaffold_700	61112	231056	3.78	0	16
scaffold_701	61034	248228	4.07	1	9
scaffold_702	60974	380836	6.25	2	12
scaffold_703	60940	197995	3.25	1	7
scaffold_704	60859	1618367	26.59	3	41
scaffold_705	60723	0	0.00	0	0
scaffold_706	60625	0	0.00	0	0
scaffold_707	60528	188749	3.12	1	6
scaffold_708	60447	0	0.00	0	0
scaffold_709	60414	195809	3.24	0	16
scaffold_710	60339	0	0.00	0	0
scaffold_711	60285	296076	4.91	1	9
scaffold_712	60110	221813	3.69	1	8
scaffold_713	60092	0	0.00	0	0
scaffold_714	60079	1360858	22.65	1	38
scaffold_715	59996	456547	7.61	1	18
scaffold_716	59966	350780	5.85	1	11
scaffold_717	59781	204355	3.42	1	8
scaffold_718	59706	605278	10.14	0	22
scaffold_719	59648	350399	5.87	1	15
scaffold_720	59648	206509	3.46	0	8
scaffold_721	59600	7516	0.13	0	1
scaffold_722	59594	224039	3.76	0	9
scaffold_723	59557	257708	4.33	1	7
scaffold_724	59438	119340	2.01	0	5
scaffold_725	59395	241185	4.06	1	6
scaffold_726	59380	278553	4.69	1	9
scaffold_727	59368	1370560	23.09	3	36
scaffold_728	59140	184038	3.11	0	12
scaffold_729	58986	411135	6.97	1	13
scaffold_730	58899	25702	0.44	0	2
scaffold_731	58835	351050	5.97	1	12
scaffold_732	58808	229192	3.90	0	8
scaffold_733	58706	1099910	18.74	0	61
scaffold_734	58641	749042	12.77	1	23
scaffold_735	58543	208792	3.57	1	9
scaffold_736	58517	308495	5.27	2	12
scaffold_737	58378	620376	10.63	1	22
scaffold_738	58279	232765	3.99	1	8
scaffold_739	58275	303034	5.20	2	11
scaffold_740	58225	389348	6.69	1	17
scaffold_741	58129	0	0.00	0	0
scaffold_742	58017	236730	4.08	1	9
scaffold_743	57894	301943	5.22	1	11
scaffold_744	57615	595596	10.34	1	25
scaffold_745	57607	263097	4.57	1	9
scaffold_746	57584	1272853	22.10	1	61
scaffold_747	57550	216021	3.75	1	8
scaffold_748	57276	1110044	19.38	1	31
scaffold_749	57163	16477	0.29	0	1
scaffold_750	56779	1198690	21.11	2	40
scaffold_751	56754	270092	4.76	1	10
scaffold_752	56704	113568	2.00	0	8
scaffold_753	56612	272595	4.82	1	10
scaffold_754	56504	194203	3.44	0	31
scaffold_755	56450	230026	4.07	1	6
scaffold_756	56443	299785	5.31	1	10
scaffold_757	56394	300934	5.34	2	10
scaffold_758	56380	0	0.00	0	0
scaffold_759	56195	1179154	20.98	4	42
scaffold_760	56190	0	0.00	0	0
scaffold_761	56183	850498	15.14	0	57
scaffold_762	55915	174947	3.13	0	6
scaffold_763	55901	185732	3.32	0	5
scaffold_764	55716	332943	5.98	1	16
scaffold_765	55647	0	0.00	0	0
scaffold_766	55486	347444	6.26	1	10
scaffold_767	55473	172167	3.10	0	6
scaffold_768	55284	202202	3.66	0	8
scaffold_769	55015	283329	5.15	1	9
scaffold_770	55004	314335	5.71	1	12
scaffold_771	54919	257805	4.69	1	10
scaffold_772	54917	1333877	24.29	4	38
scaffold_773	54843	108627	1.98	1	6
scaffold_774	54814	0	0.00	0	0
scaffold_775	54622	1548595	28.35	4	52
scaffold_776	54571	365829	6.70	2	14
scaffold_777	54525	369671	6.78	0	12
scaffold_778	54504	214658	3.94	1	9
scaffold_779	54481	661397	12.14	1	26
scaffold_780	54462	260146	4.78	1	9
scaffold_781	54449	73833	1.36	0	4
scaffold_782	54297	343929	6.33	3	12
scaffold_783	54114	609512	11.26	4	17
scaffold_784	54044	0	0.00	0	0
scaffold_785	54036	156548	2.90	0	9
scaffold_786	53919	264685	4.91	1	7
scaffold_787	53900	214687	3.98	0	15
scaffold_788	53895	313923	5.82	1	12
scaffold_789	53755	165902	3.09	0	8
scaffold_790	53668	361212	6.73	2	12
scaffold_791	53638	949011	17.69	2	35
scaffold_792	53605	279513	5.21	1	10
scaffold_793	53348	122719	2.30	0	8
scaffold_794	53302	176293	3.31	1	5
scaffold_795	53171	118728	2.23	0	7
scaffold_796	53007	316668	5.97	1	11
scaffold_797	52881	0	0.00	0	0
scaffold_798	52866	401314	7.59	2	15
scaffold_799	52843	602271	11.40	1	22
scaffold_800	52840	217528	4.12	0	7
scaffold_801	52757	211730	4.01	2	7
scaffold_802	52462	845321	16.11	1	31
scaffold_803	52344	293544	5.61	2	11
scaffold_804	52247	353467	6.77	0	18
scaffold_805	52237	218476	4.18	1	7
scaffold_806	52183	457313	8.76	1	18
scaffold_807	52086	239314	4.59	1	11
scaffold_808	51992	0	0.00	0	0
scaffold_809	51910	278248	5.36	1	9
scaffold_810	51586	178027	3.45	1	6
scaffold_811	51493	109706	2.13	0	8
scaffold_812	51425	1155421	22.47	2	36
scaffold_813	51377	135696	2.64	1	5
scaffold_814	51292	0	0.00	0	0
scaffold_815	51278	320260	6.25	2	10
scaffold_816	51140	0	0.00	0	0
scaffold_817	51000	1296851	25.43	4	43
scaffold_818	50985	286054	5.61	1	9
scaffold_819	50969	243773	4.78	1	8
scaffold_820	50962	149969	2.94	1	5
scaffold_821	50959	427263	8.38	1	18
scaffold_822	50636	989758	19.55	4	35
scaffold_823	50517	590226	11.68	1	90
scaffold_824	50426	245976	4.88	1	8
scaffold_825	50416	366179	7.26	1	15
scaffold_826	50315	209750	4.17	1	7
scaffold_827	50213	59209	1.18	0	5
scaffold_828	50207	188999	3.76	1	8
scaffold_829	50192	258382	5.15	0	11
scaffold_830	50170	264450	5.27	1	11
scaffold_831	50137	142325	2.84	1	6
scaffold_832	50008	185274	3.70	1	6
scaffold_833	49973	425207	8.51	1	13
scaffold_834	49885	1010139	20.25	0	71
scaffold_835	49722	412223	8.29	0	22
scaffold_836	49683	74941	1.51	0	6
scaffold_837	49658	238289	4.80	1	9
scaffold_838	49599	876271	17.67	2	37
scaffold_839	49557	292730	5.91	0	13
scaffold_840	49514	196739	3.97	0	12
scaffold_841	49254	1067650	21.68	0	53
scaffold_842	49193	138565	2.82	0	7
scaffold_843	49163	321085	6.53	1	12
scaffold_844	49062	449403	9.16	1	14
scaffold_845	49037	263551	5.37	1	9
scaffold_846	49031	230621	4.70	1	13
scaffold_847	48995	562502	11.48	1	29
scaffold_848	48957	441482	9.02	1	19
scaffold_849	48919	361463	7.39	0	14
scaffold_850	48899	274304	5.61	1	9
scaffold_851	48856	23528	0.48	0	1
scaffold_852	48849	208133	4.26	1	8
scaffold_853	48740	163686	3.36	1	6
scaffold_854	48669	169463	3.48	1	9
scaffold_855	48661	347853	7.15	0	20
scaffold_856	48644	740317	15.22	1	30
scaffold_857	48584	368822	7.59	1	16
scaffold_858	48539	175699	3.62	1	6
scaffold_859	48528	223186	4.60	1	8
scaffold_860	48463	234164	4.83	1	8
scaffold_861	48441	794401	16.40	3	27
scaffold_862	48418	431778	8.92	1	25
scaffold_863	48332	917254	18.98	6	32
scaffold_864	48275	6827	0.14	0	1
scaffold_865	48172	283481	5.88	1	9
scaffold_866	48171	271505	5.64	0	13
scaffold_867	48036	190866	3.97	1	8
scaffold_868	48020	145965	3.04	1	7
scaffold_869	47999	86282	1.80	0	4
scaffold_870	47962	263217	5.49	1	11
scaffold_871	47911	233620	4.88	2	9
scaffold_872	47900	174124	3.64	2	6
scaffold_873	47863	318270	6.65	1	11
scaffold_874	47821	0	0.00	0	0
scaffold_875	47803	210174	4.40	1	8
scaffold_876	47794	698988	14.63	1	40
scaffold_877	47774	220081	4.61	1	8
scaffold_878	47489	187582	3.95	1	7
scaffold_879	47396	153875	3.25	1	6
scaffold_880	47315	14447	0.31	0	1
scaffold_881	47227	431514	9.14	1	15
scaffold_882	47109	0	0.00	0	0
scaffold_883	46934	239953	5.11	0	16
scaffold_884	46918	698434	14.89	1	32
scaffold_885	46873	157698	3.36	1	5
scaffold_886	46787	280333	5.99	1	9
scaffold_887	46738	500404	10.71	2	21
scaffold_888	46696	721593	15.45	1	32
scaffold_889	46681	168287	3.61	1	5
scaffold_890	46489	195832	4.21	1	9
scaffold_891	46422	130453	2.81	0	7
scaffold_892	46415	2032	0.04	0	2
scaffold_893	46414	510390	11.00	2	48
scaffold_894	46360	175532	3.79	1	6
scaffold_895	46344	114761	2.48	0	9
scaffold_896	46324	430607	9.30	0	25
scaffold_897	46316	289923	6.26	1	10
scaffold_898	46211	911499	19.72	2	33
scaffold_899	46173	961660	20.83	1	31
scaffold_900	46126	235003	5.09	1	9
scaffold_901	46069	740659	16.08	0	42
scaffold_902	46043	84990	1.85	0	5
scaffold_903	45958	127022	2.76	0	5
scaffold_904	45945	0	0.00	0	0
scaffold_905	45759	235965	5.16	1	8
scaffold_906	45717	197640	4.32	0	8
scaffold_907	45705	965762	21.13	1	42
scaffold_908	45652	278464	6.10	1	12
scaffold_909	45543	391969	8.61	1	18
scaffold_910	45524	440374	9.67	1	21
scaffold_911	45449	190611	4.19	1	7
scaffold_912	45411	127050	2.80	0	9
scaffold_913	45362	151282	3.33	1	6
scaffold_914	45297	534685	11.80	0	21
scaffold_915	45242	276972	6.12	1	11
scaffold_916	45235	162264	3.59	1	7
scaffold_917	45206	357526	7.91	1	16
scaffold_918	45186	84564	1.87	1	5
scaffold_919	45181	0	0.00	0	0
scaffold_920	45101	221504	4.91	1	10
scaffold_921	45053	213593	4.74	1	8
scaffold_922	45023	293194	6.51	1	13
scaffold_923	45018	0	0.00	0	0
scaffold_924	44992	132129	2.94	0	6
scaffold_925	44973	206979	4.60	1	8
scaffold_926	44927	229081	5.10	1	10
scaffold_927	44904	288049	6.41	0	15
scaffold_928	44879	178138	3.97	1	8
scaffold_929	44836	249998	5.58	1	10
scaffold_930	44777	973604	21.74	1	36
scaffold_931	44685	282255	6.32	1	11
scaffold_932	44660	270146	6.05	1	11
scaffold_933	44631	98301	2.20	1	5
scaffold_934	44627	485170	10.87	1	21
scaffold_935	44487	359143	8.07	1	17
scaffold_936	44360	857717	19.34	2	33
scaffold_937	44166	177909	4.03	2	6
scaffold_938	44029	127228	2.89	1	5
scaffold_939	43836	150680	3.44	1	7
scaffold_940	43718	144437	3.30	1	6
scaffold_941	43718	188180	4.30	1	8
scaffold_942	43713	119845	2.74	1	5
scaffold_943	43682	210292	4.81	2	9
scaffold_944	43612	1023885	23.48	1	39
scaffold_945	43439	364395	8.39	1	18
scaffold_946	43423	274917	6.33	1	12
scaffold_947	43277	209962	4.85	1	9
scaffold_948	43262	14775	0.34	0	1
scaffold_949	43258	241690	5.59	1	13
scaffold_950	43255	199223	4.61	1	8
scaffold_951	43238	168592	3.90	1	7
scaffold_952	43192	183264	4.24	1	7
scaffold_953	43157	0	0.00	0	0
scaffold_954	43154	817219	18.94	1	39
scaffold_955	43154	0	0.00	0	0
scaffold_956	43113	187942	4.36	1	9
scaffold_957	43096	297974	6.91	1	11
scaffold_958	43073	100627	2.34	0	5
scaffold_959	43041	674104	15.66	4	29
scaffold_960	42946	265160	6.17	1	12
scaffold_961	42932	142816	3.33	2	6
scaffold_962	42929	350368	8.16	1	16
scaffold_963	42834	5641	0.13	0	1
scaffold_964	42794	185995	4.35	1	10
scaffold_965	42789	173094	4.05	0	10
scaffold_966	42787	393281	9.19	1	19
scaffold_967	42714	153659	3.60	1	8
scaffold_968	42654	0	0.00	0	0
scaffold_969	42617	113371	2.66	0	7
scaffold_970	42489	0	0.00	0	0
scaffold_971	42410	204880	4.83	1	9
scaffold_972	42373	233716	5.52	1	9
scaffold_973	42349	238434	5.63	1	11
scaffold_974	42315	477286	11.28	0	20
scaffold_975	42269	736519	17.42	1	37
scaffold_976	42229	0	0.00	0	0
scaffold_977	42221	0	0.00	0	0
scaffold_978	42033	173057	4.12	1	8
scaffold_979	42022	106699	2.54	1	5
scaffold_980	42021	246386	5.86	1	9
scaffold_981	42010	132316	3.15	1	6
scaffold_982	41989	139503	3.32	1	8
scaffold_983	41987	586337	13.96	1	27
scaffold_984	41941	172909	4.12	1	9
scaffold_985	41914	210889	5.03	1	9
scaffold_986	41840	193980	4.64	1	9
scaffold_987	41793	132801	3.18	1	6
scaffold_988	41761	194062	4.65	1	9
scaffold_989	41679	643821	15.45	3	24
scaffold_990	41603	361132	8.68	1	21
scaffold_991	41587	259199	6.23	1	14
scaffold_992	41583	225531	5.42	1	12
scaffold_993	41533	407	0.01	0	1
scaffold_994	41426	273807	6.61	1	12
scaffold_995	41384	241427	5.83	1	11
scaffold_996	41364	1003608	24.26	4	38
scaffold_997	41317	72380	1.75	0	6
scaffold_998	41311	178180	4.31	1	8
scaffold_999	41302	232521	5.63	1	13
scaffold_1000	41246	256794	6.23	1	16
scaffold_1001	41177	221133	5.37	0	13
scaffold_1002	41134	0	0.00	0	0
scaffold_1003	41120	335197	8.15	2	13
scaffold_1004	41108	183125	4.45	1	9
scaffold_1005	41059	212978	5.19	1	8
scaffold_1006	41054	37259	0.91	0	2
scaffold_1007	41045	253041	6.16	3	8
scaffold_1008	41001	308849	7.53	1	14
scaffold_1009	40768	420640	10.32	2	15
scaffold_1010	40740	199081	4.89	1	8
scaffold_1011	40681	156734	3.85	1	6
scaffold_1012	40666	0	0.00	0	0
scaffold_1013	40624	166175	4.09	1	7
scaffold_1014	40549	0	0.00	0	0
scaffold_1015	40486	218690	5.40	1	10
scaffold_1016	40458	180060	4.45	1	8
scaffold_1017	40368	0	0.00	0	0
scaffold_1018	40298	268394	6.66	2	13
scaffold_1019	40286	246737	6.12	1	11
scaffold_1020	40286	463705	11.51	1	18
scaffold_1021	40251	142689	3.54	0	6
scaffold_1022	40240	164755	4.09	1	7
scaffold_1023	40230	156961	3.90	0	11
scaffold_1024	40139	163098	4.06	1	7
scaffold_1025	40114	183877	4.58	2	7
scaffold_1026	40035	174183	4.35	2	8
scaffold_1027	39996	377757	9.44	1	22
scaffold_1028	39984	133004	3.33	1	5
scaffold_1029	39958	166750	4.17	2	7
scaffold_1030	39922	640447	16.04	2	33
scaffold_1031	39901	316589	7.93	1	13
scaffold_1032	39889	98437	2.47	0	6
scaffold_1033	39830	140456	3.53	1	7
scaffold_1034	39719	0	0.00	0	0
scaffold_1035	39697	239093	6.02	1	14
scaffold_1036	39668	213765	5.39	1	11
scaffold_1037	39656	219434	5.53	1	8
scaffold_1038	39636	401279	10.12	1	19
scaffold_1039	39597	202496	5.11	1	8
scaffold_1040	39594	0	0.00	0	0
scaffold_1041	39576	160982	4.07	1	7
scaffold_1042	39497	100032	2.53	1	5
scaffold_1043	39380	186250	4.73	1	10
scaffold_1044	39375	297216	7.55	1	14
scaffold_1045	39296	145700	3.71	1	9
scaffold_1046	39238	130636	3.33	1	6
scaffold_1047	39232	125799	3.21	0	9
scaffold_1048	39218	0	0.00	0	0
scaffold_1049	39189	142098	3.63	1	7
scaffold_1050	39178	216247	5.52	1	10
scaffold_1051	39154	237092	6.06	2	11
scaffold_1052	39151	377310	9.64	1	20
scaffold_1053	39120	2886	0.07	0	1
scaffold_1054	39099	232187	5.94	0	12
scaffold_1055	39069	148657	3.80	1	6
scaffold_1056	39057	11101	0.28	0	1
scaffold_1057	39008	200241	5.13	1	9
scaffold_1058	38997	0	0.00	0	0
scaffold_1059	38940	1938082	49.77	11	103
scaffold_1060	38851	295391	7.60	1	14
scaffold_1061	38831	185385	4.77	1	10
scaffold_1062	38816	209906	5.41	1	10
scaffold_1063	38789	304718	7.86	0	12
scaffold_1064	38786	244237	6.30	1	13
scaffold_1065	38782	128422	3.31	1	6
scaffold_1066	38693	293727	7.59	1	15
scaffold_1067	38692	162862	4.21	1	8
scaffold_1068	38605	90320	2.34	1	6
scaffold_1069	38584	118924	3.08	1	6
scaffold_1070	38567	196629	5.10	2	8
scaffold_1071	38547	327407	8.49	1	13
scaffold_1072	38506	167900	4.36	1	7
scaffold_1073	38496	0	0.00	0	0
scaffold_1074	38495	150554	3.91	1	6
scaffold_1075	38480	14091	0.37	0	1
scaffold_1076	38462	157048	4.08	1	8
scaffold_1077	38425	621761	16.18	1	32
scaffold_1078	38378	110193	2.87	1	5
scaffold_1079	38287	260537	6.80	1	11
scaffold_1080	38284	892719	23.32	1	45
scaffold_1081	38278	135149	3.53	1	6
scaffold_1082	38266	883977	23.10	1	38
scaffold_1083	38204	202138	5.29	1	11
scaffold_1084	38164	154020	4.04	1	8
scaffold_1085	38104	177710	4.66	1	7
scaffold_1086	38087	0	0.00	0	0
scaffold_1087	38053	140806	3.70	1	7
scaffold_1088	37945	0	0.00	0	0
scaffold_1089	37906	673817	17.78	5	27
scaffold_1090	37809	0	0.00	0	0
scaffold_1091	37780	0	0.00	0	0
scaffold_1092	37714	135265	3.59	1	8
scaffold_1093	37696	530310	14.07	1	20
scaffold_1094	37694	47494	1.26	0	4
scaffold_1095	37685	263746	7.00	1	11
scaffold_1096	37550	289022	7.70	1	16
scaffold_1097	37385	585249	15.65	1	30
scaffold_1098	37369	85118	2.28	1	3
scaffold_1099	37268	354109	9.50	1	19
scaffold_1100	37256	0	0.00	0	0
scaffold_1101	37239	138639	3.72	1	6
scaffold_1102	37195	148629	4.00	1	8
scaffold_1103	37166	208373	5.61	1	10
scaffold_1104	37143	124245	3.35	1	6
scaffold_1105	37132	137828	3.71	1	6
scaffold_1106	37020	944324	25.51	4	39
scaffold_1107	37017	112472	3.04	0	6
scaffold_1108	36950	744295	20.14	3	34
scaffold_1109	36928	91454	2.48	1	5
scaffold_1110	36872	148311	4.02	1	8
scaffold_1111	36826	71453	1.94	0	4
scaffold_1112	36814	230287	6.26	1	14
scaffold_1113	36724	365624	9.96	1	21
scaffold_1114	36704	168521	4.59	1	8
scaffold_1115	36683	83814	2.28	0	6
scaffold_1116	36609	161422	4.41	1	7
scaffold_1117	36606	599940	16.39	3	28
scaffold_1118	36589	194197	5.31	1	8
scaffold_1119	36576	211324	5.78	1	9
scaffold_1120	36516	95347	2.61	1	5
scaffold_1121	36497	256483	7.03	1	13
scaffold_1122	36459	637866	17.50	3	31
scaffold_1123	36417	101570	2.79	1	6
scaffold_1124	36353	227405	6.26	0	13
scaffold_1125	36324	388324	10.69	1	14
scaffold_1126	36323	110838	3.05	1	5
scaffold_1127	36271	184752	5.09	1	9
scaffold_1128	36173	649803	17.96	2	29
scaffold_1129	36172	190151	5.26	1	9
scaffold_1130	36168	123492	3.41	1	6
scaffold_1131	36164	157179	4.35	1	7
scaffold_1132	36123	124047	3.43	1	6
scaffold_1133	36122	0	0.00	0	0
scaffold_1134	36097	140742	3.90	1	6
scaffold_1135	36051	160708	4.46	1	7
scaffold_1136	36047	152653	4.23	1	9
scaffold_1137	36043	136652	3.79	1	7
scaffold_1138	36005	172484	4.79	1	9
scaffold_1139	36004	0	0.00	0	0
scaffold_1140	35958	170840	4.75	1	9
scaffold_1141	35907	295484	8.23	1	15
scaffold_1142	35900	448367	12.49	1	22
scaffold_1143	35849	107770	3.01	1	5
scaffold_1144	35761	154105	4.31	1	8
scaffold_1145	35759	146470	4.10	1	10
scaffold_1146	35759	147905	4.14	1	7
scaffold_1147	35671	430398	12.07	0	25
scaffold_1148	35656	76974	2.16	1	5
scaffold_1149	35653	135146	3.79	1	6
scaffold_1150	35600	698164	19.61	6	31
scaffold_1151	35511	193271	5.44	1	12
scaffold_1152	35467	0	0.00	0	0
scaffold_1153	35452	98996	2.79	1	5
scaffold_1154	35430	166649	4.70	1	10
scaffold_1155	35409	150960	4.26	1	8
scaffold_1156	35386	110172	3.11	1	6
scaffold_1157	35298	302155	8.56	1	16
scaffold_1158	35296	1125	0.03	0	1
scaffold_1159	35281	142737	4.05	1	8
scaffold_1160	35257	75294	2.14	1	4
scaffold_1161	35239	5912	0.17	0	11
scaffold_1162	35239	140998	4.00	1	7
scaffold_1163	35172	130437	3.71	1	8
scaffold_1164	35120	78673	2.24	1	5
scaffold_1165	34982	246747	7.05	1	12
scaffold_1166	34960	128412	3.67	1	6
scaffold_1167	34952	114658	3.28	1	6
scaffold_1168	34902	244272	7.00	1	14
scaffold_1169	34866	208398	5.98	1	10
scaffold_1170	34813	238986	6.86	1	11
scaffold_1171	34792	76383	2.20	1	4
scaffold_1172	34737	135792	3.91	1	6
scaffold_1173	34634	184001	5.31	1	8
scaffold_1174	34600	152853	4.42	1	7
scaffold_1175	34589	246511	7.13	0	10
scaffold_1176	34579	93358	2.70	1	6
scaffold_1177	34566	155123	4.49	1	8
scaffold_1178	34547	127354	3.69	1	7
scaffold_1179	34525	175747	5.09	3	8
scaffold_1180	34503	124643	3.61	1	5
scaffold_1181	34491	128062	3.71	1	6
scaffold_1182	34480	3836	0.11	0	1
scaffold_1183	34472	502871	14.59	1	29
scaffold_1184	34465	179089	5.20	2	9
scaffold_1185	34412	0	0.00	0	0
scaffold_1186	34406	131892	3.83	0	8
scaffold_1187	34359	154491	4.50	1	7
scaffold_1188	34233	123590	3.61	1	7
scaffold_1189	34226	127208	3.72	1	10
scaffold_1190	34195	87526	2.56	1	5
scaffold_1191	34154	100019	2.93	1	5
scaffold_1192	34135	31481	0.92	0	3
scaffold_1193	34122	106244	3.11	1	5
scaffold_1194	34115	0	0.00	0	0
scaffold_1195	34067	115777	3.40	1	7
scaffold_1196	34046	482758	14.18	1	31
scaffold_1197	34039	126706	3.72	1	7
scaffold_1198	34036	169367	4.98	1	9
scaffold_1199	34032	260420	7.65	1	15
scaffold_1200	34019	201241	5.92	1	11
scaffold_1201	34018	143426	4.22	1	6
scaffold_1202	34015	95760	2.82	0	9
scaffold_1203	33973	429692	12.65	2	22
scaffold_1204	33956	126966	3.74	1	6
scaffold_1205	33950	99636	2.93	2	4
scaffold_1206	33931	48020	1.42	1	3
scaffold_1207	33921	122338	3.61	1	8
scaffold_1208	33852	210054	6.21	1	10
scaffold_1209	33835	185516	5.48	1	11
scaffold_1210	33830	212444	6.28	0	14
scaffold_1211	33781	56060	1.66	0	3
scaffold_1212	33735	0	0.00	0	0
scaffold_1213	33732	112410	3.33	1	6
scaffold_1214	33691	210547	6.25	1	13
scaffold_1215	33667	206360	6.13	1	11
scaffold_1216	33585	163936	4.88	1	11
scaffold_1217	33562	253281	7.55	1	12
scaffold_1218	33560	227481	6.78	1	12
scaffold_1219	33502	117595	3.51	1	7
scaffold_1220	33460	152442	4.56	1	8
scaffold_1221	33456	466972	13.96	2	22
scaffold_1222	33421	117820	3.53	1	6
scaffold_1223	33331	110008	3.30	1	7
scaffold_1224	33290	180886	5.43	1	10
scaffold_1225	33270	157480	4.73	1	8
scaffold_1226	33267	0	0.00	0	0
scaffold_1227	33262	10369	0.31	0	1
scaffold_1228	33233	175098	5.27	2	10
scaffold_1229	33223	88337	2.66	1	4
scaffold_1230	33200	352443	10.62	3	16
scaffold_1231	33128	93414	2.82	1	5
scaffold_1232	33128	27170	0.82	0	2
scaffold_1233	33126	107958	3.26	0	5
scaffold_1234	33078	0	0.00	0	0
scaffold_1235	33075	135024	4.08	1	8
scaffold_1236	33070	44177	1.34	1	2
scaffold_1237	33040	191026	5.78	1	9
scaffold_1238	33002	224689	6.81	1	13
scaffold_1239	33000	117435	3.56	1	6
scaffold_1240	32990	57995	1.76	0	3
scaffold_1241	32969	133518	4.05	1	6
scaffold_1242	32961	410481	12.45	2	19
scaffold_1243	32953	135127	4.10	1	8
scaffold_1244	32922	124916	3.79	0	8
scaffold_1245	32826	664541	20.24	4	30
scaffold_1246	32810	6642	0.20	0	1
scaffold_1247	32803	49237	1.50	0	3
scaffold_1248	32798	145827	4.45	1	8
scaffold_1249	32779	149009	4.55	2	7
scaffold_1250	32777	548305	16.73	1	34
scaffold_1251	32756	172553	5.27	1	9
scaffold_1252	32719	115705	3.54	1	8
scaffold_1253	32699	124797	3.82	1	8
scaffold_1254	32611	136962	4.20	1	8
scaffold_1255	32489	107376	3.30	1	6
scaffold_1256	32453	231752	7.14	1	11
scaffold_1257	32395	111140	3.43	1	6
scaffold_1258	32389	311527	9.62	3	15
scaffold_1259	32259	185893	5.76	1	10
scaffold_1260	32099	146544	4.57	0	11
scaffold_1261	32034	97594	3.05	1	5
scaffold_1262	31930	134208	4.20	1	6
scaffold_1263	31910	122754	3.85	0	10
scaffold_1264	31889	140950	4.42	3	7
scaffold_1265	31885	135369	4.25	1	6
scaffold_1266	31789	151057	4.75	2	9
scaffold_1267	31746	156315	4.92	1	10
scaffold_1268	31742	82103	2.59	1	4
scaffold_1269	31652	392563	12.40	2	22
scaffold_1270	31586	131103	4.15	1	8
scaffold_1271	31584	207406	6.57	0	17
scaffold_1272	31503	169340	5.38	1	9
scaffold_1273	31496	320846	10.19	1	20
scaffold_1274	31491	639664	20.31	1	33
scaffold_1275	31487	160910	5.11	1	9
scaffold_1276	31487	159551	5.07	1	8
scaffold_1277	31462	170549	5.42	1	10
scaffold_1278	31404	573864	18.27	4	35
scaffold_1279	31361	178806	5.70	1	9
scaffold_1280	31342	151603	4.84	1	11
scaffold_1281	31342	373878	11.93	1	18
scaffold_1282	31274	360787	11.54	1	22
scaffold_1283	31230	91698	2.94	1	4
scaffold_1284	31209	0	0.00	0	0
scaffold_1285	31196	5033	0.16	0	1
scaffold_1286	31196	0	0.00	0	0
scaffold_1287	31151	95753	3.07	0	5
scaffold_1288	31143	245963	7.90	1	14
scaffold_1289	31132	266607	8.56	0	23
scaffold_1290	31111	132950	4.27	2	6
scaffold_1291	31102	129790	4.17	1	7
scaffold_1292	31072	67983	2.19	1	4
scaffold_1293	30987	151733	4.90	1	9
scaffold_1294	30938	84572	2.73	1	5
scaffold_1295	30861	173475	5.62	1	13
scaffold_1296	30820	147952	4.80	1	7
scaffold_1297	30813	0	0.00	0	0
scaffold_1298	30802	245316	7.96	1	14
scaffold_1299	30728	63302	2.06	1	4
