chrom	length	bases	mean	min	max
scaffold_651	37550	354608	9.44	0	29
scaffold_652	37242	843928	22.66	1	83
scaffold_653	37203	228856	6.15	2	10
scaffold_654	37180	0	0.00	0	0
scaffold_655	37180	203219	5.47	0	13
scaffold_656	37168	370966	9.98	2	19
scaffold_657	37132	216481	5.83	1	14
scaffold_658	37042	5805	0.16	0	2
scaffold_659	37007	414155	11.19	1	18
scaffold_660	36942	0	0.00	0	0
scaffold_661	36895	324065	8.78	0	20
scaffold_662	36895	1097	0.03	0	1
scaffold_663	36872	1101667	29.88	2	44
scaffold_664	36826	868786	23.59	2	41
scaffold_665	36712	254938	6.94	1	17
scaffold_666	36704	704846	19.20	1	29
scaffold_667	36691	464597	12.66	1	24
scaffold_668	36323	190695	5.25	1	9
scaffold_669	36289	841131	23.18	1	51
scaffold_670	36287	1185268	32.66	2	57
scaffold_671	36240	32484	0.90	0	3
scaffold_672	36238	792038	21.86	8	31
scaffold_673	36228	1023088	28.24	1	54
scaffold_674	36185	833605	23.04	1	51
scaffold_675	36172	773756	21.39	1	43
scaffold_676	36097	377898	10.47	3	15
scaffold_677	35903	0	0.00	0	0
scaffold_678	35849	107770	3.01	1	5
scaffold_679	35511	316370	8.91	1	13
scaffold_680	35499	834441	23.51	3	50
scaffold_681	35480	159978	4.51	1	10
scaffold_682	35473	811426	22.87	3	39
scaffold_683	35386	1291444	36.50	3	64
scaffold_684	35296	1125	0.03	0	1
scaffold_685	35257	480012	13.61	2	27
scaffold_686	35239	314186	8.92	1	19
scaffold_687	35214	12111	0.34	0	6
scaffold_688	35172	541625	15.40	7	21
scaffold_689	35004	560403	16.01	1	27
scaffold_690	34950	0	0.00	0	0
scaffold_691	34940	34940	1.00	1	1
scaffold_692	34926	147759	4.23	0	7
scaffold_693	34841	33316	0.96	0	6
scaffold_694	34777	640005	18.40	1	36
scaffold_695	34737	1155084	33.25	3	67
scaffold_696	34719	561968	16.19	9	21
scaffold_697	34649	114789	3.31	0	8
scaffold_698	34614	612219	17.69	2	32
scaffold_699	34596	153127	4.43	0	11
scaffold_700	34579	929209	26.87	2	62
scaffold_701	34503	347756	10.08	1	19
scaffold_702	34490	224978	6.52	0	13
scaffold_703	34480	0	0.00	0	0
scaffold_704	34293	248066	7.23	1	15
scaffold_705	34272	1047691	30.57	3	56
scaffold_706	34248	627345	18.32	2	30
scaffold_707	34209	52577	1.54	0	4
scaffold_708	34115	0	0.00	0	0
scaffold_709	34078	378560	11.11	2	19
scaffold_710	33995	914656	26.91	3	45
scaffold_711	33946	294584	8.68	2	17
scaffold_712	33929	28417	0.84	0	2
scaffold_713	33813	284968	8.43	0	17
scaffold_714	33757	442869	13.12	3	22
scaffold_715	33735	0	0.00	0	0
scaffold_716	33687	9338	0.28	0	1
scaffold_717	33557	354691	10.57	1	24
scaffold_718	33455	443810	13.27	7	19
scaffold_719	33451	275366	8.23	1	21
scaffold_720	33328	809740	24.30	3	37
scaffold_721	33321	966736	29.01	2	53
scaffold_722	33290	1041224	31.28	1	45
scaffold_723	33270	273452	8.22	2	14
scaffold_724	33267	0	0.00	0	0
scaffold_725	33220	487532	14.68	5	25
scaffold_726	33128	78516	2.37	0	7
scaffold_727	33128	122190	3.69	1	6
scaffold_728	33126	460612	13.90	2	22
scaffold_729	33123	315005	9.51	4	14
scaffold_730	33100	269810	8.15	2	14
scaffold_731	33099	1723	0.05	0	2
scaffold_732	33078	0	0.00	0	0
scaffold_733	33043	2156	0.07	0	1
scaffold_734	33041	0	0.00	0	0
scaffold_735	32800	206351	6.29	0	14
scaffold_736	32794	319473	9.74	1	19
scaffold_737	32754	386551	11.80	2	17
scaffold_738	32719	374749	11.45	1	17
scaffold_739	32718	1134	0.03	0	1
scaffold_740	32583	483837	14.85	1	29
scaffold_741	32399	899203	27.75	4	46
scaffold_742	32392	362014	11.18	1	21
scaffold_743	32380	241763	7.47	1	14
scaffold_744	32348	611303	18.90	1	30
scaffold_745	32057	17702	0.55	0	1
scaffold_746	31944	220590	6.91	1	13
scaffold_747	31920	311116	9.75	3	18
scaffold_748	31851	828867	26.02	0	51
scaffold_749	31821	203761	6.40	1	11
scaffold_750	31775	0	0.00	0	0
scaffold_751	31760	0	0.00	0	0
scaffold_752	31755	543510	17.12	3	33
scaffold_753	31668	753848	23.80	1	33
scaffold_754	31584	210741	6.67	1	13
scaffold_755	31561	415627	13.17	1	23
scaffold_756	31530	7634	0.24	0	2
scaffold_757	31417	417132	13.28	1	22
scaffold_758	31393	225785	7.19	0	16
scaffold_759	31337	456120	14.56	1	20
scaffold_760	31274	470179	15.03	1	27
scaffold_761	31240	456454	14.61	3	25
scaffold_762	31132	251279	8.07	0	21
scaffold_763	31110	496294	15.95	5	23
scaffold_764	31094	2389	0.08	0	1
scaffold_765	31074	270013	8.69	1	15
scaffold_766	30909	998123	32.29	1	107
scaffold_767	30687	464118	15.12	1	123
scaffold_768	30569	342300	11.20	1	19
scaffold_769	30109	0	0.00	0	0
scaffold_770	30025	667262	22.22	3	35
scaffold_771	29973	373642	12.47	1	22
scaffold_772	29931	437071	14.60	1	28
scaffold_773	29807	8312	0.28	0	2
scaffold_774	29748	217950	7.33	2	12
scaffold_775	29715	350900	11.81	1	26
scaffold_776	29638	436184	14.72	7	23
scaffold_777	29564	0	0.00	0	0
scaffold_778	29382	244879	8.33	1	17
scaffold_779	29368	394248	13.42	1	27
scaffold_780	29326	0	0.00	0	0
scaffold_781	29243	475090	16.25	4	28
scaffold_782	29160	385624	13.22	2	19
scaffold_783	29159	178686	6.13	1	10
scaffold_784	29142	0	0.00	0	0
scaffold_785	29103	497725	17.10	1	48
scaffold_786	29080	0	0.00	0	0
scaffold_787	28954	479373	16.56	1	27
scaffold_788	28889	427832	14.81	1	20
scaffold_789	28758	238540	8.29	1	15
scaffold_790	28692	397634	13.86	2	22
scaffold_791	28616	607761	21.24	1	40
scaffold_792	28491	211948	7.44	1	16
scaffold_793	28460	1720	0.06	0	1
scaffold_794	28302	0	0.00	0	0
scaffold_795	28274	431162	15.25	2	26
scaffold_796	28222	115364	4.09	1	8
scaffold_797	28135	404108	14.36	7	21
scaffold_798	28112	719959	25.61	4	49
scaffold_799	28046	0	0.00	0	0
scaffold_800	28041	349170	12.45	0	15
scaffold_801	28034	109606	3.91	1	7
scaffold_802	27870	560143	20.10	2	31
scaffold_803	27853	0	0.00	0	0
scaffold_804	27792	28876	1.04	0	6
scaffold_805	27666	598780	21.64	2	45
scaffold_806	27623	27623	1.00	1	1
scaffold_807	27433	0	0.00	0	0
scaffold_808	27399	252802	9.23	1	17
scaffold_809	27312	0	0.00	0	0
scaffold_810	27270	263395	9.66	1	19
scaffold_811	27243	0	0.00	0	0
scaffold_812	27201	532915	19.59	4	35
scaffold_813	27024	0	0.00	0	0
scaffold_814	26899	0	0.00	0	0
scaffold_815	26857	193563	7.21	0	15
scaffold_816	26846	412557	15.37	6	29
scaffold_817	26836	510929	19.04	8	29
scaffold_818	26790	0	0.00	0	0
scaffold_819	26722	436890	16.35	2	26
scaffold_820	26629	0	0.00	0	0
scaffold_821	26579	155762	5.86	1	9
scaffold_822	26501	0	0.00	0	0
scaffold_823	26499	250230	9.44	2	15
scaffold_824	26328	469456	17.83	7	28
scaffold_825	26289	69252	2.63	0	7
scaffold_826	26228	0	0.00	0	0
scaffold_827	26132	61473	2.35	0	5
scaffold_828	26112	320740	12.28	1	20
scaffold_829	26097	442917	16.97	11	23
scaffold_830	26055	1222772	46.93	3	77
scaffold_831	25993	605179	23.28	2	37
scaffold_832	25695	0	0.00	0	0
scaffold_833	25531	102528	4.02	1	6
scaffold_834	25326	0	0.00	0	0
scaffold_835	25218	694380	27.54	2	50
scaffold_836	25216	155568	6.17	2	10
scaffold_837	25061	282555	11.27	1	18
scaffold_838	24947	420475	16.85	4	23
scaffold_839	24890	363095	14.59	1	24
scaffold_840	24630	262467	10.66	0	19
scaffold_841	24546	261215	10.64	1	19
scaffold_842	24455	21974	0.90	0	1
scaffold_843	24402	161147	6.60	2	11
scaffold_844	24359	0	0.00	0	0
scaffold_845	24292	392507	16.16	2	28
scaffold_846	24176	606553	25.09	2	44
scaffold_847	24097	395387	16.41	1	26
scaffold_848	24005	468171	19.50	10	25
scaffold_849	23885	23885	1.00	1	1
scaffold_850	23797	339464	14.26	1	25
scaffold_851	23780	307579	12.93	1	22
scaffold_852	23768	94061	3.96	0	8
scaffold_853	23703	23703	1.00	1	1
scaffold_854	23516	183015	7.78	1	12
scaffold_855	23419	0	0.00	0	0
scaffold_856	23327	40788	1.75	0	5
scaffold_857	23326	109424	4.69	1	9
scaffold_858	23284	0	0.00	0	0
scaffold_859	23255	7840	0.34	0	2
scaffold_860	23254	32510	1.40	1	2
scaffold_861	23234	0	0.00	0	0
scaffold_862	23222	1553	0.07	0	1
scaffold_863	23208	23179	1.00	0	3
scaffold_864	23191	318014	13.71	3	20
scaffold_865	22884	290920	12.71	2	22
scaffold_866	22737	329361	14.49	1	25
scaffold_867	22475	2538561	112.95	3	228
scaffold_868	22359	206818	9.25	1	15
scaffold_869	22339	265635	11.89	2	20
scaffold_870	22320	182439	8.17	1	20
scaffold_871	22261	0	0.00	0	0
scaffold_872	22176	561574	25.32	3	49
scaffold_873	21920	236949	10.81	3	16
scaffold_874	21829	192250	8.81	1	14
scaffold_875	21584	0	0.00	0	0
scaffold_876	21560	118576	5.50	1	9
scaffold_877	21542	96475	4.48	1	8
scaffold_878	21472	0	0.00	0	0
scaffold_879	21368	433985	20.31	10	30
scaffold_880	21345	0	0.00	0	0
scaffold_881	21172	0	0.00	0	0
scaffold_882	21118	23702	1.12	0	2
scaffold_883	20955	131244	6.26	0	11
scaffold_884	20763	0	0.00	0	0
scaffold_885	20729	0	0.00	0	0
scaffold_886	20600	260510	12.65	0	22
scaffold_887	20530	207075	10.09	2	14
scaffold_888	20081	60492	3.01	0	5
scaffold_889	19887	40137	2.02	1	3
scaffold_890	19865	0	0.00	0	0
scaffold_891	19727	239408	12.14	5	21
scaffold_892	19689	13658	0.69	0	3
scaffold_893	19546	770465	39.42	5	58
scaffold_894	19159	643120	33.57	8	47
scaffold_895	18633	0	0.00	0	0
scaffold_896	18548	0	0.00	0	0
scaffold_897	18530	98930	5.34	0	8
scaffold_898	18496	93964	5.08	1	7
scaffold_899	18036	10003	0.55	0	1
scaffold_900	18025	0	0.00	0	0
scaffold_901	17884	0	0.00	0	0
scaffold_902	17637	14742	0.84	0	5
scaffold_903	17576	6251	0.36	0	2
scaffold_904	17545	2032	0.12	0	2
scaffold_905	16921	0	0.00	0	0
scaffold_906	16889	0	0.00	0	0
scaffold_907	16767	118592	7.07	1	11
scaffold_908	16204	35501	2.19	0	5
scaffold_909	16179	2738	0.17	0	1
scaffold_910	15875	0	0.00	0	0
scaffold_911	15608	54414	3.49	1	4
scaffold_912	15567	48245	3.10	1	4
scaffold_913	15473	0	0.00	0	0
scaffold_914	15253	467	0.03	0	1
scaffold_915	15092	0	0.00	0	0
scaffold_916	14977	49418	3.30	1	4
scaffold_917	13130	63347	4.82	1	6
scaffold_918	12649	49900	3.94	2	5
scaffold_919	12426	0	0.00	0	0
scaffold_920	12009	40153	3.34	1	4
scaffold_921	10326	741	0.07	0	1
total	1876290115	56491990037	30.11	0	1141
