orthogroup,symbol,lrt,pval,adj_pval,k,signif,grouping
OG0010524,,5.991279265766934,0.01437677239491308,0.046611519183058385,1.268037672337063,Insignificant,Intensification
OG0008494,UPRT,5.983864044598704,0.0144373377824617,0.046790369326399434,1.309879613237126e-5,Insignificant,Relaxation
OG0007404,WSB2,5.978714398874217,0.01447955306836801,0.04688885802424519,0.3733118265931394,Insignificant,Relaxation
OG0008701,HPSE2,5.979015038430589,0.01447708502465705,0.04688885802424519,0.003171646085047312,Insignificant,Relaxation
OG0013494,TMEM216,5.978177166469322,0.0144839644549094,0.04688885802424519,0.1126409593619107,Insignificant,Relaxation
OG0012413,TRAFD1,5.976440561233176,0.01449823373998183,0.04691751919666141,0.559969907353483,Insignificant,Relaxation
OG0012156,PRDM8,5.96357733147488,0.01460437951023663,0.047243368072135895,0.4994139683452996,Insignificant,Relaxation
OG0011666,CDH15,5.959181103078663,0.01464083979138153,0.04734363386067122,0.6207949806747414,Insignificant,Relaxation
OG0006966,EXD1,5.9548345918710774,0.01467697986945715,0.047407411114506824,49.3628985508297,Insignificant,Intensification
OG0009608,SCLT1,5.954874011256834,0.01467665169546006,0.047407411114506824,0.769256200663151,Insignificant,Relaxation
OG0012018,TMEM35B,5.955633560448859,0.0146703297767109,0.047407411114506824,27.10090226456375,Insignificant,Intensification
OG0009372,NSD2,5.94959394081161,0.01472067663610466,0.04753083179223805,0.3580721870647395,Insignificant,Relaxation
OG0010557,TMPRSS3,5.948374323230382,0.0147308650564778,0.04754600744570312,0.1874963227171902,Insignificant,Relaxation
OG0005609,,5.938462977432209,0.01481393199467962,0.047796310193634846,1.64298538744571,Insignificant,Intensification
OG0010431,GPR12,5.93035648921159,0.01488223090584817,0.047998796104751565,6.222854463250424e-7,Insignificant,Relaxation
OG0005334,IL12RB2,5.927219052844521,0.01490875143569859,0.04804855419920271,3.571257002293229e-4,Insignificant,Relaxation
OG0011029,ABCB1,5.927870875049848,0.01490323762620582,0.04804855419920271,1.592623654407022,Insignificant,Intensification
OG0007551,EDARADD,5.92633770142811,0.01491621018931422,0.0480547150874039,0,Insignificant,Relaxation
OG0006844,NKIRAS2,5.925003055253001,0.01492751242879198,0.04807324913406131,0.4632471546966991,Insignificant,Relaxation
OG0012429,FAM222A,5.917684611385084,0.01498964445843021,0.04825540317479781,0.6346057220547915,Insignificant,Relaxation
OG0014039,LIMD1,5.911863185490802,0.01503925725987554,0.04839713433963663,3.535523537241285,Insignificant,Intensification
OG0010670,GFM1,5.910059826263023,0.01505466057801075,0.048428713177611264,6.243440399573077,Insignificant,Intensification
OG0009921,,5.898149286691478,0.01515680281897014,0.0487391918414025,1.404035860306165,Insignificant,Intensification
OG0007777,PRX,5.894821441652311,0.01518546908268326,0.048813253678398914,0.6523001476414508,Insignificant,Relaxation
OG0007323,EFHC1 PAQR8,5.893465855146133,0.01519716218973555,0.04883272108667621,1.283709963753364,Insignificant,Intensification
OG0006762,MTHFS,5.890003882354904,0.0152270668053619,0.048910671017741984,0.05022760854472958,Insignificant,Relaxation
OG0013562,IFNGR1,5.888792369833027,0.01523754619459761,0.04892619076493666,15.46075703785962,Insignificant,Intensification
OG0013673,JMJD8,5.886282548010058,0.0152592793928028,0.04897782044455378,1.500206880269812e-4,Insignificant,Relaxation
OG0012339,BLOC1S5,5.880073513663319,0.01531318233909729,0.04913262911244438,0,Insignificant,Relaxation
OG0011583,SH3BGRL2,5.879369829886627,0.01531930364220258,0.04913407162251054,2.431259582979663,Insignificant,Intensification
OG0010700,PKP2,5.876444271158107,0.01534477993819772,0.04919756795137189,0.5700827790690443,Insignificant,Relaxation
OG0008245,SLC26A10,5.871480910371247,0.01538810166027504,0.04931821112947195,0.5778967052367722,Insignificant,Relaxation
OG0010435,PDX1,5.869213425306043,0.01540793486753778,0.04934526423566721,2.090417927803369,Insignificant,Intensification
OG0012647,,5.869289032654706,0.01540727312201129,0.04934526423566721,0.1976378633101073,Insignificant,Relaxation
OG0011488,EI24,5.856168930232343,0.0155225449211458,0.04969394185213823,5.697240296781346e-5,Insignificant,Relaxation
OG0009592,SH3YL1,5.851552207389432,0.01556331796632449,0.049787674867898465,0.06556696272158312,Insignificant,Relaxation
OG0013930,MNX1,5.851772331234315,0.01556137141789649,0.049787674867898465,2.942497597007098e-4,Insignificant,Relaxation
OG0012090,CFAP97D2,5.825846571909096,0.01579236631533609,0.050501760572076976,6.234957076189831,Insignificant,Intensification
OG0008083,PLAG1,5.824591926235371,0.01580363426098641,0.05051914524093183,0.1897348477610627,Insignificant,Relaxation
OG0011558,NOX3,5.81345221274114,0.01590404387590039,0.05080262982924966,0.490644888311996,Insignificant,Relaxation
OG0014060,ABHD5,5.81373346804412,0.01590150066231688,0.05080262982924966,2.823864712489645,Insignificant,Intensification
OG0012567,GLIS1,5.812490845770299,0.01591274007434695,0.05081167241580082,0.4866815929920117,Insignificant,Relaxation
OG0011508,BROX,5.809511201111491,0.01593972407152811,0.050879082399280774,2.27849418754326,Insignificant,Intensification
OG0006860,LEMD1,5.808270997173167,0.01595096939336682,0.050896223887564186,4.061754981827641,Insignificant,Intensification
OG0006800,CEP152,5.805018839688273,0.01598049658512568,0.05097166491787326,0.7193068403102876,Insignificant,Relaxation
OG0014104,,5.79863215205296,0.01603864706141889,0.05113831413068526,0.5501530470018263,Insignificant,Relaxation
OG0008478,,5.79680694632043,0.01605530550820355,0.05117259441411603,5.382799882174342e-5,Insignificant,Relaxation
OG0013544,PHLDB3,5.79350256669386,0.01608550959343902,0.051250007211460925,0.6002602322909333,Insignificant,Relaxation
OG0006440,IKBKG,5.789522592001958,0.01612196680928679,0.051347278848842444,1.578651826074837,Insignificant,Intensification
OG0006584,ATP5F1A,5.787263179507136,0.01614270128602413,0.05139442162470674,2.015827057745113,Insignificant,Intensification
OG0010063,MEX3C,5.783964726031627,0.01617302034139911,0.051463689782901695,0.1520950147740502,Insignificant,Relaxation
OG0013556,NHSL1,5.783604039876082,0.01617633929110485,0.051463689782901695,0.5674398619406835,Insignificant,Relaxation
OG0009054,INTS9,5.772606486934819,0.01627787401033554,0.05176770284564493,2.006942809324117,Insignificant,Intensification
OG0011222,SCHIP1,5.76917522489839,0.01630968737253768,0.05184984282873172,0.6817980749204702,Insignificant,Relaxation
OG0006790,BLOC1S6,5.761454820612016,0.01638150263049643,0.05205904522670233,2.386201610491578,Insignificant,Intensification
OG0010999,PTCD3,5.750536856030521,0.01648361860153602,0.05236435201507391,0.1351881188293714,Insignificant,Relaxation
OG0009671,EXOSC4,5.740790872642265,0.01657532743891355,0.052636386218221434,2.448447944499759e-5,Insignificant,Relaxation
OG0013585,L3MBTL3,5.73326198210998,0.01664653375740732,0.05284313739113947,0.5689672657863625,Insignificant,Relaxation
OG0011281,FANCE,5.73244144193086,0.01665431325652422,0.05284846730449425,2.432486905198344,Insignificant,Intensification
OG0011014,CACNB2,5.730392075320196,0.0166737595761125,0.05289080161401047,0.3098765175473581,Insignificant,Relaxation
OG0005797,PDIA6,5.728808781713269,0.01668879938949286,0.052919132178322344,1.889750123249766,Insignificant,Intensification
OG0005577,SELENOH,5.723558371443687,0.01673877359378273,0.05305817623232338,8.971743200034674e-5,Insignificant,Relaxation
OG0010006,SMARCAL1,5.719683083194468,0.01677575815642984,0.05313652391559477,1.887862935008966,Insignificant,Intensification
OG0012732,GNA12,5.720299964651531,0.01676986519343582,0.05313652391559477,0.2025517161545695,Insignificant,Relaxation
OG0008832,LRRIQ4,5.708612689482834,0.01688187559188647,0.053453102431473866,1.554854948588652,Insignificant,Intensification
OG0014001,RNF181,5.707739725612555,0.01689027295514656,0.053460151483534765,0.01731601892560636,Insignificant,Relaxation
OG0008817,PLXNB2,5.704660800773127,0.01691992468718662,0.05353444396095606,0.6096053193057344,Insignificant,Relaxation
OG0011010,MLLT10,5.694844406001721,0.01701482096009099,0.05381503978724653,3.83742884353648,Insignificant,Intensification
OG0012355,TERF1,5.684230446017864,0.01711804537124773,0.05412176169748871,7.39005946953427e-5,Insignificant,Relaxation
OG0009551,AGL,5.681603774024552,0.01714369024247142,0.0541830677017621,0.2740265952342629,Insignificant,Relaxation
OG0008933,TSC22D2,5.680165149660752,0.01715775269679898,0.05420773581778614,5.574848796828689,Insignificant,Intensification
OG0013824,CAMSAP2,5.678908557591058,0.01717004553518686,0.054226797109487336,1.847613737076838,Insignificant,Intensification
OG0010361,CPT1C,5.672389733583259,0.01723396310833258,0.05440882740797564,0.04773312760760507,Insignificant,Relaxation
OG0006122,STK36,5.670636085109436,0.01725119963615596,0.0544434034419013,1.891305019170897,Insignificant,Intensification
OG0009552,RPL5,5.669325250956717,0.01726409537939988,0.05446426011352555,0.04384789259465081,Insignificant,Relaxation
OG0006961,ITPKA,5.665285764955115,0.01730389768344676,0.05456995472577331,0.2670014834829283,Insignificant,Relaxation
OG0009254,,5.661577248598405,0.01734052220857429,0.054665554546171426,4.370676028565293,Insignificant,Intensification
OG0011911,SMN1,5.659290878402317,0.01736314176806286,0.05471695057720209,0.3395439806845829,Insignificant,Relaxation
OG0006205,CTU1,5.656369726960293,0.017392085664512,0.054768316289228444,2.30203925210908,Insignificant,Intensification
OG0009653,NKAIN3,5.65677832178585,0.01738803415605994,0.054768316289228444,0,Insignificant,Relaxation
OG0011619,ELL,5.64802274907197,0.01747506545823518,0.055009626476995414,5.662737824789874e-5,Insignificant,Relaxation
OG0005430,PGGT1B,5.64040355711586,0.01755116680536817,0.055209062467285575,0.1853541040581926,Insignificant,Relaxation
OG0007820,DTYMK,5.641015742523905,0.01754503961136189,0.055209062467285575,0.3164221314776383,Insignificant,Relaxation
OG0005502,ING3,5.63669745920015,0.01758830729473548,0.05530580983458928,2.336154616153026,Insignificant,Intensification
OG0012674,ATP6V0C,5.624059481907352,0.01771556929330487,0.0556857680652758,5.529215978119699e-5,Insignificant,Relaxation
OG0013724,ACP2,5.622807154464681,0.01772823163908721,0.05570535752245648,0.1443503243326647,Insignificant,Relaxation
OG0009230,USP43,5.617869164820149,0.01777825101315733,0.055842272852422756,0.1819082447374914,Insignificant,Relaxation
OG0007882,ANKRD45,5.611048245505572,0.01784758323537206,0.05603972945561005,4.928626492517734e-4,Insignificant,Relaxation
OG0014063,DYNC1LI1,5.607632131354876,0.01788241166408233,0.056128743567371464,0.2640596986961332,Insignificant,Relaxation
OG0008255,PID1,5.606823675110263,0.01789066440891551,0.0561343085021496,49.37052579610171,Insignificant,Intensification
OG0007935,PSMD2,5.603548592000152,0.01792413680008542,0.056218970709319326,0.7619291514960813,Insignificant,Relaxation
OG0013630,COG7,5.596594905013262,0.01799542023128131,0.056422122860510314,1.288138392447973,Insignificant,Intensification
OG0008087,MICU2,5.586494343864615,0.01809948455193089,0.05672398548762585,2.870310479225205,Insignificant,Intensification
OG0008918,SLC15A2,5.585980731506424,0.01810479278232546,0.05672398548762585,1.343223579474084,Insignificant,Intensification
OG0007720,ARHGAP4,5.580132677467191,0.01816534642713274,0.0568809190396841,1.703178102116368,Insignificant,Intensification
OG0007975,USP44,5.57987554153442,0.01816801373459609,0.0568809190396841,4.935446959134124,Insignificant,Intensification
OG0005496,LONRF3,5.577866271494713,0.01818887010925807,0.056925643698158473,2.788751013202052e-5,Insignificant,Relaxation
OG0010336,SLC6A15,5.575947761537464,0.01820880746114684,0.05696746082914954,0.5781936771821888,Insignificant,Relaxation
OG0013946,,5.573021198581046,0.01823926408175225,0.05704214611560279,1.668482038462656,Insignificant,Intensification
OG0012528,SEMA3A,5.571984315311056,0.01825006750013347,0.05705533553000947,0.2464814740870716,Insignificant,Relaxation
OG0011687,VPS4A,5.570630253741001,0.01826418558956744,0.057078874373168366,0.5509280848340901,Insignificant,Relaxation
OG0012173,DHX8,5.569133112880081,0.01827980862145584,0.0571070977597086,0.4175802238101579,Insignificant,Relaxation
OG0011787,SLC5A1,5.567457450577422,0.01829731093653364,0.057141169662289444,8.977795001465938e-6,Insignificant,Relaxation
OG0011554,OPRM1,5.550054157080922,0.018480115158785,0.057691256800199806,0.5179014864855479,Insignificant,Relaxation
OG0007897,,5.545421659113345,0.01852909208177267,0.05782331581570484,2.771702189549599,Insignificant,Intensification
OG0013689,MCRIP2,5.539412875295966,0.01859281954867265,0.05800129483260755,5.697222100592317e-5,Insignificant,Relaxation
OG0010072,SP1,5.526451895882929,0.01873105209634995,0.058411484633074016,1.714623375624238,Insignificant,Intensification
OG0006463,NUP205,5.523798592770618,0.01875948100660185,0.058479087427201086,0.8283163279935394,Insignificant,Relaxation
OG0012653,,5.518793168903358,0.01881323322762662,0.05862555375932713,5.60662946165017,Insignificant,Intensification
OG0013138,SYNGR2,5.515396738382151,0.01884979739602144,0.05871837283054071,1.544334292007069,Insignificant,Intensification
OG0011081,HELZ,5.502721951823332,0.01898689694322708,0.059124186994671535,0.6439916697248184,Insignificant,Relaxation
OG0009495,OVCH1,5.490136800621258,0.01912404660839817,0.05952986552948378,0.7785102744441107,Insignificant,Relaxation
OG0013832,TFAP2B,5.485580475942697,0.01917395229640007,0.059663774692425925,0.7842647816697657,Insignificant,Relaxation
OG0005275,GPR85,5.478111628619445,0.01925605034871736,0.05989772501649497,5.329122050193938e-5,Insignificant,Relaxation
OG0010151,EXOC2,5.472988625700964,0.01931257271832776,0.060051980423141915,5.469563674150113,Insignificant,Intensification
OG0006192,FOXA2,5.468948040234864,0.0193572736620552,0.0601693798831662,0.278702637704091,Insignificant,Relaxation
OG0007101,NME5,5.466985357856629,0.01937902536691016,0.060215386210022495,0.3791718334620969,Insignificant,Relaxation
OG0008773,M1AP,5.465135727294182,0.01939954728249438,0.060257539658748235,0.8001578334988151,Insignificant,Relaxation
OG0010563,MX1,5.463314775473918,0.01941977294744757,0.0602987430264295,0.01053568001920019,Insignificant,Relaxation
OG0010059,APH1A,5.461979174662702,0.01943462158017462,0.060323227068811436,46.59113981454562,Insignificant,Intensification
OG0006607,FADS1,5.449207431149262,0.01957720640606331,0.06074403262740919,23.12956973171936,Insignificant,Intensification
OG0009220,ZPR1,5.447314138617003,0.01959843513885007,0.06075997673857079,43.04867793178592,Insignificant,Intensification
OG0012041,,5.446872877821079,0.01960338623852076,0.06075997673857079,0.5036601972798013,Insignificant,Relaxation
OG0013060,SCML2,5.447591062098581,0.01959532862126068,0.06075997673857079,4.532608956891057e-4,Insignificant,Relaxation
OG0011739,ZNF668,5.445710552472519,0.01961643412335889,0.06077867267906226,0.14614441790952,Insignificant,Relaxation
OG0012725,ARPC1B,5.439397090128296,0.01968746399222676,0.060976939780000156,0.4101219241600031,Insignificant,Relaxation
OG0013422,NFKB2,5.434248612737065,0.01974558396188597,0.061135094303723436,1.795858537915148,Insignificant,Intensification
OG0013310,ADNP2,5.430264775844989,0.019790678300867,0.06125282105052191,49.99999999999989,Insignificant,Intensification
OG0005646,OTULIN,5.424831938081297,0.01985234603576613,0.06142174060994357,0.03090249902145592,Insignificant,Relaxation
OG0006012,DES,5.413835067591208,0.01997777958874147,0.06178775600759277,2.068307806221007e-4,Insignificant,Relaxation
OG0010036,CNRIP1,5.412167991972638,0.01999686616192209,0.0618026584233789,6.813409309261102,Insignificant,Intensification
OG0012170,ADAMTS14,5.412469908733328,0.01999340807845551,0.0618026584233789,0.735392464229186,Insignificant,Relaxation
OG0008288,FAM185A,5.41023909985779,0.02001897384208029,0.06184891954134863,2.402134378895396,Insignificant,Intensification
OG0006303,BIN2,5.405085527016126,0.02007816474000323,0.06200967598668378,0.2065015210407878,Insignificant,Relaxation
OG0007804,PPIP5K1,5.403432674902433,0.02009718673429584,0.06202642999224653,4.334323243379268e-6,Insignificant,Relaxation
OG0013737,MAPK8IP1,5.403369914649375,0.02009790938338174,0.06202642999224653,0.6937128996703733,Insignificant,Relaxation
OG0008842,PLD1,5.39991902586371,0.02013768582392339,0.06212705565977505,4.196144511250377,Insignificant,Intensification
OG0010610,SNX25,5.399105076459819,0.02014707961891171,0.062133909127316526,0.3573908120180659,Insignificant,Relaxation
OG0011032,FBLN2,5.397952468614676,0.02016038962663713,0.062152831080269554,0.6868935527793992,Insignificant,Relaxation
OG0008041,EYA2,5.397010141251485,0.020171278128435,0.06216427692160527,3.58854981000041,Insignificant,Intensification
OG0010551,HSF2BP,5.39208585731285,0.02022827677837657,0.06231776732968571,0.3646888384800722,Insignificant,Relaxation
OG0007176,,5.38492699298331,0.02031143803325053,0.06255171975899372,0.2234925277486724,Insignificant,Relaxation
OG0012427,MMAB,5.384010939963446,0.02032210489491681,0.06256232931935478,3.608606569330315e-4,Insignificant,Relaxation
OG0007628,PIBF1,5.37985999405646,0.02037051272037971,0.06268907697927156,1.36041297359912,Insignificant,Intensification
OG0005317,CUNH3ORF52 C6H3ORF52,5.375397917224745,0.02042268196343167,0.06280500314135909,9.49185541075175e-5,Insignificant,Relaxation
OG0006993,NEK1,5.375557740509976,0.02042081097370585,0.06280500314135909,3.624797168177039,Insignificant,Intensification
OG0006049,MACC1,5.373568938866811,0.02044410574060762,0.06284857630620433,0.7943427307438633,Insignificant,Relaxation
OG0011682,DBNDD1,5.369171464546071,0.02049571085496538,0.06298486808675598,0.5421113139344613,Insignificant,Relaxation
OG0013114,UTP18,5.366169845290642,0.02053101274235025,0.06307097992446106,6.575345348541322e-5,Insignificant,Relaxation
OG0011708,TTLL4,5.365211353091581,0.02054229876537417,0.06308328046949183,0.5287215966291403,Insignificant,Relaxation
OG0007614,ALG11,5.363975613670846,0.0205568587827919,0.06310562283321271,0.3761311647060259,Insignificant,Relaxation
OG0012396,ZCCHC8,5.362623701506891,0.02057279982821869,0.06313218735807953,1.536868576347429,Insignificant,Intensification
OG0009127,BCL7B,5.361653153601765,0.02058425191084434,0.06314496257211208,7.262015036325113e-5,Insignificant,Relaxation
OG0008835,SEC62,5.357662773431002,0.02063140617467307,0.06326721121812134,1.383697279447766,Insignificant,Intensification
OG0007566,SIPA1L2,5.35448162488683,0.02066907781845118,0.06336030472089263,2.7526446933685502,Insignificant,Intensification
OG0011048,TOLLIP,5.351852713661629,0.02070026349346288,0.06343345689560274,49.99999999999989,Insignificant,Intensification
OG0007572,GPR173,5.343155379086056,0.02080378377357206,0.06372813961472941,0.3741532599829716,Insignificant,Relaxation
OG0012776,CXXC4,5.341606715087437,0.02082227290669436,0.06376223053753738,0.62757659161765,Insignificant,Relaxation
OG0007164,TCF3,5.338201155668685,0.02086299091033827,0.06386434284673513,9.532156247799061e-5,Insignificant,Relaxation
OG0012810,SYNC,5.335833100269156,0.02089135273181786,0.06392857248878069,1.970970618178329,Insignificant,Intensification
OG0013141,TMEM235,5.334369459474601,0.02090890247350308,0.06395968295478714,8.525311792054412e-5,Insignificant,Relaxation
OG0008263,ITIH5,5.331162681737624,0.02094740660120675,0.06405484764781294,1.065668857043119e-5,Insignificant,Relaxation
OG0006318,GPR182,5.330285268873013,0.02095795457318761,0.06406448852065076,4.077724934148974e-5,Insignificant,Relaxation
OG0011038,NTRK2,5.327881314382466,0.02098688230340806,0.06413028620614605,1.810153292579602,Insignificant,Intensification
OG0013829,PRPF38B,5.326236880926444,0.02100669421790358,0.06416819182288389,0.5158306111141189,Insignificant,Relaxation
OG0008373,PICK1,5.32239590277868,0.0210530452553418,0.06428710999190201,5.365126634929877,Insignificant,Intensification
OG0011641,CACTIN,5.318654843371405,0.02109829228766968,0.0643983030269939,1.879107178697825,Insignificant,Intensification
OG0013811,LMO4,5.318156540340624,0.02110432671056628,0.0643983030269939,49.99999999999989,Insignificant,Intensification
OG0011415,ASPG,5.314804021010787,0.02114497200776977,0.06449961003637658,0.2328526692887088,Insignificant,Relaxation
OG0006646,CNTNAP1,5.31282703009856,0.02116897863495004,0.06455010979041612,0.1994520345437763,Insignificant,Relaxation
OG0013909,TESK2,5.309998197722962,0.02120337826074647,0.06463225400170539,0.0921213966145521,Insignificant,Relaxation
OG0012696,ITPRIPL2,5.307559887416573,0.02123307542856556,0.06470001140966002,0.5043192561157076,Insignificant,Relaxation
OG0008901,WBP1L,5.298870059326873,0.02133926298862154,0.06500071563657821,4.009225338498438,Insignificant,Intensification
OG0012550,PLPP3,5.294222911964425,0.02139627545184053,0.06515147073437416,1.675751868622104e-5,Insignificant,Relaxation
OG0009206,BCL9L,5.293558607958403,0.0214044381865125,0.06515342516154525,1.279091933327955,Insignificant,Intensification
OG0011952,TFEC,5.29054999568325,0.02144144734524955,0.0652431536185096,1.305350625317881,Insignificant,Intensification
OG0012447,,5.285370477451579,0.02150531626138252,0.06541452063636122,0.5511190885288625,Insignificant,Relaxation
OG0010066,AGAP2,5.279542122443672,0.02157742161709963,0.06561081202840789,0.7112219968195257,Insignificant,Relaxation
OG0006631,GPR132,5.274778257725302,0.02163654356364564,0.0657675006638113,0.04998952678992392,Insignificant,Relaxation
OG0005106,NOL7,5.273523661513082,0.02165214161841778,0.06579182842523788,0,Insignificant,Relaxation
OG0007709,TMF1,5.269785645996308,0.02169868441987877,0.0659101343371002,0.03374299693274295,Insignificant,Relaxation
OG0006436,PPAN,5.253688241768032,0.02190030340974747,0.06645477705189082,0.07948913615076718,Insignificant,Relaxation
OG0008837,PHC3,5.254645363595046,0.02188826143978506,0.06645477705189082,1.301031639800468,Insignificant,Intensification
OG0011768,F3,5.253632658214883,0.02190100294160779,0.06645477705189082,3.578482273857829,Insignificant,Intensification
OG0010371,RNF44,5.252811435719195,0.02191134091369085,0.0664628663639019,7.83545625386954e-5,Insignificant,Relaxation
OG0010953,TXNRD3,5.249166524690736,0.02195728596748037,0.06656280403281124,6.761043983152708,Insignificant,Intensification
OG0011946,KCNC1,5.24897877458352,0.02195965530714239,0.06656280403281124,1.619953738712405,Insignificant,Intensification
OG0012136,PMM1,5.238327919700168,0.02209449987468393,0.0669481120721885,4.044889562537136,Insignificant,Intensification
OG0005376,ASB9,5.235277425823369,0.02213327827856348,0.06700314646694147,2.006915206813161,Insignificant,Intensification
OG0008604,HOXD8,5.233858919668819,0.02215133458170615,0.06700314646694147,1.814916989880776,Insignificant,Intensification
OG0008988,MARCH8,5.234003362288604,0.02214949525992527,0.06700314646694147,4.419197490549558,Insignificant,Intensification
OG0010975,ADAM11,5.234185046318089,0.0221471819334057,0.06700314646694147,2.610886724151642,Insignificant,Intensification
OG0011625,PALM,5.234892753878739,0.02213817329803669,0.06700314646694147,1.778510151875654,Insignificant,Intensification
OG0011917,CCDC125,5.232775340750777,0.02216513784328633,0.06702149708076421,0,Insignificant,Relaxation
OG0013477,,5.230105531630215,0.02219918546859023,0.06710102711597947,3.136384160065485e-5,Insignificant,Relaxation
OG0011090,IKZF4,5.228821992798657,0.02221557350357806,0.06712714100505641,0.1395327468399646,Insignificant,Relaxation
OG0006225,LGI4,5.225931942475654,0.02225251913822601,0.06721533238997626,2.635826451711646e-4,Insignificant,Relaxation
OG0005999,NUP160,5.219856836716644,0.02233038936317111,0.06741891623660308,0.6156755726638488,Insignificant,Relaxation
OG0007509,RBM44,5.219124511755581,0.02233979529538388,0.06741891623660308,0.4595865977025255,Insignificant,Relaxation
OG0013284,FAM104A,5.218854414604039,0.02234326544098897,0.06741891623660308,7.377288788738969,Insignificant,Intensification
OG0009329,FAM166A,5.214746175087384,0.02239611605521719,0.06755485842142984,1.8029008136454,Insignificant,Intensification
OG0008535,TXNL1,5.202446856036659,0.02255511690134626,0.06799922240362732,1.365470303388424e-4,Insignificant,Relaxation
OG0009936,TRIM47,5.202137395528553,0.02255913253930797,0.06799922240362732,14.9475162282986,Insignificant,Intensification
OG0013443,MRPS22,5.194996799454202,0.02265199678781782,0.06825539066882287,2.601187775973614,Insignificant,Intensification
OG0007599,TMEM45A,5.193295939749078,0.02267417502035329,0.06829846251784442,0.03509368130190595,Insignificant,Relaxation
OG0007207,NES,5.185331583517836,0.02277832544413472,0.06858833275027428,1.834736291775245,Insignificant,Intensification
OG0013533,LGI1,5.183346405621705,0.02280436286234955,0.06864287542617586,0.2010809145156299,Insignificant,Relaxation
OG0007476,PPP1R1A,5.178586328479469,0.02286692135440926,0.06880727325225683,4.446458517107227e-5,Insignificant,Relaxation
OG0012126,SLC25A17,5.173804179399667,0.0229299490586572,0.06897296829692616,8.800195369673634,Insignificant,Intensification
OG0012584,ORC1,5.171821704285321,0.02295613043006683,0.06902775352852097,3.542063822462854,Insignificant,Intensification
OG0008308,CYSLTR1,5.166803034205259,0.02302254763217915,0.06920344557167522,1.577483179489135,Insignificant,Intensification
OG0007907,NCKAP5,5.164929738795763,0.02304738989436228,0.06925408902353813,1.46180864143907,Insignificant,Intensification
OG0005248,SAYSD1,5.163565663655845,0.02306549673586789,0.06928446540319817,4.294951398387125e-5,Insignificant,Relaxation
OG0006365,PAPOLA,5.159799670036591,0.02311556343291876,0.06941078891486142,3.323914905931462,Insignificant,Intensification
OG0009476,,5.154057690750051,0.0231921166619008,0.06961653036799953,0.7494244664133017,Insignificant,Relaxation
OG0006279,SNX16,5.150944670757781,0.02323372990619321,0.06971728513243912,0.1581467845556089,Insignificant,Relaxation
OG0006416,STAT2,5.149661129227752,0.02325091015905612,0.06974467960799971,0.1047856387853762,Insignificant,Relaxation
OG0012402,MYL2,5.148256726536147,0.02326972323434739,0.06977695132542452,1.6347344378309e-4,Insignificant,Relaxation
OG0011834,UBE2K,5.146436982714476,0.02329412360688232,0.06982594906796592,2.226085280594242,Insignificant,Intensification
OG0009237,,5.136149099346767,0.02343257044425862,0.07021665782034328,0,Insignificant,Relaxation
OG0013577,STX7,5.127652435066011,0.02354755560540367,0.0705368168083029,1.274170591684559e-4,Insignificant,Relaxation
OG0012816,DCDC2B,5.124865379513722,0.02358540008149268,0.07062575904112378,0.6947824545178771,Insignificant,Relaxation
OG0005592,KIF21A,5.119326959891623,0.02366079172599489,0.07082703480383336,1.460952950758885,Insignificant,Intensification
OG0009394,PPM1H,5.116118988841663,0.02370457444872032,0.07093358495656793,29.62446102020686,Insignificant,Intensification
OG0014054,SH3BP5,5.09988728290773,0.02392739829275325,0.07157563929907507,1.640883879267519,Insignificant,Intensification
OG0006493,PPP2R3B,5.09713298267252,0.02396542356613185,0.07166464078474291,1.857416824376215,Insignificant,Intensification
OG0013467,,5.094091386463333,0.02400748803180208,0.07176565521721925,0.6253895771191375,Insignificant,Relaxation
OG0007468,,5.093281836077949,0.02401869679900881,0.0717743947463999,0.7061836464344846,Insignificant,Relaxation
OG0006280,ZFAND1,5.088275698933103,0.02408813081805006,0.0719570611299199,0,Insignificant,Relaxation
OG0006349,COMP,5.085735717933858,0.0241234393947094,0.07198890926364802,0.5596350449385766,Insignificant,Relaxation
OG0009325,,5.086293845371983,0.02411567619863886,0.07198890926364802,0.4082163145660844,Insignificant,Relaxation
OG0011712,GLB1L,5.085715404593429,0.02412372198919199,0.07198890926364802,1.821907352942655,Insignificant,Intensification
OG0007998,CRYBG1,5.083919702807179,0.02414871695301701,0.07203868283883827,1.762559421398391,Insignificant,Intensification
OG0008292,CRACR2A,5.080668677650465,0.02419403742317461,0.07214903483544291,0.7161519122854548,Insignificant,Relaxation
OG0007903,ME2,5.076961226346612,0.02424582835992517,0.07227859982175903,2.197308022435473e-4,Insignificant,Relaxation
OG0009523,REEP2,5.072092389530553,0.0243140179650787,0.0724569444896721,1.858989221652066,Insignificant,Intensification
OG0006946,RNF139,5.070670987479389,0.0243339626567497,0.07249144377421687,1.454979231379386e-5,Insignificant,Relaxation
OG0006897,SLC35A2,5.069849814621193,0.02434549284684651,0.07249713744363954,0.2459440694210529,Insignificant,Relaxation
OG0007889,ITPA,5.06874748590144,0.024360979695075,0.07249713744363954,2.460517747600017,Insignificant,Intensification
OG0013230,RRP12,5.069034383490362,0.02435694802662325,0.07249713744363954,7.963144422344858,Insignificant,Intensification
OG0006973,CCDC6,5.0576294304974,0.02451775234337528,0.07293862930997942,1.544690742069297,Insignificant,Intensification
