orthogroup,symbol,lrt,pval,adj_pval,k,signif,grouping
OG0006745,FBXL16,10.38500551726429,0.001270428080490049,0.005570437569345876,0.4864708359898589,Significant,Relaxation
OG0007687,RSL1D1,10.36900193007023,0.001281488079960758,0.005616085805339674,2.102665300226394,Significant,Intensification
OG0007914,IRAK1,10.36670393105123,0.001283084197468698,0.005620233616355295,1.950659833981278,Significant,Intensification
OG0011225,ARSK,10.36514293912023,0.001284169560600512,0.005622141127912464,0,Significant,Relaxation
OG0007066,RCOR3,10.35108140107786,0.001293988581853922,0.0056622636427001915,9.945791785084191,Significant,Intensification
OG0012682,,10.34627655141958,0.001297361147811538,0.005674151309260676,0,Significant,Relaxation
OG0013269,PODXL2,10.33986499970524,0.001301875333425073,0.00569101743782734,0.3802959812694066,Significant,Relaxation
OG0007148,YJEFN3,10.33510316473985,0.001305238287658272,0.005702836579056419,3.374414658946634,Significant,Intensification
OG0009492,TCTE1,10.32346659981522,0.001313493433879764,0.005736007923520361,1.762720538527966,Significant,Intensification
OG0009574,HERC3,10.32018985119794,0.001315827528273861,0.005743301688747311,49.99999999999989,Significant,Intensification
OG0005920,RIPK1,10.30870991851043,0.001324038088035606,0.0057762246594029384,2.705989345252816,Significant,Intensification
OG0008614,RBL2,10.30697950385365,0.001325280187271183,0.005778729284316031,0.688476549081969,Significant,Relaxation
OG0007907,,10.30076840579659,0.001329748263724118,0.005789457589067611,0,Significant,Relaxation
OG0010130,SEMA4G,10.30134015149997,0.001329336330686881,0.005789457589067611,9.805910072090464e-5,Significant,Relaxation
OG0010555,SNX2,10.30087404182814,0.001329672145033212,0.005789457589067611,0.2504090990010464,Significant,Relaxation
OG0006110,CUNH11ORF53 C13H11ORF53,10.2996643431743,0.001330544087736252,0.005790008502518268,0.4212535027680521,Significant,Relaxation
OG0006964,CUNH18ORF63 C8H18ORF63,10.28066687070532,0.001344313507296468,0.005846986501569504,1.785884454085761,Significant,Intensification
OG0010778,BLOC1S2,10.26201328959678,0.001357974035659959,0.005903433860549903,3.243988706143433,Significant,Intensification
OG0013743,IMPG2,10.24106678314638,0.001373481325490866,0.005967848792979147,0.2589992697176037,Significant,Relaxation
OG0012773,SHF,10.23956882965103,0.001374597147525192,0.005969698756646804,0,Significant,Relaxation
OG0007427,SMPD5,10.23441100794662,0.001378446221733332,0.00598218104467474,0.5279830512706968,Significant,Relaxation
OG0010900,CROCC2,10.23386496138119,0.001378854352454217,0.00598218104467474,1.357423789854046,Significant,Intensification
OG0006681,NDUFA13,10.22094424133456,0.00138854744361594,0.006018198364088926,3.34902398662893,Significant,Intensification
OG0009481,PCSK1,10.22176959049466,0.001387926211279811,0.006018198364088926,6.36152081563463,Significant,Intensification
OG0007447,DCP1B,10.21329937406699,0.001394315058348194,0.006040170039945032,2.594832619801166,Significant,Intensification
OG0008975,PECAM1,10.2065226354116,0.001399447997007752,0.006059371682739771,8.641692538777618e-5,Significant,Relaxation
OG0011705,TMEM161A,10.20111018836178,0.001403561312200763,0.0060741415266877445,2.776875976221066e-5,Significant,Relaxation
OG0008050,CUNH1ORF189 CZH1ORF189,10.19974911610302,0.001404597615474956,0.006075586985736922,3.397690419893717,Significant,Intensification
OG0007866,EXOSC9,10.19854024647793,0.001405518683138096,0.0060765327975150765,2.152064060021847,Significant,Intensification
OG0005463,NKX2-1,10.17690087524443,0.00142211009618376,0.006145192029013841,0.5302217450151896,Significant,Relaxation
OG0014310,GPBP1L1,10.17317998412091,0.001424982907330841,0.006154531768007542,4.522068671556172,Significant,Intensification
OG0005381,CHCHD7,10.16533990417429,0.001431055294921713,0.00617767432952482,0.1426618290323124,Significant,Relaxation
OG0011772,DHX37,10.16046247110717,0.001434846233182241,0.00619095000661325,0.4692193326745523,Significant,Relaxation
OG0011727,FBXO10,10.1343559160814,0.001455310864145298,0.006273242889210647,0.4707984257620806,Significant,Relaxation
OG0012489,ACAD9,10.13428209896665,0.001455369145606955,0.006273242889210647,2.368833463556224e-5,Significant,Relaxation
OG0008515,OSBPL8,10.1176886999765,0.001468530437164439,0.006326821121468905,2.018623631402426e-4,Significant,Relaxation
OG0006653,SKOR2,10.10727403502824,0.001476852474796453,0.006359507595552073,0.6104294565598304,Significant,Relaxation
OG0010696,CYGB,10.10157603340485,0.001481425767454581,0.006372856446668115,2.09489372982013,Significant,Intensification
OG0012507,TRPM2,10.1020734462254,0.001481025966564742,0.006372856446668115,1.693848392620774,Significant,Intensification
OG0006535,G6PC3,10.09475601795384,0.00148691846313842,0.006393305976446557,2.841599820616885,Significant,Intensification
OG0006815,TBCB,10.08663569627333,0.001493485301749087,0.006418351388689196,1.892749024098603,Significant,Intensification
OG0009857,SLC7A6OS,10.07903823224842,0.001499655902370001,0.006441669916287428,0,Significant,Relaxation
OG0006326,ASB7,10.07590124715034,0.001502211262267794,0.006449443985051456,0.3642129069944216,Significant,Relaxation
OG0013784,LHX4,10.05938764507846,0.001515735981160282,0.0065042817326476194,0.3718671344703295,Significant,Relaxation
OG0009124,CBLN2,10.05565828841145,0.00151880737270127,0.006514230332790623,2.48424714520656,Significant,Intensification
OG0009473,PPFIBP2,10.05125952208437,0.001522438173717666,0.0065265672154764766,3.712794260997935,Significant,Intensification
OG0006884,DSG2,10.03454346359285,0.00153631619501382,0.006582799109987398,2.440138108809887,Significant,Intensification
OG0006362,GABPB1,10.01813356094317,0.00155006467359986,0.006638420540253657,4.019087202086096e-5,Significant,Relaxation
OG0006311,SETD3,10.01623563868179,0.001551662801999032,0.006641976694751918,8.062741855245234,Significant,Intensification
OG0007576,,9.981949693188653,0.00158082209946564,0.00676344806255057,2.733253810559573,Significant,Intensification
OG0007767,SLC35B3,9.963270145496608,0.00159694151234846,0.006829036590868278,2.448712520256513,Significant,Intensification
OG0011755,ALG11,9.943110487469312,0.001614525060708361,0.006900818330132426,2.622721818793072e-4,Significant,Relaxation
OG0006546,IFFO1,9.942033544292826,0.001615469885775989,0.006901446904616336,2.601428535921454,Significant,Intensification
OG0006732,,9.925764823508871,0.001629811111530488,0.00695927735728048,0.03433650284933083,Significant,Relaxation
OG0009763,FARSA,9.907001549151573,0.001646511584000976,0.007027119740104807,1.588451760025506e-4,Significant,Relaxation
OG0011125,PSTK,9.898141200786085,0.001654457999288761,0.007057552343119857,1.791008818781836,Significant,Intensification
OG0011609,DMRT3,9.888764994377198,0.001662909381096145,0.007090107962475481,3.474199145917013e-5,Significant,Relaxation
OG0010996,PDE10A,9.88016043447169,0.0016707037113044,0.007119831431770623,0.6591547420287197,Significant,Relaxation
OG0011850,,9.866677484312277,0.001682991579392223,0.007168665757421035,16.14015940574777,Significant,Intensification
OG0009870,,9.865622264022022,0.001683957123520652,0.0071692485608155325,2.308875111944795e-5,Significant,Relaxation
OG0011464,ADCY4,9.853809428988825,0.001694804449499432,0.007208334952123691,0.5731341890030212,Significant,Relaxation
OG0011857,MAPRE3,9.854317569740942,0.001694336387143891,0.007208334952123691,3.942448097280574,Significant,Intensification
OG0008460,RNF135,9.848721833302989,0.001699498001503486,0.007224106511429455,0.08608309396097052,Significant,Relaxation
OG0013034,URI1,9.847980801549056,0.001700182736940281,0.007224106511429455,2.391207990529267e-4,Significant,Relaxation
OG0011258,LRCH2,9.846211987194692,0.001701818304278291,0.00722750621026583,2.675136927703806,Significant,Intensification
OG0010523,PIK3C2B,9.844206484027382,0.001703674658897869,0.007231839781219562,2.44610197122735,Significant,Intensification
OG0013192,AMN,9.830864670142546,0.001716076583064718,0.007280911486068109,1.506885692051144,Significant,Intensification
OG0014238,MYSM1,9.827401058204487,0.001719311124176004,0.0072910590859052,7.854655941868182e-5,Significant,Relaxation
OG0009671,ZFP36L1,9.82222167976579,0.001724159486503618,0.007308037098355121,6.897882297277116,Significant,Intensification
OG0005981,SGSH,9.82018517466986,0.001726069630068494,0.007312550621803399,5.47476793922234,Significant,Intensification
OG0010610,RPL36A,9.803397840214075,0.001741897255832403,0.007375992736273185,49.99999999999989,Significant,Intensification
OG0011939,PLCL2,9.785821787731038,0.001758626143537723,0.007443187264063034,1.708138518846966,Significant,Intensification
OG0007388,PAK6,9.764155328867673,0.001779472526060921,0.007527734387752092,0.1505518792726695,Significant,Relaxation
OG0012482,,9.745162977837936,0.001797951907977824,0.007602190594289421,0.1402382717765676,Significant,Relaxation
OG0007045,INTS13,9.740560556350829,0.001802459221321495,0.007617525512287372,2.008868194695878,Significant,Intensification
OG0005508,IL15,9.738974660570875,0.001804014996227732,0.0076203777990068895,49.99999999999989,Significant,Intensification
OG0011812,SLC7A14,9.736530537631552,0.001806415363341696,0.007626793220238659,2.22415600469529,Significant,Intensification
OG0005936,,9.73089161136113,0.001811965694940909,0.007646495232650636,6.053112045642184,Significant,Intensification
OG0006422,NKIRAS2,9.729308306135863,0.001813527229907907,0.007649353518251245,7.109372822155881e-5,Significant,Relaxation
OG0010819,TMEM234,9.720340348596437,0.001822397654442809,0.007683022470070537,2.524759781335808e-5,Significant,Relaxation
OG0010773,,9.707584778703676,0.001835090309028509,0.007732764862837619,2.460441422593254,Significant,Intensification
OG0013812,RABL6,9.703106289465723,0.001839567928751062,0.007747858885893592,1.327801961963429,Significant,Intensification
OG0013375,,9.692514269563617,0.001850202008061297,0.007788855266052691,2.130862847278444,Significant,Intensification
OG0012808,CUNH11ORF80 C17H11ORF80,9.684972466331601,0.001857811715579638,0.007817086163170938,1.443085386539009,Significant,Intensification
OG0011419,XIAP,9.64574970040485,0.001897902206241198,0.007981892069126206,3.321804319090841,Significant,Intensification
OG0008355,PSD2,9.643494702047974,0.00190023357307012,0.007987813722366184,12.45512441234844,Significant,Intensification
OG0009130,GEMIN8,9.628930818333174,0.001915360762796525,0.008045105605553568,2.441165442984265e-5,Significant,Relaxation
OG0010457,MPZL3,9.628583736801374,0.001915722754298965,0.008045105605553568,48.43895351541666,Significant,Intensification
OG0013059,TASOR FAM208A,9.621303287727642,0.001923331963227581,0.008073141588491898,1.996809576438585,Significant,Intensification
OG0011305,GOSR2,9.614664095814078,0.00193029766529873,0.008098450583171346,49.99999999999989,Significant,Intensification
OG0011897,BAZ1B,9.578357170921663,0.001968845008610609,0.008256169737998245,3.241452524206407,Significant,Intensification
OG0011641,PLCB1,9.576824325275084,0.001970489505135342,0.008259062358975701,0.2697813850573667,Significant,Relaxation
OG0008445,SENP2,9.56311174178154,0.001985262991952896,0.00831292843339037,1.486370914287777,Significant,Intensification
OG0010958,LRSAM1,9.563597073820347,0.00198473819913858,0.00831292843339037,0.1148344646850542,Significant,Relaxation
OG0012586,SLC18A3,9.562009679979383,0.001986455181322233,0.008313896358789858,5.945423137579388,Significant,Intensification
OG0009934,GLT8D2,9.554207941593177,0.001994915736239555,0.008345268875342548,3.056276215345623,Significant,Intensification
OG0013389,TLX3,9.551514447207865,0.001997845158624667,0.008353484034442723,3.137274026788877e-5,Significant,Relaxation
OG0009354,RNF215,9.541675287787257,0.00200858326309783,0.008394325511622863,1.879263269954295,Significant,Intensification
OG0007752,NAA60,9.529993571655723,0.002021408281414727,0.00844384502294486,8.699464087326216,Significant,Intensification
OG0013836,MIGA2,9.52885334457278,0.002022664543059771,0.008445014943055057,0.3563357565556949,Significant,Relaxation
OG0005923,PXDC1,9.5258065186149,0.002026025312768187,0.008452155096694296,0.3557888545201847,Significant,Relaxation
OG0013986,,9.525531715205943,0.002026328710038605,0.008452155096694296,0.5965350465191196,Significant,Relaxation
OG0010077,NOP58,9.523447292268429,0.002028631521926894,0.00845768255238051,0.4013493801072829,Significant,Relaxation
OG0011907,METTL27,9.516430339777799,0.002036403174048185,0.008481908453871378,2.94941446637788,Significant,Intensification
OG0012561,NKX6-1,9.516630793547847,0.002036180742381877,0.008481908453871378,3.88137888592607,Significant,Intensification
OG0006313,CILP,9.513753848019405,0.002039375480080374,0.008486242691927763,1.658285881349573,Significant,Intensification
OG0012386,NFAT5,9.513726672044868,0.002039405682177531,0.008486242691927763,1.396778251757317,Significant,Intensification
OG0007020,ASAP3,9.511855434990139,0.002041486377948765,0.008490816661362869,1.4830340058173621,Significant,Intensification
OG0007133,ANO8,9.500888218626642,0.002053724572183779,0.008537612337319497,0.681819626749378,Significant,Relaxation
OG0006561,TPI1,9.49949753470355,0.002055281726406122,0.00853998185165195,7.543871653354897,Significant,Intensification
OG0010085,TESMIN,9.49002671803828,0.002065918123840715,0.00858005649992608,1.631279237665678,Significant,Intensification
OG0013245,GJD2,9.483291097190431,0.002073516652451812,0.008607482034721989,0.298133986270147,Significant,Relaxation
OG0008615,SALL1,9.480014709766692,0.002077223020833352,0.008618732063898958,0.7261260904134347,Significant,Relaxation
OG0005985,AATK,9.47725236362021,0.002080353106475474,0.008627581363432084,2.065359361553393,Significant,Intensification
OG0006466,ASNS,9.459476135710247,0.002100610557762228,0.00870741827273648,0.2593492769929501,Significant,Relaxation
OG0011158,MLLT6,9.452025916807543,0.002109160066314342,0.008737811523751114,1.684248511593437,Significant,Intensification
OG0013402,CACNA1B,9.451327962371579,0.002109962810439958,0.008737811523751114,1.865009178262173,Significant,Intensification
OG0013821,UAP1L1,9.450216167730105,0.002111242167959326,0.008738926313404847,5.616056016716599,Significant,Intensification
OG0010291,TMX2,9.432179409758646,0.0021321075709686,0.008821072499497542,6.499498128694327,Significant,Intensification
OG0006134,LZTS1,9.42841012961253,0.002136494326558824,0.008834996376223894,2.335801794449461,Significant,Intensification
OG0012427,MYO1C,9.42482496615412,0.002140675297640726,0.008848056378351612,2.463165160485236,Significant,Intensification
OG0008866,MTG2,9.420529573834756,0.002145695456683305,0.008864570867128592,4.887671094779741,Significant,Intensification
OG0007173,PTPN18,9.415823643525073,0.00215120913217004,0.008883107495180438,0.2132408589971328,Significant,Relaxation
OG0012935,ZFC3H1,9.3665891407436,0.002209763331485814,0.00912054512437203,3.702912616320768,Significant,Intensification
OG0009644,,9.365387664091031,0.002211212270350482,0.009122173271722472,3.552910689930624,Significant,Intensification
OG0008307,PLA1A,9.353507620486198,0.00222559116677401,0.009177115912183965,2.877281685173401,Significant,Intensification
OG0007071,INTS7,9.340106965175437,0.002241924395982586,0.009236959725481268,2.094751820170988,Significant,Intensification
OG0013257,ABCF2,9.339849269204933,0.002242239674431934,0.009236959725481268,0.0816256757299336,Significant,Relaxation
OG0012402,,9.33528188613218,0.002247835113705854,0.0092556028408707,1.19705322418711e-4,Significant,Relaxation
OG0007536,RBM6,9.316913683904204,0.002270481152086279,0.009339958367426723,1.99134692333203,Significant,Intensification
OG0009342,SUDS3,9.317159846103095,0.002270176135330981,0.009339958367426723,3.078694468630286,Significant,Intensification
OG0008777,MTFR1L,9.30878932945052,0.002280571309752344,0.009377006844423729,5.39171274836715e-4,Significant,Relaxation
OG0012420,RTN4RL1,9.290088781757731,0.002303969941339523,0.009468714471509841,1.741784704838385,Significant,Intensification
OG0006240,TGM5,9.270047828691531,0.002329316201827414,0.009568335452046038,1.48364470310816,Significant,Intensification
OG0007816,F2RL1,9.267402050804776,0.002332683452457407,0.009577619623734707,2.838953328843545,Significant,Intensification
OG0011971,MC2R,9.244278367514198,0.002362323712963299,0.009694716527915322,2.698510373802632,Significant,Intensification
OG0009229,C1D,9.231330621861616,0.002379086917058459,0.009756990635152337,4.962899991934412e-5,Significant,Relaxation
OG0012400,MYRF,9.230817433646735,0.00237975381345179,0.009756990635152337,1.569416699697354e-4,Significant,Relaxation
OG0005594,FAHD2A,9.228728278336348,0.00238247066307351,0.009763502466247718,0.09714888038365027,Significant,Relaxation
OG0006138,YKT6,9.223899781155524,0.002388761949067897,0.009780018751247694,49.99999999999989,Significant,Intensification
OG0010622,MID2,9.224062000297636,0.002388550312374282,0.009780018751247694,0.5991947120035608,Significant,Relaxation
OG0005292,LIN28B,9.222894564900344,0.002390073813238525,0.009780760907439205,0.4375729186211944,Significant,Relaxation
OG0007690,,9.219588965552248,0.002394392964662151,0.00979380309091833,18.76036639103821,Significant,Intensification
OG0012099,YBX1,9.218319208976936,0.002396054154534921,0.009795966205520607,3.092571991809068e-5,Significant,Relaxation
OG0010229,AKAP11,9.216224685544148,0.0023987969216962,0.009802547080582818,0.749108517163441,Significant,Relaxation
OG0013301,,9.209782683297817,0.002407252673354843,0.00983245650481244,1.723217015608434,Significant,Intensification
OG0006216,G3BP1,9.18685110288152,0.002437598831352306,0.009951707168489287,7.48161129948485,Significant,Intensification
OG0007779,PPP1R3G,9.174576883950976,0.002454000945983803,0.010013944426276358,0.07077489624751133,Insignificant,Relaxation
OG0009769,YPEL5,9.166252064333548,0.002465189155921421,0.010054856854255641,0.3405891541601253,Insignificant,Relaxation
OG0007658,ATP2C2,9.15140161699128,0.002485276242445433,0.010132009789536022,2.493488985392499,Insignificant,Intensification
OG0006411,CACNB1,9.147494252852994,0.002490588990467835,0.010147466686588945,0.5297207102324806,Insignificant,Relaxation
OG0006854,ADAP1,9.146027257090282,0.002492586603745406,0.010147466686588945,0,Insignificant,Relaxation
OG0008701,AVPI1,9.14607289421474,0.002492524435013133,0.010147466686588945,2.283483507147582,Insignificant,Intensification
OG0011919,SUMF2,9.144818255214886,0.002494234128075368,0.010149397667911576,2.471895252700123,Insignificant,Intensification
OG0005713,ANAPC5,9.117584592637286,0.002531640119650014,0.010296764774373421,0.3933166340054973,Insignificant,Relaxation
OG0006881,CATSPERD,9.112101336735577,0.002539240076988136,0.01032282232425957,1.608160702552428,Insignificant,Intensification
OG0009245,TMX1,9.107705095539131,0.002545350122665879,0.010342801273453507,2.608961102834884,Insignificant,Intensification
OG0005837,ARHGEF28,9.101611469177442,0.002553843938634559,0.010372443151703084,0.4584077888860177,Insignificant,Relaxation
OG0009581,,9.098268308151091,0.002558516137538103,0.010386542987255809,9.079431710713813e-5,Insignificant,Relaxation
OG0014294,EFCAB14,9.093723758462147,0.002564881240979644,0.010407498881667402,1.993909037121312,Insignificant,Intensification
OG0010984,TLR3,9.089761841647487,0.002570443421408442,0.01042517863975829,5.883802987184449e-5,Insignificant,Relaxation
OG0010840,,9.086050589469778,0.002575664796950039,0.010436569629234093,5.435343739675444e-5,Insignificant,Relaxation
OG0012950,WASL,9.086110254222149,0.002575580769279218,0.010436569629234093,1.91773812150197,Insignificant,Intensification
OG0006621,METAP1D,9.081193205969612,0.00258251493992212,0.01045942731519956,2.452481762922647,Insignificant,Intensification
OG0005636,HSPA4,9.079564262658096,0.00258481630162255,0.010463849239745755,4.447561224726364,Insignificant,Intensification
OG0009266,POLR3B,9.073578621997513,0.002593290674110516,0.0104932449119411,0.518905465104801,Insignificant,Relaxation
OG0005392,IL17D,9.06616717946099,0.002603822766182984,0.010530935367110328,5.678808004985297e-5,Insignificant,Relaxation
OG0010104,CFAP58,9.05355217478791,0.002621849378498298,0.010598887370742419,0.5674928219923324,Insignificant,Relaxation
OG0009252,TMA16,9.051627678801196,0.002624610565032159,0.01060509388047324,3.292809146001072,Insignificant,Intensification
OG0009805,CCDC110,9.045943485876705,0.002632783256189763,0.010633150303126816,0.6477921389130616,Insignificant,Relaxation
OG0009960,UBE2W,9.044283821814133,0.002635174378454952,0.01063784113299757,5.697268079464226e-5,Insignificant,Relaxation
OG0012827,DBH,9.042393086383527,0.002637901097941708,0.01064388171562207,2.543412314859723,Insignificant,Intensification
OG0006348,IL16,9.040934805132565,0.00264000611107551,0.010646610097700588,1.73689331750863,Insignificant,Intensification
OG0008838,SKAP2,9.039368248078972,0.002642269319126478,0.010646610097700588,2.224649903149869,Insignificant,Intensification
OG0010573,EXPH5,9.040038127724983,0.002641301301737675,0.010646610097700588,0.01050855738839489,Insignificant,Relaxation
OG0006483,XXYLT1,9.029675339746973,0.002656316547410054,0.01069822832944338,0.1472228340563787,Insignificant,Relaxation
OG0010888,ILF3,9.02723336899362,0.002659867459344101,0.01070725777468699,0.3620557432740953,Insignificant,Relaxation
OG0013241,NKAIN3,9.026431931263915,0.002661033893836207,0.01070725777468699,7.134389714001589,Insignificant,Intensification
OG0005704,ATP6V0A2,9.02185257144265,0.002667708788190559,0.010724139742860838,3.982885942029545,Insignificant,Intensification
OG0011799,MINAR2 KIAA1024L,9.022547064740138,0.002666695399370478,0.010724139742860838,4.781749358530675e-5,Insignificant,Relaxation
OG0008732,ETS1,8.992579877433855,0.002710780307699445,0.010892225007853182,1.296560251798375e-4,Insignificant,Relaxation
OG0008459,TEFM,8.987015265667651,0.002719047545239883,0.010920371547757764,2.011476428578284,Insignificant,Intensification
OG0007757,CLCN7,8.986052961661699,0.002720479816121224,0.010921053776920979,1.611639043473794,Insignificant,Intensification
OG0007159,SEC22A,8.984407493115214,0.002722930668246137,0.010925822454080395,0.1858264616018889,Insignificant,Relaxation
OG0007730,PSMG3,8.93602761090051,0.002796001226165301,0.011213818547777478,8.378540794596015e-6,Insignificant,Relaxation
OG0008655,TOX2,8.924672892539093,0.002813437432677812,0.011278520495873842,3.046575637467746,Insignificant,Intensification
OG0006252,TMEM247,8.92148820633065,0.002818347608483207,0.011292971357567495,49.37043255608958,Insignificant,Intensification
OG0006358,HOMER2,8.920331389392231,0.002820133352439802,0.011294895199979966,1.287780297721494e-5,Insignificant,Relaxation
OG0005575,ADD2,8.916343969940499,0.002826297424435187,0.011314344756496439,5.819330893383666,Insignificant,Intensification
OG0007985,MLPH,8.913433960340626,0.002830804584944224,0.011327146375741202,0,Insignificant,Relaxation
OG0011467,,8.904352741321418,0.002844916995282665,0.011378352716685315,0.5210222157332878,Insignificant,Relaxation
OG0007276,GC,8.894534957828,0.002860254438058485,0.011434409031258759,0.6244383908353114,Insignificant,Relaxation
OG0013408,TRAF1,8.881236554403586,0.002881163352153715,0.011512676286134775,0.240098621994874,Insignificant,Relaxation
OG0006824,CAPN5,8.876718994011753,0.002888301526297821,0.011535870962143329,0.7400786960131347,Insignificant,Relaxation
OG0007258,PPM1F,8.867560197048078,0.002902828466841312,0.01158854133209238,2.58951317424755,Insignificant,Intensification
OG0009331,CEBPZ,8.866029378186795,0.002905263755974552,0.011588706648032632,3.672255205786448,Insignificant,Intensification
OG0013830,ZDHHC12,8.865850136239715,0.002905549037057309,0.011588706648032632,6.37101748391746e-5,Insignificant,Relaxation
OG0009348,HORMAD2,8.85670235298494,0.002920146473218033,0.011641560893921292,0.4012234120208618,Insignificant,Relaxation
OG0006626,NYX,8.848601133315242,0.002933136057693853,0.011682578285041217,6.311809756152283e-5,Insignificant,Relaxation
OG0010588,ZNF143,8.848961589074861,0.002932556853303292,0.011682578285041217,43.42216907796662,Insignificant,Intensification
OG0005591,SLC23A2,8.843587543380636,0.002941204287456478,0.011703936656295304,0.3234818933950411,Insignificant,Relaxation
OG0010503,,8.844207371908851,0.002940205594819889,0.011703936656295304,0.5383325280970677,Insignificant,Relaxation
OG0009652,DNPEP,8.834667510399413,0.002955614823181074,0.011755873027742286,2.32206339336837,Insignificant,Intensification
OG0006115,MCAM,8.831933275791016,0.0029600463927954572,0.011768088852974954,4.745278128241687e-5,Insignificant,Relaxation
OG0007019,TCEA3,8.826487836554406,0.002968892322885552,0.0117924184964568,2.818785622881257,Insignificant,Intensification
OG0009132,MOSPD2,8.826530286240086,0.002968823261073505,0.0117924184964568,9.123254342162905e-5,Insignificant,Relaxation
OG0006451,ZNF821,8.82476553532797,0.002971695728459012,0.011798136643826946,2.313521691155098,Insignificant,Intensification
OG0010930,UAP1,8.817682810537917,0.002983252640275658,0.011838586509644367,5.348269378348718,Insignificant,Intensification
OG0012114,KAZN,8.813001220314618,0.002990916663440646,0.011863558026329678,49.99999999999989,Insignificant,Intensification
OG0010943,SETX,8.809267337936035,0.0029970435715998,0.01188241243717226,0.4478912827155075,Insignificant,Relaxation
OG0007742,RHBDF1,8.80505943319804,0.003003963583003255,0.011899261267922347,3.014969203471069,Insignificant,Intensification
OG0011656,TMEM74,8.805010453352224,0.003004044227157832,0.011899261267922347,0,Insignificant,Relaxation
OG0006627,DDX3X,8.803350897736891,0.003006777946193973,0.011904638907333665,20.61775962258158,Insignificant,Intensification
OG0012201,LRRC4,8.80235198813898,0.003008424627926942,0.0119057097237859,12.25091332516241,Insignificant,Intensification
OG0007083,RPS6KC1,8.770324659582911,0.003061709456352868,0.012111041841293397,0.4546324672122563,Insignificant,Relaxation
OG0011193,ITGA3,8.737379551439517,0.003117522125514083,0.012326180945074192,1.371472545168268,Insignificant,Intensification
OG0009983,GFER,8.73178691280009,0.003127098811792184,0.01235839735989684,8.53069330649072e-5,Insignificant,Relaxation
OG0013457,SETD7,8.717638213673126,0.003151460360901637,0.01244898793705939,1.724187300312839,Insignificant,Intensification
OG0010008,RNF5,8.71579774599877,0.003154643462657702,0.012455874301894924,2.152597831469801,Insignificant,Intensification
OG0005829,SH2D3C,8.713233369871887,0.003159084017051783,0.012462031842916084,1.712472362191663,Insignificant,Intensification
OG0010387,IRF5,8.714005712123253,0.00315774593691398,0.012462031842916084,0.5936029246039896,Insignificant,Relaxation
OG0007001,NR0B2,8.709160069768132,0.003166150532709522,0.01248421524998636,3.998464180801042,Insignificant,Intensification
OG0008470,PPP1R3B,8.695893784891268,0.003189276930738338,0.01256967413567989,3.776426711264502,Insignificant,Intensification
OG0008308,POPDC2,8.690093870155579,0.00319944146671125,0.012603992772549645,2.359135712398599,Insignificant,Intensification
OG0005974,RBFOX3,8.689068787529322,0.003201241377200903,0.012605343265436966,44.57615608491559,Insignificant,Intensification
OG0010080,WDR12,8.68450370651044,0.003209269563486661,0.012631206093595587,0.2307961998645162,Insignificant,Relaxation
OG0005914,EXOC5,8.677480319611277,0.003221660918499736,0.01267421037105103,0.5412655047121411,Insignificant,Relaxation
OG0014162,TGIF2,8.668798581733427,0.003237045323402632,0.012728945042161894,2.215563615167094e-4,Insignificant,Relaxation
OG0009858,VAC14,8.664916227373396,0.003243949157183401,0.012744506884102454,0.2003797182045874,Insignificant,Relaxation
OG0010020,HECW1,8.665200622526754,0.003243442921237127,0.012744506884102454,1.303864379956377,Insignificant,Intensification
OG0009469,ARNTL,8.65921107554641,0.003254121560039791,0.012778668005403646,0.5228886250331914,Insignificant,Relaxation
OG0008794,WNT16,8.657390024492088,0.003257375352153535,0.012785641638602645,0,Insignificant,Relaxation
OG0006907,ZIC2,8.65566320778089,0.003260463823813287,0.01279196033551417,3.668734370888021e-6,Insignificant,Relaxation
OG0011049,THEM4,8.64240560239432,0.00328427486544991,0.012879538468271608,2.368355413074617,Insignificant,Intensification
OG0006143,CAPG,8.638453091941301,0.003291407831020665,0.012901662503923777,7.060646832009192,Insignificant,Intensification
OG0006529,FBXO47,8.63049933516777,0.003305809474327903,0.01295224536341064,1.708085470747157,Insignificant,Intensification
OG0012979,SLC5A7,8.623683763818917,0.003318201185176006,0.012994911024426268,3.294541523711819e-5,Insignificant,Relaxation
OG0010320,ASCC1,8.621462517619875,0.003322249929768373,0.012998997802996922,1.756418671701588,Insignificant,Intensification
OG0012131,,8.621563557424452,0.003322065651955142,0.012998997802996922,1.508733148475706,Insignificant,Intensification
OG0014017,SLCO5A1,8.598140384981889,0.003365064368990311,0.01316056593857829,2.594853904768409,Insignificant,Intensification
OG0006253,RHOQ,8.5966118403785,0.003367889956289893,0.01316566471390143,0.4247394710073923,Insignificant,Relaxation
OG0010386,CALU,8.592012623832488,0.003376406380635966,0.013192995302114608,1.71677792446033,Insignificant,Intensification
OG0005414,VIPAS39,8.591052740281157,0.003378186567860597,0.013193079950892151,3.115909984253346,Insignificant,Intensification
OG0009368,TDP1,8.590356655167852,0.003379478114804879,0.013193079950892151,1.774803076426012,Insignificant,Intensification
OG0008599,PRRG4,8.579054675332827,0.003400518683575049,0.013263249383051283,6.240849465106015,Insignificant,Intensification
OG0012225,HHAT,8.579445666798165,0.003399788567056583,0.013263249383051283,9.933615539723981e-5,Insignificant,Relaxation
OG0013621,HYAL1,8.575980350625287,0.003406265069461623,0.013279675131100722,1.768584330432231,Insignificant,Intensification
