file,null_x,alt_x,lrt_x,pval_x,null_y,alt_y,lrt_y,pval_y,pval_x_adj,pval_y_adj,signal
OG0007562,bsA1,bsA,13.041165999999976,3.047183237513e-4,M1,M2,62.23463400000037,3.064215547965432e-14,8.472503324548799e-4,9.111004914763654e-13,PS_fg_bg
OG0009069,bsA1,bsA,30.35945999999967,3.5895211136782734e-8,M1,M2,8.734469999999419,0.0126862696535732,1.3535624607701467e-7,0.0662291100444438,PS_fg
OG0013616,bsA1,bsA,11.889729999999872,5.644430303453e-4,M1,M2,45.688028000000486,1.1994183424235416e-10,0.0015270954531471843,2.396884143359417e-9,PS_fg_bg
OG0006352,bsA1,bsA,4.846171999999569,0.027707557716936,M1,M2,0,1,0.06088174168613235,1,no_PS
OG0011835,bsA1,bsA,14.86451599999782,1.155156357128e-4,M1,M2,0.2769559999997,0.8706824060714768,3.358877390361459e-4,1,PS_fg
OG0009289,bsA1,bsA,NA,NA,M1,M2,0.5480720000014117,0.7603047037983254,NA,1,poor_fit
OG0011278,bsA1,bsA,0,1,M1,M2,4.09642200000053,0.1289654164625751,1,0.4503046825123559,no_PS
OG0011145,bsA1,bsA,NA,NA,M1,M2,0.5270140000002357,0.7683522439546056,NA,1,poor_fit
OG0010565,bsA1,bsA,59.36045800000011,1.3100631690576847e-14,M1,M2,3.1301280000006955,0.2090746319685702,7.37590967066411e-14,0.6576055316639545,PS_fg
OG0008875,bsA1,bsA,259.8691660000004,0,M1,M2,3.649970000000394,0.161220062412544,0,0.534056522477996,PS_fg
OG0009830,bsA1,bsA,NA,NA,M1,M2,NA,NA,NA,NA,poor_fit
OG0009898,bsA1,bsA,0,1,M1,M2,0.0014879999998811,0.9992562766994336,1,1,no_PS
OG0012118,bsA1,bsA,0,1,M1,M2,0.417952000000696,0.8114147093624682,1,1,no_PS
OG0012135,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0011261,bsA1,bsA,4.154128000000128,0.0415331540700675,M1,M2,0,1,0.08878899358129078,1,no_PS
OG0010880,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0008352,bsA1,bsA,0.7931200000002718,0.3731583702786393,M1,M2,72.34172000000035,2.220446049250313e-16,0.6543579337104783,7.950122042169975e-15,PS_bg
OG0007906,bsA1,bsA,0,1,M1,M2,0.2596499999999651,0.8782491110676084,1,1,no_PS
OG0009186,bsA1,bsA,0,1,M1,M2,0.0826779999997597,0.959503803018892,1,1,no_PS
OG0008714,bsA1,bsA,NA,NA,M1,M2,6.175631999998586,0.0456014392710034,NA,0.19456463140801003,poor_fit
OG0006531,bsA1,bsA,3.9272040000000734,0.0475108745158774,M1,M2,1.452596000000085,0.4836963234843544,0.10048750691071823,1,no_PS
OG0010613,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010608,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010949,bsA1,bsA,40.39846599999965,2.0710366754883575e-10,M1,M2,18.75261000000046,8.470761964185503e-5,9.155806509907748e-10,7.465564877768823e-4,PS_fg_bg
OG0012891,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0012346,bsA1,bsA,80.86646999999903,0,M1,M2,76.25217200000043,0,0,0,PS_fg_bg
OG0007891,bsA1,bsA,807.3640479999995,0,M1,M2,0.7385460000004969,0.6912366770763616,0,1,PS_fg
OG0007252,bsA1,bsA,0.8021159999999554,0.3704614723980688,M1,M2,0.073507999999947,0.9639132288396786,0.6499464330160336,1,no_PS
OG0013067,bsA1,bsA,24.862599999999475,6.156532001977411e-7,M1,M2,0.2759859999996479,0.8711047894581359,2.1271825404197344e-6,1,PS_fg
OG0014277,bsA1,bsA,43.29260400000021,4.713618384499796e-11,M1,M2,0,1,2.1910644634638846e-10,1,PS_fg
OG0006318,bsA1,bsA,0.1185800000002927,0.7305797261227238,M1,M2,87.44347999999991,0,1,0,PS_bg
OG0012074,bsA1,bsA,17.62807200000134,2.6859424940517407e-5,M1,M2,0,1,8.209290404752125e-5,1,PS_fg
OG0007236,bsA1,bsA,0.999652000000424,0.3173947283293055,M1,M2,0,1,0.5650140445187768,1,no_PS
OG0008393,bsA1,bsA,7.817263999999341,0.0051749478675953,M1,M2,2.444123999999647,0.2946220295250026,0.012480901120812023,0.8474068570614385,no_PS
OG0012716,bsA1,bsA,58.12651000000005,2.4535928844215963e-14,M1,M2,0,1,1.367217967809978e-13,1,PS_fg
OG0007155,bsA1,bsA,8.955789999999979,0.0027659155284137,M1,M2,3.514499999999316,0.172518638340007,0.0068914781630411825,0.5620636743427788,PS_fg
OG0012819,bsA1,bsA,14.766998000000058,1.216459337456e-4,M1,M2,1.219999999193e-4,0.9999390018605024,3.525780539578353e-4,1,PS_fg
OG0006137,bsA1,bsA,22.31316799999695,2.31612928291991e-6,M1,M2,22.053814000002603,1.6258300168381368e-5,7.714105313453038e-6,1.6301933879451702e-4,PS_fg_bg
OG0008748,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006351,bsA1,bsA,0,1,M1,M2,1.82395600000018,0.4017288180343288,1,1,no_PS
OG0011950,bsA1,bsA,27.851681999999983,1.3098015338997018e-7,M1,M2,0.0014140000002953,0.999293249865464,4.7475196034795256e-7,1,PS_fg
OG0013987,bsA1,bsA,1.675960000000032,0.1954621395354711,M1,M2,0,1,0.3641400537175481,1,no_PS
OG0011785,bsA1,bsA,9.673795999999127,0.0018691471936332,M1,M2,0.2564300000012736,0.8796642310017215,0.004771166933826661,1,PS_fg
OG0009737,bsA1,bsA,8.92440600000009,0.002813848596332,M1,M2,0,1,0.007004466959026075,1,PS_fg
OG0006371,bsA1,bsA,0,1,M1,M2,1.9393620000000735,0.3792039848825255,1,1,no_PS
OG0009022,bsA1,bsA,0.5470080000013695,0.4595428073269788,M1,M2,8.566547999999784,0.0137974153201831,0.7945731653697017,0.07120792182962965,no_PS
OG0008892,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0014036,bsA1,bsA,0.4626900000002933,0.4963694742925334,M1,M2,0,1,0.8529874922845692,1,no_PS
OG0005628,bsA1,bsA,1.4000000192027072e-5,0.9970145962847484,M1,M2,0,1,1,1,no_PS
OG0008685,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006461,bsA1,bsA,2.8918740000008256,0.0890273155876161,M1,M2,0,1,0.1790235161333957,1,no_PS
OG0006299,bsA1,bsA,3.378284000000349,0.0660608019073301,M1,M2,3.749251999999615,0.1534123323292349,0.13645180881773214,0.5165643306054527,no_PS
OG0014291,bsA1,bsA,139.91446200000064,0,M1,M2,3.5757059999996272,0.1673190182374413,0,0.5502381644524811,PS_fg
OG0006203,bsA1,bsA,11.157075999999506,8.371176023156e-4,M1,M2,0,1,0.0022262892073358943,1,PS_fg
OG0012425,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0010421,bsA1,bsA,240.4886000000006,0,M1,M2,17.549036000000342,1.546234115844e-4,0,0.0012862332775844618,PS_fg_bg
OG0008125,bsA1,bsA,79.17451000000074,0,M1,M2,6.724843999999393,0.0346512319453569,0,0.1561395050374682,PS_fg
OG0009044,bsA1,bsA,583.9661500000002,0,M1,M2,0,1,0,1,PS_fg
OG0013342,bsA1,bsA,0,1,M1,M2,2.057673999999679,0.3574224011962452,1,0.9739867514277659,no_PS
OG0008821,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0008456,bsA1,bsA,3.0013059999996585,0.083197426036625,M1,M2,0,1,0.16817381245096003,1,no_PS
OG0007163,bsA1,bsA,0,1,M1,M2,6.595968000000084,0.0369575988684292,1,0.16498313054841718,no_PS
OG0011478,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010684,bsA1,bsA,NA,NA,M1,M2,5.7199999992e-4,0.9997140408941412,NA,1,poor_fit
OG0006884,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0005627,bsA1,bsA,86.98876999999993,0,M1,M2,0,1,0,1,PS_fg
OG0011546,bsA1,bsA,3.7249000000001615,0.0536068377541048,M1,M2,0,1,0.11244158693004952,1,no_PS
OG0005823,bsA1,bsA,0,1,M1,M2,6.740000001173e-4,0.9996630567780632,1,1,no_PS
OG0006099,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0011334,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010552,bsA1,bsA,32.46853600000031,1.2113799408020045e-8,M1,M2,0,1,4.7325895813168166e-8,1,PS_fg
OG0005531,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0013105,bsA1,bsA,7.07529599999998,0.007815390994435,M1,M2,0,1,0.018427821573305265,1,no_PS
OG0005772,bsA1,bsA,864.7023840000002,0,M1,M2,1.486297999999806,0.4756138468987322,0,1,PS_fg
OG0010417,bsA1,bsA,2.040937999998277,0.153115204105519,M1,M2,0,1,0.2926249669435518,1,no_PS
OG0012766,bsA1,bsA,0,1,M1,M2,51.8692460000002,5.454303675378469e-12,1,1.2633108216314606e-10,PS_bg
OG0010220,bsA1,bsA,0,1,M1,M2,18.99878799999988,7.489720384357135e-5,1,6.697103773442337e-4,PS_bg
OG0011062,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007718,bsA1,bsA,0,1,M1,M2,0.2481379999999262,0.8833188897765999,1,1,no_PS
OG0011313,bsA1,bsA,0,1,M1,M2,0.1322820000004867,0.9359988791446976,1,1,no_PS
OG0006180,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0014059,bsA1,bsA,0,1,M1,M2,12.408400000000256,0.002020924902168,1,0.013266468819197574,no_PS
OG0012441,bsA1,bsA,30.357826000000387,3.592546116149009e-8,M1,M2,4.057493999999679,0.1315001876985628,1.3540751008016432e-7,0.4576675224357028,PS_fg
OG0011233,bsA1,bsA,29.88943599999993,4.5739817489121044e-8,M1,M2,0,1,1.7073678429134716e-7,1,PS_fg
OG0010246,bsA1,bsA,1.7724379999999655,0.1830806449246556,M1,M2,0,1,0.3434934804096875,1,no_PS
OG0010662,bsA1,bsA,0.0845540000000255,0.7712182782887308,M1,M2,0.7065560000000914,0.7023819040639228,1,1,no_PS
OG0007433,bsA1,bsA,14.650101999999606,1.294276396468e-4,M1,M2,0,1,3.743318073029114e-4,1,PS_fg
OG0011006,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0006863,bsA1,bsA,0,1,M1,M2,4.968230000000403,0.0833993302687664,1,0.3179460714283539,no_PS
OG0007967,bsA1,bsA,59.65222800000083,1.1324274851176595e-14,M1,M2,0,1,6.40238905007411e-14,1,PS_fg
OG0013316,bsA1,bsA,6.433109999999942,0.0112012279734501,M1,M2,3.716581999999562,0.1559389023579378,0.025915191640338446,0.5228562963074339,no_PS
OG0013382,bsA1,bsA,0,1,M1,M2,59.01775400000042,1.5287771049088408e-13,1,4.2513856512885665e-12,PS_bg
OG0010431,bsA1,bsA,4.22534799999994,0.0398244518765453,M1,M2,0,1,0.08542023916739101,1,no_PS
OG0011890,bsA1,bsA,4.119928000000073,0.0423808820207811,M1,M2,131.1947740000005,0,0.09050606010742064,0,PS_bg
OG0005523,bsA1,bsA,13.538308000000145,2.337430268574e-4,M1,M2,9.301429999999982,0.0095547678286458,6.600662759120049e-4,0.05157293966806115,PS_fg
OG0013856,bsA1,bsA,2.075111999999536,0.1497189492893413,M1,M2,0,1,0.28674088521138863,1,no_PS
OG0011817,bsA1,bsA,12.529905999999755,4.004899566603e-4,M1,M2,0,1,0.0010988806438232328,1,PS_fg
OG0012210,bsA1,bsA,162.2227039999998,0,M1,M2,0,1,0,1,PS_fg
OG0014134,bsA1,bsA,0.6933859999999186,0.4050150589518122,M1,M2,91.46319800000038,0,0.7057503878217067,0,PS_bg
OG0009512,bsA1,bsA,37.38337599999977,9.704580472558175e-10,M1,M2,9.308500000000096,0.0095210513533517,4.081647141329434e-9,0.051455593886384376,PS_fg
OG0008364,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007834,bsA1,bsA,63.71322200000213,1.4432899320127037e-15,M1,M2,1.0206939999989115,0.6002872429950994,8.602600547846979e-15,1,PS_fg
OG0010631,bsA1,bsA,0,1,M1,M2,7.600000003549212e-5,0.999962000721973,1,1,no_PS
OG0012281,bsA1,bsA,263.7970640000003,0,M1,M2,1.342515999999705,0.5110652531318121,0,1,PS_fg
OG0012207,bsA1,bsA,215.95514000000003,0,M1,M2,1.1409359999997832,0.5652608347164487,0,1,PS_fg
OG0010941,bsA1,bsA,0,1,M1,M2,1.3307599999998274,0.5140781408919939,1,1,no_PS
OG0013062,bsA1,bsA,4.319534000000203,0.0376772389175885,M1,M2,0.7201780000013969,0.6976142356405886,0.08125091575596671,1,no_PS
OG0007910,bsA1,bsA,NA,NA,M1,M2,5.803703999998106,0.0549214113568701,NA,0.22689408066806957,poor_fit
OG0011148,bsA1,bsA,7.840739999999641,0.0051081691563915,M1,M2,1.3231680000008057,0.5160332900399054,0.01233424866096314,1,no_PS
OG0008873,bsA1,bsA,192.4607959999994,0,M1,M2,NA,NA,0,NA,poor_fit
OG0013108,bsA1,bsA,0,1,M1,M2,0.4197799999992639,0.8106734151417566,1,1,no_PS
OG0012009,bsA1,bsA,0.2903179999993881,0.5900168204589382,M1,M2,0,1,1,1,no_PS
OG0012520,bsA1,bsA,81.97576800000024,0,M1,M2,0.0447980000008101,0.9778499950550849,0,1,PS_fg
OG0013572,bsA1,bsA,0,1,M1,M2,2.002054000000044,0.3675018229255109,1,0.9946277683146191,no_PS
OG0008011,bsA1,bsA,342.8832580000003,0,M1,M2,0.0211059999996905,0.9895024875464316,0,1,PS_fg
OG0009825,bsA1,bsA,0,1,M1,M2,7.130149999999958,0.0282948632898594,1,0.13178198387520967,no_PS
OG0010987,bsA1,bsA,0.0070180000002437,0.9332365145623578,M1,M2,1.051663999999619,0.5910633949914142,1,1,no_PS
OG0008485,bsA1,bsA,29.763346000001548,4.881342796636545e-8,M1,M2,0.206188000000111,0.9020421775314312,1.8179256498696798e-7,1,PS_fg
OG0007856,bsA1,bsA,46.80878800000028,7.826184145187653e-12,M1,M2,5.166511999999784,0.0755276850905901,3.794089272532834e-11,0.2946025410728283,PS_fg
OG0005546,bsA1,bsA,9.550086000000192,0.0019994004956809,M1,M2,4.212034000000131,0.1217218202088055,0.005078139965600036,0.43072097987307356,PS_fg
OG0011865,bsA1,bsA,0,1,M1,M2,26.45329399999991,1.80193945165108e-6,1,2.1386831088449906e-5,PS_bg
OG0005818,bsA1,bsA,51.217335999997886,8.268941087408166e-13,M1,M2,2.5592539999997825,0.2781410277102243,4.217471207065771e-12,0.8137857455979296,PS_fg
OG0009909,bsA1,bsA,11.34154800000033,7.579212039786e-4,M1,M2,16.10138999999981,3.188802236943e-4,0.0020296111292312314,0.0024820088425771014,PS_fg_bg
OG0006886,bsA1,bsA,38.818654000000606,4.65062321985954e-10,M1,M2,0.0856659999999465,0.9580713746275364,1.997335804408772e-9,1,PS_fg
OG0006276,bsA1,bsA,24.450544000001173,7.624198140598892e-7,M1,M2,0.7279699999999139,0.6949016181890373,2.6164934944309413e-6,1,PS_fg
OG0008867,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0012431,bsA1,bsA,0,1,M1,M2,4.32683199999974,0.1149318425267411,1,0.4108191858703354,no_PS
OG0008312,bsA1,bsA,13.026444000000083,3.071231717033e-4,M1,M2,6.9997880000000805,0.0302005845146149,8.527702820860071e-4,0.13922404653116194,PS_fg
OG0012644,bsA1,bsA,60.57026200000109,7.105427357601002e-15,M1,M2,0,1,4.068107353330714e-14,1,PS_fg
OG0010835,bsA1,bsA,1.9270660000001956,0.1650797969840014,M1,M2,0.0060600000006161,0.9969745858168484,0.31247933631663133,1,no_PS
OG0012012,bsA1,bsA,11.923281999999745,5.543672790276e-4,M1,M2,23.77239999999984,6.884761960646024e-6,0.001500834491673123,7.44160497205425e-5,PS_fg_bg
OG0006381,bsA1,bsA,12.797256000000743,3.471281261153e-4,M1,M2,5.0250480000004245,0.0810633768501252,9.573106056029135e-4,0.3108333767394582,PS_fg
OG0007430,bsA1,bsA,26.585356000000505,2.521477366901337e-7,M1,M2,0,1,8.936186134659054e-7,1,PS_fg
OG0008837,bsA1,bsA,195.47898600000008,0,M1,M2,39.1333639999998,3.179054575142004e-9,0,5.377483457518749e-8,PS_fg_bg
OG0009541,bsA1,bsA,23.4250519999996,1.298761201584675e-6,M1,M2,0,1,4.394060994125429e-6,1,PS_fg
OG0008587,bsA1,bsA,28.161866000000373,1.1158147594780845e-7,M1,M2,22.350137999999788,1.401939261569396e-5,4.064325266378507e-7,1.417278126431273e-4,PS_fg_bg
OG0007158,bsA1,bsA,1.427038000000266,0.2322484473342698,M1,M2,50.16974200000004,1.275790584287506e-11,0.42593726073259947,2.847498309294166e-10,PS_bg
OG0013400,bsA1,bsA,0,1,M1,M2,6.339999999909e-4,0.9996830502391958,1,1,no_PS
OG0009644,bsA1,bsA,13.020136000000091,3.081594349947e-4,M1,M2,14.645134000000326,6.604646206057e-4,8.553554819074466e-4,0.004765216192161865,PS_fg_bg
OG0012277,bsA1,bsA,100.32160600000044,0,M1,M2,0,1,0,1,PS_fg
OG0006973,bsA1,bsA,3.534961999999723,0.0600877110170907,M1,M2,0.327980000000025,0.8487505093428521,0.12497137134022701,1,no_PS
OG0011505,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,5.735553999998956,0.0568251084928967,1,0.2336354819518954,no_PS
OG0007162,bsA1,bsA,71.15913199999977,0,M1,M2,NA,NA,0,NA,poor_fit
OG0011907,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0006877,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0011244,bsA1,bsA,52.28684200000043,4.796163466380676e-13,M1,M2,0,1,2.4757339035984063e-12,1,PS_fg
OG0009208,bsA1,bsA,150.82121199999983,0,M1,M2,7.12260999999944,0.0284017362534246,0,0.13213650223371826,PS_fg
OG0009961,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010790,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0005968,bsA1,bsA,0.0800699999999778,0.7772025713972017,M1,M2,5.991447999999764,0.0500004136794167,1,0.20928083523976018,no_PS
OG0011937,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0005311,bsA1,bsA,66.91851599999973,3.3306690738754696e-16,M1,M2,102.29098200000044,0,2.052944622487306e-15,0,PS_fg_bg
OG0010968,bsA1,bsA,99.86899600000106,0,M1,M2,76.26655200000096,0,0,0,PS_fg_bg
OG0009887,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006535,bsA1,bsA,9.023311999997532,0.0026655796757499,M1,M2,417.96586800000296,0,0.006655762519608933,0,PS_fg_bg
OG0007222,bsA1,bsA,0,1,M1,M2,2.073749999999563,0.3545609554920869,1,0.9696824603894025,no_PS
OG0011599,bsA1,bsA,31.21870200000012,2.305343915764979e-8,M1,M2,8.419079999999667,0.0148531992385114,8.839813362838101e-8,0.07592715113416328,PS_fg
OG0012419,bsA1,bsA,0.6352859999988141,0.425422977819724,M1,M2,17.123343999999634,1.912991738762e-4,0.7383004524740396,0.0015522509925573057,PS_bg
OG0012860,bsA1,bsA,0,1,M1,M2,7.459999999355e-4,0.999627069555884,1,1,no_PS
OG0008754,bsA1,bsA,24.63707199999953,6.920747008809514e-7,M1,M2,0.028548000000228,0.9858273905483704,2.3811118570301036e-6,1,PS_fg
OG0013149,bsA1,bsA,36.98333200000161,1.1914340625196471e-9,M1,M2,91.25709199999984,0,4.977573961091845e-9,0,PS_fg_bg
OG0010760,bsA1,bsA,2.79999999293068e-5,0.9957780114623074,M1,M2,0,1,1,1,no_PS
OG0011607,bsA1,bsA,390.8354840000002,0,M1,M2,0,1,0,1,PS_fg
OG0012642,bsA1,bsA,2.400041999999303,0.1213319927874848,M1,M2,0,1,0.23672404640322808,1,no_PS
OG0010097,bsA1,bsA,212.716684,0,M1,M2,2.4865520000003016,0.2884377464078815,0,0.834527122856204,PS_fg
OG0012992,bsA1,bsA,0.0022679999965475,0.9620162842050708,M1,M2,0,1,1,1,no_PS
OG0008849,bsA1,bsA,14.70798400000058,1.255137509716e-4,M1,M2,4.900981999999203,0.0862512267486035,3.6339985591136325e-4,0.3260698598551473,PS_fg
OG0008553,bsA1,bsA,11.717459999999846,6.191640732929e-4,M1,M2,94.28375799999958,0,0.0016701406489287582,0,PS_fg_bg
OG0013398,bsA1,bsA,0,1,M1,M2,25.87921600000027,2.401041395372338e-6,1,2.8109194428384882e-5,PS_bg
OG0010638,bsA1,bsA,0,1,M1,M2,0.2418340000003809,0.8861075034633815,1,1,no_PS
OG0013691,bsA1,bsA,4.385755999999674,0.0362404168870483,M1,M2,70.58947199999966,4.440892098500626e-16,0.07840196628305021,1.5512433253014585e-14,PS_bg
OG0013869,bsA1,bsA,9.061455999999907,0.0026105401898475,M1,M2,1.172486000000163,0.5564138094255591,0.006532376652342313,1,PS_fg
OG0011625,bsA1,bsA,11.617739999999683,6.532573001817e-4,M1,M2,4.570363999999245,0.1017555409124986,0.0017580211355436018,0.3733498561319814,PS_fg
OG0010519,bsA1,bsA,0,1,M1,M2,2.2817379999996774,0.3195412198088512,1,0.9005633656338007,no_PS
OG0011550,bsA1,bsA,0,1,M1,M2,1.455047999999806,0.483103675159486,1,1,no_PS
OG0012258,bsA1,bsA,228.36087599999885,0,M1,M2,106.884570000002,0,0,0,PS_fg_bg
OG0009885,bsA1,bsA,21.56640399999924,3.417867212029968e-6,M1,M2,117.16516600000068,0,1.1204540497501468e-5,0,PS_fg_bg
OG0010847,bsA1,bsA,9.30407600000035,0.002286445935523,M1,M2,6.148113999999623,0.0462332057447502,0.005753266931538839,0.19677163792205965,PS_fg
OG0009070,bsA1,bsA,0.0258520000006683,0.8722622896550433,M1,M2,2.427376000001459,0.2970995533143022,1,0.8521283249765683,no_PS
OG0013089,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0009366,bsA1,bsA,5.052698000001328,0.0245876239445015,M1,M2,0.5694039999998495,0.7522383879614805,0.05448279712968035,1,no_PS
OG0008378,bsA1,bsA,19.19682999999896,1.1790902925912228e-5,M1,M2,0,1,3.734321807076993e-5,1,PS_fg
OG0013557,bsA1,bsA,0.1409939999994094,0.7072948346855306,M1,M2,0,1,1,1,no_PS
OG0007949,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0013186,bsA1,bsA,65.44522599999982,5.551115123125785e-16,M1,M2,1.2716920000002574,0.5294873524825701,3.3881806269528998e-15,1,PS_fg
OG0012340,bsA1,bsA,0,1,M1,M2,0.0087379999995391,0.9956405301965352,1,1,no_PS
OG0013133,bsA1,bsA,NA,NA,M1,M2,0.1854440000006434,0.911446847302532,NA,1,poor_fit
OG0006690,bsA1,bsA,3.275685999999041,0.0703135247505921,M1,M2,0,1,0.14424651935965527,1,no_PS
OG0012506,bsA1,bsA,NA,NA,M1,M2,0.0940680000001066,0.9540549591702584,NA,1,poor_fit
OG0006114,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0006460,bsA1,bsA,7.153549999999996,0.0074815754339221,M1,M2,2.0204579999999623,0.364135582974483,0.017707484214785057,0.9870716291797265,no_PS
OG0010151,bsA1,bsA,2.426238000000012,0.1193189436680112,M1,M2,0.9056720000007772,0.6358223999496868,0.23335650998819604,1,no_PS
OG0005744,bsA1,bsA,7.094418000000587,0.0077324397501074,M1,M2,0,1,0.018248108902285388,1,no_PS
OG0007966,bsA1,bsA,2.7604860000010376,0.0966188815387475,M1,M2,25.47324800000024,2.9414026457841302e-6,0.19285821431623304,3.374562474662621e-5,PS_bg
OG0009513,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0011456,bsA1,bsA,0,1,M1,M2,12.098073999999997,0.0023601337212575,1,0.01523713678945582,no_PS
OG0006022,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007896,bsA1,bsA,3.100830000001224,0.0782523887446828,M1,M2,118.3559580000001,0,0.15908775206158318,0,PS_bg
OG0012648,bsA1,bsA,0,1,M1,M2,0.3297160000001895,0.848014113542685,1,1,no_PS
OG0006990,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0005337,bsA1,bsA,NA,NA,M1,M2,0.2063579999994544,0.9019655072051722,NA,1,poor_fit
OG0007704,bsA1,bsA,0,1,M1,M2,4.980799999999363,0.0828768092204821,1,0.31651574294737894,no_PS
OG0012577,bsA1,bsA,0.0187519999999494,0.8910798478213658,M1,M2,0,1,1,1,no_PS
OG0010111,bsA1,bsA,119.94851000000016,0,M1,M2,0,1,0,1,PS_fg
OG0012151,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007027,bsA1,bsA,1.99999976757681e-6,0.99887162127459606,M1,M2,0.968104000000494,0.6162811544588791,1,1,no_PS
OG0007561,bsA1,bsA,71.77613399999973,0,M1,M2,4.96542799999952,0.0835162546168908,0,0.31816746500501775,PS_fg
OG0011922,bsA1,bsA,NA,NA,M1,M2,2.3563020000001416,0.3078474225750987,NA,0.8742012234592937,poor_fit
OG0006379,bsA1,bsA,5.816031999999723,0.0158807321974434,M1,M2,6.508820000000014,0.0386035900638778,0.036104684777744644,0.1709900254736608,no_PS
OG0007845,bsA1,bsA,38.1971680000006,6.394516027796724e-10,M1,M2,0,1,2.7175857452162766e-9,1,PS_fg
OG0005484,bsA1,bsA,47.41423799999984,5.746403353157348e-12,M1,M2,15.15536800000018,5.117450531529e-4,2.8143529675403152e-11,0.0038072945815955583,PS_fg_bg
OG0009066,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0009008,bsA1,bsA,0,1,M1,M2,2.502540000001318,0.2861411667220017,1,0.8298383549247925,no_PS
OG0010929,bsA1,bsA,74.95982600000207,0,M1,M2,0.2306959999987157,0.8910560024570663,0,1,PS_fg
OG0006467,bsA1,bsA,19.992819999999934,7.773349986694988e-6,M1,M2,0.0018600000000787,0.9990704323159324,2.489064017007887e-5,1,PS_fg
OG0007441,bsA1,bsA,22.28965199999948,2.344667080045326e-6,M1,M2,0,1,7.796377652666054e-6,1,PS_fg
OG0005793,bsA1,bsA,0.9059040000011008,0.3412035489578107,M1,M2,0.0255899999992834,0.9872865080108432,0.6030401854406523,1,no_PS
OG0011814,bsA1,bsA,60.14632000000165,8.770761894538737e-15,M1,M2,2.485501999999542,0.2885892159821394,4.989943611098666e-14,0.834684326130772,PS_fg
OG0006993,bsA1,bsA,NA,NA,M1,M2,0.0131380000002536,0.9934525287138722,NA,1,poor_fit
OG0007754,bsA1,bsA,0,1,M1,M2,7.445290000000568,0.0241699536967647,1,0.11493769347885946,no_PS
OG0008686,bsA1,bsA,9.491915999999948,0.002063791879094,M1,M2,3.832679999999982,0.1471445267549282,0.005233508414545921,0.4991760435866949,PS_fg
OG0007575,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007687,bsA1,bsA,0,1,M1,M2,0.0739839999996547,0.9636838447891404,1,1,no_PS
OG0005334,bsA1,bsA,166.60915399999976,0,M1,M2,0.4917459999996936,0.7820215353542413,0,1,PS_fg
OG0006317,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0011288,bsA1,bsA,16.74806399999943,4.268579733479605e-5,M1,M2,114.90019200000096,0,1.2881794073195692e-4,0,PS_fg_bg
OG0008954,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
