orthogroup,symbol,lrt,pval,k,adj_pval,signif,grouping
OG0007789,AMH,57.62904262591655,3.164135620181696e-14,6.698272188538686,6.22112210231633e-13,Significant,Intensification
OG0007790,OAZ1,84.00412952595252,0,20.66179588549901,0,Significant,Intensification
OG0007795,ASB2,28.45059190873508,9.612037532580332e-8,15.70915881573809,8.753024915194994e-7,Significant,Intensification
OG0007816,F2RL1,9.267402050804776,0.0023326834524574,2.838953328843545,0.0095776196237347,Significant,Intensification
OG0007820,MYRIP,181.5250424448968,0,4.250380702532402,0,Significant,Intensification
OG0007835,NPHP3,29.71126274074049,5.0142648255757656e-8,4.245729990292628,4.7616251378766134e-7,Significant,Intensification
OG0007841,PIK3R4,20.91037147333918,4.812817084642873e-6,5.026221771047465,3.3905277360949103e-5,Significant,Intensification
OG0007844,NOD1,37.39507981092174,9.64651802881633e-10,7.983485585430496,1.1354017342488446e-8,Significant,Intensification
OG0007854,OSBPL10,105.5036450745156,0,7.761276292205688,0,Significant,Intensification
OG0007878,NA,23.52692063586255,1.231781350918837e-6,3.133082303627723,9.591485568675842e-6,Significant,Intensification
OG0007887,COL14A1,10.77844466716851,0.00102688931972472,3.376611873234743,0.00460493429613193,Significant,Intensification
OG0007892,MAL2,127.737427977474,0,13.17052649193905,0,Significant,Intensification
OG0007905,L1CAM,124.0499819082543,0,4.360861515260143,0,Significant,Intensification
OG0007909,NUDT16,24.82780084843398,6.268681332910475e-7,4.309535009474158,5.125743120133131e-6,Significant,Intensification
OG0007918,TKTL1,95.97622601792136,0,4.436462784943128,0,Significant,Intensification
OG0007926,NDRG3,11.69837960377663,6.255454893976387e-4,5.548685904617201,0.0029394861644644,Significant,Intensification
OG0007934,ERGIC3,52.79741583417945,3.698152895026396e-13,11.86391543219824,6.411366872720111e-12,Significant,Intensification
OG0007939,EIF6,91.91493534158236,0,25.35971472755883,0,Significant,Intensification
OG0007941,LZTR1,69.96468177938186,1.110223024625157e-16,7.174738401522837,2.720832687261256e-15,Significant,Intensification
OG0007946,LMOD1,22.79958096548035,1.798049053647333e-6,3.405542744791573,1.3656648255577767e-5,Significant,Intensification
OG0007947,TIMM17A,18.93804861515309,1.350325181581624e-5,9.645657075743848,8.76343821895171e-5,Significant,Intensification
OG0007954,TFPI,124.6237358312219,0,6.596321638844659,0,Significant,Intensification
OG0007959,NFKBIL1,99.07738589927612,0,4.404768780315275,0,Significant,Intensification
OG0007960,NA,10.57968257467564,0.00114337290106814,2.520691594016532,0.00506467945066076,Significant,Intensification
OG0007967,RAB7A,49.63393732829627,1.852851205796924e-12,20.23017844352635,2.9793709630760576e-11,Significant,Intensification
OG0007968,NA,21.57872136166725,3.395986815757368e-6,4.786168526554585,2.456411533705434e-5,Significant,Intensification
OG0007990,MCM3AP,53.93646815751708,2.0705659409259172e-13,2.309026945861093,3.739554479112757e-12,Significant,Intensification
OG0008002,ITGB2,14.56098314499832,1.356953496989277e-4,1.956611853612408,7.383021825442915e-4,Significant,Intensification
OG0008008,SPRYD7,53.6476675946592,2.3991919562149633e-13,12.88213549097623,4.261891091009372e-12,Significant,Intensification
OG0008016,TNFRSF21,17.55373268980111,2.793019620550563e-5,2.934647191028541,1.7209695681896667e-4,Significant,Intensification
OG0008020,ENPP4,15.84688123961769,6.867963418877299e-5,2.193189497726326,3.945202625279383e-4,Significant,Intensification
OG0008021,CLIC5,40.96816813746773,1.54728896362144e-10,3.374573402990393,2.01894371407075e-9,Significant,Intensification
OG0008026,MCM3,14.51113134344087,1.39333794875296e-4,5.142151481680513,7.571461428807699e-4,Significant,Intensification
OG0008030,ELOF1,53.51903018374787,2.561284517810236e-13,25.3524384698032,4.521973951750276e-12,Significant,Intensification
OG0008031,CNN1,29.39894217790834,5.890978960199079e-8,6.490839021685345,5.551509693320504e-7,Significant,Intensification
OG0008037,MDH1,13.8834839841029,1.94500176056156e-4,2.16962320816659,0.00102849695786173,Significant,Intensification
OG0008043,SERTAD2,28.78503877024377,8.087344516294338e-8,5.382749065375847,7.435028417689937e-7,Significant,Intensification
OG0008050,CUNH1ORF189 CZH1ORF189,10.19974911610302,0.00140459761547495,3.397690419893717,0.00607558698573692,Significant,Intensification
OG0008057,RACGAP1,21.17564464698626,4.190561144201688e-6,3.121221053270101,2.9812947745467763e-5,Significant,Intensification
OG0008064,ATG101,82.50593436275085,0,7.798552406650281,0,Significant,Intensification
OG0008065,BAZ2A,19.81335698047042,8.53839234415954e-6,3.285078173901012,5.761749779198454e-5,Significant,Intensification
OG0008067,MIP,32.3301452695091,1.3007956378707771e-8,7.168332701175953,1.3460745290933122e-7,Significant,Intensification
OG0008068,TIMELESS,26.71877266576848,2.353241189689825e-7,5.801393541981757,2.037826779980648e-6,Significant,Intensification
OG0008082,SESN3,26.41320454108063,2.756496321199009e-7,5.311166304061392,2.3610346212566955e-6,Significant,Intensification
OG0008088,CAPN10,92.47458205101792,0,14.67025478191554,0,Significant,Intensification
OG0008114,LRFN1,90.10119180191032,0,21.90788967504747,0,Significant,Intensification
OG0008131,DPF1,59.6665307199537,1.1213252548714081e-14,7.00689373674338,2.331871341320325e-13,Significant,Intensification
OG0008153,SEMA4B,95.7329145597505,0,5.127167164847526,0,Significant,Intensification
OG0008156,KIF23,15.30741986154317,9.135696945861138e-5,4.609290529441315,5.138681032421632e-4,Significant,Intensification
OG0008174,INTS14,135.9825035473859,0,15.63387591385502,0,Significant,Intensification
OG0008180,DNTTIP2,14.50274952682958,1.399551195232496e-4,2.334903767844189,7.600450338955632e-4,Significant,Intensification
OG0008181,GCLM,81.02162982194523,0,11.75392448414849,0,Significant,Intensification
OG0008187,NA,62.888747637508,2.220446049250313e-15,7.264144946275279,4.900275196955218e-14,Significant,Intensification
OG0008188,RWDD3,75.4976827276123,0,5.632962305723763,0,Significant,Intensification
OG0008190,HPS1,33.97200889929991,5.5910649443546845e-9,3.512538932258466,6.076419953971402e-8,Significant,Intensification
OG0008208,RPAP1,71.5748018837694,0,3.364864412519259,0,Significant,Intensification
OG0008210,RTF1,34.80987818691938,3.635243217559037e-9,4.001987374909503,4.0474245913903774e-8,Significant,Intensification
OG0008211,NDUFAF1,67.37622921363436,2.220446049250313e-16,4.306815869296154,5.3507183209093206e-15,Significant,Intensification
OG0008213,CHP1,83.90898117289271,0,10.14636832332878,0,Significant,Intensification
OG0008216,DLL4,75.6937052612775,0,4.454852956813903,0,Significant,Intensification
OG0008219,STK17B,39.88331551562896,2.69596234225844e-10,7.401323459629155,3.403795555421969e-9,Significant,Intensification
OG0008234,RPA2,71.18967324639743,0,8.61742567040348,0,Significant,Intensification
OG0008238,SCMH1,36.56593308615447,1.475886524104908e-9,4.960473369302806,1.7069377433197273e-8,Significant,Intensification
OG0008251,TBCK,10.67495342901748,0.00108595922122622,0.3644498318860865,0.00483263025865643,Significant,Relaxation
OG0008259,ETNPPL,23.87051955916013,1.030376652333409e-6,8.904336797130087,8.133018630781315e-6,Significant,Intensification
OG0008275,CC2D1A,43.96687109246341,3.3398062093681347e-11,2.761306050957033,4.713321944085439e-10,Significant,Intensification
OG0008285,DCUN1D4,29.51760898786461,5.541097725103584e-8,7.486224261295802,5.227484887663152e-7,Significant,Intensification
OG0008293,SERPINE2,17.87942981106789,2.353512606934061e-5,5.19269652208884,1.4689926091332296e-4,Significant,Intensification
OG0008297,RIMKLB,12.07924759578327,5.098616958787439e-4,2.489151341959616,0.00243826065840078,Significant,Intensification
OG0008305,TMEM39A,93.45668153589122,0,9.245752325603224,0,Significant,Intensification
OG0008319,NAA50,22.44279548758391,2.164960199002586e-6,10.44064598795276,1.6201618236653436e-5,Significant,Intensification
OG0008323,MIX23 CCDC58,45.15166095286713,1.823508011256081e-11,8.000208958475406,2.6557521557872654e-10,Significant,Intensification
OG0008327,DNAJC25,31.39444653021474,2.105823670994766e-8,3.112468967163244,2.123249484589245e-7,Significant,Intensification
OG0008355,PSD2,9.643494702047974,0.00190023357307012,12.45512441234844,0.00798781372236618,Significant,Intensification
OG0008358,CYSTM1,33.907318437065904,5.7800869646129635e-9,18.23966329870581,6.2426382435539e-8,Significant,Intensification
OG0008360,SRA1,40.23999776039227,2.246023367291627e-10,6.218205710044452,2.895729977710859e-9,Significant,Intensification
OG0008363,TMCO6,13.02520921945506,3.073257415701081e-4,4.582990630735403,0.00154484310884544,Significant,Intensification
OG0008375,POLR3F,11.22960936087156,8.0502587371023e-4,5.942553592027783,0.00371032436519296,Significant,Intensification
OG0008377,SEC22B,37.18234671223126,1.075832978258973e-9,17.36737138043635,1.2560095944559213e-8,Significant,Intensification
OG0008395,NAPA,23.63337434576397,1.165485014498202e-6,4.4708707788378,9.116284683927618e-6,Significant,Intensification
OG0008413,NPAS2,183.1246717230297,0,4.915833512651695,0,Significant,Intensification
OG0008418,BMT2,23.6237953924292,1.171301058811025e-6,2.462618477163856,9.136993200878427e-6,Significant,Intensification
OG0008421,SLC52A2,52.34295507092429,4.660716257376407e-13,5.79315141823523,7.984129968824415e-12,Significant,Intensification
OG0008434,ERFE,124.2710869626653,0,8.678702116309593,0,Significant,Intensification
OG0008443,EHHADH,39.11883844903969,3.987775665237336e-10,49.29884604001349,4.9504248804807695e-9,Significant,Intensification
OG0008447,LAMB2,47.47183912672699,5.579980921766037e-12,5.492226640184013,8.483728462952195e-11,Significant,Intensification
OG0008456,SUZ12,20.95096485780414,4.711904540433132e-6,3.122845140234769,3.330284818569201e-5,Significant,Intensification
OG0008474,HOPX,30.49687794543706,3.344042320829743e-8,28.76176755352893,3.287421604261149e-7,Significant,Intensification
OG0008486,PCID2,123.9520648259604,0,49.99999999999989,0,Significant,Intensification
OG0008504,NA,46.25690281860807,1.0372036562955598e-11,4.140007373380019,1.5443801773860394e-10,Significant,Intensification
OG0008509,CARS2,13.80165213206419,2.031575025367438e-4,3.306093445177378,0.00106904839078185,Significant,Intensification
OG0008511,ARHGEF7,58.92244194919476,1.643130076445232e-14,3.824532848321401,3.336788331297583e-13,Significant,Intensification
OG0008517,TXLNB,77.420359927768,0,8.74037665870887,0,Significant,Intensification
OG0008521,HEBP2,21.48406403591525,3.567813368854367e-6,4.336525646140606,2.569954492419578e-5,Significant,Intensification
OG0008544,ENPP1,332.0996672228903,0,17.5058288944217,0,Significant,Intensification
OG0008563,LRFN5,99.9646908960076,0,6.819451725589153,0,Significant,Intensification
OG0008564,E2F8,72.32175819435724,0,3.152352799824239,0,Significant,Intensification
OG0008574,MSANTD1,22.42815113391407,2.181529820566297e-6,0.4623268210935714,1.6297421828772914e-5,Significant,Relaxation
OG0008601,DEPDC7,10.87089139006821,9.768750085024092e-4,1.90796164050434,0.00440745166103692,Significant,Intensification
OG0008607,MPHOSPH6,32.82628223235861,1.007731131874579e-8,6.571148888103433,1.0567129723450889e-7,Significant,Intensification
OG0008623,CUNH16ORF78,35.33985674715586,2.769069418206982e-9,5.582040110138358,3.1191692105349736e-8,Significant,Intensification
OG0008652,NECAB3,60.25178397689706,8.326672684688674e-15,5.211153285070235,1.7742375713113725e-13,Significant,Intensification
OG0008686,CLDN8,24.60766584122575,7.027163323458652e-7,4.44098026824749,5.702813312499136e-6,Significant,Intensification
OG0008688,BACH1,19.76408297415401,8.761372041754534e-6,4.725144908780721,5.8892486039796793e-5,Significant,Intensification
OG0008692,N6AMT1,178.0038845212757,0,13.2863384108001,0,Significant,Intensification
OG0008705,ANKRD2,169.9904082250378,0,7.699286316299353,0,Significant,Intensification
OG0008706,MMS19,83.47566979137082,0,5.326656946240622,0,Significant,Intensification
OG0008713,HPS6,98.41102599923944,0,5.815395705593781,0,Significant,Intensification
OG0008744,SLC16A14,67.76704419386897,2.220446049250313e-16,11.80995885124144,5.3507183209093206e-15,Significant,Intensification
OG0008763,SIK3,115.401206469407,0,9.119087504994544,0,Significant,Intensification
OG0008772,TRIM63,29.06460913999581,7.000420043645762e-8,3.428959803398281,6.504901589428515e-7,Significant,Intensification
OG0008791,TSPAN12,68.71669952974753,1.110223024625157e-16,18.03130399550324,2.720832687261256e-15,Significant,Intensification
OG0008796,OXA1L,24.96017492070314,5.852683572227235e-7,4.087484539079131,4.803753850411557e-6,Significant,Intensification
OG0008798,CCDC90B,27.54828175293096,1.532214269905907e-7,5.498524474597914,1.3595062204057436e-6,Significant,Intensification
OG0008800,PRCP,61.59310378951886,4.218847493575595e-15,5.384658253352147,9.147180367649742e-14,Significant,Intensification
OG0008801,CIR1,56.51884143823463,5.562217353372034e-14,3.821286118883497,1.0622238923625048e-12,Significant,Intensification
OG0008817,HACL1,13.90261788357748,1.925301181959771e-4,2.255808396468696,0.00101994981782816,Significant,Intensification
OG0008819,PLEKHA8,16.77180507730918,4.215503063231818e-5,2.942508121044227,2.513323018609129e-4,Significant,Intensification
OG0008831,HOXA11,39.21182374082855,3.8023062476355557e-10,3.275327979460088,4.732913863064057e-9,Significant,Intensification
OG0008842,GSDME,12.30502159006028,4.517412722387926e-4,2.297520195962873,0.00218813759582183,Significant,Intensification
OG0008850,FAM126A,158.4984765893523,0,7.099303745391484,0,Significant,Intensification
OG0008860,STBD1,67.99445461885443,1.110223024625157e-16,12.22323730454697,2.720832687261256e-15,Significant,Intensification
OG0008862,NUDT14,50.45074718184878,1.2219114609024469e-12,3.955723023329952,2.0096494388340436e-11,Significant,Intensification
OG0008875,DNAJB14,15.41007374641504,8.652579682144612e-5,4.2718909162491,4.88599652938858e-4,Significant,Intensification
OG0008886,MMP28,59.98622851050641,9.547918011776346e-15,13.33346159246748,2.0146107004848095e-13,Significant,Intensification
OG0008887,TAF15,13.67231341156275,2.176396490712884e-4,3.995119751790562,0.00113764386955632,Significant,Intensification
OG0008914,HEATR9,42.76681991634541,6.166933630424865e-11,3.421510398267733,8.414849027887302e-10,Significant,Intensification
OG0008924,OTOP3,27.75258509110427,1.378638594395909e-7,3.007933377978877,1.2320870330701457e-6,Significant,Intensification
OG0008939,GRB2,29.85380251681318,4.6588226720878374e-8,27.73166637503039,4.4485071673545115e-7,Significant,Intensification
OG0008943,IGF2,16.44544691079136,5.007029380121875e-5,12.14618605293412,2.9386574740457495e-4,Significant,Intensification
OG0008949,CDKN1C,69.6577120297934,1.110223024625157e-16,9.940995272996298,2.720832687261256e-15,Significant,Intensification
OG0008958,TSG101,132.9627063512416,0,19.8874783360462,0,Significant,Intensification
OG0008959,LDHA,22.92238840830487,1.6867575208801e-6,3.135689322461388,1.2856510408047352e-5,Significant,Intensification
OG0008963,SERGEF,44.13799590719736,3.060229847307028e-11,4.525909983311049,4.3471343857230044e-10,Significant,Intensification
OG0008984,SMARCC2,19.39612013029,1.062226420589507e-5,6.138757700296876,6.993394797960293e-5,Significant,Intensification
OG0008997,DHX29,13.83916326605686,1.991418713562787e-4,2.997177859392098,0.00104983322919144,Significant,Intensification
OG0009056,ZBTB39,13.11013399218064,2.937026802414255e-4,5.00392954598654,0.00148325854452339,Significant,Intensification
OG0009058,PTGES3,44.1102934802002,3.103839407714304e-11,7.288034101133587,4.3946505263725756e-10,Significant,Intensification
OG0009063,SRI,18.25363160914139,1.93356950577428e-5,19.70695430585357,1.224546837075644e-4,Significant,Intensification
OG0009099,EIF2A,26.0384140923361,3.346912811341696e-7,2.554963284099824,2.8330863728881616e-6,Significant,Intensification
OG0009144,VAT1,57.4084236106346,3.5416114485542494e-14,7.587582909454864,6.931782950552671e-13,Significant,Intensification
OG0009151,PSMB3,58.27325103746944,2.2759572004815712e-14,26.29943619507975,4.557709662353256e-13,Significant,Intensification
OG0009153,FUNDC1,75.59943854383027,0,6.040945650403464,0,Significant,Intensification
OG0009156,GATD3A,39.65179429790487,3.0352576008141336e-10,6.79497524863556,3.80550920357146e-9,Significant,Intensification
OG0009174,FAM3B,25.23467791121266,5.076123134051258e-7,4.99349555628138,4.2022527495385105e-6,Significant,Intensification
OG0009175,BACE2,75.93399511382813,0,5.228001878634398,0,Significant,Intensification
OG0009194,CRYZL1,191.7601232393363,0,11.39292238048214,0,Significant,Intensification
OG0009211,ATP1B4,64.191309705815,1.110223024625157e-15,5.31319252122655,2.5142773261864482e-14,Significant,Intensification
OG0009212,TMEM255A,25.71034435166348,3.966950103961864e-7,10.51830496428741,3.325395867187411e-6,Significant,Intensification
OG0009215,AKAP14,15.32887712446791,9.032518269846967e-5,7.496839820133622,5.090574303090953e-4,Significant,Intensification
OG0009216,UPF3B,140.3808651880718,0,13.22899119660401,0,Significant,Intensification
OG0009217,SOWAHD,132.7499901601568,0,6.969774925571082,0,Significant,Intensification
OG0009222,FAM199X,88.61441915434807,0,18.18461061267954,0,Significant,Intensification
OG0009247,FKBP3,42.82996365138069,5.971056982190248e-11,7.629394837605266,8.160444542326671e-10,Significant,Intensification
OG0009253,TMX3,12.37560113743439,4.349807347248102e-4,1.373563721334386,0.00211658088070138,Significant,Intensification
OG0009292,KLF11,30.77767587991821,2.8934748819153814e-8,2.535106550093926,2.864010435177341e-7,Significant,Intensification
OG0009298,CUNH2ORF50 C3H2ORF50,17.57578194869257,2.760820288183474e-5,4.806708316681093,1.7047720423322797e-4,Significant,Intensification
OG0009302,DTNBP1,31.10853627875349,2.439960100630856e-8,3.116761689670716,2.434613013905137e-7,Significant,Intensification
OG0009303,MYLIP,37.64766619581405,8.474800861080212e-10,3.523643376056381,1.0070810748517161e-8,Significant,Intensification
OG0009311,MAK,15.96607122664864,6.448795024927012e-5,2.51753806758758,3.721716194839465e-4,Significant,Intensification
OG0009313,HAND2,32.96716958175421,9.372832510123884e-9,35.60671021601475,9.876294037159772e-8,Significant,Intensification
OG0009316,HPGD,77.7602828769941,0,9.038491871835523,0,Significant,Intensification
OG0009317,GFRA1,154.6344065249268,0,23.79749506101044,0,Significant,Intensification
OG0009319,SMYD3,39.88103340932048,2.699114265425351e-10,4.095087348079332,3.403795555421969e-9,Significant,Intensification
OG0009321,SCCPDH,14.08619029762758,1.746211484747739e-4,3.017945007813904,9.34806655603508e-4,Significant,Intensification
OG0009334,DGCR2,24.52555987133928,7.333058824610106e-7,3.091935385337622,5.939914971133148e-6,Significant,Intensification
OG0009342,SUDS3,9.317159846103095,0.00227017613533098,3.078694468630286,0.00933995836742672,Significant,Intensification
OG0009388,GPHB5,14.01629679853113,1.812330485377878e-4,16.00530551825929,9.67209810549292e-4,Significant,Intensification
OG0009406,KIAA0586,21.68597389183924,3.211307453954149e-6,2.061584518882362,2.3325609380317025e-5,Significant,Intensification
OG0009407,TIMM9,22.93299879546134,1.677472641570255e-6,17.01764995130251,1.2808310522704568e-5,Significant,Intensification
OG0009410,PSMA3,22.78698514623647,1.809872260838397e-6,20.98016553317815,1.3734390288169277e-5,Significant,Intensification
OG0009413,NFATC1,132.1944622627088,0,8.662211617547406,0,Significant,Intensification
OG0009416,ANKRD33B,11.5216520794329,6.879022738720542e-4,2.712681318943723,0.00321504190776182,Significant,Intensification
OG0009428,CAVIN4,28.37792726535554,9.979668957882383e-8,0.375010136245553,9.07824565243328e-7,Significant,Relaxation
OG0009429,SLC12A7,22.40288752538981,2.210414398851057e-6,3.472996081408058,1.6498960279948658e-5,Significant,Intensification
OG0009435,IRX4,59.67330446622509,1.1213252548714081e-14,6.818066724344686,2.331871341320325e-13,Significant,Intensification
OG0009441,TENT4A,11.85592458093197,5.747819170227597e-4,1.872916461628448,0.00271273233178608,Significant,Intensification
OG0009449,ASAH1,38.13241079236013,6.610294533970772e-10,2.994195446756779,8.02042889388235e-9,Significant,Intensification
OG0009454,VPS37A,125.3699592809771,0,12.84012006629642,0,Significant,Intensification
OG0009457,TUSC3,236.7351447040419,0,14.99058261474128,0,Significant,Intensification
OG0009466,PARVA,44.98998265511909,1.980449138017093e-11,14.91887139261969,2.865027674412353e-10,Significant,Intensification
OG0009468,RASSF10,37.88096783218771,7.519523892440815e-10,7.313041041633676,9.022385741124204e-9,Significant,Intensification
OG0009473,PPFIBP2,10.05125952208437,0.00152243817371766,3.712794260997935,0.00652656721547647,Significant,Intensification
OG0009477,LIX1,42.5824064935664,6.776612604397769e-11,8.597517080099621,9.174409333434287e-10,Significant,Intensification
OG0009487,NA,37.87741674836434,7.533222934341666e-10,3.333708493427772,9.026303546397472e-9,Significant,Intensification
OG0009503,NA,23.99443926268759,9.661433356678018e-7,3.2948660375448098,7.682082717704184e-6,Significant,Intensification
OG0009505,EDC3,106.6439498341206,0,13.86439904015364,0,Significant,Intensification
OG0009524,PPP1R1C,44.50096917303858,2.542310806319392e-11,9.617237359717528,3.6233164391217557e-10,Significant,Intensification
OG0009525,ITPRID2 SSFA2,31.21698157101491,2.3073878918644652e-8,3.154038703281829,2.3103255384860514e-7,Significant,Intensification
OG0009536,OSR1,40.68720401699829,1.78653203342094e-10,14.38820421423662,2.320312719572643e-9,Significant,Intensification
OG0009538,RAD23B,70.54380697069519,0,6.792625105478595,0,Significant,Intensification
OG0009540,PAQR3,136.8406088257889,0,21.82923590392656,0,Significant,Intensification
OG0009541,ANXA3,22.61107164939949,1.983383390968818e-6,3.327416407237298,1.495468022356355e-5,Significant,Intensification
OG0009545,CCNI,63.29514356155687,1.77635683940025e-15,12.59578815308869,3.9504532179052865e-14,Significant,Intensification
OG0009553,EXOSC3,34.8892283475916,3.490063682498601e-9,5.940166849718651,3.8958117312639224e-8,Significant,Intensification
OG0009571,OTULINL,23.95556753151868,9.858478716706642e-7,8.712289299835772,7.802900217587297e-6,Significant,Intensification
OG0009574,HERC3,10.32018985119794,0.00131582752827386,49.99999999999989,0.00574330168874731,Significant,Intensification
OG0009576,MMRN1,39.98989759600954,2.552796862786977e-10,2.628054331935822,3.242914193828214e-9,Significant,Intensification
OG0009583,GLT8D1,12.69517099821951,3.666010752545468e-4,2.599080891017434,0.00181537830682718,Significant,Intensification
OG0009589,NISCH,58.05300337987865,2.55351295663786e-14,3.550372514332687,5.078262204108995e-13,Significant,Intensification
OG0009590,TNNC1,33.44385516219086,7.335116181117485e-9,11.28380255901467,7.843768860673347e-8,Significant,Intensification
OG0009594,ATXN7L1,113.6663384108961,0,8.539029667574516,0,Significant,Intensification
OG0009612,LARP4,19.51200902750315,9.996921982224904e-6,3.992088803411939,6.616937419145192e-5,Significant,Intensification
OG0009629,UBL3,19.69813864118328,9.068965661773731e-6,25.2258318917446,6.0583491845563354e-5,Significant,Intensification
OG0009630,SLC7A1,42.18344102880837,8.310063748240282e-11,3.072291699643186,1.1128538929725491e-9,Significant,Intensification
OG0009637,PLEKHG3,46.44859829243433,9.405365375414476e-12,2.71285404262292,1.4101527879152623e-10,Significant,Intensification
OG0009641,AIP,86.74810381723182,0,10.81926049652558,0,Significant,Intensification
OG0009644,NA,9.365387664091031,0.00221121227035048,3.552910689930624,0.00912217327172247,Significant,Intensification
OG0009653,PTPRN,25.6705151871829,4.049673317796376e-7,26.7595633654903,3.388174455730798e-6,Significant,Intensification
OG0009656,TMEM175,112.9904132271367,0,7.379598517374347,0,Significant,Intensification
OG0009666,SLC39A9,49.93062081618336,1.5928369734297119e-12,3.029513873845237,2.5901565145000824e-11,Significant,Intensification
OG0009677,RXRG,29.14461132091492,6.717231137987056e-8,3.89246780549885,6.261936053310995e-7,Significant,Intensification
OG0009715,FAM227A,16.52540221604795,4.800265072502086e-5,2.250946505134285,2.824972322599697e-4,Significant,Intensification
OG0009739,PHF5A,87.4329267422429,0,27.10056631196884,0,Significant,Intensification
OG0009740,ACO2,21.13234947619276,4.286309327916626e-6,2.768907021280258,3.0469073127203555e-5,Significant,Intensification
OG0009745,CCDC134,96.55387767590037,0,15.05065047207218,0,Significant,Intensification
OG0009748,CENPM,79.1276027632448,0,7.714131510856854,0,Significant,Intensification
OG0009757,POLDIP3,18.30465777529025,1.882463445168625e-5,2.94428183578113,1.193928978310394e-4,Significant,Intensification
OG0009760,PLBD1,23.15327384950251,1.495883078850291e-6,3.592577626949805,1.148259495575321e-5,Significant,Intensification
OG0009771,LRRN1,13.09325273508784,2.963612990765085e-4,4.012818582042442,0.00149581190099817,Significant,Intensification
OG0009774,CNTN4,104.1867935968257,0,9.051858007134271,0,Significant,Intensification
OG0009778,MRPS35,38.07544318061809,6.806136765291625e-10,5.364274575062437e-7,8.246483075145358e-9,Significant,Relaxation
OG0009797,USP9X,12.01775678637205,5.269608660651848e-4,3.353026381076127,0.00251466285468632,Significant,Intensification
OG0009798,RASSF3,67.4247460589313,2.220446049250313e-16,5.320319063121134,5.3507183209093206e-15,Significant,Intensification
OG0009811,ACSL1,19.25053118961659,1.146384776273823e-5,2.751004856387398,7.507475169980956e-5,Significant,Intensification
OG0009827,DNAJC18,19.42545691914347,1.046034207718982e-5,3.712572020661851,6.902549146435479e-5,Significant,Intensification
OG0009829,CPB2,29.05345645218313,7.040836746963208e-8,2.444508356791186,6.535437628538488e-7,Significant,Intensification
OG0009831,MATR3,23.86786960337304,1.031796037054278e-6,3.027503462091427,8.13679810078082e-6,Significant,Intensification
OG0009834,SIRT4,17.91651105209894,2.308100201220409e-5,3.038627550166861,1.4416877141341342e-4,Significant,Intensification
OG0009837,NA,64.37574348308317,9.992007221626409e-16,10.58508931531974,2.2687888313461962e-14,Significant,Intensification
OG0009841,CMC2,37.70548887512814,8.227273307070958e-10,8.153643213109547,9.790115733077149e-9,Significant,Intensification
OG0009843,ATMIN,14.77330580712442,1.212396789755932e-4,2.914274099724873,6.676285568541419e-4,Significant,Intensification
OG0009865,FCSK FUK,644.7565662454763,0,14.42055433962231,0,Significant,Intensification
OG0009873,CIAO2B,50.38126333488162,1.265987314980066e-12,10.05881528281178,2.0781890440023813e-11,Significant,Intensification
OG0009888,PDCD2L,106.2976474746301,0,3.895390034664827,0,Significant,Intensification
OG0009892,GLG1,50.04731099889977,1.500799484688287e-12,3.260224116026868,2.4497011966110132e-11,Significant,Intensification
OG0009897,CFDP1,63.62769249240046,1.554312234475219e-15,5.100303580079776,3.492559776738992e-14,Significant,Intensification
OG0009901,NA,40.20596195413964,2.285497346932175e-10,2.430402220649432,2.94223773040331e-9,Significant,Intensification
OG0009906,PSME3IP1 FAM192A,129.6585709114825,0,13.19701628638111,0,Significant,Intensification
OG0009908,HERPUD1,51.43465545455729,7.40185690517592e-13,8.658215244977377,1.243368234692755e-11,Significant,Intensification
OG0009912,HSDL1,13.78889255597187,2.04541950701298e-4,7.274196878242701,0.0010756792799495,Significant,Intensification
OG0009913,DNAAF1,18.42860733958514,1.763899019247006e-5,4.468204508297902,1.1236738155748048e-4,Significant,Intensification
OG0009919,OGFOD1,13.63048044771494,2.225429232601828e-4,2.078211172115988,0.00115907214275968,Significant,Intensification
OG0009925,WASHC3,14.73317102574129,1.238480576762901e-4,5.165463426743094,6.802600298143401e-4,Significant,Intensification
OG0009934,GLT8D2,9.554207941593177,0.00199491573623955,3.056276215345623,0.00834526887534254,Significant,Intensification
OG0009939,SLC41A2,159.1260993548876,0,49.74050219957127,0,Significant,Intensification
OG0009950,NUB1,93.09339329253272,0,5.300371730655145,0,Significant,Intensification
OG0009955,KCNB2,215.092116021362,0,7.875380334082268,0,Significant,Intensification
OG0009958,RPL7,16.37023386836836,5.209699272279433e-5,4.857307324805165,3.049330744552732e-4,Significant,Intensification
OG0009959,RDH10,27.11823998716773,1.913836474853881e-7,6.177281622249337,1.6808730298437488e-6,Significant,Intensification
OG0009968,ALKAL2,35.81988655509485,2.1642745373640082e-9,10.80295659056714,2.470071111178896e-8,Significant,Intensification
OG0009973,ERICH1,13.85871140559902,1.970810006597379e-4,2.927639549722489,0.00104087163413149,Significant,Intensification
OG0009987,IKZF1,68.82740660563559,1.110223024625157e-16,6.425660856694789,2.720832687261256e-15,Significant,Intensification
OG0009992,PNPLA6,14.4653867034649,1.427588503837285e-4,3.451678900135656,7.733292515151129e-4,Significant,Intensification
OG0010012,WWC2,30.50022854356939,3.33827178122803e-8,4.369079693708522,3.285482272969703e-7,Significant,Intensification
