orthogroup,symbol,null_x,alt_x,lrt_x,pval_x,null_y,alt_y,lrt_y,pval_y,pval_x_adj,pval_y_adj,signal
OG0011188,PHOSPHO1,bsA1,bsA,0,1,M1,M2,14.239747999999963,8.08868662155e-4,1,0.005715295678647829,PS_bg
OG0008130,COQ8B,bsA1,bsA,0,1,M1,M2,5.2968760000003385,0.0707616564890804,1,0.28030620219187585,no_PS
OG0011910,RNF43,bsA1,bsA,181.79584400000024,0,M1,M2,11.602128000000448,0.0030243351402596,0,0.018898245472807624,PS_fg
OG0007103,FAM81A,bsA1,bsA,7.868523999999525,0.0050302696333529,M1,M2,0,1,0.01215548806466282,1,no_PS
OG0012879,KCTD6,bsA1,bsA,0,1,M1,M2,1.182260000000042,0.5537012486797317,1,1,no_PS
OG0012058,ACAP3,bsA1,bsA,41.84004400000049,9.905387621245154e-11,M1,M2,0,1,4.4858437868023316e-10,1,PS_fg
OG0010414,KANSL1L,bsA1,bsA,22.155806000000663,2.513945386639626e-6,M1,M2,6.239795999999842,0.0441616726805885,8.320790736153713e-6,0.18935993719289115,PS_fg
OG0010378,IL27,bsA1,bsA,0,1,M1,M2,53.52354400000058,2.3850921238022238e-12,1,5.821793047644519e-11,PS_bg
OG0011720,CLTA,bsA1,bsA,0,1,M1,M2,0.96961199999987,0.6158166536074365,1,1,no_PS
OG0013683,SRF,bsA1,bsA,78.92482999999993,0,M1,M2,0,1,0,1,PS_fg
OG0005510,HHIP,bsA1,bsA,48.0000480000017,4.2620351692335134e-12,M1,M2,0.2214960000001156,0.8951643019121917,2.0997626600423777e-11,1,PS_fg
OG0007378,GLYCTK,bsA1,bsA,0,1,M1,M2,1.4351040000001376,0.4879452851544731,1,1,no_PS
OG0007246,NA,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0009443,MTRR,bsA1,bsA,NA,NA,M1,M2,0.4800119999999879,0.786623141313551,NA,1,poor_fit
OG0009586,SMIM4,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0011323,CCDC43,bsA1,bsA,154.56949399999985,0,M1,M2,0,1,0,1,PS_fg
OG0008326,ECPAS,bsA1,bsA,6.5633100000013656,0.0104102551831849,M1,M2,0,1,0.024192385472873085,1,no_PS
OG0005965,TMEM235,bsA1,bsA,0,1,M1,M2,9.455363999999918,0.0088469545307916,1,0.04832360669330034,no_PS
OG0007283,MATN2,bsA1,bsA,70.29512400000021,0,M1,M2,0.0186180000000604,0.9907341946037032,0,1,PS_fg
OG0009524,PPP1R1C,bsA1,bsA,84.00234999999998,0,M1,M2,0,1,0,1,PS_fg
OG0012094,ZNF362,bsA1,bsA,NA,NA,M1,M2,61.95605599999999,3.519406988061746e-14,NA,1.0427153393595353e-12,poor_fit
OG0007824,CLEC3B,bsA1,bsA,0,1,M1,M2,0.6168299999999363,0.7346103914287601,1,1,no_PS
OG0006217,GLRA1,bsA1,bsA,9.999999747378752e-6,0.997476871715064,M1,M2,56.78006800000003,4.681810494844285e-13,1,1.2226782909331945e-11,PS_bg
OG0010774,REEP3,bsA1,bsA,0,1,M1,M2,2.370094000000336,0.3057318097659154,1,0.8706820382859612,no_PS
OG0013249,KCTD3,bsA1,bsA,0,1,M1,M2,0.1176080000004731,0.9428915577923264,1,1,no_PS
OG0008295,CUL3,bsA1,bsA,287.88895599999887,0,M1,M2,6.573077999999441,0.0373830083496277,0,0.16668127023352425,PS_fg
OG0005516,POU4F2,bsA1,bsA,2.0224419999995007,0.1549897128857624,M1,M2,0.1975879999999961,0.9059293102407716,0.29575384414280814,1,no_PS
OG0008069,STAT2,bsA1,bsA,1.999998858082108e-6,0.9988716215311596,M1,M2,36.24897799999962,1.3447279734180029e-8,1,2.0855420122035164e-7,PS_bg
OG0009755,TCF20,bsA1,bsA,3.999997716164216e-6,0.9984042323977982,M1,M2,3.279999982623e-4,0.9998360134481336,1,1,no_PS
OG0007245,TMEM216,bsA1,bsA,0,1,M1,M2,20.48014599999988,3.57102426987721e-5,1,3.390302820639225e-4,PS_bg
OG0006880,TRAPPC8,bsA1,bsA,29.637149999998652,5.209684350582222e-8,M1,M2,0,1,1.9355358357350495e-7,1,PS_fg
OG0012618,MIER2,bsA1,bsA,36.268278000001374,1.719398401434091e-9,M1,M2,0,1,7.102128864460227e-9,1,PS_fg
OG0006674,GLIPR1,bsA1,bsA,0.3114559999999073,0.5767880969508498,M1,M2,20.391415999999936,3.733019654439396e-5,0.9819288879818759,3.5343372877130746e-4,PS_bg
OG0008236,CITED4,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006466,ASNS,bsA1,bsA,0.4299419999997553,0.5120174093282455,M1,M2,0,1,0.8777287052782174,1,no_PS
OG0012417,ANO9,bsA1,bsA,57.82262999999875,2.8643754035329045e-14,M1,M2,48.92847000000074,2.3731128173665184e-11,1.5883020228730546e-13,5.148935688589173e-10,PS_fg_bg
OG0007880,MFSD4A,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0008922,OTOP2,bsA1,bsA,0,1,M1,M2,1.39223199999833,0.4985177915736528,1,1,no_PS
OG0012600,CXCL14,bsA1,bsA,0,1,M1,M2,2.799999999751e-4,0.9998600097995552,1,1,no_PS
OG0009215,AKAP14,bsA1,bsA,11.010765999999876,9.058420369927e-4,M1,M2,0,1,0.0024009096572264947,1,PS_fg
OG0011946,TMEM200C,bsA1,bsA,0.0055499999998573,0.9406138762068575,M1,M2,0,1,1,1,no_PS
OG0007199,TSPAN13,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006054,MIOS,bsA1,bsA,0,1,M1,M2,6.951606000000538,0.0309369814501717,1,0.1419928122969419,no_PS
OG0005625,STEAP2,bsA1,bsA,1.99999976757681e-6,0.99887162127459606,M1,M2,0.2988479999994524,0.8612038870282571,1,1,no_PS
OG0013596,BCL9,bsA1,bsA,0.020410000000993,0.8863979292962254,M1,M2,0,1,1,1,no_PS
OG0009255,AR,bsA1,bsA,124.9985540000016,0,M1,M2,0,1,0,1,PS_fg
OG0008093,RRNAD1,bsA1,bsA,NA,NA,M1,M2,10.591001999999207,0.0050141016811726,NA,0.029507644962078753,poor_fit
OG0008322,CSTA,bsA1,bsA,9.682784000000083,0.0018600258189443,M1,M2,0.0013739999999415,0.999313235930498,0.0047502827151109685,1,PS_fg
OG0010291,TMX2,bsA1,bsA,27.851681999999983,1.3098015338997018e-7,M1,M2,0.0014140000002953,0.999293249865464,4.74693565272879e-7,1,PS_fg
OG0011377,ABCB1,bsA1,bsA,27.7813900000001,1.3582638813680608e-7,M1,M2,46.08849600000031,9.817713308990506e-11,4.91599603367808e-7,1.9894762441237367e-9,PS_fg_bg
OG0007805,GFM2,bsA1,bsA,92.50311200000031,0,M1,M2,0,1,0,1,PS_fg
OG0010194,GRAP,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0011104,PRLHR,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0011142,ADAM12,bsA1,bsA,NA,NA,M1,M2,1.421623999998701,0.4912451444104105,NA,1,poor_fit
OG0005962,SYNGR2,bsA1,bsA,38.35501799999975,5.89762461089549e-10,M1,M2,81.91785000000027,0,2.510041385443426e-9,0,PS_fg_bg
OG0011721,NANS,bsA1,bsA,10.687966000000417,0.0010783470369676,M1,M2,1.4118999999991502,0.493639394006713,0.002824060265305935,1,PS_fg
OG0007555,FAM53C,bsA1,bsA,19.11092000000008,1.2333717498314025e-5,M1,M2,4.134858000000349,0.1265106227540143,3.893622894904649e-5,0.4434839945746597,PS_fg
OG0013361,RASGEF1A,bsA1,bsA,NA,NA,M1,M2,97.60810799999943,0,NA,0,poor_fit
OG0007780,TCF3,bsA1,bsA,0,1,M1,M2,0.5686839999998483,0.7525092425320445,1,1,no_PS
OG0010447,PARP1,bsA1,bsA,0.0213499999990744,0.88382950638548,M1,M2,4.457840000000942,0.1076446235734532,1,0.3892603559524873,no_PS
OG0010993,CUNH17ORF98 CZH17ORF98,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006465,C1GALT1,bsA1,bsA,0,1,M1,M2,0.0084520000000338,0.9957829169725188,1,1,no_PS
OG0007968,NA,bsA1,bsA,13.50471800000014,2.379644037272e-4,M1,M2,0,1,6.709721255284108e-4,1,PS_fg
OG0008080,MTMR2,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0009831,MATR3,bsA1,bsA,18.974686000001384,1.3246424698465376e-5,M1,M2,4.713340000000244,0.0947351666293191,4.1671898751480276e-5,0.35353383530696714,PS_fg
OG0008573,ADD1,bsA1,bsA,1.999998858082108e-6,0.9988716215311596,M1,M2,0,1,1,1,no_PS
OG0008749,DDX6,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0011135,ABRAXAS2,bsA1,bsA,0.0155800000002273,0.9006661562601903,M1,M2,0,1,1,1,no_PS
OG0013769,DAAM2,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0013832,LRRC8A,bsA1,bsA,0,1,M1,M2,NA,NA,1,NA,poor_fit
OG0011836,NA,bsA1,bsA,83.44874600000003,0,M1,M2,0,1,0,1,PS_fg
OG0011019,TRIM29,bsA1,bsA,206.86629600000012,0,M1,M2,2.319839999998294,0.3135112607805259,0,0.886373396718091,PS_fg
OG0013723,NA,bsA1,bsA,40.221356000000014,2.2675583633002816e-10,M1,M2,2.582361999999194,0.2749458801879612,9.969162755688473e-10,0.805906738498904,PS_fg
OG0011857,MAPRE3,bsA1,bsA,31.038320000000112,2.52984110327148e-8,M1,M2,5.651839999999993,0.059254117956884,9.636868944936203e-8,0.24243399118359396,PS_fg
OG0007737,AXIN1,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0005578,SLC4A5,bsA1,bsA,0,1,M1,M2,1.356551999997464,0.5074911533713444,1,1,no_PS
OG0013486,LYAR,bsA1,bsA,1.6737919999995938,0.1957513962047641,M1,M2,5.087072000000262,0.078588020665353,0.3645505383158138,0.3034733813738036,no_PS
OG0006374,COPS2,bsA1,bsA,0,1,M1,M2,0.2161720000003697,0.8975504037763077,1,1,no_PS
OG0013688,NA,bsA1,bsA,0.7466660000009142,0.387533852148416,M1,M2,29.58748599999853,3.7597506963304994e-7,0.6773301836410393,4.857710974867918e-6,PS_bg
OG0009161,HSF2BP,bsA1,bsA,0,1,M1,M2,49.14238800000021,2.1323831589370457e-11,1,4.661943028393663e-10,PS_bg
OG0012687,PROSER3,bsA1,bsA,37.31129999999939,1.006994376773207e-9,M1,M2,2.714911999999458,0.2573145532210077,4.230417203508734e-9,0.768407630059373,PS_fg
OG0013699,MERTK,bsA1,bsA,22.93846400000075,1.6727102014613138e-6,M1,M2,8.265916000000288,0.0160353759584015,5.616464778058248e-6,0.08133172977248271,PS_fg
OG0012216,NELFA,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007228,NA,bsA1,bsA,0,1,M1,M2,2.034889999999905,0.3615174382346705,1,0.9823396044630894,no_PS
OG0007416,TBXT,bsA1,bsA,0.291983999999502,0.5889519327197826,M1,M2,0.1467900000006921,0.9292337102085482,1,1,no_PS
OG0010259,IL2RB,bsA1,bsA,1.999998858082108e-6,0.9988716215311596,M1,M2,4.626036000001477,0.0989621326997642,1,0.36477161911470357,no_PS
OG0013975,CSDE1,bsA1,bsA,0,1,M1,M2,11.42776799999956,0.0032998310790062,1,0.020397229230806672,no_PS
OG0012144,HEATR4,bsA1,bsA,9.857092000002012,0.001691783092388,M1,M2,195.1384820000021,0,0.0043396985667472545,0,PS_fg_bg
OG0008583,NKTR,bsA1,bsA,23.66846200000145,1.1444271251770388e-6,M1,M2,0,1,3.881121443706362e-6,1,PS_fg
OG0010921,RC3H1,bsA1,bsA,182.7848759999997,0,M1,M2,0,1,0,1,PS_fg
OG0009704,SLC45A4,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0013917,ITM2A,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010245,HMOX1,bsA1,bsA,0,1,M1,M2,5.670268000000306,0.0587106580785529,1,0.24066888082582372,no_PS
OG0011248,SLC9A6,bsA1,bsA,10.857876000000031,9.837646193909e-4,M1,M2,NA,NA,0.002589709388286472,NA,poor_fit
OG0008724,TASP1,bsA1,bsA,121.18554399999994,0,M1,M2,1.1277359999994587,0.5690038947364371,0,1,PS_fg
OG0013385,NAPB,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007671,ATP6V0C,bsA1,bsA,3.200000037395512e-5,0.995486507377219,M1,M2,0.6049219999999877,0.7389973085919838,1,1,no_PS
OG0012204,PPP6R2,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0007091,RFX7,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0013613,IRS1,bsA1,bsA,43.76178599999912,3.708766627141813e-11,M1,M2,8.20365800000036,0.0165423916813529,1.7406792097018358e-10,0.08345991152447688,PS_fg
OG0006102,DLAT,bsA1,bsA,6.047074000000066,0.0139293609761091,M1,M2,0,1,0.03189627475346222,1,no_PS
OG0009544,CCNG2,bsA1,bsA,2.021741999999904,0.1550611651437073,M1,M2,0,1,0.29582074899159744,1,no_PS
OG0009297,KCNF1,bsA1,bsA,7.793507999999747,0.005243429087533,M1,M2,0,1,0.012629284460016519,1,no_PS
OG0010195,EPN2,bsA1,bsA,42.59958799999913,6.717348899343277e-11,M1,M2,0.794636000000537,0.6721202574032756,3.085046847613644e-10,1,PS_fg
OG0008313,FSTL1,bsA1,bsA,0,1,M1,M2,10.749307999999472,0.0046325213086457,1,0.0274879993673231,no_PS
OG0010039,BMPER,bsA1,bsA,102.50504200000069,0,M1,M2,0,1,0,1,PS_fg
OG0013681,TTBK1,bsA1,bsA,4.483901999999944,0.034215518544053,M1,M2,7.49145000000135,0.0236184994268408,0.07430882988100636,0.11286437545907461,no_PS
OG0013504,NOC3L,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006772,PIK3C2A,bsA1,bsA,13.050587999998244,3.031892064585e-4,M1,M2,1.4209460000020044,0.4914117047439357,8.434719573241433e-4,1,PS_fg
OG0013636,KRT18,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,1.071273999999903,0.5852963376049951,1,1,no_PS
OG0006430,ACADS,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0007976,DNAJB6,bsA1,bsA,324.1895480000003,0,M1,M2,0.0066300000007686,0.9966904885455986,0,1,PS_fg
OG0007999,RB1,bsA1,bsA,2.689881999998761,0.1009872924398822,M1,M2,7.423271999999997,0.0244375107827207,0.2006172287985832,0.11581196505523235,no_PS
OG0008036,WDPCP,bsA1,bsA,170.60369999999966,0,M1,M2,5.200039999999717,0.0742720927576346,0,0.2908595355394697,PS_fg
OG0012138,LRRC57,bsA1,bsA,0,1,M1,M2,0.0299799999997958,0.985121790771815,1,1,no_PS
OG0013578,SLC40A1,bsA1,bsA,5.194714000000204,0.0226556827731402,M1,M2,0.402487999999721,0.8177128852663114,0.050484661530388344,1,no_PS
OG0008013,PTCHD4,bsA1,bsA,8.399999933317304e-5,0.9926873696145622,M1,M2,2.000000677071512e-6,0.9999990000001616,1,1,no_PS
OG0008244,CXXC4,bsA1,bsA,0,1,M1,M2,0.7257300000001123,0.695680344006395,1,1,no_PS
OG0011072,TMEM64,bsA1,bsA,NA,NA,M1,M2,0.4553239999995639,0.7963933953167858,NA,1,poor_fit
OG0006256,SOCS5,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006174,SULT1B1,bsA1,bsA,0,1,M1,M2,4.220968000000084,0.1211793014556925,1,0.4293495084978598,no_PS
OG0007073,PACC1 TMEM206,bsA1,bsA,14.292610000000424,1.564779905255e-4,M1,M2,0.5456420000000435,0.7612290354317178,4.48997382626823e-4,1,PS_fg
OG0012546,MDP1,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0013165,ARFGAP2,bsA1,bsA,28.901796000000104,7.614227948149478e-8,M1,M2,1.4655320000001666,0.480577871609104,2.799459927205206e-7,1,PS_fg
OG0009873,CIAO2B,bsA1,bsA,98.4924659999997,0,M1,M2,0,1,0,1,PS_fg
OG0010238,RASA3,bsA1,bsA,4.319534000000203,0.0376772389175885,M1,M2,0.7201780000013969,0.6976142356405886,0.0812409217933891,1,no_PS
OG0009284,RNF144A,bsA1,bsA,0,1,M1,M2,4.010454000000209,0.1346297312775616,1,0.46451842130632054,no_PS
OG0007601,DEPDC1,bsA1,bsA,3.683844000001045,0.0549420449196635,M1,M2,3.542615999998816,0.1701103389209077,0.11490195090093763,0.5565834089902663,no_PS
OG0010622,MID2,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0006354,HDGFL3,bsA1,bsA,0,1,M1,M2,17.797483999999713,1.365606117189e-4,1,0.0011541979644388296,PS_bg
OG0009303,MYLIP,bsA1,bsA,200.92711999999935,0,M1,M2,0.550347999999758,0.7594399691733551,0,1,PS_fg
OG0013087,PMF1,bsA1,bsA,7.994020000000091,0.0046932095650443,M1,M2,11.786721999999829,0.0027576924990709,0.011368027578738114,0.017473520613581987,no_PS
OG0005421,IRF2BPL,bsA1,bsA,NA,NA,M1,M2,1.7286420000000362,0.4213375437145337,NA,1,poor_fit
OG0006848,RBPMS,bsA1,bsA,257.5494639999997,0,M1,M2,21.652901999999813,1.9866989950823036e-5,0,1.9688255785175495e-4,PS_fg_bg
OG0012910,PTPN4,bsA1,bsA,184.04275000000047,0,M1,M2,0,1,0,1,PS_fg
OG0012086,RNF207,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0011177,HOXB5,bsA1,bsA,4.400000034365803e-5,0.9947074713628355,M1,M2,0,1,1,1,no_PS
OG0013969,BLOC1S3,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006668,DUSP6,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0012962,S1PR2,bsA1,bsA,0,1,M1,M2,0.3239020000000892,0.8504828771801889,1,1,no_PS
OG0011791,NA,bsA1,bsA,0,1,M1,M2,0.1557579999998779,0.9250763540106828,1,1,no_PS
OG0006959,CSRNP1,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0009540,PAQR3,bsA1,bsA,126.97196200000052,0,M1,M2,0,1,0,1,PS_fg
OG0006924,KIAA2026,bsA1,bsA,3.741229999999632,0.0530853539535915,M1,M2,0.5911059999998542,0.744119975319343,0.11144908116961398,1,no_PS
OG0010403,MDH1B,bsA1,bsA,94.06886399999983,0,M1,M2,10.926445999999489,0.0042398686033273,0,0.025403731547969433,PS_fg
OG0010917,RAPGEF6,bsA1,bsA,588.5810420000016,0,M1,M2,2.187075999998342,0.3350290615583819,0,0.9273742580250056,PS_fg
OG0009232,SMARCC1,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0006161,STT3A,bsA1,bsA,2.000000677071512e-6,0.9988716210180326,M1,M2,0,1,1,1,no_PS
OG0008886,MMP28,bsA1,bsA,60.42207199999939,7.66053886991358e-15,M1,M2,0,1,4.373070257972436e-14,1,PS_fg
OG0008708,EXOSC1,bsA1,bsA,114.2874899999997,0,M1,M2,0,1,0,1,PS_fg
OG0009475,SPATA17,bsA1,bsA,0.5057100000003629,0.4770018848430103,M1,M2,9.38759200000004,0.0091518796002344,0.8220369560926077,0.049830766492531035,no_PS
OG0007872,FGF2,bsA1,bsA,0,1,M1,M2,33.563558000000285,5.1495109287813534e-8,1,7.46114635751929e-7,PS_bg
OG0012799,XRCC4,bsA1,bsA,0,1,M1,M2,13.06655800000044,0.0014542296045386,1,0.00973869116305195,PS_bg
OG0006171,SHC3,bsA1,bsA,0.0587860000014188,0.8084251082715005,M1,M2,0.8137159999996584,0.6657387184880001,1,1,no_PS
OG0008166,MFAP1,bsA1,bsA,0,1,M1,M2,0.3060880000002726,0.8580919649341745,1,1,no_PS
OG0005912,NAA30,bsA1,bsA,70.28502200000003,0,M1,M2,9.76635399999941,0.0075729166130258,0,0.04238859904828513,PS_fg
OG0010743,PCDH7,bsA1,bsA,77.27420200000051,0,M1,M2,NA,NA,0,NA,poor_fit
OG0013229,VCPIP1,bsA1,bsA,14.445823999998538,1.442493366434e-4,M1,M2,0,1,4.159641211685699e-4,1,PS_fg
OG0012169,SLC17A8,bsA1,bsA,1.99999976757681e-6,0.99887162127459606,M1,M2,0.7713960000000952,0.6799758473810604,1,1,no_PS
OG0007647,NA,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0012921,DHRS9,bsA1,bsA,3.402177999999367,0.0651103946310648,M1,M2,5.09479999999985,0.078284942477669,0.1345747261520279,0.30257500034553847,no_PS
OG0011687,SLC16A9,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0006618,DYNC1I2,bsA1,bsA,2.1999999262334317e-5,0.9962576034663576,M1,M2,0,1,1,1,no_PS
OG0014262,DIO1,bsA1,bsA,0,1,M1,M2,8.153977999999825,0.0169584507513332,1,0.08505954982805304,no_PS
OG0013288,ETFRF1,bsA1,bsA,96.38952999999992,0,M1,M2,0,1,0,1,PS_fg
OG0011568,WIZ,bsA1,bsA,NA,NA,M1,M2,1.424387999999453,0.4905667125250629,NA,1,poor_fit
OG0008901,DHX33,bsA1,bsA,9.478594000000156,0.0020788322669443,M1,M2,0.1024660000002768,0.9500572813948974,0.005264432242364553,1,PS_fg
OG0007778,LYRM4,bsA1,bsA,0,1,M1,M2,13.613504000000148,0.0011062802692306,1,0.0076163141612414385,PS_bg
OG0009818,TRAPPC11,bsA1,bsA,60.45321200000035,7.549516567451064e-15,M1,M2,0,1,4.3157538802257175e-14,1,PS_fg
OG0008660,NA,bsA1,bsA,18.46245400000043,1.7328469884558828e-5,M1,M2,41.4404940000004,1.00302344208103e-9,5.3991234837707445e-5,1.8453913092848416e-8,PS_fg_bg
OG0013685,NA,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0009772,CRBN,bsA1,bsA,0,1,M1,M2,4.388043999999354,0.1114675234518074,1,0.4003883618302379,no_PS
OG0013305,VIT,bsA1,bsA,13.51897000000099,2.361639996262e-4,M1,M2,0,1,6.663579149466781e-4,1,PS_fg
OG0009261,UPRT,bsA1,bsA,0,1,M1,M2,6.068766000000323,0.0481043340952116,1,0.20320178886236878,no_PS
OG0010770,SH3RF1,bsA1,bsA,6.600000051548705e-5,0.9935180264620456,M1,M2,4.695981999999276,0.0955609514502551,1,0.35543709734224754,no_PS
OG0006738,ROGDI,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0009941,APPL2,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0013262,ODR4,bsA1,bsA,29.967452000000776,4.393596042540082e-8,M1,M2,3.0216620000001058,0.2207264780224658,1.6436052567790302e-7,0.6849792683055514,PS_fg
OG0006591,DAPK1,bsA1,bsA,30.841347999999925,2.8000772145375663e-8,M1,M2,0.4365959999995539,0.8038858479863538,1.0646317903169259e-7,1,PS_fg
OG0009971,FBXO25,bsA1,bsA,0,1,M1,M2,0.0243540000001303,0.987896839645426,1,1,no_PS
OG0007953,UBE2T,bsA1,bsA,0.0132780000003549,0.9082626584985708,M1,M2,0.0011300000001028,0.9994351595823924,1,1,no_PS
OG0008451,TRIM25,bsA1,bsA,7.361449999998513,0.006663703200502,M1,M2,37.60960399999931,6.810488395458947e-9,0.015871445448837024,1.0957999305951923e-7,PS_bg
OG0006804,SYMPK,bsA1,bsA,185.4729499999994,0,M1,M2,0,1,0,1,PS_fg
OG0011005,NRROS,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0014097,LTA4H,bsA1,bsA,42.8325420000001,5.963185500945656e-11,M1,M2,0,1,2.752682279226987e-10,1,PS_fg
OG0010137,HEATR1,bsA1,bsA,NA,NA,M1,M2,6.175631999998586,0.0456014392710034,NA,0.19454198918394303,poor_fit
OG0013631,PPP1R1A,bsA1,bsA,0,1,M1,M2,0.1414660000000367,0.9317106256572216,1,1,no_PS
OG0012416,SIGIRR,bsA1,bsA,0,1,M1,M2,5.685190000000148,0.0582742479112138,1,0.23910808885059645,no_PS
OG0011554,AMMECR1,bsA1,bsA,211.6630580000001,0,M1,M2,0,1,0,1,PS_fg
OG0013147,FBXL5,bsA1,bsA,NA,NA,M1,M2,0.0405639999989944,0.9799222962523718,NA,1,poor_fit
OG0011652,SPCS3,bsA1,bsA,92.60390800000005,0,M1,M2,0.0652760000000398,0.9678888719502958,0,1,PS_fg
OG0010056,SDCBP,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0008065,BAZ2A,bsA1,bsA,55.505472000000736,9.314771176605065e-14,M1,M2,0.9358659999998054,0.6262954840493595,5.031214278712463e-13,1,PS_fg
OG0012265,GPC5,bsA1,bsA,1.999998858082108e-6,0.9988716215311596,M1,M2,2.13274999999976,0.3442541796931984,1,0.9486311455817705,no_PS
OG0013911,FNDC3A,bsA1,bsA,0.7702900000003865,0.3801273534580964,M1,M2,0,1,0.6653865754222363,1,no_PS
OG0012271,KNL1,bsA1,bsA,25.10102200000256,5.440401699141617e-7,M1,M2,30.21680399999605,2.744760031481164e-7,1.8867331660547015e-6,3.6059599679642445e-6,PS_fg_bg
OG0005292,LIN28B,bsA1,bsA,0,1,M1,M2,118.43803200000002,0,1,0,PS_bg
OG0013471,PARP2,bsA1,bsA,128.39955999999802,0,M1,M2,1.750981999999567,0.4166573906674697,0,1,PS_fg
OG0012724,NME7,bsA1,bsA,3.967923999999584,0.0463749136768331,M1,M2,18.47968200000014,9.709302678739816e-5,0.09832412869699803,8.460682415388692e-4,PS_bg
OG0009153,FUNDC1,bsA1,bsA,307.2702059999997,0,M1,M2,2.4810260000001563,0.2892358019071923,0,0.8358943861374356,PS_fg
OG0008608,HSD17B2,bsA1,bsA,74.46369599999889,0,M1,M2,0,1,0,1,PS_fg
OG0006342,FAH,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010463,CEP164,bsA1,bsA,661.4030759999987,0,M1,M2,0.9657059999990452,0.6170205187238228,0,1,PS_fg
OG0009902,NA,bsA1,bsA,10.92105999999876,9.507719273542e-4,M1,M2,42.15819600000032,7.00590141455848e-10,0.0025085443029738046,1.3171707867371217e-8,PS_fg_bg
OG0008188,RWDD3,bsA1,bsA,309.9397979999994,0,M1,M2,0.0160740000001169,0.9919952103351912,0,1,PS_fg
OG0007859,PDE5A,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0007101,RNF111,bsA1,bsA,NA,NA,M1,M2,0,1,NA,1,poor_fit
OG0008092,ISG20L2,bsA1,bsA,0,1,M1,M2,0,1,1,1,no_PS
OG0010416,LANCL1,bsA1,bsA,322.0312439999998,0,M1,M2,0,1,0,1,PS_fg
OG0006512,TMEM129,bsA1,bsA,8.235977999998795,0.0041068036870171,M1,M2,0,1,0.010013259499628677,1,no_PS
OG0007917,TEX28,bsA1,bsA,14.079389999999876,1.752536402157e-4,M1,M2,18.45533599999999,9.828216319718308e-5,5.007510865776539e-4,8.555626607803415e-4,PS_fg_bg
OG0012890,USP19,bsA1,bsA,566.4644420000004,0,M1,M2,0,1,0,1,PS_fg
OG0009940,WASHC4,bsA1,bsA,3.7750679999990098,0.0520217863383826,M1,M2,0,1,0.1094139977088518,1,no_PS
OG0009786,NA,bsA1,bsA,47.87550399999964,4.541589326834128e-12,M1,M2,8.390870000001087,0.0150641881147838,2.2320785754434476e-11,0.07685956311295868,PS_fg
OG0009647,TMEM198,bsA1,bsA,0.0044579999994311,0.9467661950970966,M1,M2,0,1,1,1,no_PS
