# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
36736at32523	Missing
36743at32523	Complete	HiC_scaffold_1	122098034	122114468	-	1838.0	827	https://www.orthodb.org/v10?query=36743at32523	coatomer subunit beta
36985at32523	Complete	HiC_scaffold_2	249012416	249062732	+	1314.8	694	https://www.orthodb.org/v10?query=36985at32523	muscle, skeletal receptor tyrosine-protein kinase
37062at32523	Complete	HiC_scaffold_10	3691574	3777877	-	1514.2	836	https://www.orthodb.org/v10?query=37062at32523	WD repeat domain 59
37077at32523	Complete	HiC_scaffold_4	15327391	15373740	-	1307.9	733	https://www.orthodb.org/v10?query=37077at32523	Poly(ADP-ribose) glycohydrolase
37088at32523	Complete	HiC_scaffold_1	113757551	113808277	+	1563.5	948	https://www.orthodb.org/v10?query=37088at32523	homeodomain-interacting protein kinase 3
37089at32523	Complete	HiC_scaffold_11	5326720	5334277	+	1805.1	1178	https://www.orthodb.org/v10?query=37089at32523	Neurite extension and migration factor
37090at32523	Complete	HiC_scaffold_1	384688181	384786773	-	1353.4	1130	https://www.orthodb.org/v10?query=37090at32523	Leucine rich pentatricopeptide repeat containing
37091at32523	Complete	HiC_scaffold_4	163577561	163634439	+	1614.5	1051	https://www.orthodb.org/v10?query=37091at32523	Apoptotic protease-activating factor 1
37139at32523	Missing
37181at32523	Complete	HiC_scaffold_16	4767934	4800225	-	1719.5	823	https://www.orthodb.org/v10?query=37181at32523	glutamate receptor ionotropic, NMDA 1
37229at32523	Complete	HiC_scaffold_1	89313675	89466242	+	1875.2	979	https://www.orthodb.org/v10?query=37229at32523	Autophagy and beclin 1 regulator 1
37398at32523	Complete	HiC_scaffold_8	8731187	8772148	-	1791.9	924	https://www.orthodb.org/v10?query=37398at32523	PR/SET domain 10
37400at32523	Complete	HiC_scaffold_1	224522403	224636056	-	1774.8	929	https://www.orthodb.org/v10?query=37400at32523	transient receptor potential cation channel subfamily M member 8
37401at32523	Complete	HiC_scaffold_6	36484299	36501641	+	1167.8	773	https://www.orthodb.org/v10?query=37401at32523	transcription termination factor 2
37414at32523	Complete	HiC_scaffold_3	260849170	260928433	-	1558.3	812	https://www.orthodb.org/v10?query=37414at32523	5'-3' exoribonuclease
37585at32523	Complete	HiC_scaffold_3	176821179	176846437	-	1621.5	834	https://www.orthodb.org/v10?query=37585at32523	integrator complex subunit 8
37595at32523	Complete	HiC_scaffold_3	6043062	6089455	-	1589.9	880	https://www.orthodb.org/v10?query=37595at32523	Ring finger and CCCH-type domains 1
37749at32523	Fragmented	HiC_scaffold_1	392196092	392225667	-	1172.5	594	https://www.orthodb.org/v10?query=37749at32523	F-box only protein 11
37767at32523	Complete	HiC_scaffold_17	5009390	5037608	-	1373.1	809	https://www.orthodb.org/v10?query=37767at32523	calsyntenin-1
37780at32523	Complete	HiC_scaffold_3	13127219	13172669	+	1563.0	955	https://www.orthodb.org/v10?query=37780at32523	protein SMG7 isoform X1
37933at32523	Complete	HiC_scaffold_4	126105721	126482038	-	1398.8	763	https://www.orthodb.org/v10?query=37933at32523	Exocyst complex component 4
37956at32523	Complete	HiC_scaffold_14	1597675	1639766	+	1534.6	908	https://www.orthodb.org/v10?query=37956at32523	cytospin-A
37975at32523	Complete	HiC_scaffold_5	53504791	53571189	+	1471.9	853	https://www.orthodb.org/v10?query=37975at32523	sorting nexin-13 isoform X1
38067at32523	Complete	HiC_scaffold_1	381441296	381456170	+	1316.7	861	https://www.orthodb.org/v10?query=38067at32523	GLTSCR1-like protein
38112at32523	Complete	HiC_scaffold_10	3379690	3407612	-	1293.6	721	https://www.orthodb.org/v10?query=38112at32523	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial
38146at32523	Complete	HiC_scaffold_6	37080986	37159341	+	1538.6	920	https://www.orthodb.org/v10?query=38146at32523	filamin A-interacting protein 1-like
38156at32523	Complete	HiC_scaffold_5	80127254	80252751	+	1584.0	828	https://www.orthodb.org/v10?query=38156at32523	reversion-inducing cysteine-rich protein with Kazal motifs
38162at32523	Complete	HiC_scaffold_4	182198167	182241224	+	1404.7	1156	https://www.orthodb.org/v10?query=38162at32523	protein SCAF11 isoform X1
38163at32523	Complete	HiC_scaffold_4	65137516	65160823	-	1713.8	1049	https://www.orthodb.org/v10?query=38163at32523	Ribosomal RNA processing 12 homolog
38183at32523	Complete	HiC_scaffold_6	1588628	1649598	+	1212.5	687	https://www.orthodb.org/v10?query=38183at32523	Phosphodiesterase
38277at32523	Complete	HiC_scaffold_4	44318416	44503242	+	1240.9	687	https://www.orthodb.org/v10?query=38277at32523	disintegrin and metalloproteinase domain-containing protein 12
38403at32523	Complete	HiC_scaffold_4	7111399	7195093	+	1972.7	951	https://www.orthodb.org/v10?query=38403at32523	Vinculin
38481at32523	Complete	HiC_scaffold_1	101377335	101406111	-	1642.5	833	https://www.orthodb.org/v10?query=38481at32523	RNA cytidine acetyltransferase
38580at32523	Complete	HiC_scaffold_4	179494178	179520707	-	1797.0	879	https://www.orthodb.org/v10?query=38580at32523	exportin-T
38642at32523	Complete	HiC_scaffold_13	19146656	19157836	+	1917.1	1022	https://www.orthodb.org/v10?query=38642at32523	adenylate cyclase type 9
38690at32523	Complete	HiC_scaffold_14	13206917	13217963	-	1439.7	807	https://www.orthodb.org/v10?query=38690at32523	N(alpha)-acetyltransferase 25, NatB auxiliary subunit
38721at32523	Complete	HiC_scaffold_4	34404568	34430182	-	1335.9	906	https://www.orthodb.org/v10?query=38721at32523	Kinesin family member 11
38740at32523	Complete	HiC_scaffold_4	102377558	102425386	+	1424.8	731	https://www.orthodb.org/v10?query=38740at32523	Epithelial cell transforming 2
38760at32523	Complete	HiC_scaffold_2	260330421	260515257	+	1680.8	839	https://www.orthodb.org/v10?query=38760at32523	zinc finger protein basonuclin-2 isoform X1
38792at32523	Complete	HiC_scaffold_1	238475758	238558933	+	1667.5	966	https://www.orthodb.org/v10?query=38792at32523	Kinesin family member 16B
38873at32523	Complete	HiC_scaffold_2	322984897	323055988	-	1776.3	897	https://www.orthodb.org/v10?query=38873at32523	importin-11
38882at32523	Complete	HiC_scaffold_3	236027939	236051989	-	901.0	674	https://www.orthodb.org/v10?query=38882at32523	Zinc finger CCHC-type containing 2
38885at32523	Complete	HiC_scaffold_10	16436519	16458459	+	1742.4	853	https://www.orthodb.org/v10?query=38885at32523	Alanyl-tRNA synthetase
38891at32523	Complete	HiC_scaffold_4	148307767	148437823	-	1922.2	1017	https://www.orthodb.org/v10?query=38891at32523	homeodomain-interacting protein kinase 2
38892at32523	Complete	HiC_scaffold_5	125261166	125291896	-	2184.1	1347	https://www.orthodb.org/v10?query=38892at32523	mediator of RNA polymerase II transcription subunit 1
38923at32523	Complete	HiC_scaffold_3	71767024	71814495	-	1590.9	812	https://www.orthodb.org/v10?query=38923at32523	importin-13
38961at32523	Complete	HiC_scaffold_15	10279763	10421630	+	1414.2	762	https://www.orthodb.org/v10?query=38961at32523	integrator complex subunit 3
39015at32523	Missing
39067at32523	Complete	HiC_scaffold_8	247377	260449	+	1757.3	922	https://www.orthodb.org/v10?query=39067at32523	ubiquitin conjugation factor E4 A
39310at32523	Complete	HiC_scaffold_1	420516309	420578564	+	1107.8	652	https://www.orthodb.org/v10?query=39310at32523	General transcription factor IIi
39443at32523	Complete	HiC_scaffold_1	391733326	391820712	+	1435.1	832	https://www.orthodb.org/v10?query=39443at32523	DNA mismatch repair protein
39463at32523	Complete	HiC_scaffold_10	19540893	19561633	-	2105.9	1104	https://www.orthodb.org/v10?query=39463at32523	Spalt like transcription factor 1
39511at32523	Complete	HiC_scaffold_16	10815864	10877889	+	1491.7	795	https://www.orthodb.org/v10?query=39511at32523	sarcosine dehydrogenase, mitochondrial
39526at32523	Complete	HiC_scaffold_12	9033728	9042354	-	1238.2	759	https://www.orthodb.org/v10?query=39526at32523	Basonuclin 1
39534at32523	Complete	HiC_scaffold_12	21073849	21097397	-	1316.9	724	https://www.orthodb.org/v10?query=39534at32523	Bloom syndrome protein
39553at32523	Complete	HiC_scaffold_3	150787563	150818492	+	1530.7	686	https://www.orthodb.org/v10?query=39553at32523	protein argonaute-2
39633at32523	Complete	HiC_scaffold_4	183247684	183278605	-	1484.6	776	https://www.orthodb.org/v10?query=39633at32523	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial
39658at32523	Complete	HiC_scaffold_1	93817159	93866162	-	1700.8	917	https://www.orthodb.org/v10?query=39658at32523	Tetratricopeptide repeat domain 17
39659at32523	Complete	HiC_scaffold_2	233091562	233140661	-	1920.5	1151	https://www.orthodb.org/v10?query=39659at32523	elongator complex protein 1
39851at32523	Complete	HiC_scaffold_1	119038295	119073364	-	1636.9	1021	https://www.orthodb.org/v10?query=39851at32523	CTR9 homolog, Paf1/RNA polymerase II complex component
39925at32523	Complete	HiC_scaffold_3	92084912	92122601	+	1089.8	800	https://www.orthodb.org/v10?query=39925at32523	putative helicase MOV-10
39930at32523	Complete	HiC_scaffold_7	10911299	10947761	-	1176.6	773	https://www.orthodb.org/v10?query=39930at32523	coiled-coil domain-containing protein 158
39986at32523	Complete	HiC_scaffold_2	302037841	302165047	-	1315.9	798	https://www.orthodb.org/v10?query=39986at32523	Peptidyl-glycine alpha-amidating monooxygenase
40157at32523	Complete	HiC_scaffold_16	4896511	4914327	+	1360.7	714	https://www.orthodb.org/v10?query=40157at32523	zinc finger protein 618 isoform X1
40227at32523	Fragmented	HiC_scaffold_2	167208432	167225114	-	602.0	439	https://www.orthodb.org/v10?query=40227at32523	coiled-coil domain-containing protein 40
40350at32523	Complete	HiC_scaffold_2	112311602	112342642	-	1663.9	782	https://www.orthodb.org/v10?query=40350at32523	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1
40562at32523	Complete	HiC_scaffold_4	124239008	124303975	-	1474.1	781	https://www.orthodb.org/v10?query=40562at32523	Transportin 3
40668at32523	Complete	HiC_scaffold_4	24147953	24249111	-	1106.5	698	https://www.orthodb.org/v10?query=40668at32523	paladin
40718at32523	Complete	HiC_scaffold_3	25891542	25907381	-	978.1	611	https://www.orthodb.org/v10?query=40718at32523	zinc finger and BTB domain-containing protein 41
40748at32523	Complete	HiC_scaffold_1	292041516	292082190	-	1482.0	795	https://www.orthodb.org/v10?query=40748at32523	sorting nexin-14 isoform X1
40754at32523	Complete	HiC_scaffold_2	311027065	311083160	-	1742.4	818	https://www.orthodb.org/v10?query=40754at32523	ras GTPase-activating protein 1
40782at32523	Complete	HiC_scaffold_3	98925069	98961351	+	1279.8	786	https://www.orthodb.org/v10?query=40782at32523	PHD finger protein 20 isoform X1
40881at32523	Complete	HiC_scaffold_4	64240539	64281281	-	1556.4	741	https://www.orthodb.org/v10?query=40881at32523	protein O-GlcNAcase
40975at32523	Complete	HiC_scaffold_4	117935422	117987735	-	1491.6	895	https://www.orthodb.org/v10?query=40975at32523	Tyrosine kinase non receptor 2
40982at32523	Complete	HiC_scaffold_1	81350696	81383706	-	1453.6	762	https://www.orthodb.org/v10?query=40982at32523	VPS39, HOPS complex subunit
41099at32523	Complete	HiC_scaffold_3	112575296	112638511	-	1922.8	995	https://www.orthodb.org/v10?query=41099at32523	Zinc finger MYND-type containing 8
41111at32523	Complete	HiC_scaffold_1	145611357	145635371	+	1283.7	844	https://www.orthodb.org/v10?query=41111at32523	tubulin polyglutamylase TTLL4
41395at32523	Complete	HiC_scaffold_1	61485353	61513672	+	1525.0	822	https://www.orthodb.org/v10?query=41395at32523	serine/threonine-protein kinase Nek9
41415at32523	Complete	HiC_scaffold_1	32045469	32119112	+	2057.3	1272	https://www.orthodb.org/v10?query=41415at32523	leucine rich repeat containing 9 
41435at32523	Complete	HiC_scaffold_1	307684629	307771735	+	1377.9	734	https://www.orthodb.org/v10?query=41435at32523	polyphosphoinositide phosphatase
41450at32523	Complete	HiC_scaffold_9	10455069	10473215	+	2443.3	1521	https://www.orthodb.org/v10?query=41450at32523	Rearranged L-myc fusion
41533at32523	Complete	HiC_scaffold_1	355005732	355024449	+	1503.2	895	https://www.orthodb.org/v10?query=41533at32523	CCAAT/enhancer-binding protein zeta
41564at32523	Complete	HiC_scaffold_15	236159	271260	+	1356.6	797	https://www.orthodb.org/v10?query=41564at32523	protein SMG5
41577at32523	Complete	HiC_scaffold_1	226704449	226755493	+	1206.8	761	https://www.orthodb.org/v10?query=41577at32523	retinoblastoma-associated protein
41658at32523	Complete	HiC_scaffold_2	296845199	296913749	-	1352.0	787	https://www.orthodb.org/v10?query=41658at32523	WD repeat-containing protein 36
41704at32523	Complete	HiC_scaffold_6	23424064	23468970	-	1658.0	904	https://www.orthodb.org/v10?query=41704at32523	serine/threonine-protein kinase LATS2
41743at32523	Complete	HiC_scaffold_3	135202194	135255282	-	1367.3	716	https://www.orthodb.org/v10?query=41743at32523	pre-mRNA-processing factor 6
41871at32523	Complete	HiC_scaffold_2	358674877	358683013	+	1262.7	750	https://www.orthodb.org/v10?query=41871at32523	non-lysosomal glucosylceramidase
42007at32523	Complete	HiC_scaffold_5	94853788	95032994	+	1512.2	753	https://www.orthodb.org/v10?query=42007at32523	Vacuolar protein sorting-associated protein 41 homolog
42099at32523	Complete	HiC_scaffold_3	162070788	162109207	-	1573.4	910	https://www.orthodb.org/v10?query=42099at32523	TBC1 domain family member 31 isoform X1
42102at32523	Complete	HiC_scaffold_3	254479271	254522489	-	1217.7	869	https://www.orthodb.org/v10?query=42102at32523	Nuclear transcription factor, X-box binding 1
42164at32523	Complete	HiC_scaffold_1	290141824	290185729	-	1795.4	1087	https://www.orthodb.org/v10?query=42164at32523	Inhibitor of Bruton tyrosine kinase
42251at32523	Fragmented	HiC_scaffold_12	1056035	1066274	+	762.4	556	https://www.orthodb.org/v10?query=42251at32523	little elongation complex subunit 2
42258at32523	Complete	HiC_scaffold_12	8490083	8505978	-	1483.4	906	https://www.orthodb.org/v10?query=42258at32523	ubiquitin carboxyl-terminal hydrolase 8 isoform X1
42301at32523	Complete	HiC_scaffold_1	974018	1026286	+	1687.9	929	https://www.orthodb.org/v10?query=42301at32523	SIN3 transcription regulator family member B
42390at32523	Complete	HiC_scaffold_5	126585991	126673577	-	1567.4	826	https://www.orthodb.org/v10?query=42390at32523	Mediator complex subunit 24
42445at32523	Complete	HiC_scaffold_3	217671074	217762893	+	1613.6	838	https://www.orthodb.org/v10?query=42445at32523	teashirt homolog 1
42538at32523	Missing
42615at32523	Complete	HiC_scaffold_4	214669833	214725066	+	951.6	1109	https://www.orthodb.org/v10?query=42615at32523	protein phosphatase 1 regulatory subunit 3A
42619at32523	Complete	HiC_scaffold_7	4109130	4213059	-	1706.7	1020	https://www.orthodb.org/v10?query=42619at32523	uncharacterized protein C20orf194 homolog
42646at32523	Complete	HiC_scaffold_1	414408344	414471617	+	1437.8	796	https://www.orthodb.org/v10?query=42646at32523	transmembrane protein 132E
42731at32523	Complete	HiC_scaffold_5	24597858	24639349	-	1554.4	856	https://www.orthodb.org/v10?query=42731at32523	presequence protease, mitochondrial
42862at32523	Complete	HiC_scaffold_5	79453216	79516080	+	1081.3	627	https://www.orthodb.org/v10?query=42862at32523	Molybdenum cofactor sulfurase
42951at32523	Complete	HiC_scaffold_4	166134059	166173617	+	1787.4	1376	https://www.orthodb.org/v10?query=42951at32523	early endosome antigen 1
43021at32523	Complete	HiC_scaffold_14	7042100	7142625	-	1497.1	742	https://www.orthodb.org/v10?query=43021at32523	DNA topoisomerase
43096at32523	Complete	HiC_scaffold_1	146619129	146652944	+	1316.9	826	https://www.orthodb.org/v10?query=43096at32523	ubiquitin carboxyl-terminal hydrolase 37
43168at32523	Complete	HiC_scaffold_2	177733233	177760724	-	930.7	705	https://www.orthodb.org/v10?query=43168at32523	Fanconi anemia core complex-associated protein 100
43178at32523	Complete	HiC_scaffold_1	138646911	138679336	+	788.2	503	https://www.orthodb.org/v10?query=43178at32523	von Willebrand factor C and EGF domain-containing protein
43239at32523	Complete	HiC_scaffold_5	115610037	115656411	-	1517.1	796	https://www.orthodb.org/v10?query=43239at32523	eukaryotic translation initiation factor 2-alpha kinase 3
43353at32523	Complete	HiC_scaffold_1	346178081	346215191	+	1410.2	932	https://www.orthodb.org/v10?query=43353at32523	nuclear pore complex protein Nup133
43490at32523	Complete	HiC_scaffold_1	381164104	381198592	-	1212.1	905	https://www.orthodb.org/v10?query=43490at32523	transcriptional-regulating factor 1
43610at32523	Complete	HiC_scaffold_4	2029430	2052348	-	1612.1	806	https://www.orthodb.org/v10?query=43610at32523	Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2
43670at32523	Complete	HiC_scaffold_2	227063518	227224949	-	2049.0	1602	https://www.orthodb.org/v10?query=43670at32523	sperm-associated antigen 17
43756at32523	Complete	HiC_scaffold_5	76261771	76288183	+	1080.1	658	https://www.orthodb.org/v10?query=43756at32523	Nucleotide binding oligomerization domain containing 1
43766at32523	Complete	HiC_scaffold_4	184104779	184165667	+	1186.5	770	https://www.orthodb.org/v10?query=43766at32523	liprin-beta-1 isoform X1
43942at32523	Complete	HiC_scaffold_3	175363275	175382459	-	1377.7	821	https://www.orthodb.org/v10?query=43942at32523	ribonucleases P/MRP protein subunit POP1
43944at32523	Complete	HiC_scaffold_6	37825901	37844585	-	1422.6	753	https://www.orthodb.org/v10?query=43944at32523	zinc finger and BTB domain-containing protein 11
43954at32523	Complete	HiC_scaffold_1	11226927	11263360	+	703.4	532	https://www.orthodb.org/v10?query=43954at32523	DNA-directed RNA polymerase
43956at32523	Complete	HiC_scaffold_3	262657961	262699009	-	1989.8	1134	https://www.orthodb.org/v10?query=43956at32523	KIAA0232
44015at32523	Complete	HiC_scaffold_1	410280534	410295021	+	1099.8	928	https://www.orthodb.org/v10?query=44015at32523	Elastin microfibril interfacer 1
44121at32523	Complete	HiC_scaffold_1	200096375	200197940	+	1054.8	891	https://www.orthodb.org/v10?query=44121at32523	zinc finger protein 804A
44174at32523	Missing
44355at32523	Complete	HiC_scaffold_3	154982754	155119179	+	1681.6	929	https://www.orthodb.org/v10?query=44355at32523	zinc finger protein ZFAT
44421at32523	Complete	HiC_scaffold_10	1671778	1719539	-	1432.0	832	https://www.orthodb.org/v10?query=44421at32523	uncharacterized protein KIAA0355 homolog
44439at32523	Complete	HiC_scaffold_3	84661182	84729656	-	1278.2	709	https://www.orthodb.org/v10?query=44439at32523	Dual serine/threonine and tyrosine protein kinase
44456at32523	Complete	HiC_scaffold_12	9658125	9675277	+	1317.2	839	https://www.orthodb.org/v10?query=44456at32523	transmembrane channel-like protein 3
44571at32523	Complete	HiC_scaffold_3	39773638	39776211	-	1618.6	744	https://www.orthodb.org/v10?query=44571at32523	Leucine rich repeat containing 8 VRAC subunit D
44752at32523	Complete	HiC_scaffold_4	189793228	189839787	-	601.7	538	https://www.orthodb.org/v10?query=44752at32523	gamma-secretase-activating protein
44831at32523	Complete	HiC_scaffold_10	19364378	19379885	+	1541.9	799	https://www.orthodb.org/v10?query=44831at32523	ubiquitin carboxyl-terminal hydrolase CYLD isoform X1
44915at32523	Complete	HiC_scaffold_3	221314507	221332602	+	1139.3	882	https://www.orthodb.org/v10?query=44915at32523	ADNP homeobox protein 2
45054at32523	Complete	HiC_scaffold_3	94821415	94856080	-	1330.5	677	https://www.orthodb.org/v10?query=45054at32523	Cold shock domain containing E1
45105at32523	Complete	HiC_scaffold_1	77698710	77725857	+	1003.5	786	https://www.orthodb.org/v10?query=45105at32523	mitotic checkpoint serine/threonine-protein kinase BUB1 beta
45281at32523	Complete	HiC_scaffold_4	87617585	87639550	+	1265.0	845	https://www.orthodb.org/v10?query=45281at32523	Hermansky-Pudlak syndrome 3 protein
45359at32523	Complete	HiC_scaffold_6	136734633	136737356	+	1621.0	828	https://www.orthodb.org/v10?query=45359at32523	protocadherin-20
45371at32523	Complete	HiC_scaffold_6	71906402	71927178	+	1556.7	784	https://www.orthodb.org/v10?query=45371at32523	periodic tryptophan protein 2 homolog
45393at32523	Complete	HiC_scaffold_3	261556978	261714607	-	1499.0	928	https://www.orthodb.org/v10?query=45393at32523	cilia- and flagella-associated protein 61
45423at32523	Complete	HiC_scaffold_2	52603932	52729379	-	1150.1	646	https://www.orthodb.org/v10?query=45423at32523	Prickle planar cell polarity protein 2
45431at32523	Complete	HiC_scaffold_3	42904291	42979046	+	1524.1	810	https://www.orthodb.org/v10?query=45431at32523	Synapse defective Rho GTPase homolog 2
45439at32523	Complete	HiC_scaffold_4	160683813	160775303	+	1304.8	824	https://www.orthodb.org/v10?query=45439at32523	Guanylate cyclase
45459at32523	Complete	HiC_scaffold_3	98168354	98202453	+	1797.7	881	https://www.orthodb.org/v10?query=45459at32523	importin-9
45596at32523	Complete	HiC_scaffold_5	136959337	137083949	+	1272.1	844	https://www.orthodb.org/v10?query=45596at32523	integrin alpha-3
45674at32523	Complete	HiC_scaffold_13	13930470	13943213	+	1209.9	676	https://www.orthodb.org/v10?query=45674at32523	mismatch repair endonuclease PMS2
45712at32523	Complete	HiC_scaffold_5	32820794	32921816	+	1521.2	880	https://www.orthodb.org/v10?query=45712at32523	armadillo repeat-containing protein 4
45935at32523	Complete	HiC_scaffold_1	81703185	81738709	-	1569.7	1029	https://www.orthodb.org/v10?query=45935at32523	codanin-1
45936at32523	Complete	HiC_scaffold_10	16254796	16287081	-	1215.9	770	https://www.orthodb.org/v10?query=45936at32523	protein FAM65A
45998at32523	Complete	HiC_scaffold_3	48856264	48881691	+	1241.0	779	https://www.orthodb.org/v10?query=45998at32523	ZZ-type zinc finger-containing protein 3
46044at32523	Missing
46097at32523	Complete	HiC_scaffold_5	70160860	70233967	+	1061.3	634	https://www.orthodb.org/v10?query=46097at32523	protein FAM171A1
46102at32523	Complete	HiC_scaffold_4	117299895	117454552	-	1602.1	808	https://www.orthodb.org/v10?query=46102at32523	26S proteasome non-ATPase regulatory subunit 1
46111at32523	Complete	HiC_scaffold_8	8699129	8722250	-	1843.3	1188	https://www.orthodb.org/v10?query=46111at32523	nuclear factor related to kappa-B-binding protein
46113at32523	Complete	HiC_scaffold_1	224434538	224449282	-	1539.2	824	https://www.orthodb.org/v10?query=46113at32523	SH3 domain-binding protein 4
46238at32523	Complete	HiC_scaffold_6	37323417	37500670	-	791.0	805	https://www.orthodb.org/v10?query=46238at32523	target of Nesh-SH3
46322at32523	Complete	HiC_scaffold_4	3682850	3820622	-	1431.5	856	https://www.orthodb.org/v10?query=46322at32523	protein bicaudal C homolog 1
46377at32523	Missing
46392at32523	Complete	HiC_scaffold_15	11778548	11794523	+	1674.3	942	https://www.orthodb.org/v10?query=46392at32523	Histone-lysine N-methyltransferase
46482at32523	Complete	HiC_scaffold_5	77029362	77059137	-	1207.4	679	https://www.orthodb.org/v10?query=46482at32523	calpain-7
46577at32523	Complete	HiC_scaffold_1	106684316	106771287	+	1437.2	743	https://www.orthodb.org/v10?query=46577at32523	anoctamin-5
46594at32523	Complete	HiC_scaffold_1	299390390	299478094	-	1612.9	1058	https://www.orthodb.org/v10?query=46594at32523	protein MMS22-like
46650at32523	Complete	HiC_scaffold_2	289179187	289325169	+	2202.3	1291	https://www.orthodb.org/v10?query=46650at32523	Zinc finger protein 608
46651at32523	Complete	HiC_scaffold_9	19912112	19925775	+	1914.1	815	https://www.orthodb.org/v10?query=46651at32523	protein argonaute-4
46714at32523	Complete	HiC_scaffold_2	168948223	169251616	-	1297.7	856	https://www.orthodb.org/v10?query=46714at32523	centrosomal protein 112 
46758at32523	Complete	HiC_scaffold_1	32149644	32165630	+	1533.3	991	https://www.orthodb.org/v10?query=46758at32523	Pecanex homolog 4
46805at32523	Complete	HiC_scaffold_1	262711716	262746714	+	1187.8	681	https://www.orthodb.org/v10?query=46805at32523	ADAM metallopeptidase domain 17
46860at32523	Complete	HiC_scaffold_4	20402729	20452280	-	1454.3	831	https://www.orthodb.org/v10?query=46860at32523	DNA replication ATP-dependent helicase/nuclease DNA2
46922at32523	Complete	HiC_scaffold_5	81039780	81105665	-	1335.6	825	https://www.orthodb.org/v10?query=46922at32523	Testis expressed 10
47038at32523	Complete	HiC_scaffold_2	122436581	122592078	-	1735.9	936	https://www.orthodb.org/v10?query=47038at32523	folliculin-interacting protein 1
47088at32523	Complete	HiC_scaffold_17	5848500	5865347	-	1177.3	677	https://www.orthodb.org/v10?query=47088at32523	exosome component 10
47092at32523	Complete	HiC_scaffold_2	124015706	124047517	-	1586.5	1028	https://www.orthodb.org/v10?query=47092at32523	AF4/FMR2 family member 4
47099at32523	Complete	HiC_scaffold_6	109021599	109090776	+	1464.3	753	https://www.orthodb.org/v10?query=47099at32523	Gamma-tubulin complex component
47147at32523	Complete	HiC_scaffold_7	5586350	5623046	-	1120.4	737	https://www.orthodb.org/v10?query=47147at32523	VPS16, CORVET/HOPS core subunit
47152at32523	Complete	HiC_scaffold_1	198414176	198439243	+	1379.6	694	https://www.orthodb.org/v10?query=47152at32523	dnaJ homolog subfamily C member 10
47222at32523	Complete	HiC_scaffold_7	32101805	32132621	+	1321.5	1115	https://www.orthodb.org/v10?query=47222at32523	alpha-protein kinase 1
47274at32523	Complete	HiC_scaffold_1	233914845	233962045	-	1556.7	859	https://www.orthodb.org/v10?query=47274at32523	vacuolar protein sorting-associated protein 54 isoform X1
47302at32523	Complete	HiC_scaffold_6	101855349	101892287	+	1564.0	737	https://www.orthodb.org/v10?query=47302at32523	ubiquitin-protein ligase E3A
47363at32523	Complete	HiC_scaffold_1	508464	524260	+	1476.5	771	https://www.orthodb.org/v10?query=47363at32523	Gamma-tubulin complex component
47409at32523	Complete	HiC_scaffold_4	203871118	203934250	+	1494.2	917	https://www.orthodb.org/v10?query=47409at32523	Mov10 RISC complex RNA helicase like 1
47411at32523	Complete	HiC_scaffold_3	10365960	10435545	+	3300.7	2612	https://www.orthodb.org/v10?query=47411at32523	centrosome-associated protein 350
47463at32523	Complete	HiC_scaffold_4	168011716	168035665	-	1406.7	805	https://www.orthodb.org/v10?query=47463at32523	transmembrane and TPR repeat-containing protein 3
47473at32523	Complete	HiC_scaffold_1	389038803	389061515	-	1371.6	943	https://www.orthodb.org/v10?query=47473at32523	Zinc finger CCCH-type containing 6
47513at32523	Complete	HiC_scaffold_2	254014657	254045997	+	1344.4	719	https://www.orthodb.org/v10?query=47513at32523	phospholipase A-2-activating protein
47622at32523	Complete	HiC_scaffold_4	208739360	208777015	+	1302.3	762	https://www.orthodb.org/v10?query=47622at32523	Aminoadipate-semialdehyde synthase
47625at32523	Complete	HiC_scaffold_1	413259628	413330809	+	1576.0	1154	https://www.orthodb.org/v10?query=47625at32523	peripheral-type benzodiazepine receptor-associated protein 1 isoform X1
47862at32523	Complete	HiC_scaffold_15	12008952	12019093	-	1383.2	669	https://www.orthodb.org/v10?query=47862at32523	Phosphatidylinositol 4-kinase beta
47871at32523	Complete	HiC_scaffold_4	156881412	156902519	-	1131.7	660	https://www.orthodb.org/v10?query=47871at32523	Phospholipase A2 group VI
47921at32523	Complete	HiC_scaffold_1	379851462	379888228	+	1562.7	820	https://www.orthodb.org/v10?query=47921at32523	Integrator complex subunit 7
48118at32523	Complete	HiC_scaffold_1	374868779	374902704	-	1591.4	868	https://www.orthodb.org/v10?query=48118at32523	isoleucine--tRNA ligase, mitochondrial
48295at32523	Complete	HiC_scaffold_4	32181866	32256320	+	1545.9	1479	https://www.orthodb.org/v10?query=48295at32523	Kinesin family member 20B
48355at32523	Complete	HiC_scaffold_3	177088634	177134285	+	1108.5	621	https://www.orthodb.org/v10?query=48355at32523	DNA repair and recombination protein RAD54B
