FUN_004761	FUN_004761-T1		GO:0003714 GO:0045892
FUN_004762	FUN_004762-T1		
FUN_004763	FUN_004763-T1		
FUN_004765	FUN_004765-T1	MYO18A	GO:0016459 GO:0051015 GO:0005515 GO:0005524 GO:0003774
FUN_004765	FUN_004765-T2	MYO18A	GO:0016459 GO:0051015 GO:0005524 GO:0003774
FUN_004765	FUN_004765-T3	MYO18A	GO:0016459 GO:0051015 GO:0005524 GO:0003774
FUN_004766	FUN_004766-T1		
FUN_004767	FUN_004767-T1		GO:0003723
FUN_004768	FUN_004768-T1	TAOK1	GO:0005524 GO:0004672 GO:0006468
FUN_004769	FUN_004769-T1		
FUN_004769	FUN_004769-T2		
FUN_004770	FUN_004770-T1	GIT1	GO:0005515 GO:0005096
FUN_004771	FUN_004771-T1		
FUN_004772	FUN_004772-T1	ANKRD13B	GO:0005515
FUN_004773	FUN_004773-T1		
FUN_004774	FUN_004774-T1	CORO6	GO:0005515
FUN_004775	FUN_004775-T1		
FUN_004776	FUN_004776-T1		GO:0016791 GO:0008138 GO:0003779 GO:0006470 GO:0016311 GO:0030837
FUN_004777	FUN_004777-T1	SSH2	GO:0016791 GO:0003779 GO:0030837
FUN_004778	FUN_004778-T1		GO:0008234 GO:0006508
FUN_004779	FUN_004779-T1		
FUN_004780	FUN_004780-T1		GO:0008270 GO:0004181 GO:0006518 GO:0006508
FUN_004781	FUN_004781-T1		GO:0008270 GO:0004181 GO:0006518 GO:0006508
FUN_004782	FUN_004782-T1	GOSR1	GO:0000139 GO:0005801 GO:0016021 GO:0006888
FUN_004783	FUN_004783-T1		
FUN_004784	FUN_004784-T1		GO:0005096 GO:0043547 GO:0007165
FUN_27584	FUN_27584-T1		
FUN_004785	FUN_004785-T1		
FUN_004786	FUN_004786-T1	TIMM22	GO:0042721 GO:0045039
FUN_27585	FUN_27585-T1		
FUN_27586	FUN_27586-T1		
FUN_004787	FUN_004787-T1		
FUN_004788	FUN_004788-T1		GO:0005524 GO:0004672 GO:0004707 GO:0006468
FUN_004788	FUN_004788-T2		
FUN_004789	FUN_004789-T1	FAM83H	
FUN_004790	FUN_004790-T1		GO:0005515
FUN_27587	FUN_27587-T1		
FUN_004791	FUN_004791-T1		GO:0005515
FUN_004791	FUN_004791-T2		GO:0005515
FUN_004792	FUN_004792-T1	PUF60	GO:0003723 GO:0003676 GO:0000381
FUN_004793	FUN_004793-T1		
FUN_27588	FUN_27588-T1		
FUN_004794	FUN_004794-T1		GO:0005856 GO:0045104
FUN_004795	FUN_004795-T1		GO:0005856 GO:0045104
FUN_004796	FUN_004796-T1		GO:0005856 GO:0045104
FUN_004797	FUN_004797-T1		GO:0008017 GO:0005515 GO:0005509 GO:0045104
FUN_004798	FUN_004798-T1		
FUN_004799	FUN_004799-T1		GO:0005856 GO:0008092 GO:0045104
FUN_004800	FUN_004800-T1		GO:0005856 GO:0008092 GO:0045104
FUN_004801	FUN_004801-T1		GO:0005856 GO:0008092 GO:0005515 GO:0045104
FUN_004802	FUN_004802-T1		
FUN_004803	FUN_004803-T1		GO:0008270 GO:0003676 GO:0003950 GO:0003723
FUN_004803	FUN_004803-T2		GO:0008270 GO:0003950
FUN_004805	FUN_004805-T1		
FUN_004804	FUN_004804-T1		
FUN_27589	FUN_27589-T1		
FUN_004806	FUN_004806-T1		
FUN_004807	FUN_004807-T1		
FUN_004808	FUN_004808-T1		
FUN_004809	FUN_004809-T1		
FUN_004810	FUN_004810-T1		
FUN_004811	FUN_004811-T1		GO:0005576 GO:0003824 GO:0008081
FUN_004812	FUN_004812-T1		
FUN_004813	FUN_004813-T1		GO:0003824 GO:0016787
FUN_004814	FUN_004814-T1		GO:0016787
FUN_004815	FUN_004815-T1	EXOSC4	
FUN_004816	FUN_004816-T1	GPAA1	GO:0016021 GO:0042765
FUN_004816	FUN_004816-T2	GPAA1	GO:0016021 GO:0042765
FUN_004817	FUN_004817-T1	CYC1	GO:0009055 GO:0020037
FUN_004818	FUN_004818-T1	RBCK1_1	
FUN_004819	FUN_004819-T1		GO:0046872
FUN_004820	FUN_004820-T1	MAF1	GO:0016480
FUN_004820	FUN_004820-T2	MAF1	GO:0016480
FUN_004821	FUN_004821-T1		
FUN_004822	FUN_004822-T1		GO:0005515
FUN_004823	FUN_004823-T1		
FUN_004824	FUN_004824-T1		GO:0005515 GO:0010468
FUN_004825	FUN_004825-T1		
FUN_004826	FUN_004826-T1		
FUN_004827	FUN_004827-T1		
FUN_004828	FUN_004828-T1		
FUN_004829	FUN_004829-T1		
FUN_004830	FUN_004830-T1	TSSK5	GO:0005524 GO:0004672 GO:0006468
FUN_004831	FUN_004831-T1	MROH1_1	
FUN_004832	FUN_004832-T1	MROH1_2	
FUN_004833	FUN_004833-T1	BOP1	GO:0005515 GO:0042254 GO:0006364
FUN_004834	FUN_004834-T1	HSF1	GO:0043565 GO:0003677 GO:0003700 GO:0006355
FUN_004834	FUN_004834-T2	HSF1	GO:0043565 GO:0003677 GO:0003700 GO:0006355
FUN_004835	FUN_004835-T1		
FUN_004836	FUN_004836-T1		GO:0005887 GO:0032217 GO:0032218
FUN_004837	FUN_004837-T1		GO:0005887 GO:0032217 GO:0032218
FUN_004837	FUN_004837-T2		GO:0005887 GO:0032217 GO:0032218
FUN_004838	FUN_004838-T1		GO:0005515
FUN_004839	FUN_004839-T1		
FUN_004840	FUN_004840-T1	SCRT1_1	
FUN_004841	FUN_004841-T1		GO:0016020 GO:0046873 GO:0055085 GO:0030001
FUN_004842	FUN_004842-T1	CPSF1	GO:0005634 GO:0005515 GO:0003676
FUN_27590	FUN_27590-T1		
FUN_004843	FUN_004843-T1		
FUN_004844	FUN_004844-T1		
FUN_004845	FUN_004845-T1		
FUN_004846	FUN_004846-T1	CSNK2A1_1	GO:0005524 GO:0004672 GO:0004674 GO:0006468
FUN_004846	FUN_004846-T2	CSNK2A1_1	GO:0005524 GO:0004672 GO:0004674 GO:0006468
FUN_004846	FUN_004846-T3	CSNK2A1_1	GO:0005524 GO:0004672 GO:0004674 GO:0006468
FUN_004847	FUN_004847-T1		
FUN_004848	FUN_004848-T1	DGAT1_1	GO:0008374
FUN_004849	FUN_004849-T1	FGF12_1	GO:0008083 GO:0008543
FUN_27591	FUN_27591-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004850	FUN_004850-T1		
FUN_27592	FUN_27592-T1		
FUN_004851	FUN_004851-T1		
FUN_004852	FUN_004852-T1		
FUN_004853	FUN_004853-T1		
FUN_004854	FUN_004854-T1		GO:0016021
FUN_004855	FUN_004855-T1		GO:0008278 GO:0007062
FUN_004856	FUN_004856-T1		
FUN_004857	FUN_004857-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004858	FUN_004858-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004859	FUN_004859-T1		GO:0005576 GO:0090729
FUN_004860	FUN_004860-T1		
FUN_004861	FUN_004861-T1		
FUN_004862	FUN_004862-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004863	FUN_004863-T1		
FUN_004864	FUN_004864-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004865	FUN_004865-T1		
FUN_004866	FUN_004866-T1		
FUN_004867	FUN_004867-T1		
FUN_004868	FUN_004868-T1		
FUN_004869	FUN_004869-T1	C4A	GO:0005576 GO:0005515
FUN_004870	FUN_004870-T1		GO:0005615 GO:0005576 GO:0004866
FUN_004871	FUN_004871-T1	PBX2	GO:0005634 GO:0000981 GO:0003677 GO:0003700 GO:0006355
FUN_004871	FUN_004871-T2	PBX2	GO:0005634 GO:0000981 GO:0003677 GO:0003700 GO:0006355
FUN_004872	FUN_004872-T1		
FUN_004873	FUN_004873-T1	RNF5	GO:0005783 GO:0061630 GO:0006511
FUN_004875	FUN_004875-T1	AGPAT1	GO:0016020 GO:0003841 GO:0016746 GO:0008654
FUN_004874	FUN_004874-T1		
FUN_004876	FUN_004876-T1		
FUN_004877	FUN_004877-T1	EGFL8	GO:0005515 GO:0005509
FUN_004877	FUN_004877-T2	EGFL8	GO:0005515 GO:0005509
FUN_004878	FUN_004878-T1		
FUN_004879	FUN_004879-T1		GO:0030695 GO:0005515 GO:0050727
FUN_004880	FUN_004880-T1		
FUN_004881	FUN_004881-T1	SEC22BB	GO:0005484 GO:0006888 GO:0006890
FUN_004882	FUN_004882-T1	NOTCH4	GO:0005515
FUN_004883	FUN_004883-T1		
FUN_004884	FUN_004884-T1		GO:0005509
FUN_004885	FUN_004885-T1		
FUN_004886	FUN_004886-T1		
FUN_27593	FUN_27593-T1		
FUN_27593	FUN_27593-T2		
FUN_004887	FUN_004887-T1		
FUN_27594	FUN_27594-T1		
FUN_27595	FUN_27595-T1		
FUN_27596	FUN_27596-T1		
FUN_27597	FUN_27597-T1		
FUN_004888	FUN_004888-T1		
FUN_27598	FUN_27598-T1		
FUN_27599	FUN_27599-T1		
FUN_27600	FUN_27600-T1		
FUN_004889	FUN_004889-T1		
FUN_27601	FUN_27601-T1		GO:0046983
FUN_004890	FUN_004890-T1		GO:0006355
FUN_004891	FUN_004891-T1		
FUN_004892	FUN_004892-T1		GO:0006355
FUN_004893	FUN_004893-T1		
FUN_004894	FUN_004894-T1		
FUN_27602	FUN_27602-T1		
FUN_004895	FUN_004895-T1		
FUN_004896	FUN_004896-T1		
FUN_27603	FUN_27603-T1		
FUN_004897	FUN_004897-T1		
FUN_004898	FUN_004898-T1		
FUN_004899	FUN_004899-T1		
FUN_004900	FUN_004900-T1		
FUN_27604	FUN_27604-T1		
FUN_27604	FUN_27604-T2		
FUN_004901	FUN_004901-T1		
FUN_27605	FUN_27605-T1		
FUN_27606	FUN_27606-T1		GO:0003677 GO:0003676
FUN_004902	FUN_004902-T1		
FUN_004903	FUN_004903-T1		
FUN_27607	FUN_27607-T1		
FUN_27608	FUN_27608-T1		
FUN_27609	FUN_27609-T1		
FUN_004904	FUN_004904-T1		
FUN_004905	FUN_004905-T1		GO:0006355
FUN_004906	FUN_004906-T1		GO:0005515
FUN_004907	FUN_004907-T1		GO:0005515
FUN_004908	FUN_004908-T1		GO:0005515
FUN_004909	FUN_004909-T1		
FUN_004910	FUN_004910-T1		GO:0004497 GO:0005506 GO:0020037 GO:0016705
FUN_004911	FUN_004911-T1		
FUN_004912	FUN_004912-T1		GO:0004497 GO:0005506 GO:0020037 GO:0016705
FUN_004913	FUN_004913-T1		GO:0000786 GO:0046982 GO:0003677 GO:0030527
FUN_004914	FUN_004914-T1		GO:0000786 GO:0046982 GO:0003677 GO:0030527
FUN_004915	FUN_004915-T1		
FUN_004916	FUN_004916-T1		
FUN_004917	FUN_004917-T1		
FUN_004918	FUN_004918-T1		
FUN_004919	FUN_004919-T1		
FUN_004920	FUN_004920-T1		
FUN_004921	FUN_004921-T1		
FUN_004922	FUN_004922-T1		
FUN_27610	FUN_27610-T1		
FUN_004923	FUN_004923-T1		
FUN_004924	FUN_004924-T1		
FUN_004925	FUN_004925-T1		
FUN_004926	FUN_004926-T1		
FUN_004927	FUN_004927-T1		
FUN_004928	FUN_004928-T1		
FUN_004929	FUN_004929-T1		
FUN_27611	FUN_27611-T1		
FUN_004930	FUN_004930-T1		
FUN_004931	FUN_004931-T1		
FUN_004932	FUN_004932-T1		
FUN_004933	FUN_004933-T1		
FUN_004934	FUN_004934-T1		
FUN_004935	FUN_004935-T1		
FUN_004936	FUN_004936-T1		
FUN_004937	FUN_004937-T1		
FUN_004938	FUN_004938-T1		
FUN_004939	FUN_004939-T1		
FUN_004940	FUN_004940-T1		
FUN_004941	FUN_004941-T1		
FUN_004942	FUN_004942-T1		
FUN_004943	FUN_004943-T1		
FUN_004944	FUN_004944-T1		
FUN_27612	FUN_27612-T1		
FUN_004945	FUN_004945-T1		
FUN_27613	FUN_27613-T1		
FUN_004946	FUN_004946-T1		
FUN_27614	FUN_27614-T1		
FUN_004947	FUN_004947-T1		
FUN_004948	FUN_004948-T1		
FUN_004949	FUN_004949-T1		
FUN_004950	FUN_004950-T1		
FUN_004951	FUN_004951-T1		
FUN_004952	FUN_004952-T1		
FUN_27615	FUN_27615-T1		
FUN_004953	FUN_004953-T1		
FUN_004954	FUN_004954-T1		
FUN_004955	FUN_004955-T1		
FUN_004956	FUN_004956-T1		
FUN_004957	FUN_004957-T1		
FUN_004958	FUN_004958-T1		
FUN_27616	FUN_27616-T1		
FUN_004959	FUN_004959-T1		
FUN_004960	FUN_004960-T1		
FUN_004961	FUN_004961-T1		
FUN_004962	FUN_004962-T1		
FUN_004963	FUN_004963-T1		
FUN_004964	FUN_004964-T1		
FUN_004965	FUN_004965-T1	NHLH2_1	GO:0000981 GO:0046983 GO:0006357
FUN_27617	FUN_27617-T1		
FUN_004966	FUN_004966-T1		
FUN_004967	FUN_004967-T1		
FUN_004968	FUN_004968-T1		
FUN_004969	FUN_004969-T1		
FUN_27618	FUN_27618-T1		
FUN_004970	FUN_004970-T1		
FUN_27619	FUN_27619-T1		
FUN_004971	FUN_004971-T1		
FUN_004972	FUN_004972-T1		
FUN_004973	FUN_004973-T1		
FUN_004974	FUN_004974-T1		
FUN_004974	FUN_004974-T2		GO:0006355
FUN_27620	FUN_27620-T1		
FUN_004975	FUN_004975-T1		
FUN_004976	FUN_004976-T1		
FUN_004977	FUN_004977-T1		GO:0006355
FUN_004978	FUN_004978-T1		
FUN_27621	FUN_27621-T1		GO:0003676 GO:0015074
FUN_27622	FUN_27622-T1		GO:0006355
FUN_004979	FUN_004979-T1		
FUN_004980	FUN_004980-T1		GO:0006355
FUN_27623	FUN_27623-T1		GO:0006355
FUN_004981	FUN_004981-T1		GO:0006355
FUN_004982	FUN_004982-T1		
FUN_004983	FUN_004983-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004984	FUN_004984-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004985	FUN_004985-T1		GO:0016021 GO:0004930 GO:0007186 GO:0006355
FUN_004986	FUN_004986-T1		GO:0006355
FUN_004986	FUN_004986-T2		GO:0006355
FUN_004987	FUN_004987-T1		
FUN_004988	FUN_004988-T1		
FUN_004989	FUN_004989-T1		GO:0016021 GO:0004930 GO:0007186
FUN_004990	FUN_004990-T1		
FUN_004991	FUN_004991-T1		
FUN_004992	FUN_004992-T1		GO:0006355
FUN_004993	FUN_004993-T1		
FUN_004994	FUN_004994-T1		
FUN_27624	FUN_27624-T1		GO:0006355
FUN_004995	FUN_004995-T1		GO:0006355
FUN_004995	FUN_004995-T2		GO:0006355
FUN_004995	FUN_004995-T3		GO:0006355
FUN_27625	FUN_27625-T1		GO:0006355
FUN_27625	FUN_27625-T2		
FUN_004996	FUN_004996-T1		GO:0006355
FUN_004997	FUN_004997-T1		GO:0006355
FUN_004998	FUN_004998-T1		GO:0006355
FUN_004999	FUN_004999-T1		GO:0006355
FUN_005000	FUN_005000-T1		
FUN_005001	FUN_005001-T1		
FUN_005002	FUN_005002-T1		
FUN_27626	FUN_27626-T1		
FUN_27627	FUN_27627-T1		
FUN_27627	FUN_27627-T2		
FUN_005003	FUN_005003-T1		
FUN_005004	FUN_005004-T1		
FUN_005005	FUN_005005-T1		
FUN_005006	FUN_005006-T1		
FUN_005007	FUN_005007-T1		
FUN_005008	FUN_005008-T1		
FUN_005009	FUN_005009-T1		
FUN_005010	FUN_005010-T1		
FUN_005011	FUN_005011-T1		
FUN_005012	FUN_005012-T1		
FUN_005013	FUN_005013-T1		
FUN_005014	FUN_005014-T1		
FUN_005015	FUN_005015-T1		
FUN_005016	FUN_005016-T1		GO:0006355
FUN_005017	FUN_005017-T1		
FUN_005018	FUN_005018-T1		
FUN_27628	FUN_27628-T1		GO:0006355
FUN_005019	FUN_005019-T1		GO:0006355
FUN_27629	FUN_27629-T1		GO:0006355
FUN_27630	FUN_27630-T1		GO:0006355
FUN_27631	FUN_27631-T1		
FUN_005020	FUN_005020-T1		
FUN_005021	FUN_005021-T1		
FUN_005022	FUN_005022-T1		
FUN_005023	FUN_005023-T1		
FUN_005024	FUN_005024-T1		
FUN_005025	FUN_005025-T1		GO:0006355
FUN_005026	FUN_005026-T1		
FUN_005027	FUN_005027-T1		
FUN_005028	FUN_005028-T1		GO:0006355
FUN_005029	FUN_005029-T1		
FUN_005030	FUN_005030-T1		
FUN_27632	FUN_27632-T1	Zkscan3	
FUN_005031	FUN_005031-T1		
FUN_005032	FUN_005032-T1		
FUN_005033	FUN_005033-T1		
FUN_005034	FUN_005034-T1		
FUN_005035	FUN_005035-T1		
FUN_005036	FUN_005036-T1		
FUN_005037	FUN_005037-T1		
FUN_005038	FUN_005038-T1		
FUN_005039	FUN_005039-T1		
FUN_005040	FUN_005040-T1		GO:0006355
FUN_27633	FUN_27633-T1		
FUN_27633	FUN_27633-T2		
FUN_005042	FUN_005042-T1		
FUN_27634	FUN_27634-T1		
FUN_27635	FUN_27635-T1		
FUN_27636	FUN_27636-T1		
FUN_27637	FUN_27637-T1		
FUN_27637	FUN_27637-T2		
FUN_27637	FUN_27637-T3		
FUN_27637	FUN_27637-T4		
FUN_005043	FUN_005043-T1		GO:0005615 GO:0005576 GO:0004866
FUN_005044	FUN_005044-T1		GO:0006355
FUN_27638	FUN_27638-T1		
FUN_005045	FUN_005045-T1		
FUN_27639	FUN_27639-T1		GO:0006355
FUN_005046	FUN_005046-T1		
FUN_005047	FUN_005047-T1		
FUN_005048	FUN_005048-T1		
FUN_27640	FUN_27640-T1		
FUN_27641	FUN_27641-T1		GO:0006355
FUN_27641	FUN_27641-T2		GO:0006355
FUN_005049	FUN_005049-T1		
FUN_27642	FUN_27642-T1		GO:0003677
FUN_27642	FUN_27642-T2		GO:0003677
FUN_27642	FUN_27642-T3		
FUN_27642	FUN_27642-T4		
FUN_27642	FUN_27642-T5		
FUN_27642	FUN_27642-T6		
FUN_27643	FUN_27643-T1		
FUN_27644	FUN_27644-T1		
FUN_005050	FUN_005050-T1		
FUN_27645	FUN_27645-T1		
FUN_27645	FUN_27645-T2		
FUN_005051	FUN_005051-T1		
FUN_005052	FUN_005052-T1		
FUN_005053	FUN_005053-T1		
FUN_27646	FUN_27646-T1		
FUN_27647	FUN_27647-T1		
FUN_005054	FUN_005054-T1		
FUN_27648	FUN_27648-T1		
FUN_005055	FUN_005055-T1		
FUN_005056	FUN_005056-T1		
FUN_005057	FUN_005057-T1		
FUN_005058	FUN_005058-T1		
FUN_005059	FUN_005059-T1		
FUN_005060	FUN_005060-T1		
FUN_005061	FUN_005061-T1		
FUN_005062	FUN_005062-T1		
FUN_005063	FUN_005063-T1		
FUN_005064	FUN_005064-T1		
FUN_005065	FUN_005065-T1		
FUN_005066	FUN_005066-T1		
FUN_005067	FUN_005067-T1		
FUN_005068	FUN_005068-T1		
FUN_27649	FUN_27649-T1		
FUN_005069	FUN_005069-T1		
FUN_005070	FUN_005070-T1		GO:0006355
FUN_005071	FUN_005071-T1		
FUN_005072	FUN_005072-T1		
FUN_005073	FUN_005073-T1		
FUN_005074	FUN_005074-T1		
FUN_27650	FUN_27650-T1		
FUN_005075	FUN_005075-T1		
FUN_005075	FUN_005075-T2		
FUN_005076	FUN_005076-T1		
FUN_27651	FUN_27651-T1		
FUN_005077	FUN_005077-T1		
FUN_27652	FUN_27652-T1		
FUN_27653	FUN_27653-T1		
FUN_27653	FUN_27653-T2		
FUN_27654	FUN_27654-T1		
FUN_27655	FUN_27655-T1		
FUN_005078	FUN_005078-T1		
FUN_005079	FUN_005079-T1		
FUN_005080	FUN_005080-T1		
FUN_005081	FUN_005081-T1		
FUN_005082	FUN_005082-T1		
FUN_005083	FUN_005083-T1		
FUN_005084	FUN_005084-T1		
FUN_005085	FUN_005085-T1		
FUN_005086	FUN_005086-T1		
FUN_005087	FUN_005087-T1		
FUN_005088	FUN_005088-T1		
FUN_005089	FUN_005089-T1		
FUN_005090	FUN_005090-T1		
FUN_005091	FUN_005091-T1		
FUN_27656	FUN_27656-T1	ZNF18	
FUN_005092	FUN_005092-T1		
FUN_005093	FUN_005093-T1		
FUN_005094	FUN_005094-T1		
FUN_005095	FUN_005095-T1		
FUN_005096	FUN_005096-T1		
FUN_005097	FUN_005097-T1		GO:0006355
FUN_27657	FUN_27657-T1		
FUN_005098	FUN_005098-T1		
FUN_005099	FUN_005099-T1		GO:0004930 GO:0007186
FUN_005100	FUN_005100-T1		GO:0016021 GO:0004930 GO:0007186
FUN_005101	FUN_005101-T1		GO:0016021 GO:0004930 GO:0007186
FUN_005102	FUN_005102-T1		
FUN_005103	FUN_005103-T1		GO:0004104
FUN_005103	FUN_005103-T2		GO:0004104
FUN_005104	FUN_005104-T1	BAP18	GO:0016589 GO:0071339
FUN_005104	FUN_005104-T2	BAP18	GO:0016589 GO:0071339
FUN_005104	FUN_005104-T3	BAP18	GO:0016589 GO:0071339
FUN_005105	FUN_005105-T1		GO:0004521 GO:0090305
FUN_005106	FUN_005106-T1		
FUN_005107	FUN_005107-T1		
FUN_005108	FUN_005108-T1	ARRB2	GO:0007165
FUN_005108	FUN_005108-T2	ARRB2	GO:0007165
FUN_005109	FUN_005109-T1	PLD2	GO:0003824
FUN_005110	FUN_005110-T1		GO:0003824
FUN_005111	FUN_005111-T1	MINK1_1	GO:0005524 GO:0004672 GO:0006468
FUN_005112	FUN_005112-T1		GO:0005515
FUN_005113	FUN_005113-T1		GO:0016021 GO:0045211 GO:0005216 GO:0005230 GO:0004888 GO:0022848 GO:0034220 GO:0006811
FUN_005114	FUN_005114-T1		
FUN_005115	FUN_005115-T1		
FUN_005116	FUN_005116-T1		
FUN_005117	FUN_005117-T1	PFN1	GO:0003779 GO:0030036
FUN_005118	FUN_005118-T1		
FUN_005119	FUN_005119-T1	ENO3	GO:0000015 GO:0004634 GO:0000287 GO:0006096
FUN_005120	FUN_005120-T1	SPAG7	GO:0003676
FUN_005121	FUN_005121-T1		GO:0005515
FUN_005122	FUN_005122-T1		GO:0016020
FUN_005123	FUN_005123-T1	MPDU1	
FUN_005124	FUN_005124-T1		
FUN_005125	FUN_005125-T1	FXR2	GO:0003729 GO:0003723 GO:0003676 GO:0006417
FUN_27658	FUN_27658-T1		
FUN_005126	FUN_005126-T1		
FUN_005127	FUN_005127-T1		
FUN_005128	FUN_005128-T1		
FUN_005129	FUN_005129-T1		
FUN_005130	FUN_005130-T1		GO:0008270 GO:0005515
FUN_005131	FUN_005131-T1		
FUN_27659	FUN_27659-T1		
FUN_005132	FUN_005132-T1		
FUN_005133	FUN_005133-T1		GO:0008270
FUN_005134	FUN_005134-T1	BRD2	GO:0005515
FUN_005135	FUN_005135-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005136	FUN_005136-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005137	FUN_005137-T1	RING1	GO:0000151 GO:0035518
FUN_005138	FUN_005138-T1		GO:0005634 GO:0003707 GO:0003700 GO:0008270 GO:0043565 GO:0003677 GO:0006355
FUN_005139	FUN_005139-T1		GO:0016020 GO:0046873 GO:0055085 GO:0030001
FUN_005140	FUN_005140-T1		GO:0016491
FUN_005141	FUN_005141-T1		GO:0016020 GO:0016758 GO:0006486
FUN_005142	FUN_005142-T1		
FUN_005143	FUN_005143-T1		GO:0005515
FUN_27660	FUN_27660-T1		
FUN_005144	FUN_005144-T1		
FUN_005145	FUN_005145-T1		
FUN_005145	FUN_005145-T2		
FUN_005146	FUN_005146-T1		GO:0005634 GO:0003677 GO:0005515
FUN_005147	FUN_005147-T1		GO:0042393
FUN_005148	FUN_005148-T1	KIFC1	GO:0003777 GO:0008017 GO:0005524 GO:0007018
FUN_005149	FUN_005149-T1		
FUN_005150	FUN_005150-T1		GO:0035064 GO:0006974 GO:0031060
FUN_005151	FUN_005151-T1		GO:0010038
FUN_005152	FUN_005152-T1		
FUN_005153	FUN_005153-T1	SYNGAP1_1	GO:0046580
FUN_27661	FUN_27661-T1	SYNGAP1_2	
FUN_005154	FUN_005154-T1		GO:0005515
FUN_005155	FUN_005155-T1		
FUN_005156	FUN_005156-T1		GO:0004402 GO:0003712 GO:0016573 GO:0006355
FUN_005157	FUN_005157-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005158	FUN_005158-T1		
FUN_005159	FUN_005159-T1		GO:0007165
FUN_005160	FUN_005160-T1		
FUN_005161	FUN_005161-T1		GO:0006355
FUN_27662	FUN_27662-T1		GO:0006355
FUN_27663	FUN_27663-T1		
FUN_005162	FUN_005162-T1		
FUN_005163	FUN_005163-T1		
FUN_005164	FUN_005164-T1		GO:0006355
FUN_005165	FUN_005165-T1		
FUN_27664	FUN_27664-T1		
FUN_27665	FUN_27665-T1		GO:0006355
FUN_005166	FUN_005166-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_27666	FUN_27666-T1		
FUN_27666	FUN_27666-T2		
FUN_005167	FUN_005167-T1		
FUN_27667	FUN_27667-T1		GO:0006355
FUN_27667	FUN_27667-T2		
FUN_27668	FUN_27668-T1		
FUN_005168	FUN_005168-T1		
FUN_27669	FUN_27669-T1		GO:0006355
FUN_27670	FUN_27670-T1		GO:0006355
FUN_005169	FUN_005169-T1		
FUN_27671	FUN_27671-T1		
FUN_27671	FUN_27671-T2		
FUN_27672	FUN_27672-T1		GO:0006355
FUN_005170	FUN_005170-T1		
FUN_005171	FUN_005171-T1		GO:0006355
FUN_005172	FUN_005172-T1		
FUN_005173	FUN_005173-T1		
FUN_27673	FUN_27673-T1		
FUN_27674	FUN_27674-T1		GO:0016032
FUN_005174	FUN_005174-T1		
FUN_27675	FUN_27675-T1		
FUN_27676	FUN_27676-T1		GO:0006355
FUN_005175	FUN_005175-T1		
FUN_005176	FUN_005176-T1		GO:0006355
FUN_005177	FUN_005177-T1		
FUN_005178	FUN_005178-T1		
FUN_005179	FUN_005179-T1		
FUN_005180	FUN_005180-T1		
FUN_27677	FUN_27677-T1		
FUN_005181	FUN_005181-T1		
FUN_27678	FUN_27678-T1		
FUN_005182	FUN_005182-T1		
FUN_005183	FUN_005183-T1		GO:0006355
FUN_005184	FUN_005184-T1		
FUN_27679	FUN_27679-T1		
FUN_27679	FUN_27679-T2		GO:0006355
FUN_27679	FUN_27679-T3		GO:0006355
FUN_27679	FUN_27679-T4		
FUN_27679	FUN_27679-T5		
FUN_27680	FUN_27680-T1		GO:0006355
FUN_27680	FUN_27680-T2		
FUN_005185	FUN_005185-T1		
FUN_005186	FUN_005186-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005187	FUN_005187-T1		GO:0006355
FUN_005187	FUN_005187-T2		GO:0006355
FUN_005188	FUN_005188-T1	PFDN6_1	GO:0016272 GO:0051082 GO:0006457
FUN_005189	FUN_005189-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005190	FUN_005190-T1	PFDN6_2	GO:0016272 GO:0051082 GO:0006457
FUN_005191	FUN_005191-T1		GO:0006355
FUN_005192	FUN_005192-T1		
FUN_005193	FUN_005193-T1		
FUN_27681	FUN_27681-T1		
FUN_27682	FUN_27682-T1		GO:0006355
FUN_27683	FUN_27683-T1		
FUN_005195	FUN_005195-T1		
FUN_005196	FUN_005196-T1		GO:0006355
FUN_005197	FUN_005197-T1		GO:0006355
FUN_005198	FUN_005198-T1		
FUN_005199	FUN_005199-T1		GO:0016020 GO:0016758 GO:0006486
FUN_005200	FUN_005200-T1		GO:0008270
FUN_005201	FUN_005201-T1		
FUN_005201	FUN_005201-T2		
FUN_27684	FUN_27684-T1		GO:0006355
FUN_005202	FUN_005202-T1		
FUN_005203	FUN_005203-T1		GO:0006355
FUN_005204	FUN_005204-T1		
FUN_27685	FUN_27685-T1		GO:0006355
FUN_005205	FUN_005205-T1		GO:0016020 GO:0042613 GO:0006955 GO:0019882
FUN_005206	FUN_005206-T1		GO:0006355
FUN_27686	FUN_27686-T1		GO:0006355
FUN_27687	FUN_27687-T1		
