Orthogroups,Gene,k,LRT,P-value,Adj. P-value
OG0006628,EPB41L2,1.397313462801892,7.852772493437442,0.00507428317967106,0.01896444841058923
OG0007053,KRT24,1.949203749528627,7.838377198973831,0.00511485033215308,0.01910780875379469
OG0011876,TMEM86B,1.562372740875858,7.837339194268679,0.00511778826192976,0.01911053260345979
OG0010220,LCMT1,0.4302483615526649,7.824538589316944,0.00515416031662097,0.01923804791173625
OG0007706,VSTM4,0.548799373421195,7.817487682661522,0.00517430740970092,0.01930491923619337
OG0007851,PIMREG,0,7.805762091861652,0.0052079897399625,0.01942221001299809
OG0008203,NR2E3,0.2041644757556,7.802216117012904,0.00521821967230129,0.0194519761330249
OG0010130,KCNS3,2.507117047236554,7.795363776256636,0.00523804635076408,0.01951747503307959
OG0011266,KLF15,3.707088518693349,7.7896939951479,0.00525450943462024,0.01957038985292052
OG0009394,ARMC8,45.85741289480173,7.781437308063687,0.0052785783826057,0.01965157494247183
OG0006918,CAVIN4,4.943299694604214,7.757224962863802,0.00534980949939734,0.01990819431775732
OG0012973,FBXW7,0.2361336405714849,7.753566427229089,0.00536065757432402,0.01993998681558532
OG0005325,SETD3,8.224775747249897,7.741806896507114,0.00539567837480381,0.02006162840515797
OG0006003,IRAK1,2.553656643805466,7.722461798892255,0.0054537978750383,0.02026901169021967
OG0006214,GOT1,0.5588564521386294,7.713059873651218,0.00548227467949269,0.02035735644934368
OG0006582,DCHS1,4.420365442664242,7.713492066730396,0.00548096232293915,0.02035735644934368
OG0007042,FNDC3A,0.6426101853936534,7.708491476812924,0.00549616624892534,0.02040018463565084
OG0006407,SLC7A11,1.925775357482444,7.700416186958137,0.00552080942902455,0.02048286585759881
OG0010469,TMEM263,6.266250225118322e-5,7.692237545326179,0.0055458828587952,0.02056707179352597
OG0013224,LRRC56,1.503045488342866,7.686184109417809,0.00556451575784544,0.02062733090697463
OG0007074,CRYBG1,1.889577632886929,7.673096764290676,0.00560501803689372,0.02076857218638309
OG0013805,GPAT2,1.921049071908961,7.668621075075862,0.0056189381338092,0.02081123832778991
OG0013687,ACAD9,0.5037957661790223,7.660043704443524,0.00564571371345135,0.02089252140666428
OG0014267,LZTS1,2.489111847752906,7.660775790254775,0.0056434233246192,0.02089252140666428
OG0013707,DTL,0.3595984041131295,7.646084361909743,0.00568956847699986,0.02104580866310509
OG0007117,EYA2,3.66481456657904,7.640799496920408,0.00570626197375889,0.02109853786194956
OG0006409,ELF2,3.656301027046621,7.632931336235742,0.00573120802619309,0.0211817222736534
OG0006731,CUNHXORF58 C11HXORF58,1.870439233934303,7.630031747179601,0.00574042921633821,0.02120674362927337
OG0008756,KCNK18,0.5955428910263874,7.627284639549543,0.00574917944956343,0.0212300045230998
OG0011422,,0.067503648876919925,7.626232353066371,0.00575253485112303,0.0212333325648108
OG0007267,PFKFB3,1.988231720440706,7.623974594553147,0.00575974085568209,0.02125086476902408
OG0005985,EOGT,4.320263771763679,7.620518886031277,0.00577078814911358,0.02128254862153909
OG0006498,GPAT4,49.99999999999989,7.616376214293268,0.00578406003327625,0.02132240622407589
OG0009576,VDR,43.29430457959572,7.610456495927792,0.00580307909874733,0.02138340730935345
OG0006153,IPO13,34.345322881188,7.596301673511334,0.0058488152452919,0.02154276266592829
OG0012432,CCDC110,0.6824726004400724,7.594868659882195,0.00585346595698665,0.02155071806802067
OG0012575,APBA2,0.6588878897256892,7.592031226589825,0.00586268571456838,0.02157548141320529
OG0009511,PPP2R1A,0.4654970521190008,7.563644584110079,0.00595574284207545,0.02190517648561774
OG0013255,,1.645591591651302,7.563162226314489,0.00595733706318291,0.02190517648561774
OG0005641,DMTF1,0.6254357249742427,7.561291521389649,0.00596352397354504,0.02191339704392918
OG0011196,SEC16B,0.6936460981544987,7.560954817177844,0.00596463823837878,0.02191339704392918
OG0007070,BVES,1.825149168083593,7.554393085963966,0.00598639562035396,0.02198399614062077
OG0005538,OSGEPL1,8.355297730933053,7.551984044089295,0.00599440382621496,0.02200406529673818
OG0006104,ATF7IP2,1.478266608915854,7.549179620951691,0.00600374013984506,0.02202899053856635
OG0012718,,1.639633770564347,7.543932797359957,0.00602124740975973,0.02208386290345112
OG0008427,VEPH1,1.726316077787406,7.53578100217419,0.00604855120678882,0.0221746038309902
OG0010398,CBL,5.263271034023298,7.531551209014651,0.00606276831633656,0.02220790494197458
OG0011727,TAF1,0.1023548788615496,7.531691594162112,0.00606229590949258,0.02220790494197458
OG0007322,ZFTA CUNH11ORF95 C17H11ORF95,0.1362683641477285,7.517152547219666,0.0061114209813855,0.02237664592930487
OG0010524,IL2RB,0.5692141640721944,7.514114112267634,0.0061217385705492,0.02240494167190851
OG0014228,LRRFIP2,0.4627448758478573,7.502030478026427,0.00616294709859632,0.02254622338141878
OG0013813,DGKQ,0.4327442498140358,7.484488733534818,0.00622327367036712,0.02275729661708214
OG0008432,GCNT4,1.534170014297514,7.471457596608161,0.0062684780170541,0.0229129158443397
OG0007071,PREP,3.080231153447886,7.462014028049452,0.00630144659867815,0.02302369762321087
OG0008453,MANSC4,1.221297410390256e-4,7.460471684161348,0.00630684788759561,0.02303370532861005
OG0008832,HOXA5,2.689685230752207,7.453103976221428,0.00633271488357323,0.02311841737243696
OG0005658,RRP1B,1.915282087466451,7.450373998317446,0.00634232693008673,0.02314374213374545
OG0005679,KCNJ6,2.061705573016591,7.447273775385838,0.00635326064231145,0.023173866390083762
OG0013590,PTK7,1.435445784429485,7.438439995294175,0.00638452082018958,0.02327807591077974
OG0011835,ERBB2,1.651733940870401,7.42921061353627,0.00641734866380894,0.02338791096852357
OG0013650,ATAD2B,1.515139495270146,7.42517895310084,0.00643174284110847,0.02343050065737707
OG0008479,OVCH1,0.7371230644582552,7.417884111244348,0.00645787133649367,0.02350589095639177
OG0012025,RSPH10B RSPH10B2,0.6473685186631156,7.418081376803457,0.00645716335168655,0.02350589095639177
OG0008488,RBM5,0.3386221015528504,7.41005463649708,0.00648603535836278,0.02359847683791203
OG0005921,PHGDH,1.902865383250247,7.405391394881008,0.00650286942849021,0.02364977986351294
OG0011881,NUCB1,0.2348723109189836,7.403081514331461,0.00651122449598129,0.02367021610892023
OG0008625,DACT1,2.402439962502079e-5,7.398382756549836,0.00652825420977343,0.0237221568345064
OG0011675,GOLGA5,0.3387788451352139,7.391177170802621,0.00655445781049968,0.02380737572478725
OG0009398,VPS8,1.828919193438844,7.387205392871692,0.00656894733603008,0.02384999259392878
OG0008510,GFRA3,1.454385368806056,7.381675259948679,0.00658917641845202,0.02391340367971766
OG0008506,EGR1,2.297182353013416,7.375862506114572,0.00661050789614858,0.02397994465815106
OG0012171,HABP2,1.278218649711648e-4,7.375169832244865,0.00661305454858396,0.02397994465815106
OG0013894,QSOX2,0.1085445652318925,7.355160539193093,0.00668705385835033,0.02423811897044285
OG0005710,PCF11,11.2734937481961,7.352299398608011,0.00669770394889657,0.02424590908627787
OG0007083,NR2E1,0.284198498361604,7.351572499038411,0.00670041246246999,0.02424590908627787
OG0008663,SAP30BP,3.811946109734014,7.353380212127377,0.00669367877718152,0.02424590908627787
OG0009619,PRPF8,0.0395032219602959,7.352560499373794,0.00669673132958947,0.02424590908627787
OG0012189,GRIA1,0.07086897333058205,7.34003673981897,0.00674354610707084,0.0243917896815957
OG0013150,CBFB,3.699679601936428e-5,7.338307631672706,0.00675003585324629,0.02440506067793019
OG0010687,NRIP1,0.2380239867113968,7.324277358857216,0.0068029311616311,0.02458603191747383
OG0011120,LRRC39,1.024068136985921e-4,7.322893640986877,0.00680817077647488,0.02459469459626752
OG0008340,IL10RA,0.1427070002588167,7.304419436473836,0.00687852177181902,0.02483846843479891
OG0013420,LRRC10,0.05435986723400262,7.296516497314315,0.00690884303246375,0.02493755107087041
OG0013605,MERTK,1.841866294502321,7.295058852907459,0.00691445048248751,0.02494738347559713
OG0012767,STX8,1.847368918192782,7.282270118619635,0.00696384755957735,0.02511513509189798
OG0006047,PSMD2,0.7021889340244922,7.278754818997186,0.00697748862580427,0.0251538464960244
OG0008044,SEMA5B,0.2554955991598568,7.275940511119188,0.00698842917671338,0.02518279435107213
OG0006984,ARID3A,1.429014107944091,7.269345957589394,0.00701413403247297,0.025264899104478
OG0007852,TYW1,0.33177103171310113,7.263134404247467,0.00703843433248629,0.02534187842058737
OG0013738,CCNE2,5.347547447630514,7.254439719711627,0.00707259345763777,0.02545427562208072
OG0005537,PMS1,1.528251008042624,7.247838572071487,0.00709864070269106,0.02553739682315304
OG0005576,KIDINS220,1.79257158907885,7.239692609458871,0.00713091872908244,0.02563220143083561
OG0007472,UBE3B,0.6909910689845905,7.239889262904398,0.0071301377345625,0.02563220143083561
OG0006839,TEX2,3.550379694122264e-5,7.219772783932058,0.00721048341679464,0.02590743460220401
OG0013759,NPC1L1,1.03656289204433e-5,7.207651847795205,0.00725934077500445,0.0260721529204394
OG0013456,SUN2,1.388172200708645,7.205202686023767,0.00726925392715671,0.02609692322728626
OG0010877,ABCB10,1.773690550946818,7.193021404975298,0.00731876440768097,0.02626377007683775
OG0006051,EXOC1,0.2536599755756612,7.174993842010736,0.00739267015710265,0.02651690040414163
OG0009623,MYO1C,2.481529864772926,7.174323646364428,0.00739543234803441,0.02651690040414163
OG0012007,,1.862176468571399,7.170455642379238,0.00741139483330144,0.0265631268010456
OG0010200,AFTPH,1.682358483988932,7.1632935794859796,0.00744104427742031,0.02665834993301887
OG0014021,RCE1,0.5788043252385271,7.159151678565649,0.00745824618270218,0.02670891803507422
OG0013192,MIDEAS ELMSAN1,3.868530516544397,7.155215660808608,0.00747463069205356,0.02675651830684626
OG0006490,ZNF185,1.513498939234974,7.147971623136982,0.00750488176905617,0.02683150291978264
OG0008037,CERS1,9.052105239186352,7.148608095470991,0.00750221885530044,0.02683150291978264
OG0013396,FAM161A,2.582048008475775,7.1489277010023224,0.00750088203346821,0.02683150291978264
OG0007767,ADCY3,0.2429749739628227,7.143701557562963,0.00752277214555974,0.02688435547434237
OG0013184,PLA2G4F,2.882412929058074e-5,7.127240459878522,0.00759214847750522,0.02712108531270652
OG0013924,KRT8,2.447478244175096,7.125030246127608,0.00760151323871549,0.02714333163077444
OG0013101,FHOD1,0.4236254050754512,7.12206809845884,0.00761408249444506,0.02717699741829153
OG0007305,TRMT10C,5.363777469828118,7.120558493905264,0.00762049635769723,0.02718867401517381
OG0005321,,0,7.11745254930338,0.00763370997600065,0.02722459139008973
OG0013347,,1.582403979388653,7.099846638830059,0.00770905476745487,0.02748197027112465
OG0011904,KIAA0930,5.95391002461977e-5,7.09663241762064,0.00772289194255293,0.02751995926151894
OG0012722,CUNH2ORF49 C11H2ORF49,2.60246454162113,7.090209493023394,0.007750618661717,0.02760739096796027
OG0008050,ARHGEF25,1.521587842018863,7.088125763983044,0.0077596356295948,0.02762813476018694
OG0010589,PPP1R13L,1.639571247761662,7.080145574916969,0.00779426779787817,0.02774002673271985
OG0010823,FGFR1OP2,0.05981713700336588,7.07735758931949,0.00780640422710321,0.02777179661714515
OG0009776,SCRN2,0.2540124013639121,7.076270896164715,0.00781113996239135,0.02777722275158652
OG0010019,RIMS3,0.181247050189609,7.07546490452205,0.00781465431681616,0.02777830285500962
OG0011269,TXNRD3,1.745448745297817,7.072707257852016,0.00782669068010699,0.02780966232619536
OG0013712,NSL1,3.813356102669531,7.068266755997684,0.00784611209344776,0.02786722571121103
OG0005825,,4.836954332523456e-5,7.061926906073495,0.00787392612508641,0.02794307171216065
OG0011658,NDUFB1,4.352366120205393,7.062214783132731,0.0078726609754659,0.02794307171216065
OG0009666,RIPPLY2,2.144494763589421,7.055224989253475,0.00790343825364647,0.02803630494897471
OG0011960,MPEG1,3.302399500828971,7.054281631148115,0.0079076014368582,0.02803957689823654
OG0008522,SP5,5.30605837031624,7.052745968944691,0.00791438334580274,0.02805212810646675
OG0011021,FSCN2,4.678041177321068,7.05199363974134,0.00791770801014613,0.0280524200261197
OG0005457,SHPRH,0.5229241238928654,7.045254998836754,0.00794755091885257,0.02814662732292774
OG0007819,,0.1445518301038611,7.032690468374312,0.00800350208466738,0.02833318332100743
OG0010232,USP7,1.445549465196661,7.029121739160473,0.00801946735322889,0.02837809060946273
OG0008281,CCNDBP1,16.22161398783654,7.027951270908488,0.00802471071652932,0.02838503561709392
OG0009622,INPP5K,0.3023881227281576,7.024661524443218,0.00803946662559385,0.02842560900884266
OG0008596,NTRK2,1.772139148881024,7.023865257559009,0.00804304239014686,0.02842663511419551
OG0007889,ATP13A5,1.473891185621221,7.020822856535233,0.00805671976947508,0.02845173038591773
OG0013201,,1.24756581540371,7.020828750653891,0.00805669324896396,0.02845173038591773
OG0009632,TSGA10,1.426857008063057e-4,7.002154289515602,0.00814116840905343,0.02873822483685447
OG0010084,BTBD8 KIAA1107,0.3051873109104312,6.991545897195465,0.0081895591582829,0.02889725360418582
OG0007527,RIOK2,0.1793691732288953,6.985778561505867,0.00821599053304211,0.02897869958902584
OG0011068,TPO,0.7858761410327711,6.982681333987784,0.00823022095262349,0.02901706262514198
OG0013838,SPG7,0.5796669559866588,6.979339299494313,0.00824560443975708,0.02905945809074471
OG0005428,CHURC1,12.63879922913844,6.958493480012748,0.0083422246762933,0.02938799995899418
OG0013921,PDE1B,1.484359742867304,6.941023703346218,0.00842408878155087,0.02966431263246975
OG0005687,RCAN1,0.06335254825730648,6.924814108151622,0.00850078281323218,0.0299222021562591
OG0011688,FMR1,2.301795254490208,6.923624412997924,0.00850643980117227,0.02992993784454757
OG0011510,RGL1,0.1735823611300156,6.907730083845308,0.00858238778009179,0.0301848858021765
OG0007108,,3.975475884371737,6.901500316219426,0.00861234450078796,0.03027793767607372
OG0008837,SNX10,2.090642385684279,6.899131071425018,0.00862376541949816,0.03030577514601873
OG0011046,ACSL3,0.439449395404346,6.893647554365089,0.00865025814574549,0.03038653409540804
OG0011723,GJB1,49.99999999999989,6.88772609930902,0.00867896025603975,0.03047498544450324
OG0006230,HACD4,7.8656457943375e-5,6.886393709313325,0.00868543195717164,0.03048533764440123
OG0010134,IGSF10,0.1587150525193917,6.875899832273717,0.00873657590695198,0.03065241473923298
OG0012327,PKD2L1,3.497048925811474,6.868057002635396,0.00877500066817738,0.03077474899921795
OG0010775,PEX16,4.783205880784956,6.864099567037556,0.00879445515085031,0.03083048053693553
OG0011358,ZBTB33,2.543209251345484,6.852566023515465,0.00885140549051466,0.0310175618889967
OG0007086,FOXO3,2.683062091563014,6.849710754292573,0.00886556245072023,0.03104786325452886
OG0010260,CCDC78,0.1803970050061741,6.849374829102089,0.00886722955408469,0.03104786325452886
OG0005332,CCDC81,0.1182156727874532,6.832557532192368,0.0089511006542341,0.03131618393062412
OG0007891,ATP13A3,0.6831204057156495,6.833142833256716,0.00894816804722986,0.03131618393062412
OG0012110,TRIM66,0.6547261125870268,6.829238918075134,0.00896774693745761,0.03136174070447989
OG0010481,MRPL55,3.919981595027753,6.828447057544508,0.00897172361877418,0.03136297080793303
OG0012396,HACD2,1.135260356674849e-5,6.81697968079925,0.00902951499106774,0.03155224705279407
OG0007012,FUT10,0,6.812724675909521,0.00905105548573892,0.03161474851134968
OG0006082,SVIL,1.886284040415501,6.808607859355106,0.00907194649859044,0.03166974017895368
OG0008545,MOCS1,0.3013603306401809,6.808180110949252,0.00907411996112184,0.03166974017895368
OG0007265,MKLN1,9.159250707396296e-5,6.804772772351498,0.00909145228026919,0.03171743755197141
OG0013092,HYDIN,1.285126277096387,6.801931672147475,0.00910593019533567,0.03175514230150918
OG0013077,CUNH16ORF46 C14H16ORF46,0.0342467741405694,6.797292213082983,0.00912962311099119,0.03182493922493787
OG0014127,PALD1,1.640082521405349,6.794178996888149,0.00914555715207365,0.03186764417226794
OG0007371,GLMP,1.458259424619675,6.790499274768081,0.0091644274079321,0.03192054184115483
OG0010491,TPRA1,2.937559120209317,6.788517711323948,0.00917460572245709,0.03194313429001964
OG0007397,SARDH,0.5496176762346923,6.781930547784214,0.00920852401492466,0.03204833056199848
OG0011102,AURKA,49.99999999999989,6.77715551248366,0.00923319165016833,0.03212126021602592
OG0013519,CGA,49.99999999999989,6.775084778211749,0.00924391000476554,0.03214562273361394
OG0008730,NTPCR,4.038904639677643e-5,6.764894003262725,0.00929684457658142,0.03231671324892826
OG0007802,ATRAID,2.089421972222076,6.760077981072754,0.00932196866559809,0.03239103329106613
OG0012571,BNIP2,1.791458028856224,6.751933600236953,0.00936461439274138,0.03252615163629004
OG0010886,SPDEF,2.439573005122384,6.747501061662661,0.00938790803611988,0.03257321551075597
OG0012235,PPM1H,30.69115386897033,6.747206324716899,0.00938945902494514,0.03257321551075597
OG0013887,FUT7,4.297500095728337,6.747952241984422,0.00938553430648958,0.03257321551075597
OG0012357,HIPK2,0.1944350376828955,6.739239940339758,0.00943147995403825,0.03270587758009579
OG0007465,DAO,1.906112375704567,6.734556409038305,0.00945627442152352,0.03277872047076184
OG0011817,GLDN,1.902516044185553,6.722142343491214,0.00952231764768485,0.03298122189262183
OG0013648,MFSD2B,1.063738735617401e-4,6.722353000845033,0.00952119301189335,0.03298122189262183
OG0008289,,0.1690199814358486,6.721112462299061,0.00952781783065148,0.03298706677502867
OG0011567,CSK,7.126800272796947e-5,6.711370206428001,0.00958000860750818,0.03315449378886432
OG0014258,PTPN20,0.1355746674359989,6.710445044097469,0.00958498004870667,0.03315843557833271
OG0005852,LRRC34,5.421054297469635e-5,6.707279835688496,0.00960200857350712,0.03320406801678004
OG0011011,CARD14,0.316681588750107,6.700203550313745,0.00964019052006071,0.03332278401101289
OG0010929,NOS2,2.692729716171138,6.694556052189,0.00967077466539367,0.03341515271764621
OG0006617,SLC2A12,1.251148609181879e-4,6.691163051520562,0.00968919732130246,0.03345877733539203
OG0013515,PALM2AKAP2,1.381392661500015,6.690806648370199,0.00969113453565562,0.03345877733539203
OG0005960,PROSER3,2.321673552853158,6.683492183503404,0.00973097977093784,0.03357349011794279
OG0006134,RFTN2,3.426563950948052,6.683283089072575,0.00973212126858535,0.03357349011794279
OG0005731,ZZEF1,1.472989657582342,6.654440307647747,0.00989090338158515,0.03410765087982256
OG0007080,SCML4,0.247051460698494,6.653486204018918,0.00989620093881993,0.03411232291739843
OG0007686,TEX10,0.1898334286014803,6.634572281382134,0.01000182077830281,0.03446266562081875
OG0005708,MAPKAPK3,0.09320462060425484,6.631437925030696,0.01001943504526936,0.03450961465432742
OG0010320,CMTM8,2.786381349452242,6.624495152873351,0.01005856492175217,0.03463060234898518
OG0011720,IL2RG,2.279635627256436e-4,6.620238063133002,0.01008263556722255,0.03469966703564419
OG0010885,PACSIN1,2.629172763162656e-4,6.615924916975928,0.0101070833886685,0.03476997434543135
OG0006416,KNL1,0.6894732610946271,6.614641044718155,0.01011437237657864,0.03477760844292168
OG0013216,TESMIN,1.615589149445749,6.614118302773932,0.01011734170721612,0.03477760844292168
OG0008560,ACBD6,0,6.611050656362295,0.01013478487394193,0.03482373261689658
OG0006049,SNTG1,4.153113250156131,6.608002968378969,0.01015214508218554,0.0348695352326595
OG0009266,TRIM16,7.276265460546248e-5,6.585952326779079,0.01027866133294986,0.03528477266175086
OG0009547,FEZF1,6.176674324446846e-5,6.585513323691885,0.01028119647252357,0.03528477266175086
OG0005610,RFLNA,1.575566844272865,6.584779777121184,0.01028543396200643,0.03528531904808867
OG0006976,PALM,1.724454475633737,6.571063875952859,0.01036499742031372,0.03554417664706869
OG0013043,GPR65,2.710539910416557e-4,6.569187780074571,0.01037592926813036,0.03556756736444686
OG0008802,MYT1,0.6571111175079623,6.558268063490686,0.01043979258635241,0.03577231107212714
OG0010941,EIF3H,39.31978479526057,6.552996706135673,0.01047076591754614,0.03586423860594189
OG0014232,SLC25A38,0.09358981622443736,6.550475283112974,0.01048561454223185,0.03590088524708745
OG0012598,ARHGEF38,0.01292228491716087,6.543344769301257,0.01052772302296368,0.03603079889030133
OG0006487,F8,1.415792852085235,6.524877568990632,0.01063758711659102,0.03639240954240629
OG0012787,MAN1A1,2.074676402516213e-5,6.523886846231107,0.01064351419836707,0.03639829440485055
OG0008390,BBS7,6.784162027166338,6.51884999093636,0.01067370003175538,0.03648710101728469
OG0005377,DGCR8,0.1895219399902306,6.511573259620491,0.01071746455916767,0.03662223671639758
OG0014149,TNF,3.260958401620623,6.505498525193616,0.01075414084328952,0.03673305431351793
OG0011048,SCG2,2.367434982595663,6.504279918553948,0.01076151368509193,0.03674373180876691
OG0006014,CREM,0.3338513842012544,6.501299450093029,0.01077956803932423,0.0367908570714924
OG0012108,HINT1,0,6.49512949325981,0.01081704169523401,0.03690419745550657
OG0010519,NCF4,11.96647024336756,6.486767580950982,0.01086804172880351,0.03705080286144781
OG0012091,ZMYM4,0.5788357048821253,6.486679853253008,0.01086857809319863,0.03705080286144781
OG0006633,SOGA3,4.887944835484258,6.47176642510567,0.01096015417208041,0.03728952178405022
OG0008177,MAST2,0.439577811564096,6.471926675087161,0.0109591659596191,0.03728952178405022
OG0009159,ACRBP,6.20465388900651e-5,6.472806381983901,0.01095374270516447,0.03728952178405022
OG0009395,PPP2R3A,0,6.474414197160513,0.01094383789134268,0.03728952178405022
OG0014126,ADAMTS14,0.6855921639688956,6.47249813068629,0.01095564271243665,0.03728952178405022
OG0011637,MYOD1,49.99999999999989,6.468782707073842,0.01097857055239382,0.03733749702016955
OG0005604,TOPORS,1.663511088401072,6.447063800769683,0.0111135862638565,0.03778182646557424
OG0013484,SHISA8,0.1681272213347704,6.445134776638042,0.011125660136176,0.03780801708491545
OG0008129,TMEM59,4.376263564692755,6.440986670952043,0.01115166897806885,0.03788152336013023
OG0011686,CD99L2,0.4077497745919693,6.431275610398188,0.01121280212553355,0.03807424018450403
OG0012579,LRRC49,1.544409406292555,6.415978298344271,0.01130980031570439,0.03838854151882086
OG0011639,AMPD1,6.850574762368378e-5,6.404874642983486,0.01138074615467777,0.03861420224716552
OG0010716,HRC,0.09907781950656272,6.397903343955477,0.01142552191968949,0.0387509273418869
OG0006956,DDX42,2.794793474163126,6.390334633646489,0.01147433954552179,0.03890124833379879
OG0010717,TRPM4,0.3015873972342608,6.387233177891176,0.0114944054998094,0.03895401346821423
OG0007907,CUNH8ORF34 C8H8ORF34,0,6.374627070356837,0.01157633658457002,0.03921631328492554
OG0008494,TRAIP,0.6495974010634518,6.372212417632909,0.01159209846425413,0.0392543389090907
OG0010056,MLEC,12.10002543888191,6.371428876766004,0.01159721783612233,0.03925631014011361
OG0005751,CDX1,1.421732103207899e-4,6.367868641028963,0.01162050837325324,0.03931976474203638
OG0011139,LRRC63,1.232790351735977e-4,6.364131730520967,0.01164500634622745,0.03938725367770129
OG0008389,CCNA2,4.082795086020829e-5,6.355418265459775,0.01170233516156605,0.03956569121448592
OG0010047,TMEM150C,4.017583874320305e-5,6.341734446399641,0.01179295109164102,0.03985648939253052
OG0011753,SLCO3A1,3.71133659122261,6.340832729316389,0.01179894761521627,0.03986118499291338
OG0007334,MPZ,0.2101755438332387,6.337914305934646,0.01181837694304466,0.03991124016831476
OG0009756,DDR2,1.512831089951739e-4,6.331122328885613,0.01186372164922267,0.04004873964458624
OG0013108,GOT2,0.5692027303731532,6.327270009034692,0.01188951992815002,0.04012017411012245
OG0010060,RNF185,0.00559515626251188,6.3209621250071,0.01193188712639282,0.04024494941666381
OG0011636,KCNC1,1.48026112662174,6.320380737357482,0.01193579983855286,0.04024494941666381
OG0012229,NYX,0.3855349545878059,6.319149601759818,0.01194408967426286,0.04025721225622215
OG0006998,NFIC,0.5472721108013501,6.311152592149483,0.01199808157000593,0.04041627543572713
OG0011368,CFAP58,0.6111698715809766,6.310776714108215,0.01200062547322966,0.04041627543572713
OG0013012,MATN1,2.842740009588044,6.309194931782258,0.01201133688208167,0.04043660961236211
OG0007054,,4.316548328785148e-5,6.289574023317982,0.01214502370019366,0.04087076820461903
OG0007202,GPATCH2L,0.5601130967156407,6.283699868824442,0.01218534370636914,0.0409905107882993
OG0007474,MVK,0.09026538817402192,6.272716784389559,0.01226110051510743,0.04122932050396793
OG0007420,ATP6V0A2,10.91170107448345,6.269635692064185,0.01228243939983253,0.04128502940456529
OG0005669,RIPK4,14.63967148832402,6.267650268677244,0.01229621016042992,0.04131526613904453
OG0008938,PPCS,0.5173353871053149,6.262864626707596,0.01232946827196824,0.04141093147867594
OG0008134,GLIS1,0.4997154811970842,6.25331995569104,0.01239607577428592,0.04161848956116483
OG0013445,FST,1.63884232449907,6.252388194244304,0.01240259784721676,0.04162423451284693
OG0006981,MED16,0.6465740761275625,6.25139330323691,0.01240956570151153,0.04163147051162379
OG0010624,MORF4L1,15.50861985338278,6.249707617316744,0.01242138081298372,0.04165495612168028
OG0011763,PCSK6,8.204887143302832,6.246879929927672,0.01244122626693234,0.04170534275920132
OG0006996,MFSD12,8.54219516621055e-5,6.243065778855453,0.01246804659870548,0.0417790624213787
OG0009277,PHAX,9.190218220582324e-5,6.239552915110835,0.01249280088957649,0.04184580460573588
OG0010142,TSC22D2,6.012971659178596,6.235534804136478,0.01252117745632098,0.04192462358826979
OG0006009,,0.2183417850165528,6.22679692303609,0.01258311465350614,0.04209384210066497
OG0006292,YAP1,0.1173716854990012,6.22634708404712,0.01258631177929037,0.04209384210066497
OG0013600,PTCRA,2.188022915862015,6.22646409801564,0.01258548004946436,0.04209384210066497
OG0006557,MUSK,5.576456004366207,6.222115569453308,0.01261642716985889,0.04217825651994556
OG0008374,POU3F2,43.34310583482408,6.216329396355832,0.0126577268463508,0.04229998172059757
OG0010757,PTPMT1,0.1899441696698215,6.202114365861689,0.01275977969963227,0.04262456137498779
OG0010695,NANS,2.980184248855433,6.191864402346255,0.01283389084548714,0.04285558610388063
OG0008548,KCNK17,0.1434250435327205,6.185210792643375,0.0128822356475633,0.0430004254717275
OG0006913,ELP2,1.583091957207877,6.180861322713099,0.01291393981903965,0.0430896287367262
OG0009239,CBFA2T2,2.889521632429092,6.17702194739195,0.01294199244710914,0.04316658390608646
OG0007871,FOXN2,0.3714413039160241,6.176099913414873,0.01294873866659552,0.04317244198203639
OG0011855,DNAJC7,3.703456318288495,6.166844270356705,0.0130166597625887,0.04338218037978329
OG0006634,KIAA0408,0.4429591166571389,6.158425367470045,0.01307875862595742,0.04357236027407917
OG0008805,,6.291487994154548e-5,6.148128128910685,0.01315512659146678,0.0438021431998549
OG0009712,CDH11,1.687473699627627,6.147761240608816,0.01315785600744601,0.0438021431998549
OG0011020,SLC38A10,1.93143310748586,6.14218946922847,0.0131993780811096,0.04392346890683087
OG0013264,TESK2,1.218873567598889e-5,6.126278002009713,0.01331869713832257,0.04430348621328984
OG0010111,LRRC71,2.967016082993478,6.124512937260079,0.01333200140479474,0.04433069798396776
OG0010253,,0,6.11497755370965,0.01340411154568077,0.04455335116912409
OG0011326,SKIDA1,1.802945059054651,6.108445827243486,0.01345373826498852,0.0447011303643167
OG0010149,TM4SF18,49.99999999999989,6.107637238576444,0.01345989488518695,0.0447044186359453
OG0012651,SRSF10,0.07032489401623178,6.098835385693747,0.01352710020400816,0.04491038793748219
OG0009387,FJX1,2.6742407260337,6.087693108775056,0.01361267074524686,0.04517714894049705
OG0008580,MRM1,1.92648356231677,6.085647684940341,0.01362843958824766,0.04521213930886455
OG0012926,CCNYL1,15.09522709472866,6.083371545792943,0.0136460091788021,0.04525307451705472
OG0013767,STAMBP,7.222269901622677e-5,6.079652647577859,0.01367476561654224,0.0453310621127676
OG0013724,FAM81B,0.08614133804103098,6.070384995716267,0.01374669940531048,0.04555206558971516
OG0013113,ZNF319,15.82707764937005,6.069634625544495,0.01375254064532849,0.0455539746031325
OG0005897,PURA,6.595133537313698,6.063331343187201,0.01380170932508873,0.04568186269344594
OG0013544,CCN1 CYR61,4.828145992243181,6.063842065317658,0.01379771871932634,0.04568186269344594
