Orthogroup,Gene,Model,Log likelihood,Estimated parameters,Proportion background 0,Omega background 0,Proportion test 0,Omega test 0,Proportion background 1,Omega background 1,Proportion test 1,Omega test 1,Proportion background 2,Omega background 2,Proportion test 2,Omega test 2
OG0008164,PDIA3,Unconstrained model,-3574.263992355792,46,71.65973148759129,0.003751499299502421,40.40557611091637,1.190618137164814e-9,22.89183813355235,0.1023859659982342,56.99075998156709,1.670695798906336e-9,5.448430378856365,2.83319894222325,2.603663907516535,5.968242923409418
OG0008165,HYPK,Unconstrained model,-752.6561498395628,41,12.35291759866647,0,100,0,5.408100354238386,1.802062894917876e-4,0,0.002317474780796542,82.23898204709515,0.007862201052442164,0,1.072734720252797
OG0008166,MFAP1,Unconstrained model,-2723.658700997526,45,99.9368433118816,0.0346910321791758,0,0.03781825656103561,0.0133291278459169,0.0366387446697987,100,0.03846840816804937,0.04982756027248735,64.85169022226464,0,1.001554334190803
OG0008167,FURIN,Unconstrained model,-6508.895363522445,44,64.53022426571746,1.159205984882206e-4,26.12934642025327,0.02973562090184587,10.5836608125879,1.592741987603367e-4,71.20126863508727,0.04066985232383252,24.88611492169464,0.3045139682061616,2.669384944659461,48.48204036103463
OG0008168,FES,Unconstrained model,-6116.182941346873,42,17.392437941200033,0,93.2613588185757,0.006757762095137845,79.69311705599405,0.1354947978708032,2.835881189192266,0.304644747381909,2.91444500280593,5.013448530704771,3.902759992232032,8.080893192500117
OG0008169,MAN2A2,Unconstrained model,-8483.350553018463,44,0.6943992956077408,0,98.02204890805463,0.05724683560789044,98.68563407850205,0.09066071735640295,1.590352155283816,1,0.6199666258902099,34.94674202478427,0.3875989366615571,404.7385633142868
OG0008171,PRC1,Unconstrained model,-5791.180577715163,44,98.65782596082269,0.2763053319223233,97.16219200167188,0.08969025515399845,0.01431109139287332,1,1.215537917707056,1,1.327862947784429,1366.070113254875,1.622270080621056,32.29467679654831
OG0008172,VPS33B,Unconstrained model,-4479.510927853184,44,94.73312155218636,0.0325419531033787,100,0.0573452497778951,0.8956676629959023,1,0,0.1152544576919063,4.371210784817737,3.28015551106164,0,1.004658820006948
OG0008173,TIPIN,Unconstrained model,-2565.262880603095,43,78.66610374677596,0.1891507323964191,68.94339591176991,0.01583156044639088,7.656323656403076,1,16.302877495527802,0.01862215268069514,13.67757259682096,1.143886276357003,14.753726592702291,1
OG0008174,INTS14,Unconstrained model,-4256.23598964044,45,95.7955467745984,0,48.71894483170204,0.001661867198343414,0.7965686925455548,0,47.72571342627747,0.08357230895818614,3.407884532856039,0.6510898073359567,3.555341742020483,131.1458905798733
OG0008175,HACD3,Unconstrained model,-3480.388681551051,43,86.42619623112246,0.06710361236480991,19.51715618135902,0.02562439390909105,10.13652363378219,0.8938767883254592,67.47617097724287,0.08651355202914124,3.4372801350953495,106.7561360256494,13.006672841398121,1
OG0008176,FAM169B,Unconstrained model,-4077.526915816717,42,6.560824138499084,0,61.7502442880566,0,92.09275646118638,0.4323888733303822,36.68135865537681,1,1.3464194003145291,616.1715145541338,1.5683970565665981,2318.364565712741
OG0008177,ARRDC4,Unconstrained model,-3779.494991485925,44,1.99466735395075,0.1374856471142546,91.1496019937189,0.04330259319318831,96.63963627138887,0.1722276590302246,6.962144200886901,0.268600900914326,1.365696374660377,14.18877424741623,1.888253805394201,57.25033989694638
OG0008178,DMRTA1,Unconstrained model,-4815.102733047617,43,81.71764961405604,0,0,0.3128043926578211,4.6008726410739245,0,100,0.318672679035978,13.68147774487003,4.288247303835123,0,1.001564863437289
OG0008179,BCAR3,Unconstrained model,-6337.354182555317,43,5.636907369359939,0.1716826434856078,65.36350596252325,0.003445225048833164,93.94052158676955,0.1950175997690903,30.44904775249685,0.2166238608554479,0.42257104387050676,32.2158866704116,4.187446284979898,8.43000547897727
OG0008180,DNTTIP2,Unconstrained model,-7280.823052276513,43,4.510435526157743,0.1032722624901316,55.644048184436834,0.2848541328767981,88.97917149455695,0.3409536485784641,43.73121765778742,0.2852334119741813,6.510392979285305,3.986107381860447,0.6247341577757405,374.3205667673457
OG0008181,GCLM,Unconstrained model,-1948.011686164019,41,31.03518508233863,0.1163964354445568,88.57456859357912,0,68.96481491766137,0.1589694783590294,1.469170412122056,0,0,0.1770544383646366,9.956260994298827,316.1849167080397
OG0008182,ABCA4,Unconstrained model,-17074.10428295733,47,0.024516096532553253,0,9.530148170623347,0,99.82237543226906,0.2534136358015174,90.34350920207756,0.3065979573130044,0.1531084711983852,2856.632688049015,0.1263426272990983,425.4485104517316
OG0008183,ABCD3,Unconstrained model,-5082.352979408959,42,78.48631542000453,0.05864509530704369,0,0.02226125794089001,20.99273162092945,0.4675692629210096,100,0.1891190485008296,0.520952959066022,2212.342919659508,0,1.001564863437289
OG0008184,F3,Unconstrained model,-2836.246889522868,44,16.60683015848518,0.001659632763529221,58.8951684038022,0,45.82034819418302,0.06613267874699204,33.42228943084347,0,37.572821647331814,1.169260405019349,7.682542165354335,52.53539773279461
OG0008185,ALG14,Unconstrained model,-1646.29297821567,41,70.07045030577514,0.02951896106102124,91.01290001185974,0,29.92954969422487,0.9617762601737408,8.808671572086459,0,0,1.232641097819444,0.1784284160537977,839.6498257521486
OG0008186,TMEM56 TLCD4,Unconstrained model,-1951.232393665109,43,0.08176561978359119,0.07975460639024456,89.47258845596566,0.1122404502294804,89.73106429959621,0.1933732732047932,0,0.9978254139641517,10.1871700806202,3.74558052133495,10.52741154403434,1.863485377579218
OG0008187,,Unconstrained model,-1946.097644864282,42,1.099601952442413,0,48.279518692186194,0.3545255024586528,77.02073696750975,0.001404062279812044,42.73738408968012,0.5275053253896337,21.87966108004784,1.439235268074075,8.983097218133695,1275.269438000314
OG0008188,RWDD3,Unconstrained model,-2458.893619533674,44,62.265066154566625,0,91.42243605738066,0.2704564545709308,17.66162340575374,2.45926820024757e-4,2.734381215864747,0.30602046333487,20.07331043967963,1.775035752025891,5.843182726754589,682.0723205044116
OG0008189,HPSE2,Unconstrained model,-4539.479885237695,46,28.284833944866023,0,23.581826896415382,0.04356720336713358,55.303066751244366,0,76.41817310358462,0.2185434633559053,16.412099303889622,3.092862385957935,0,1.002076366322324
OG0008190,HPS1,Unconstrained model,-5820.673591587725,46,1.187747397485033,0.1289773866648735,84.29929996473561,0.2043883641726204,97.71156034360212,0.1384903268836672,13.13705522463606,0.2923973485584656,1.100692258912856,10.62518773692983,2.563644810628334,304.8941597013462
OG0008191,PYROXD2,Unconstrained model,-4167.89942477035,44,0.01482510196434422,0,64.86338725310631,0.002086311846625257,99.7469109190707,0.3013136885118663,14.22776496449725,0.1175134223855973,0.23826397896495868,210.525886402407,20.90884778239645,1
OG0008192,R3HCC1L,Unconstrained model,-7887.189034262386,46,1.631154983744848,0,93.33613610643297,0.1495086962780144,97.99278756101022,0.6826809183901407,5.072263315841093,0.1545932195256024,0.3760574552449327,108.4623257622059,1.5916005777259299,287.5707138471639
OG0008193,LMO4,Unconstrained model,-1496.679403733281,41,79.4696905060462,0,97.15358290731723,0,13.911511462624478,0,2.218121321430051,0,6.618798031329313,0,0.6282957712527227,9999999171.59636
OG0008194,PKN2,Unconstrained model,-5565.009920990177,43,16.2854084572512,0.004910862684550474,92.06168886899458,0.05272869641441556,83.53342816939522,0.06240926734310044,7.938311131005427,0.6077654094829996,0.1811633733535792,27.58883248658186,0,1.002020009132012
OG0008195,GTF2B,Unconstrained model,-1713.519690036453,43,42.64211449604778,6.730294421697125e-4,100,0,20.07495395533907,0.01032092795860078,0,0.007115036374652149,37.28293154861315,0.01615615500283014,0,1.211412306162978
OG0008196,KYAT3,Unconstrained model,-3221.58759363497,45,80.48759489507461,0,42.312319078855296,0.209981836246541,0,0.9993684330640501,57.68768092114471,0.3329624150566114,19.51240510492539,1.413873518384779,0,1.001564863437289
OG0008198,LRRC8C,Unconstrained model,-4961.553117468783,44,0.3782829122624926,0.09517215857343728,91.77719792673327,0.003739593721671058,99.49599425649765,0.0959375209819182,6.654864003294329,0.1782528471157773,0.1257228312398523,57.18843544979027,1.5679380699724028,1
OG0008199,LRRC8D,Unconstrained model,-5132.098540732763,44,32.0593579230115,0.05317245156440747,86.59770866136675,0,30.86371337425828,0.06241889588280913,13.13023716140348,0,37.07692870273022,0.08500320544561475,0.2720541772297659,129.0045384804246
OG0008201,BARHL2,Unconstrained model,-2731.513418765323,44,1.166923059350916,0.1026168651185784,85.29946139607225,0.04540686202628826,98.0857008866335,0.1028185479797875,14.700538603927752,0.1429436173664586,0.7473760540155867,63.09133620574151,0,1.002331175434892
OG0008203,EHD4,Unconstrained model,-3383.678746108526,45,99.51653561966911,0.09924410883262544,31.40859614566406,0,0.08052818837525172,0.143247534149597,39.03371140921152,0.002050733182642532,0.4029361919556374,23.58634580778424,29.557692445124424,1.294994888176485
OG0008205,JMJD7,Unconstrained model,-2838.335827235415,43,0.18603598817753791,0,85.57280242893688,0,92.20999060224037,0,9.087727525167269,0,7.603973409582104,6.671688170957029,5.339470045895853,49.7474653658636
OG0008206,MGA,Unconstrained model,-23946.47999891021,47,99.12133551627822,0.5045561800228664,88.31246243531314,0.4841255979644449,0.8066015632853186,1,11.67950790300355,0.4882200468090826,0.07206292043646187,164.2334071935493,0.008029661683313937,1187.749953315746
OG0008207,,Unconstrained model,-4146.062144881676,44,95.92762415432297,0.136970494088612,48.882949797362855,0.1605369897864489,2.348734595779542,1,12.579006037895772,0.9836774930640064,1.723641249897481,269.1624733756956,38.53804416474139,1.048796469023365
OG0008208,RPAP1,Unconstrained model,-12173.83649314607,46,0.06180510548851752,0.03791622947709779,0.05649778601098176,0.2618114040978401,63.812101294457634,0.05659287615186473,98.76053694534363,0.26992208655314,36.12609360005385,1.179058021299421,1.182965268645394,644.9506928904333
OG0008209,ITPKA,Unconstrained model,-2927.735122391326,42,3.1996423797354976,0.1307483300643785,90.32732489116059,0.2652733838669898,96.37971698576648,0.1459203900965477,2.699892631441735,0.4345228779537132,0.4206406344980186,1366.211946416498,6.972782477397678,1
OG0008210,RTF1,Unconstrained model,-3840.293133691959,43,19.47475892834829,0,97.11051060094182,0,80.18458393063487,0.07739676376702172,1.6936361522952161,0,0.3406571410168301,5.638968189035914,1.1958532467629601,331.0649357746018
OG0008211,NDUFAF1,Unconstrained model,-2800.201246766322,43,0.3323644967217855,0.4895934123907706,10.25113812718687,0,97.93413587728203,0.5293671446862304,81.90990824314068,0,1.733499625996179,9.968826460458454,7.838953629672448,166.996862500389
OG0008212,NUSAP1,Unconstrained model,-3919.611591878687,43,0.6547879524994314,0,0,0.1495025948286675,97.648880640776,0.5962622986327907,100,0.2579701668095905,1.696331406724565,14.05184336878775,0,1.002329125717485
OG0008213,CHP1,Unconstrained model,-1532.613786958675,41,66.20147496682509,0.04358431580777742,58.13726523287747,0.009092561705496237,27.79499938439568,0.1123809700645721,34.61429404692615,0.1201756605290388,6.003525648779232,0.1365905554162215,7.248440720196379,625.0735420718994
OG0008214,EXD1,Unconstrained model,-3389.80278647579,42,98.5988063889589,0.4766553174255542,52.64253290967413,0,0.3769716687290495,0.4867728116484232,45.98644071658306,0,1.0242219423120469,28.02040332013024,1.371026373742806,267.8696628408568
OG0008215,INO80,Unconstrained model,-9125.368361506644,45,0.49215115403273324,0.06508322040509407,68.33120974002708,0.1122376326379884,99.45180425531741,0.0802520477890071,31.66879025997292,0.1401728681194468,0.05604459064985591,72.912471365569,0,1.00230306557311
OG0008216,DLL4,Unconstrained model,-4955.58724740917,43,69.60359223569881,0,93.40841669805587,0,7.625525115790355,0,4.1139827343840025,0.6767246807908476,22.77088264851084,0.9188238155979647,2.477600567560125,158.3115450501215
OG0008217,GASK1B FAM198B,Unconstrained model,-3856.918010640529,43,85.52760372583931,0.1864173277561297,51.5045060658941,0.06126358611636457,1.4317781123504099,0.9923349189537546,1.4046538150113241,0.3919780888044405,13.04061816181028,1.05648531313406,47.09084011909458,1
OG0008218,TMEM144,Unconstrained model,-2720.262381340486,44,0.2732665518234953,0.02904605925477956,83.75846463145824,0.01513272790483819,91.17855460418373,0.03649856643634662,1.7518172151301719,0.6608002234158656,8.54817884399278,4.895614769200629,14.48971815341159,1
OG0008219,STK17B,Unconstrained model,-2540.401604953969,43,62.08729087353716,0,90.69916334749566,0,9.407868341868534,0,2.6300283293462257,0,28.5048407845943,0.6692812872146942,6.670808323158115,59.16132954689125
OG0008220,CDO1,Unconstrained model,-1255.188654573584,42,92.0713620307846,0,79.8495807092393,0.1286995578628146,3.4660149188206777,0,4.247466337978442,0.5293789780601352,4.462623050394723,5.791446283084745,15.90295295278226,1.017758494547294
OG0008221,ATG12,Unconstrained model,-1148.163916933252,42,0,7.816673255632046e-4,69.7268611741524,0.4536465536830179,48.63936974855234,0.13221281257724,24.394055092467028,0.5461495806713623,51.36063025144766,0.4163457212348222,5.8790837333805666,1
OG0008222,LVRN,Unconstrained model,-8587.991816985215,44,2.295909538792377,0.03193993643986148,4.913185772118345,0.3925622672285989,92.21824985286783,0.5067809756242064,95.08681422788166,0.3971319006761319,5.485840608339795,7.230557818420943,0,1.001552286856607
OG0008223,,Unconstrained model,-3190.586855269922,44,66.40090800559624,0.05337877155235665,64.37992388312766,0.1673018187262086,13.395797669456238,0.5018659099003492,35.620076116872326,0.4035060353482973,20.20329432494752,1.058185144594936,0,1.001564570955978
OG0008224,PHLDB3,Unconstrained model,-5465.37537797701,45,90.02013184119943,0.1067461734191122,95.02432300594658,0.2567669636390099,9.656643475379099,0.5555997887145614,4.975676994053413,0.4568572709618598,0.3232246834214647,289.1216801744103,0,1.002327076006369
OG0008225,ZNF575,Unconstrained model,-2978.420495338399,43,6.9855447814338705,0,39.97898616604252,0,91.28598098764594,0.06134721286637829,53.947873027136296,0,1.7284742309201861,115.0686109060314,6.073140806821186,356.4572200892549
OG0008226,XRCC1,Unconstrained model,-4956.65538970855,44,88.01380366470923,0.0805631909551826,51.39170003135571,0.1224622932770705,11.65583009044978,0.805651043733282,48.60829996864429,0.3368295610689225,0.3303662448409952,4999.49999999917,0,1.002331175434892
OG0008230,PTAFR,Unconstrained model,-3123.021237543528,45,95.3527205771177,0.2429989642741703,84.68908855234407,0,0.7440944349765314,0.2590540346163059,2.793306603347491,0,3.9031849879057687,8.246325658621556,12.517604844308439,7.353497619294324
OG0008231,EYA3,Unconstrained model,-3540.40043542365,43,20.578052389691003,0.04757192696099342,1.586460791795388,0.09100488053088741,75.9468679639403,0.09425870008724781,98.41353920820461,0.09722499563203801,3.475079646368706,0.104551958013265,0,1.001564570955978
OG0008232,XKR8,Unconstrained model,-3663.422201934722,44,28.770308784716743,1.527645384640849e-4,60.99884472000308,0.1188900837728127,37.755835599630686,0.01465229857423619,39.001155279996915,0.3531311844663266,33.47385561565258,1.350249983324171,0,1.001564863437289
OG0008233,SMPDL3B,Unconstrained model,-4181.696699616991,43,0,0.3132561052562678,42.50712917121848,0,98.86097492579498,0.3339211460926906,46.13685848667247,0,1.139025074205025,528.2009477649771,11.35601234210905,8.928201255092404
OG0008234,RPA2,Unconstrained model,-2743.473911679664,44,65.38779753972238,0,86.37274769218438,0.05573078104118252,0.0132350617031808,2.406344819579468e-4,10.477106170654169,0.9262272943545494,34.59896739857443,0.5791477656053754,3.1501461371614567,9999999171.59636
OG0008235,PPP1R8,Unconstrained model,-3410.716677757249,43,99.72661524095038,0.05911013302699205,89.99006258690414,0.002572209878559634,0.1215817932342441,0.05979804452907466,0.02786824239786853,1,0.1518029658153778,122.3111767978052,9.982069170697992,1.27820330587833
OG0008236,CITED4,Unconstrained model,-1348.450088207882,42,91.58832676807354,0.09795267375955942,53.17866904296259,0.002537706193657568,1.8997720629098411,0.2627891675506904,46.82133095703741,0.09357321371908049,6.511901169016608,0.3060047382635119,0,1.012672041060113
OG0008237,SLFNL1,Unconstrained model,-3447.364668510579,42,70.205470382315,2.358720150606245e-5,0,0.146948398617093,0.001390331181226181,9.66096023363997e-5,100,0.1583666328724012,29.793139286503774,0.9124326184927949,0,1.001789637187951
OG0008238,SCMH1,Unconstrained model,-4730.17031245031,42,88.85555872021044,0,92.50784814582146,0.1286875569357224,2.688872482621779,0,6.72141270266536,0.3755925289003767,8.455568797167784,1.413796092463584,0.7707391515131815,1187.753015516287
OG0008239,RASEF,Unconstrained model,-5325.869713637941,44,99.41306227096487,0.2596130435344776,97.67733069120997,9.145056256654057e-4,0.46880023933451065,1,0.7583320041740576,0.5445526019634029,0.11813748970062,218.2627128409915,1.564337304615969,122.2325299635898
OG0008241,THBS2,Unconstrained model,-7707.120023549012,45,67.33523837156459,0.006502390549775483,77.81628739411036,0.01629562325183242,9.941931887229801,0.03625065242703378,18.805228754821652,0.3476640578510115,22.72282974120561,0.5726037094848415,3.3784838510679878,1
OG0008242,GDF2,Unconstrained model,-3193.882626745008,42,57.05761224451139,0.1363753977629571,0,0.2966349436452597,8.571203767752197,0.19975739193956,100,0.3197449076857175,34.37118398773641,0.6396024402356674,0,1.002330296983805
OG0008243,PTPN20,Unconstrained model,-3819.108059016401,42,52.621973318158766,0,62.97640294725684,0.002133537309863732,43.6354846127592,0.4537213008948356,5.0928792820680036,0.1525991026500364,3.7425420690820452,39.41342400093717,31.93071777067516,1
OG0008244,CXXC4,Unconstrained model,-2527.291791355738,42,98.1097193785534,0.02499069540716801,98.87946679455106,0,1.342743816568696,1,0.1170207350558081,0,0.547536804877909,1201.654716840764,1.0035124703931289,20.65910201253065
OG0008245,TET2,Unconstrained model,-14283.98265293491,44,99.3313161065242,0.3901161154861875,23.568799084435092,0.4788068120112499,0.24338219456372162,0.412649199069027,76.38115756244908,0.4892318341481561,0.425301698912075,20.28735140945253,0.0500433531158389,12849.76325968895
OG0008246,PPA2,Unconstrained model,-2817.586380154585,44,98.84192137719003,0.3007639084294779,94.63398684914424,0.02289142007026359,0.24356186993514992,0.3009284290473037,3.769071821836138,0.1945057872376957,0.914516752874816,420.7495039039982,1.5969413290196262,72.19691122371557
OG0008247,ARHGEF38,Unconstrained model,-6269.250339267188,43,2.463198037989983,0,80.31469294487175,0.1057715915298255,95.25918592531238,0.1711744238144692,9.009553194254085,0.5538053391405193,2.277616036697633,12.35000055266579,10.675753860874169,1.246155050604385
OG0008248,INTS12,Unconstrained model,-3206.747251331934,42,1.401004535383266,0.1685266935764223,42.22221288187435,0.02941417247181726,98.07810228281552,0.1739975752120689,52.90514347009644,0.3748974348023573,0.5208931818012187,16.77303649579294,4.872643648029212,1.017428533660548
OG0008249,GSTCD,Unconstrained model,-4567.487293452921,44,44.01989729971186,0.008339592294497,0,0.06730451261402555,23.470959314125,0.2104590965269407,100,0.4904416381386893,32.509143386163146,0.9784249494870692,0,13.6618604563194
OG0008250,NPNT,Unconstrained model,-4733.362655886014,44,0.07628513638408532,0,0.09273405096119765,0.2551978179213661,99.44736445760549,0.2507116012685215,99.85227382033375,0.2831931177258596,0.47635040601042306,82.21654941698344,0.054992128705054474,6615.208619431987
OG0008251,TBCK,Unconstrained model,-6363.753386248618,44,3.417620165010992,0.02257327031328568,66.68866312393142,0.2142862997584571,95.18764339622425,0.08740985789650939,32.42482737956935,0.2571278458018906,1.394736438764755,5.742847265647344,0.8865094964992284,1454.570086834619
OG0008252,AIMP1,Unconstrained model,-1956.140665764181,44,0,0.1158251440342988,0,0.3037159488333745,8.493288095381144,0.1582936841306345,85.17020400970779,0.5075550046779999,91.50671190461885,0.1853041975433743,14.8297959902922,1.144736916510409
OG0008253,DKK2,Unconstrained model,-1829.292426643153,42,34.30402324537578,0.03287602142101319,90.35208847636554,0,60.440252915415996,0.04066047252633306,9.502744265580022,0,5.255723839208231,4.971540247639588,0.1451672580544441,1582.450969338196
OG0008254,PAPSS1,Unconstrained model,-3923.019560543923,42,1.566837929227947,0,97.62729928884394,0.005928770657441818,97.38430488005297,0.03159682496398928,1.169875690501399,0.3583994087662669,1.04885719071909,18.87314275114039,1.202825020654663,1
OG0008255,,Unconstrained model,-4370.460330126318,43,76.95004892190391,0,58.03708357092097,0.1810651399463688,3.062960523327196,1,41.86643450334001,0.2395061857899742,19.98699055476889,1.946369991675728,0.0964819257390293,389.5135421405147
OG0008256,HADH,Unconstrained model,-2134.88410263265,44,30.599973872059522,0.1284414716153291,0,0.002137087679004234,13.36333566843299,0.1517326852392921,100,0.1937648053598166,56.0366904595075,0.1993949637109853,0,1.038739523321244
OG0008257,LEF1,Unconstrained model,-2971.68862753105,44,93.59408311003718,0.03738079853828778,60.38778292093787,1.115250369735314e-5,5.756704276748768,0.0461613457147654,28.151461251192124,0.1988795533519485,0.6492126132140577,322.2706816580477,11.46075582787001,22.85898485703051
OG0008258,OSTC,Unconstrained model,-893.1511478348352,42,57.20213573536708,0,35.60788959198377,0.07431076200538131,38.86291425061193,0,3.9209410959268816,0.129230291639824,3.9349500140209908,1,60.471169312089366,1.127045451872177
OG0008259,ETNPPL,Unconstrained model,-3455.968741590511,43,0,0.1518660754192867,99.23272120449606,0.1108310275913809,1.746136072184346,0.2024984539068559,0.0801042980123549,0.1259611880548769,98.25386392781566,0.2094395959683323,0.6871744974915901,959.0587112975121
OG0008263,GUCY1A1,Unconstrained model,-4674.048743853473,44,48.308156681793,0,72.36218303570374,0.002125572596431059,36.72576072762586,0.1937436472919642,15.92320871174083,0.08232076311257674,14.96608259058114,0.6365306998992675,11.71460825255543,1.001692090976237
OG0008264,TMEM101,Unconstrained model,-2206.453612495352,42,78.51040426728659,0,60.787397054900524,0.2721696376258909,13.01196842039564,0,39.21260294509947,0.494753698893486,8.477627312317773,3.364545964424028,0,1.001564863437289
OG0008265,ETV4,Unconstrained model,-3283.222957995906,45,0,0.2236740640131219,42.247526595827765,0.4649171573570807,10.75334239002846,0.2248960634925737,57.65572956795909,0.6041282843514442,89.24665760997154,0.2261011356618041,0.09674383621315853,1
OG0008266,MEOX1,Unconstrained model,-2780.120298648816,43,93.64844342608136,0.4670343284708823,95.28724000684313,0.412191661722223,3.0644021120377873,1,4.198042847487767,0.413929723238211,3.28715446188085,9.897876871523914,0.5147171456691007,170.9646269734662
OG0008267,SOST,Unconstrained model,-1772.641107655448,41,70.05365626889738,0.01189425217501574,96.25858916604493,0.1145915112597812,8.983596072121486,0.8783359266755313,3.7414108339550722,0.167127703372818,20.96274765898113,1.220111310748881,0,1.001604416565852
OG0008268,DUSP3,Unconstrained model,-1212.197118634429,43,99.45498074751569,0.1250091214579212,25.734119737950127,0,0.1733244971481536,0.1341084720744758,73.78821536688734,0,0.3716947553361487,20.30757891960579,0.4776648951625288,78.8935016281447
OG0008269,MPP3,Unconstrained model,-3431.782443250913,43,74.8201253887457,0,100,0.1935459638200479,18.80017846600202,0,0,0.2124365106454211,6.379696145252288,1.440135486021983,0,1.001706628256139
OG0008270,,Unconstrained model,-1742.493974930211,42,99.62754173660953,0.1846997168706123,74.92631658834226,0,0.19474673826408861,0.1949599239400992,22.49634063795628,0,0.17771152512638522,90.73933355903014,2.57734277370146,7.818565308347838
OG0008271,CCDC130,Unconstrained model,-2600.262711960116,43,0.08901996658166543,0,86.15170636496758,0.01219340700491818,99.57915574616354,0.144652095757195,2.466139682882344,0.01995653440533957,0.33182428725479546,70.81684084567154,11.38215395215007,1
OG0008272,CUNH19ORF53 C2H19ORF53,Unconstrained model,-742.1175515514861,42,17.041949666693988,0,49.52521856705004,0.26789361675262,52.89212302627282,0,50.47478143294995,0.4637021438694642,30.065927307033192,0.7520190091544879,0,1.002331175434892
OG0008273,ZSWIM4,Unconstrained model,-6762.20227475373,44,97.39806119926365,0,90.87718703050362,0.02246319611217119,0.419924014977059,0,9.057956669613867,0.3276988311031055,2.182014785759288,1.694124072779415,0.06485629988251769,12197.3862374125
OG0008275,CC2D1A,Unconstrained model,-7998.773296621881,46,65.85008050473506,4.143640888209512e-4,98.99490865303108,0.2091869759442016,8.943380143826317,0.04574407239686622,0.1579706080708093,0.2142115234974139,25.20653935143862,1.536995743630468,0.8471207388981136,592.5809402147884
OG0008276,PODNL1,Unconstrained model,-5043.18298386143,43,0.36850582150591843,0,93.4372023787466,0.1048423905438213,98.75501699363134,0.1835216675794233,4.457032516476802,1,0.8764771848627421,87.10088365391519,2.105765104776589,196.9924978057307
OG0008277,CNGA1,Unconstrained model,-4516.841648597783,43,80.00738056959865,0.05252891744725255,93.71303379864796,0,19.93294818243087,0.6768187293404361,4.795523642194615,0,0.05967124797048135,1,1.4914425591574358,18.20910359907782
OG0008278,NIPAL1,Unconstrained model,-3900.144083260381,44,0.9750518613258102,0.09153073143510711,82.226461192031607,0,98.14430693909621,0.105336373287656,6.730578979205918,0,0.8806411995779745,14.78687874859703,11.04295982876247,106.0317174832902
OG0008279,TEC,Unconstrained model,-4553.001914893989,43,20.95865396966629,0.05643511207036558,67.929184331923,0.005756615416069905,78.77192263569285,0.09518008612286946,29.1753773653374,0.03695128782540819,0.26942339464085896,228.2122358432111,2.89543830273961,1.85715327375848
OG0008280,SLAIN2,Unconstrained model,-4430.335151811164,43,81.66872431524212,0.04759448938594575,82.51582791903479,0.16281143212769,5.087537966595935,0.2204749982812025,17.48417208096521,0.4363514491947323,13.243737718161949,1.095360503911169,0,1.001564863437289
OG0008281,SLC10A4,Unconstrained model,-5048.534620170501,42,72.76916970422111,0.04792671837967186,88.25066843964352,0.1604342633640821,19.19219197621396,0.2132416049857471,11.74933156035648,0.3337838929936895,8.038638319564926,10.19345089461513,0,1.002328247269094
OG0008282,FRYL,Unconstrained model,-20281.92792121198,45,99.38493658330468,0.06527821384223816,0.03087153298008086,0.05074849482705037,0.4138403311436189,1,99.88020397598294,0.05161875895966906,0.2012230855516973,9999.99999999834,0.0889244910369795,1249.006910662673
OG0008283,OCIAD1,Unconstrained model,-2537.044665384031,44,85.48674653530772,0.2932525295222247,45.763003292986284,0.5261043408016953,0.02141462389173588,0.4873999999999999,22.26219311040797,0.6993349670735303,14.49183884080055,3.015594242028734,31.97480359660575,1
OG0008284,OCIAD2,Unconstrained model,-1595.130141412318,42,39.48143040081137,0.02223813232513698,1.427315921723479,0,26.13025569800013,0.1051880543076199,93.18424283264537,0,34.38831390118849,1.655983884596321,5.388441245631152,7.16509376514288
OG0008285,DCUN1D4,Unconstrained model,-1745.640453599605,42,13.499966005456878,0,97.32988760255323,0,80.1046304001315,0,0.4387372383251195,0,6.395403594411618,1,2.231375159121658,2464.943494365051
OG0008286,SPATA18,Unconstrained model,-4190.972975749139,43,11.83135538533787,0,47.08116871968314,0.2885308251320278,82.88892424338353,0.1669578807429766,52.91883128031686,0.4056792737997376,5.2797203712786125,3.607899903757787,0,1.002099606796421
OG0008287,IP6K2,Unconstrained model,-2254.723236382642,44,99.69601755535818,0.1212634980642329,3.5490860596527294,0.07115044154770195,0.18030917415591208,1,95.05470244875133,0.1153420537047321,0.1236732704859028,73.6623488883141,1.396211491595943,157.1185968225854
OG0008288,ACSL3,Unconstrained model,-4587.015564930425,45,99.70603861077218,0.2165452707527604,0,0.3634489819341676,0.1145475918430149,1,100,0.4356149150812143,0.1794137973847999,233.9462366504117,0,1.001564863437289
OG0008289,KCNE4,Unconstrained model,-1695.734471860786,42,2.421144725328348,0,81.23418990118883,0.1726407658345294,96.60530297587974,0.3996448477506319,12.10751948143759,0.1882384908176886,0.9735522987919156,310.0870166590832,6.65829061737359,383.5267702839053
OG0008290,SCG2,Unconstrained model,-4202.480783825406,45,0,0.1942096702769721,1.4580912461368172,0.07585729391500748,100,0.3418566117256054,98.43239042918648,0.1075606130952633,0,1.025787387327057,0.10951832467670441,4001.455802027737
OG0008291,AP1S3,Unconstrained model,-1133.739010171004,40,93.95871366358124,0.1344125499335896,84.76090582678492,0,4.932748393836026,0.1402843489769117,9.702591458298505,0,1.108537942582735,438.4582316199889,5.536502714916579,1582.450895111623
