Orthogroups,Gene,Model,AIC-c,Lnl,Estimated parameters,Proportion reference 0,Omega Reference 0,Omega Test 0,Proportion reference 1,Omega Reference 1,Omega Test 1,Proportion reference 2,Omega Reference 2,Omega Test 2
OG0005727,RSRC2,RELAX alternative,5797.708499217469,-2859.563638580418,39,97.35514150064859,0.04927259924783349,0.0442109267165936,2.228046408512533,0.08374333434240189,0.07658937167721622,0.41681209083888865,13.32154639663967,14.62335121103622
OG0005728,KNTC1,RELAX alternative,45606.44354629541,-22760.15626295069,43,75.10359935913459,0.07761978324248997,0.04959800544423439,24.63052191837605,1,1,0.2658787224893603,62.63836331026216,129.3295123288928
OG0005729,PPTC7,RELAX alternative,5025.025337551276,-2474.124913673597,38,89.60800893698712,0,0,9.50154626632704,0.9268848228162789,0.02245373254264962,0.8904447966858433,9998.990001009473,9949624810764652e184
OG0005730,TCTN1,RELAX alternative,12145.72849253377,-6031.646299171579,41,27.92742728192028,0.04448984783703423,0.04882611820248476,53.41295783715794,0.08106768450931842,0.08738813242249456,18.65961488092178,2.25840495150104,2.204092795917755
OG0005731,CCDC63,RELAX alternative,10336.45246162498,-5127.998041025376,40,89.26876072132205,0.2211701218292654,0.1734729384639842,9.432991096719084,0.3200502850047193,0.2664168027553234,1.298248181958866,6.821432043183925,9.292317199074558
OG0005732,MYL2,RELAX alternative,2727.425051057804,-1323.054947341251,40,85.4484993253536,0,0,13.49100715787022,1,1,1.0604935167761949,87.81053549115776,1.000519875567573
OG0005733,CUX2,RELAX alternative,24292.06812085395,-12104.94288177612,41,86.14162555070709,0.03330031515872686,0.3523307952215866,13.72548591126277,1,1,,,
OG0005734,PHETA1,RELAX alternative,8060.756343236034,-3990.119046953773,40,68.4036491900018,0.04132734986755087,2.781538874198508e-8,20.15396282645095,0.04616368794970497,5.090045958463103e-8,11.44238798354724,1.666906085368675,16.28150047376758
OG0005735,ATXN2,RELAX alternative,20359.50594805253,-10138.63826579285,41,87.70976169134693,0,0,11.45859036267105,0.9876809643307929,0.991939805968332,0.8316479459820231,336.3790734580652,44.64022163162731
OG0005736,BRAP,RELAX alternative,8876.167286431602,-4397.869404156363,40,95.20362058104126,0.06855545817090607,6.340184315478745e-59,4.796379418958729,0.8316719526101256,9.944953960872076e-5,0,1.002468457555318,1.131190701301033
OG0005737,ALDH2,RELAX alternative,7803.259541708785,-3862.398522707342,39,21.07091734844138,9.894277050473794e-19,4.928285476489503e-18,72.75637657360431,0.08011134655303755,0.08833921515491018,6.172706077954312,1.495585767126331,1.472451330389513
OG0005738,MAPKAPK5,RELAX alternative,7107.637396495866,-3513.550197920493,40,1.48004487261046,0.006139988080300246,0.02869023440911868,98.07516911545315,0.02659534845165326,0.07973499394371,0.4447860119363863,9999999171.59636,9392843.13384222
OG0005739,,RELAX alternative,18959.98122653048,-9439.822373626339,40,48.75088700066088,0,0,49.99941442467108,1,1,1.2496985746680411,257.993768327259,244.7768213102461
OG0005740,TMEM116,RELAX alternative,10441.9188760126,-5178.718541647756,42,3.48684379333039,0.1735058411719616,2.056177098339195e-7,88.26858323443115,0.1738728111589345,2.094723107208867e-7,8.244572972238458,1.896286626338171,277.3080505064083
OG0005741,ERP29,RELAX alternative,4940.382446056389,-2428.692814923998,41,83.34759492642904,0.009873008461434775,0.05790070918182341,4.249229115575556,0.07519939575972173,0.2026212878229471,12.40317595799541,2.736314837118289,1.860834733717431
OG0005742,NAA25,RELAX alternative,14483.52545987758,-7200.626979051915,41,0.8684202363818104,0,0,98.95912606968722,0.1032031102189589,0.1979229916624887,0.1724536939309696,166.0259019414328,38.33414155892961
OG0005743,TRAFD1,RELAX alternative,12144.26519358059,-6028.879757020151,43,0.8039865136868212,0,0,98.32012144793687,0.2694507471405491,0.47015134110318,0.8758920383763089,31.78586277463479,7.320557208091331
OG0005744,PTPN11,RELAX alternative,8089.551313503043,-4003.551438001522,41,97.51241349632271,0,0,2.487586503677297,0.8699041321322102,9.409568096039984e-4,0,1.206999403663175,12171.74306982358
OG0005745,CMKLR1,RELAX alternative,7286.224586500663,-3601.741012525882,41,79.4545102010684,0.09108446346050253,0.2680718800696,19.83401001815926,1,1,0.7114797807723444,26.45221060014794,6.047735656028324
OG0005746,SART3,RELAX alternative,26011.21959233784,-12964.47149402452,41,62.46163442623048,0,0,32.91632424152396,0.8731169375605264,0.8088487546650502,4.622041332245554,11.6125056250782,46.23818756023253
OG0005747,ISCU,RELAX alternative,3346.236113954772,-1633.381513068038,39,66.34375040510989,0,0,27.585453813247668,0.1403318457880859,0.9999940568015623,6.070795781642453,1,1
OG0005748,TMEM119,RELAX alternative,12411.38626791854,-6164.373771941468,41,25.39726904567144,0,0,71.47463058081638,0.4272508030428579,0.3113076661148056,3.1281003735121904,51.68331725863,224.4985882871294
OG0005749,DAO,RELAX alternative,7014.161535412565,-3467.731852474791,39,71.5871975272409,0.05947408110253262,0.003567984708039802,26.779517983770717,0.5441991421591341,0.2967071008116337,1.6332844889883882,14.76354852158129,216.1661177465903
OG0005750,SVOP,RELAX alternative,7395.568502362617,-3657.550566370821,40,47.82377588881579,0,0,49.20525323070192,2.502371378027844e-18,9.667729397007739e-14,2.970970880482286,2.168930808466625,1.772639367158886
OG0005751,USP30,RELAX alternative,10323.62647941427,-5121.614210580921,40,88.97653987373691,0.07651231626875019,1.179476375702658e-6,6.552791070250068,1,1,4.470669056013016,3.024554165544198,357.0342026880719
OG0005752,ALKBH2,RELAX alternative,5079.119345097321,-2500.088942313296,39,56.73935160599567,0,0,41.889658187729204,0.6758891183578247,0.7242134139150157,1.370990206275129,15.30179044069876,9.459867546577092
OG0005753,FOXN4,RELAX alternative,8620.943425609643,-4270.227628863759,40,67.66217499185943,0.0936605805071196,0.04938486686427605,29.72292828211816,0.1274311221600679,0.07302194962033245,2.614896726022404,2.160859089997312,2.66114027603727
OG0005754,MYO1H,RELAX alternative,16141.93068595027,-8030.843672228045,40,95.20213951147439,0.03918930237285708,0.08933812998009494,4.700939064487953,1,1,0.09692142403766603,136.9051132598032,39.17042861750635
OG0005755,KCTD10,RELAX alternative,4113.726380548158,-2017.475997422255,39,77.37841788530181,0.00424011407330393,9.333802394750705e-50,22.57684944801884,0.01884892470042981,2.285685610710179e-36,0.044732666679340984,26.39975185332609,2383307106223538e14
OG0005756,UBE3B,RELAX alternative,15344.09265243672,-7630.921922230499,41,94.01442375609973,0.03352459582992812,0.09652719250839036,5.985576243900271,0.3435736334519931,0.4792143210938351,0,10.69338407332006,5.111988266797945
OG0005757,MMAB,RELAX alternative,4480.127266897812,-2199.526456901248,40,68.94706905722016,0,0,29.43938337267202,0.7781954333278726,0.9999628303574929,1.6135475701078181,154.0008477544781,1.000746858285602
OG0005758,MVK,RELAX alternative,8466.983549004204,-4193.186941788347,40,27.422632732949193,0.071685472610805,0.7918560952822189,67.42671298884869,0.1396817186789646,0.8400410174302564,5.150654278202114,7.791956910536459,1.199380510826526
OG0005759,FAM222A,RELAX alternative,6832.044750618909,-3374.713440971457,41,97.2774484846365,0.09843657678341758,0.2297885727928733,2.574215299216763,0.1153160992662172,0.2540552348247944,0.1483362161467399,10.00322199665238,4.309424535805062
OG0005760,TRPV4,RELAX alternative,12961.04460594055,-6440.379084037432,40,91.77875327740553,0.007319227493251262,0.007012657892053294,7.887355269498212,0.8715424168652309,0.8705003348469362,0.3338914530962659,14.30929450946088,14.64448025578684
OG0005761,GLTP,RELAX alternative,3154.260865208819,-1537.550506953852,39,99.406528834976,0.1244912783422234,8.273688472286216e-18,0.1840721141747952,0.1313157135144783,2.265988349452429e-17,0.40939905084920014,1.191474046318751,27.31195998863647
OG0005762,TCHP,RELAX alternative,8407.419144788399,-4162.44238853074,41,90.51773318939541,0.1976872678029891,0.130790571385151,4.693077829115756,0.2104716455135983,0.141490203737741,4.789188981488822,3.158578289452511,4.234231793053747
OG0005763,GIT2,RELAX alternative,10628.92140659529,-5274.284226379536,40,88.83245118547981,0.01463265231819064,0.03454092110477489,11.11817430884677,0.8020443874642302,0.8388338877623359,0.04937450567341478,123.7902766636398,46.47499639773366
OG0005764,ANKRD13A,RELAX alternative,9729.27832319798,-4823.418307424307,41,1.492422976324742,0.05872541641113178,0.09242563531467447,96.80732618127205,0.07043463023792516,0.1076763523504142,1.700250842403211,16.20921577059011,10.38056979759528
OG0005765,SGSM1,RELAX alternative,19295.95611116959,-9604.854363116174,43,91.45433095138965,0.0348179962124792,0,5.899597491650583,1.474651489051575,0.1068476489356932,,,
OG0005767,CRYBB2,RELAX alternative,3721.734232906261,-1821.34746288884,39,86.86969603982787,0,0,11.54174153588108,0.5220204591762955,0.9860190057422958,1.588562424291048,70.95579321917677,1.096708611879066
OG0005769,MYO18B,RELAX alternative,47398.63834870058,-23658.26199923906,41,88.03096622236991,0.1248589948969473,0.01978911213933341,10.76689308037187,1,1,1.202140697258219,25.30814020123767,442.2322229323314
OG0005770,SEZ6L,RELAX alternative,20648.83972886117,-10283.29875886761,41,75.68651745658046,0,0,21.981193982707612,0.735740347425913,0.9999990609845613,2.3322885607119312,45.26269774916015,1.000011665883695
OG0005771,ASPHD2,RELAX alternative,6991.162450570052,-3455.213264773471,40,77.21885451437949,0.03402551176044045,0.06852831273980187,21.03578736547934,0.1611212271857546,0.2351541073153139,1.745358120141169,1582.451039423215,344.147296440041
OG0005772,HPS4,RELAX alternative,8115.749961883257,-4016.587501809742,41,78.44093633311881,0.1278399157981925,0.1855994384095668,18.7102311025305,0.150432916155988,0.2120525380316144,2.8488325643506798,4.658822611827018,3.524974624602847
OG0005773,TFIP11,RELAX alternative,11509.02207220013,-5715.368505264067,39,92.43927467565328,0,0,7.370592041679962,1,1,0.1901332826667556,1066.537578098518,1.001636077343932
OG0005774,TPST2,RELAX alternative,5540.245667278377,-2730.802767984695,39,23.97994671661618,0,0,73.87892646209421,0.03968111857271281,3.448396640677552e-9,2.141126821289601,1.762392879386262,30.62522853485259
OG0005775,PITPNB,RELAX alternative,4007.421967590104,-1964.292753232049,39,96.53940982588426,0.01717351267406141,0.01721766941996477,2.400997411527239,0.017406681762382432,0.01745128934109458,1.059592762588502,31.95999838160214,31.89011798653794
OG0005776,TTC28,RELAX alternative,36785.5670162341,-18351.72974434048,41,20.4049223301152,0.08396914795628972,0.1034100904596148,79.06705530009714,0.1070995793485777,0.1292254412194038,0.5280223697876646,6.295379914639438,5.393276494583012
OG0005777,CHEK2,RELAX alternative,8477.595137567894,-4198.565175415661,40,0,0.06676504084597634,0.1156007641462043,94.31782150791362,0.1575066012535065,0.2291432976277099,5.682178492086376,5.303933974160888,3.781212009531014
OG0005778,,RELAX alternative,8628.538316019078,-4274.034604233795,40,0.00407709635649371,0,0,99.4616320716545,0.2686190296612924,0.478763372246361,0.534290831989002,280.0361502940531,23.51141336971154
OG0005779,CCDC117,RELAX alternative,4047.366103355345,-1984.197070369261,39,28.76209090896082,0.1337516641385656,0.09892294484454135,67.48129638521277,0.3556181242375763,0.3045500596643083,3.7566127058264023,3.753255294187731,4.576510905272562
OG0005780,XBP1,RELAX alternative,7232.195531074754,-3575.793667632686,40,71.201379355755,0,0,27.654151435074382,1,1,1.144469209170617,307.9614595802215,121.933515065143
OG0005781,SMIM14,RELAX alternative,1882.884861165556,-901.2169788938539,39,96.88514139293967,0.1113952599698543,0.006056933217888494,2.350408035045405,0.1123476466139693,0.006178109137750062,0.7644505720149174,696.5016483965552,4120039.208117929
OG0005782,UBE2K,RELAX alternative,2811.938634083086,-1368.420527033737,37,85.72691004386279,0.0206271183571074,1.754326588858587e-4,11.48534373576258,0.0394357625038538,7.434664589117679e-4,2.787746220374627,4.234357679426077,24.92603489076864
OG0005783,RHOH,RELAX alternative,3304.728036244574,-1608.588290365009,43,91.9504479646244,0,0,0,1.45244121872966e-18,0.9995196467186213,8.049552035375596,1.425294963433647,1.000004145474571
OG0005784,RBM47,RELAX alternative,10332.28462652808,-5124.92072016148,41,96.9212520226539,0.0208071007436536,1.11205085241049e-17,1.077966965880827,1,1,2.00078101146527,1.294918092277571,13.53627003054916
OG0005785,TMEM33,RELAX alternative,3905.837794739143,-1913.434876271216,39,0.35821050282641087,0,0,98.98671581212542,0.03539810168742719,0.2209975925265245,0.6550736850481638,1,1
OG0005786,ATP8A1,RELAX alternative,16978.74901524693,-8449.265833579335,40,92.83654434220168,0.06615513331006058,0.05559377335024601,6.951171313061772,0.1156737917816002,0.1007487221809017,0.2122843447365515,738.894293036722,1127.980555302084
OG0005788,ASMTL,RELAX alternative,8982.106945798967,-4450.860531723013,40,99.78061214455633,0.2294387381682537,0.3733611705063155,0.06873975772652104,1,1,0.1506480977171547,9999999171.59636,4925543.369611278
OG0005789,P2RY8,RELAX alternative,6062.836330985299,-2991.059617176078,40,61.332968538424424,0.05562223392147388,1,38.24412656795233,1,1,0.4229048936232437,41.330378582164514,1
OG0005790,AKAP17A,RELAX alternative,9300.067530461789,-4609.848202886473,40,96.17461325425451,0.2005326283296189,0.1180109394322762,3.318691218743268,0.2321774982059001,0.1434020805131703,0.5066955270022169,13.28854653400776,31.20319310722043
OG0005792,RPP21,RELAX alternative,3366.328197666893,-1643.466112256265,39,15.602370132089622,0.1539804940395249,1.427067807716092e-8,73.02833690029043,0.1590903993972414,1.955893077938929e-8,11.369292967619959,1.844479327847293,369.1366067260489
OG0005793,PPP1R18,RELAX alternative,9574.313530240326,-4746.951585588073,40,57.15753153432972,0,0,35.49624413111182,0.1725624463391671,0.2441071753596591,7.346224334558457,2.376838090888741,2.003427381123652
OG0005794,CUNH6ORF136 C2H6ORF136,RELAX alternative,6614.604206312513,-3267.986249744635,39,33.07591465466632,0,0,47.73075192228482,0,0,19.193333423048863,2.762507731616665,1.075719024152731
OG0005795,MRPS18B,RELAX alternative,4706.713327131853,-2314.911351065926,38,32.63989801740145,0,0,65.68987971227736,0.6180638945992313,0.3153953377981964,1.6702222703211902,20.880210471451,1462.157943129172
OG0005796,PPP1R10,RELAX alternative,13346.99293252739,-6630.334867356964,43,3.785051241662062,6.870468752576168e-4,5.388201933224215e-4,95.08572952552807,0.06864654281494488,0.06277681895968454,1.129219232809876,37.90680886584753,42.79523306697579
OG0005797,GPR155,RELAX alternative,12811.63497445389,-6365.669739479196,40,80.56299088553615,0,0,18.521064915412648,1,1,0.9159441990512085,90.10628272474777,32.74102689465613
OG0005798,CHRNA1,RELAX alternative,7914.982593297316,-3916.208723626013,41,78.23050384963761,0.001921899216038208,0.001192632875339395,19.2442003848642,1,1,2.525295765498189,16.81844859397765,20.85935997784387
OG0005799,ATF2,RELAX alternative,5710.407556065287,-2815.95477563839,39,82.87832874309892,0,0,14.18476521401531,2.085558046913431e-18,2.80547584319192e-28,2.936906042885769,3.648103389421023,7.513986575097659
OG0005800,ATP5MC3,RELAX alternative,1699.015065054288,-812.7764677631483,36,40.13767410629061,0.1045604593982058,0.1763938192746516,59.86232589370939,0.1823081683086468,0.2703986233591033,0,1.002461030078484,1.001890513638693
OG0005801,LNPK,RELAX alternative,6894.458273791014,-3408.982916593131,38,71.07036004324084,0,0,27.69668659258997,1,1,1.2329533641691979,30.72054823062882,730.5987084730324
OG0005802,EVX2,RELAX alternative,6641.15631021161,-3280.297717349307,40,20.24587979133282,1.179952927337647e-18,0,71.79724438778233,1.179952927337647e-18,0,7.956875820884873,1.073485788973904,4.14893854354615
OG0005803,HOXD13,RELAX alternative,5011.763264767684,-2465.484730157317,40,80.43105946534138,0,0,19.365777340788153,1,1,0.20316319387046353,175.4236737139715,1.000510989979779
OG0005804,HOXD3,RELAX alternative,5526.243832715961,-2723.844089109539,39,80.68870229947086,0,0,16.85329405329885,0.231050014743944,0.186624526903803,2.458003647230286,2.490086167424953,2.844205821139025
OG0005805,HOXD11,RELAX alternative,5962.514552465501,-2940.812831788306,40,52.12401484087853,0.06987858076637635,1.836759531901043e-5,31.2682025798433,0.1187493191835035,1.613550405090701e-4,16.607782579278172,1.737218790645114,9.61475641906556
OG0005806,HOXD10,RELAX alternative,5469.476480435124,-2694.393412631355,40,37.30764658122974,0.06468413309237643,0.02559903367044813,53.59379966092918,0.1350959623078307,0.06860305258852248,9.098553757841088,1.724415913902343,2.073725001648881
OG0005807,HOXD8,RELAX alternative,4182.846098034208,-2051.010574168009,40,0,0.1610157597115216,0.0363923547315881,100,0.2623805559166699,0.08825910447833091,0,1.01294592840478,1.02361168689966
OG0005808,HOXD4,RELAX alternative,3292.211599954622,-1606.6198186689,39,99.1039986365238,0.1249774935908863,0.2727418267652907,0.6168745173748748,0.1315052229087259,0.2815565032905002,0.2791268461013317,11.34282866880328,4.559635090236351
OG0005809,HNRNPA3,RELAX alternative,4594.916135184167,-2257.132799841191,40,99.25848148432736,0.09987266413936063,0.04382290270066725,0.5195144792310881,1,1,0.2220040364415464,9999999171.59636,37624986419906.39
OG0005810,NFE2L2,RELAX alternative,8825.110101338649,-4371.328531332308,41,96.48859174649671,0.2698650580650651,0.5309142988665491,2.5917691157497798,0.273130347758168,0.5340098791332103,0.9196391377535094,10.42733089920811,3.105777606584732
OG0005811,AGPS,RELAX alternative,7773.894536223453,-3846.713149624931,40,80.86668339043815,0,0,10.28631803562437,0,0,8.846998573937473,5.161427653725368,1.907801071594222
OG0005812,TTC30B,RELAX alternative,9618.714692967878,-4770.176874480238,39,81.98207432119672,7.151522770954209e-4,1.723480906052135e-29,14.292255936575721,0.007490224137382195,3.666369371041723e-20,3.725669742227559,1.476505138680005,35.27735323881235
OG0005813,OSBPL6,RELAX alternative,12058.96747926495,-5989.35148156796,40,99.19255872013844,0.1458630438456172,0.1433313128059757,0.6382712495306331,0.8427197726474828,514.224605305149,,,
OG0005814,PRKRA,RELAX alternative,4745.433015999824,-2333.349449176383,39,95.43378991479,0.1567915780148182,0.07725268331708844,0.8325452689551853,0.1586381746713603,0.0785129232944416,3.7336648162548127,4.793142131503642,8.722404960878109
OG0005815,PJVK,RELAX alternative,4643.551848148285,-2283.453890175837,38,84.51745566000054,2.853955006159588e-4,0.09100638096376246,15.482544339999471,1,1,0,11.23767327671529,2.034941528672626
OG0005816,FKBP7,RELAX alternative,3396.840370427239,-1658.869532195617,39,99.25753026211655,0.2782698155790115,0.2706329552899031,0.5868245527858014,0.2800573715850095,0.272409397656908,0.1556451850976541,9999999171.59636,16502358072.00416
OG0005819,MICOS10 MINOS1,RELAX alternative,1834.652962466462,-880.0154576111836,36,51.11486995548078,0,0,41.24839998315109,0.03036111782838655,0.9999882912693429,7.636730061368137,2.571555187583006,1.000003164633739
OG0005820,SLC66A1 PQLC2,RELAX alternative,7340.703997906218,-3627.936921959315,42,65.33477575073586,0.03350006237753623,3.012163459532081e-9,24.43253336907151,0.05556964004177635,5.606126940277106e-8,10.23269088019263,2.124534387483855,77.74483566166678
OG0005821,KLHDC7A,RELAX alternative,18110.69478242692,-9013.184468344716,42,91.69241074421728,0.2827439444051079,0.4703119353880771,3.1476207445257898,0.2861916007297563,0.4737282365559589,5.159968511256931,5.379028341286251,2.731226994355834
OG0005822,CHORDC1,RELAX alternative,4598.051530011655,-2258.615969903379,40,98.40749854185106,0.185244481120209,0.2452029609708809,1.494749397623683,0.2880025674046992,0.354244831666754,0.09775206052525968,71.46942997573476,35.13692261880881
OG0005823,STRBP,RELAX alternative,11533.91236847903,-5726.76841231371,40,4.701268118100762,0,0,94.4232007660369,0.0713892051529447,0.1069361968318339,0.8755311158623414,446.77803158028013,175.550184001578
OG0005824,PSMB7,RELAX alternative,6145.937162669709,-3031.493415771941,41,11.133193520608039,0,0,84.90642594239047,0.03018583960659806,0.03893035146056086,3.9603805370014915,20.19072483490808,16.22915480749727
OG0005825,GLE1,RELAX alternative,13279.72111421892,-6597.662008296795,42,78.9311673235602,0.00872715868097603,2.642690954095917e-5,20.07963176944207,1,1,0.9892009069977259,10.03286831684343,168.4294415964924
OG0005826,PTGES2,RELAX alternative,6509.488734021445,-3214.399539424516,40,88.54579366970692,0.101372530542655,0.08426861742016013,10.92030168246367,0.3145867059002828,0.2865442850418543,0.53390464782940406,4.367101529008444,4.919008980812401
OG0005827,BBLN CUNH9ORF16 C16H9ORF16,RELAX alternative,1802.552860826689,-860.9709910828007,39,88.25504750112611,0.05072713518593486,0.4945598915951006,11.74495249887388,0.9340712306034558,0.9840217455786826,0,1.331528496939212,1.069960217215558
OG0005828,PTRH1,RELAX alternative,4946.684114522772,-2431.760496977698,41,77.87510783131093,0.1069725106552943,0.01598079983583247,15.86602809954623,0.2280540722646433,0.06486388109689185,6.258864069142846,2.954550417581899,7.424686400941549
OG0005829,SH2D3C,RELAX alternative,16973.46357240288,-8446.603821157745,40,74.47179799412976,0.05493845050736268,0.00695141429937844,24.46318352633877,0.378904274815094,0.189776933961489,1.065018479531483,7.042665659080596,28.29608198184955
OG0005831,NAIF1,RELAX alternative,5162.578754141668,-2541.920058889016,39,75.11950217830947,0.03194961183562554,0.02732273683214701,24.75879266309585,0.2111699177663231,0.1967661642789766,0.1217051585946805,6.403084375308776,6.966635483009412
OG0005832,SLC25A25,RELAX alternative,13688.54828112982,-6804.054683854085,40,89.96906947916652,0,0,3.594960791107993,1,1,6.435969729725488,107.3400415161098,262.8389010864419
OG0005833,NUP210,RELAX alternative,27634.63021693956,-13777.24799986842,40,68.92794254635403,0,0,30.74373693617753,1,1,0.3283205174684395,1187.636233766175,11.62064205612118
OG0005835,DIRAS2,RELAX alternative,2348.381003153466,-1134.578016299937,39,100,0.05004269679695039,3.743369021396606e-21,0,0.0575709607883911,3.381481391761862e-20,0,12.28378943960847,128193763162420670
OG0005836,SYK,RELAX alternative,8502.848979440289,-4212.234292207342,39,1.191141558258896,0.1995139632564217,0.1353565877785806,98.37750384183481,0.2131362413582469,0.1469154742758487,0.43135459990629144,13.8579122675567,26.09157791214868
OG0005837,ARHGEF28,RELAX alternative,21480.47780272691,-10700.16362366218,40,97.51658772358927,0.2266455482561826,0.506391179287916,2.38716061276486,0.3181320588602011,0.5915498854267931,0.09625166364587497,18.06255610013598,3.768056258083822
OG0005838,UTP15,RELAX alternative,6573.892241881304,-3248.720824497964,38,2.84942078961148,0,0,96.57667120545173,0.07551567685488852,0.1555797571187539,0.5739080049367946,63.63716608278174,19.90890627137691
OG0005839,ANKRA2,RELAX alternative,3874.319493550232,-1898.792004839632,38,4.413294167911891,6.268648181100089e-13,0.006433786963164223,93.55032380828891,9.401180580890276e-11,0.0158219860397989,2.036382023799205,6.726848689807349,1.408213750341874
OG0005841,ZNF366,RELAX alternative,10006.93762335007,-4963.293072283694,40,0,0.142175528058384,0.2995967820168624,100,0.2120936823347455,0.383589568078107,0,1.619987931123315,1.347273224852705
OG0005842,PTCD2,RELAX alternative,6701.695743810144,-3311.53201849345,39,95.29746564591326,0.2248814129412481,0.002635365570259845,1.437683475873826e-4,0.2288808159723468,0.002826899065019635,4.7023905857391535,2.826769601813951,62.53023964664495
OG0005843,MRPS27,RELAX alternative,5967.270053124973,-2943.321870175242,40,6.157817155763166,0,0,74.188977334728,0.2184461703093317,2.320803574746157e-14,19.65320550950884,1,1
OG0005844,MAP1B,RELAX alternative,30920.07994982049,-15417.9810765637,42,95.4106601817176,0.1361107541590992,0.006612182496216602,3.9996463841855636,1,0.2231660844460102,,,
OG0005845,CARTPT,RELAX alternative,1505.022617295683,-712.3994055829806,39,100,0.2796456503136263,0.8828975308981086,0,0.4449628444717306,0.923903089473287,0,1.03750603806235,1.003605328045234
OG0005846,BDP1,RELAX alternative,38534.73839897123,-19224.30798754088,43,84.07447237264563,0.4997307601999399,0.3836958998109045,14.28833890186906,1,1,1.6371887254853008,8.573487295497493,19.43521969821969
OG0005847,SERF1A,RELAX alternative,1443.923807842784,-682.6047610642493,38,55.628575383383335,0,0,21.199223161731652,0,0,23.172201454885013,3.673750093579823,1.000024506600748
OG0005848,SMN1,RELAX alternative,4778.393902904794,-2350.832734200001,38,2.166293898450519,0,0,96.43524366135902,0.2913740822706518,0.6481877199015964,1.398462440190454,311.5809175641718,7.529050017186053
OG0005849,NAIP,RELAX alternative,26027.430168374,-12970.61154344383,43,44.95563811483547,0,0,54.2335942339921,1,1,0.8107676511724264,44.66363949144739,87.51617357132983
OG0005850,OCLN,RELAX alternative,7998.20786395562,-3960.883854757733,38,5.8702757866024715,0.2333993104094489,0.3644896570482283,89.48444741293794,0.2524671483965612,0.3848949347914023,4.645276800459589,8.121774798958164,4.27538411870064
OG0005851,MARVELD2,RELAX alternative,7342.809376549649,-3632.181192572818,39,99.43405666536805,0.2288966326158441,0.1984503500730516,0.4738130627040939,0.2308189503926054,0.2002790461304734,0.09213027192786359,71.02465371408303,107.3068251132838
OG0005852,RAD17,RELAX alternative,9682.213840731747,-4802.941702974569,38,99.33100089017063,0.3434034485199811,0.3434034485199811,0.4975219961716022,1,1,0.1714771136577691,9998.990001009473,9998.990001009473
OG0005853,AK6,RELAX alternative,2235.962017812444,-1079.306452693204,38,2.275096140752927,0.08257746557052908,0.1847271428647403,97.24695468628536,0.09911210706245835,0.209029091073938,0.4779491729617033,101.6339967650374,22.8616401958581
OG0005854,CCDC125,RELAX alternative,7705.28341249795,-3812.394271125258,40,78.85456345782063,0.3476200894673039,1,20.396771349921437,0.37942152686371883,1,0.7486651922579252,50.23048985750547,1
OG0005855,ZFYVE16,RELAX alternative,22260.4554622199,-11087.13055097743,43,0.8429783943682113,0,0,99.10780976829496,0.5318687621160892,0.5362356066335419,0.04921183733683658,2869.430664425056,2588.290922155571
OG0005856,FAM151B,RELAX alternative,4195.002204394305,-2058.091438331607,39,94.43161207552788,0.1741846016107517,0.1324608443996166,4.405404107435316,1,1,1.162983817036802,4.385883471128351,5.529141196496706
OG0005857,ANKRD34B,RELAX alternative,6934.586028821597,-3428.052496371946,39,94.17960941422605,0.2567538089012004,0.2233674846136004,4.981981764798617,0.7691038963894952,0.7486930471129566,0.8384088209753315,1,1
OG0005858,RASGRF2,RELAX alternative,15175.30842445707,-7547.551967839509,40,91.30559241768272,0.02030868688779918,0.006105900052466414,8.527423025665367,0.8499501885188723,0.8083836781470012,0.1669845566519198,427.6813621079687,2770.70855226323
OG0005859,CKMT2,RELAX alternative,5584.056645069692,-2752.739112301253,39,99.53518012537033,0.1391099618741074,0.1885263774960796,0.43248514696386275,0.2301688338987679,0.2886417617090763,0.032334727665800055,165.4915403598132,75.30927649113262
OG0005860,ZCCHC9,RELAX alternative,4575.556877761624,-2249.479226282387,38,80.20479032988636,0.05304279052475435,0.1469571973347532,19.70509026985623,0.5563829785900434,0.6819163131042164,0.09011940025739942,103.6614064074461,20.71010995057303
OG0005861,ATP6AP1L,RELAX alternative,5393.159817939551,-2658.243625783934,38,2.21783963783149,0,0,96.35542349303977,0.209838966232649,0.3944354359655662,1.42673686912875,9999999171.59636,907938.7446280773
OG0005862,TMEM131L,RELAX alternative,22133.56640533569,-11026.70410171767,40,79.40605336529836,5.186658346014042e-5,0.06537425183352429,20.40182263843423,0.9302575771489702,0.9802132074309947,0.1921239962674033,181.4009555336666,4.211018817138098
OG0005863,MND1,RELAX alternative,2572.0744688431532,-1247.51429864176,38,0,0.1982659635353353,0.1757056974464457,100,0.2731976622169082,0.2479753229840201,0,1.06924263533285,1.074600131722259
OG0005864,TRIM2,RELAX alternative,8065.585327415647,-3993.630703574933,39,96.11981704349458,0.04337155198187954,2.3200235032279642e-18,3.880182956505418,0.07663083416607094,3.666327259037712e-15,0,1.009138930265815,1.124929369712226
OG0005865,FHDC1,RELAX alternative,16259.32853465433,-8089.55039425398,40,4.135357416592185,0.1860014743027903,0.2822439653500723,94.11915563999867,0.2373136354900295,0.3389990564471238,1.7454869434091511,4.852189443242628,3.279998872733571
