Orthogroup,Gene,Model,Log likelihood,Estimated parameters,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0005596,SCUBE1,Shared distribution model,-6627.047327751007,38,91.82030914445141,0,8.051795552819188,1,0.1278953027293947,6447.54168828574
OG0005597,,Shared distribution model,-4573.555141248931,40,28.771069680057508,0,36.11313725109184,0.1090943293131993,35.11579306885065,1
OG0005598,SAMM50,Shared distribution model,-3555.525753765734,40,99.23316223718459,0.05471173957414198,0.16657002368123788,1,0.6002677391341821,112.6707983775529
OG0005599,ARHGAP8,Shared distribution model,-3361.01787133806,39,0.4115417213943281,0.2582493251334386,99.49051962059237,0.2624133789973181,0.09793865801330603,1582.366761049862
OG0005600,PCDH17,Shared distribution model,-8589.19079928281,39,98.43468574219685,0.01256755072426466,1.486323670126968,1,0.07899058767618346,104.0944069518519
OG0005601,TMEM100,Shared distribution model,-850.3800836267498,37,100,0.102492163140276,0,0.1659996042413139,0,1.001637525473373
OG0005602,SBK2,Shared distribution model,-2664.401097411556,38,90.39344664957292,0,6.499261908087631,0.07886170106675974,3.107291442339452,17.29712200189979
OG0005603,SBK3,Shared distribution model,-3051.526632146791,38,16.68871826932982,0.007576632792046614,77.00407827968355,0.1499290654392732,6.307203450986622,2.837732467984428
OG0005604,NAT14,Shared distribution model,-1321.194227104739,37,98.0167560802255,0.1209329080311703,1.441640474171845,0.1382619475465752,0.5416034456026458,9.6722749715080365
OG0005605,,Shared distribution model,-2722.99640049795,39,86.45987143556721,0.1497022229651746,12.610993751625541,0.1829259983366244,0.9291348128072462,245.6955959268377
OG0005606,,Shared distribution model,-10450.56063629855,38,90.2299725068452,0.09700733035019062,1.9060082892183292,1,7.864019203936469,5.689150383040412
OG0005609,,Shared distribution model,-2848.575269761827,39,76.83406102754276,0,20.28836933971972,1,2.877569632737523,32.72608086109775
OG0005610,,Shared distribution model,-2541.568524568726,38,1.5566922284268199,0.5698620289845076,96.27084625828081,0.5809051599545766,2.1724615132923617,24.30638570084917
OG0005611,CCDC14,Shared distribution model,-7816.575463341393,40,0.08073359873218876,0,99.8747268875291,0.5085482234014743,0.044539513738702914,40002.87996834717
OG0005612,ITGB5,Shared distribution model,-5716.461765444528,40,32.28426952357271,0,67.54257718189783,0.1983736651682401,0.1731532945294652,9999999171.59636
OG0005613,SLC12A8,Shared distribution model,-5319.133152829764,39,27.295002916190107,0.00762413991590594,71.95827048714537,0.3956126213969277,0.7467265966645183,12.85416476133818
OG0005614,ZNF148,Shared distribution model,-4725.033225643003,39,99.96789278694477,0.065558385478194,0.03210721305522135,0.1113968731029991,0,1.13901541283417
OG0005615,,Shared distribution model,-5847.318791066824,38,76.60050385772853,0.1354024953925705,21.581547560779192,0.3678370375835396,1.8179485814922829,622.5884274398261
OG0005616,OSBPL11,Shared distribution model,-4986.039865944594,40,98.08561456783006,0.08928293010168303,1.397271865602247,0.08959552842795,0.517113566567694,20.45810141425947
OG0005618,PARP9,Shared distribution model,-6068.688598206208,40,7.448274725585883,0,92.47363237378099,0.3441101989176812,0.07809290063312743,932.272835255731
OG0005619,FAIM,Shared distribution model,-1186.97447482362,38,0.9935676693931849,0.1480264609598315,98.61795710003011,0.1525154341869281,0.3884752305767081,721.375821388118
OG0005620,RTN4R,Shared distribution model,-4670.398830230995,38,85.65160684536892,0,13.86764773784575,1,0.4807454167853345,258.2656901604864
OG0005621,PXMP2,Shared distribution model,-2241.355680460825,39,58.605257456746685,0.05644149765983699,28.8196648390029,0.09849015899834869,12.57507770425042,2.850712106936409
OG0005622,RFLNA,Shared distribution model,-2459.719235002313,40,91.54157538614984,0.1232514397545583,4.690813930915182,0.1408789854897703,3.7676106829349765,28.31479277315636
OG0005623,SCARB1,Shared distribution model,-6942.050151319363,40,97.02592018657855,0.2239079125472154,0.1571767161441703,1,2.8169030972772893,57.1676528897718
OG0005624,DHX37,Shared distribution model,-11035.27197773561,40,83.33713375053708,0.03176601235132093,16.15992123001915,1,0.5029450194437732,890.3604185576226
OG0005625,BRI3BP,Shared distribution model,-1921.831397097865,39,0.30622310248426077,0.04910282484276167,99.08442670219164,0.0491138781901936,0.6093501953240978,420.2505774364324
OG0005626,TMEM132C,Shared distribution model,-8660.360049290779,37,31.16781542232316,0.1397894997810964,68.58897719504424,0.175529252732885,0.24320738263259412,417.508875747954
OG0005628,STX2,Shared distribution model,-2844.609123103121,40,75.19273366063855,0.05161828014315484,22.9527310489132,0.06048810687070858,1.854535290448241,599.3919823338019
OG0005629,RAN,Shared distribution model,-1523.258295370849,38,97.49091862454338,0,1.7502954318911221,0,0.7587859435654898,545.7271843984211
OG0005630,PRRG2,Shared distribution model,-2266.712796790731,38,90.56296775860578,0.3005003269327128,5.945934169203708,0.9356828410389353,3.491098072190509,232.0444336194663
OG0005631,RRAS,Shared distribution model,-1295.171409754298,38,74.21859891580145,0,17.04182190714835,0,8.739579177050203,1.363341929678355
OG0005632,IRF3,Shared distribution model,-4437.137916103481,38,7.116297520872913,0,58.9430033499323,0.05350732052049659,33.94069912919479,2.301743668325315
OG0005633,FBXO47,Shared distribution model,-5820.146974655047,40,96.5844907155532,0.5674219490652942,1.6745803092218952,1,1.7409289752249102,40.11512657937035
OG0005634,PLXDC1,Shared distribution model,-3933.862928626374,39,96.97380329753992,0.1766668201978079,1.7697053597921428,0.1850828023539038,1.256491342667939,100.7450829586971
OG0005635,,Shared distribution model,-4573.640239152736,39,94.82625834736498,0.2098231297483582,3.657995622629815,0.2689308278894096,1.515746030005196,99.29833971017734
OG0005636,DDX42,Shared distribution model,-5454.131449291868,38,94.12830232335625,0.02544924131171412,5.790996920314579,1,0.08070075632917101,1582.451216955014
OG0005637,CCDC47,Shared distribution model,-2722.32695790801,39,74.22822622854603,0.03280626266893624,25.514183932077376,0.06621781737153488,0.25758983937658037,102.4590272450727
OG0005638,G6PC3,Shared distribution model,-2782.899135385688,39,63.48862020604449,3.537438937971242e-5,36.287647046168196,1,0.2237327477873131,73.90179473446553
OG0005639,,Shared distribution model,-3168.013652481986,38,23.145244806692038,0.04053906113501905,76.85475519330797,0.08337169095895997,0,1.017561986553198
OG0005640,AGTR1,Shared distribution model,-2628.08347015524,39,0.3845641550688409,0,95.18749999999999,0.07493809901257462,4.427935844931168,3.890524699981369
OG0005641,MYO10,Shared distribution model,-13473.17566825484,40,0.654378805643205,0,99.27744735778555,0.1285276497908243,0.06817383657124176,408.0833923086788
OG0005642,RETREG1,Shared distribution model,-3489.365812796109,39,95.15754287307664,0.2165140838834748,2.1974314352783813,0.6753852601556996,2.645025691644979,4.336499380501618
OG0005643,ZNF622,Shared distribution model,-3715.204368141588,38,87.51082934588476,0.187366817100012,12.19639294673752,1,0.2927777073777222,377.1607098714036
OG0005644,MARCHF11 MARCH11,Shared distribution model,-1912.834771927826,37,71.05341658183023,0,20.26466408560579,0,8.681919332563973,1.871804264173331
OG0005645,FBXL7,Shared distribution model,-3071.766956163906,38,100,0.04496053049139656,0,0.1295059476386838,0,1.002330296983805
OG0005646,OTULIN,Shared distribution model,-3440.217487039382,37,18.21696364823231,1.485992305251905e-4,52.69273091731795,0.07083100385205067,29.090305434449743,1
OG0005647,ANKH,Shared distribution model,-3295.389268424524,37,93.38879638185527,0.02791795669880655,6.229709709310684,0.0465725458009354,0.38149390883404977,9999999171.59636
OG0005648,OTULINL,Shared distribution model,-2286.492713800623,37,96.20220471757425,0.1724768016035592,3.201508347845941,0.1944191061301969,0.5962869345798124,29.98844212252844
OG0005649,SH2D4B,Shared distribution model,-4765.189373963938,39,91.75168990572527,0.1376733898569263,0.999326770802577,0.7375349628994073,7.248983323472159,19.15104329807253
OG0005650,CHTF18,Shared distribution model,-9581.77524355062,41,40.94951021529127,0,58.01862467789349,0.6804774831712258,1.031865106815232,895.4436945136642
OG0005651,GNG13,Shared distribution model,-422.9612545507046,37,60.790239253410164,0.09432941120274813,39.209760746589836,0.1310210488326089,0,1.001561353670007
OG0005652,RPP21,Shared distribution model,-1667.638174794358,38,80.30506254089265,0,5.944946940985252,0,13.749990518122098,4.019322389468291
OG0005653,PPP1R18,Shared distribution model,-4746.949233493129,39,0,0.04402750228993709,96.6648554660166,0.1123835648822302,3.335144533983403,3.861840430906157
OG0005654,CUNH6ORF136 C2H6ORF136,Shared distribution model,-3269.89309277757,38,71.66759480838189,0,9.071199946796032,0,19.26120524482207,2.558959958548147
OG0005655,MRPS18B,Shared distribution model,-2317.912828028025,37,49.39555906632162,0,49.9529571073531,1,0.6514838263252749,8003.614390463035
OG0005656,PPP1R10,Shared distribution model,-6630.186845958667,42,39.088519923026574,0,59.91272716114088,0.1186456906988746,0.9987529158325564,54.45113692049357
OG0005657,FBXL3,Shared distribution model,-3763.868800558711,39,0.9215108488710596,0,93.35576365260138,0.00196399827564218,5.722725498527553,4.113092297327444
OG0005658,CLN5,Shared distribution model,-3160.292835860113,38,78.8694906127637,0,20.87907227267182,1,0.25143711456448736,185.2110539430623
OG0005660,LMO7,Shared distribution model,-16496.13989073362,42,63.84606017503561,0,35.86487353223241,0.9106451321707125,0.2890662927319897,894.1501254920806
OG0005661,UCHL3,Shared distribution model,-2122.683708415002,38,67.3213749650389,0,0,0.9970792798938326,32.678625034961115,1.242221811883279
OG0005662,COMMD6,Shared distribution model,-2033.901012312431,38,1.1616718026137511,0.3674602009709187,97.70969882596196,0.3812418363102175,1.128629371424283,118.4944252346738
OG0005663,HMBOX1,Shared distribution model,-2297.52465923262,37,98.59297107431732,0.02531507909196522,1.33386999685281,0.2307798934134587,0.07315892882987476,9999999171.59636
OG0005664,KIF13B,Shared distribution model,-13399.04737296073,39,74.67431740198468,0,25.15647479732613,1,0.1692078006891944,174.2812047074385
OG0005665,EPB41L3,Shared distribution model,-8056.046242670799,37,92.64573184103584,0.158940591836477,7.281375452348815,1,0.0728927066153457,8081.802328154317
OG0005666,TMEM200C,Shared distribution model,-4038.364181169819,38,99.41527478148083,0.3682936597018475,0.3954804047462873,0.4141278280679047,0.1892448137728791,36.54410976316745
OG0005667,ARHGAP28,Shared distribution model,-4353.943878811397,39,67.47988082390735,0.04782804035685852,31.632693114306072,0.4062981240482483,0.8874260617865911,6.194109928295299
OG0005668,MTCL1,Shared distribution model,-12610.8052377807,40,0.07935995223755568,0,97.12161532907366,0.1764471480868983,2.799024718688782,4.579057525745543
OG0005669,NDUFV2,Shared distribution model,-1422.03347308644,36,68.5706655848369,0.16545555232635,27.962675614548587,0.1793240037535953,3.4666588006145083,10.91109717539641
OG0005670,ANKRD12,Shared distribution model,-12337.74801069033,40,99.44042966500332,0.2452996243248629,0.48149229367219815,1,0.0780780413244859,2014.029154609373
OG0005671,TWSG1,Shared distribution model,-1735.918217192007,37,81.46383538579018,0.007040824481828158,18.36594019038633,0.9744078702268268,0.1702244238234993,74.07840373961912
OG0005672,RALBP1,Shared distribution model,-3723.316725565591,39,84.63663092526541,0.03757231435197118,10.26010670133992,0.06867180862194583,5.103262373394667,1
OG0005673,PPP4R1,Shared distribution model,-5752.271670157807,39,36.67193713599743,0.1615216390214002,63.25773673698488,0.2141133690818448,0.07032612701769086,985.3842517418515
OG0005674,VAPA,Shared distribution model,-2467.571863676812,39,8.601453623069212,0.003513484478463386,84.9075358446169,0.009235030303128835,6.49101053231389,92.96457418267718
OG0005675,APCDD1,Shared distribution model,-3222.475555401147,38,90.56640659644415,0.04101574925670675,0.8788616232295279,0.93287392358486,8.554731780326323,1.088335770626914
OG0005676,NAPG,Shared distribution model,-2306.437790080853,39,87.71660683962716,0.0245918528495039,8.943806755316599,0.1236066493372084,3.3395864050562376,8.725807341597106
OG0005677,PIEZO2,Shared distribution model,-18269.73250481864,41,41.296063408343095,0,58.382264000329286,0.3197104952201271,0.3216725913276272,94.74209072708024
OG0005678,MPPE1,Shared distribution model,-2809.659062732698,38,4.650141191050674,0,88.95060574114507,0.1039417776310157,6.399253067804267,3.938908027544975
OG0005679,IMPA2,Shared distribution model,-1734.110397116935,37,49.56140837568788,0,43.29023530730193,0,7.148356317010196,2.092555392774916
OG0005680,CIDEA,Shared distribution model,-1609.628839406147,38,75.57265641570777,0.2596477675972408,17.70170537064787,0.8047436370719525,6.725638213644372,1
OG0005681,PRELID3A,Shared distribution model,-1569.217522436142,38,89.26677436708127,0,9.465468517023993,1,1.267757115894738,581.1691942976075
OG0005682,SPIRE1,Shared distribution model,-5151.675272409899,40,0.09614931712536046,0,99.82497438928283,0.2358576067532953,0.0788762935918117,14386.93109485621
OG0005683,CEP76,Shared distribution model,-4255.903406944958,37,97.00216312990113,0.1413055115117248,2.863945591401685,0.2788764913859152,0.1338912786971837,254.4910084581017
OG0005684,PSMG2,Shared distribution model,-1861.777466071829,38,90.70892312379927,0.05822707913101471,3.410632650915884,0.1804889115648845,5.8804442252848474,4.694596641291485
OG0005685,PTPN2,Shared distribution model,-2670.655379415623,37,4.36667380157966,0,90.61939608638478,0.1826120979632425,5.013930112035555,1.71571579574389
OG0005686,SEH1L,Shared distribution model,-2395.829147341935,37,96.72871231352852,0.0788137144556362,3.249176634654085,0.171086015765142,0.02211105181739521,9999999171.59636
OG0005687,LDLRAD4,Shared distribution model,-2137.101448395239,38,43.22075323297909,0.002379609063914541,54.385814005616716,0.1143682967403311,2.3934327614041977,16.43636546157751
OG0005688,FAM210A,Shared distribution model,-2322.67676169006,38,36.77459709927065,0.0326782514476594,53.688218516923754,0.1230288582542007,9.537184383805599,4.809900773681546
OG0005689,RNMT,Shared distribution model,-3527.728830950361,37,97.27142918711924,0.3162602727183346,1.396464111362223,0.8856276247276098,1.3321067015185362,299.4882556352324
OG0005690,MC5R,Shared distribution model,-2113.867072565935,38,0,8.627331949102112e-4,100,0.1507675228867616,0,1.002330589800706
OG0005691,MC2R,Shared distribution model,-2504.833164023031,38,68.05041205424752,0,31.74889684069793,1,0.2006911050545603,4002.138341011083
OG0005692,CCNI2,Shared distribution model,-2759.045612490296,38,0.01515939404983293,0.1560530798679944,99.07277160494561,0.2619367007495997,0.9120690010045585,154.515305267968
OG0005693,SEPTIN8 SEPT8,Shared distribution model,-2955.295299914706,39,70.83442891417118,0.01457765640563761,28.71715658353945,0.179356054180164,0.4484145022893608,508.4410021764931
OG0005694,SOWAHA,Shared distribution model,-4510.110618722418,38,25.594090621992173,0.01371821302138861,67.02085104584079,0.3966378525448906,7.385058332167041,3.591900442730473
OG0005695,SHROOM1,Shared distribution model,-11214.82525865756,39,90.59382730857524,0.5909679061306256,9.220100366771485,1,0.186072324653268,3999.998399600536
OG0005696,GDF9,Shared distribution model,-4508.53775363056,39,53.99480672402159,0,45.85544973987343,1,0.1497435361049738,3999.998399696507
OG0005697,AFF4,Shared distribution model,-7038.214510047155,38,64.91410964362623,0.01966458886213356,32.33587451510205,0.1880834635685203,2.750015841271721,2.469653237290795
OG0005698,ZCCHC10,Shared distribution model,-1233.235961599762,37,97.3474519666349,0,0.49641901416523904,0,2.1561290191998492,62.17677254335465
OG0005699,HSPA4,Shared distribution model,-5052.422579644131,39,96.46834420467046,0.08692128410961802,3.512962617314826,1,0.01869317801470973,9999999171.59636
OG0005700,RNF14,Shared distribution model,-3403.902969211121,38,99.6515412920464,0.2881123183103971,0.18282106915922589,0.2922447338831494,0.1656376387943658,190.4512268087776
OG0005701,NDFIP1,Shared distribution model,-2217.742846708886,37,69.00244155549838,0,24.98889559277898,0,6.008662851722633,30.9501047674977
OG0005702,SPRY4,Shared distribution model,-1898.781967927227,39,94.22435286919962,0,0.03639078350844307,1.171678279302263e-4,5.739256347291936,1.549708975740575
OG0005703,FGF1,Shared distribution model,-1312.293266272841,39,97.61335967490974,0.3089283235374364,1.5812518806197158,0.3100701037417734,0.8053884444705343,913.4734870726122
OG0005704,KCTD16,Shared distribution model,-2239.624653089196,37,49.47094928400989,0.05382602942374747,47.0001164459624,0.122264226252052,3.528934270027713,15.05614490214354
OG0005705,PRELID2,Shared distribution model,-1951.346045258401,39,33.88328361228807,0.02782933407183652,44.56524341616679,0.03333393619305375,21.55147297154514,7.355966881616746
OG0005706,GRXCR2,Shared distribution model,-2386.559927899808,37,93.71398113950295,0.3265348829549909,5.3242984473383,1,0.961720413158754,909.4148682146409
OG0005707,SH3RF2,Shared distribution model,-5406.086685960209,38,75.30601539609896,0.2308803563913846,24.69398460390104,0.4784369128993622,0,1.070240300321294
OG0005708,RBM27,Shared distribution model,-7289.227032039123,40,74.50536120944714,0,20.92033322918572,0.06566622034495113,4.57430556136714,7.255311783742059
OG0005709,POU4F3,Shared distribution model,-2165.353447824778,38,92.39720817011565,0.03901907270515653,7.602791829884348,0.252628651974845,0,1.067247358926374
OG0005710,TCERG1,Shared distribution model,-5760.711073702396,39,99.13433830620552,0.05745310819102807,0.7496056363646203,0.0806563097015211,0.11605605742985249,64.73448096145378
OG0005711,GPR151,Shared distribution model,-2833.804907736393,38,41.5412960017058,0.05412985721513316,39.3487419984151,0.1949109704586943,19.1099619998791,1
OG0005712,STK32A,Shared distribution model,-2415.948067334853,38,99.57762282017384,0.1767990617913393,0.1585526317761643,0.1907960469261693,0.2638245480499857,34.70148613624959
OG0005713,DPYSL3,Shared distribution model,-4363.405818855392,38,99.11306980690496,0.04615113971970062,0.1359764849957557,1,0.7509537080992812,225.2773358718081
OG0005714,JAKMIP2,Shared distribution model,-4577.66448888275,39,97.13944051732707,0.003277630971308005,2.442726086449869,0.1904956168706547,0.4178333962230505,247.4436315196323
OG0005715,SFXN1,Shared distribution model,-2128.5608756706,39,96.38934547767444,0.04550583877134325,2.902586252890003,1,0.7080682694355591,29.37021282028532
OG0005716,DRD1,Shared distribution model,-2717.58929116233,38,0,0.0832160799263018,100,0.08881796623882073,0,1.063424271446222
OG0005717,MSX2,Shared distribution model,-1575.982231091127,37,98.20941961874378,0,0.6082312499298824,0,1.182349131326341,11.41649735955525
OG0005718,NSG2,Shared distribution model,-960.2526033871167,38,98.99994865168576,0,0,0.005927958311752516,1.000051348314246,1.100957389206059
OG0005719,CPEB4,Shared distribution model,-3586.3989305755,38,93.31327830458612,0.002968293002057711,5.798797431272733,0.181004073127647,0.8879242641411446,28.83502403027986
OG0005720,BOD1,Shared distribution model,-1086.303288694124,37,87.08800845679046,0.06593318227471338,12.40607149440149,0.3029885609267754,0.5059200488080481,6.089324057121001
OG0005721,STC2,Shared distribution model,-1796.617406023957,38,0,0.1072952475345877,100,0.1458332262274362,0,1.123184675407114
OG0005722,NKX2-5,Shared distribution model,-1916.487319026945,37,93.11862660140487,0.05631190715300405,6.643694151728196,0.09414572080089202,0.23767924686694,11.05582593630852
OG0005723,BNIP1,Shared distribution model,-1437.634437098612,39,3.52946938124515,0.001493960920373841,93.66259704776397,0.03112620698617869,2.807933570990877,5.840112818868735
OG0005724,CREBRF,Shared distribution model,-3960.247859215598,39,99.09306582759542,0.1246767073232998,0.5775026494243574,1,0.32943152298021483,14.29987653394814
OG0005725,RPL26L1,Shared distribution model,-725.1739395575983,36,100,0,0,0.01637489872620499,0,1.24009363199965
OG0005726,ERGIC1,Shared distribution model,-1940.022103226908,37,98.38482536932332,0.0491650998063014,0.9413217156211487,0.0796576960002954,0.6738529150555258,9999999171.59636
OG0005727,DUSP1,Shared distribution model,-2464.681591767528,39,94.62484107050913,0,1.494106941178012,1,3.8810519883128607,2.063326302314068
OG0005728,NEURL1B,Shared distribution model,-3841.889014719362,38,99.29717453052258,0.080907354935617,0.19666843694757663,0.08790750214037155,0.5061570325298428,468.3138719421711
OG0005729,SH3PXD2B,Shared distribution model,-6243.475587169506,38,86.201868415653,0.1329681675329671,13.66778921822911,0.4204943758129381,0.1303423661178905,22.85253594459949
OG0005730,STK10,Shared distribution model,-6890.629273599477,39,6.973194413893998,0.009648417702944428,90.36777958676538,0.1606575869589848,2.659025999340629,5.572428094661809
OG0005731,EFCAB9,Shared distribution model,-1486.173085265507,37,98.73940714005853,0.3101597417959355,0.362953135599203,0.4792703064005104,0.8976397243422642,17.74713190878701
OG0005732,UBTD2,Shared distribution model,-1341.065133808082,38,87.39959011589681,0.04265610876786548,12.60040988410318,0.1238370607400874,0,1.002330882617735
OG0005733,ADRB2,Shared distribution model,-3122.238900030975,38,71.42059309375148,4.11721573742913e-5,28.432564522415188,1,0.1468423838333407,152.476364856943
OG0005734,SH3TC2,Shared distribution model,-9855.228363327542,40,98.39089736542711,0.2537142379848744,1.3335737665207892,1,0.2755288680521008,60.45384866321852
OG0005735,AFAP1L1,Shared distribution model,-5181.509598247552,38,98.27155924732787,0.1417136560280323,1.584072912528684,0.1583675322287125,0.1443678401434385,929.4388442807433
OG0005736,GRPEL2,Shared distribution model,-1571.420766246328,37,83.93673230060477,0,6.34712894998183,1,9.716138749413394,1.93288860831178
OG0005737,PCYOX1L,Shared distribution model,-3951.425906086417,39,96.6294154861677,0.1076578553098388,2.6065830931752147,1,0.7640014206570829,45.85565137396349
OG0005738,IL17B,Shared distribution model,-1509.328605809991,38,97.91642179295485,0.20231829731287931,1.157952921930913,0.2045573997535101,0.9256252851142424,667.8376893852869
OG0005739,CSNK1A1,Shared distribution model,-1947.543300500346,37,46.26905568944055,0,53.45021822031537,0,0.2807260902440753,3999.998501294423
OG0005740,ARHGEF37,Shared distribution model,-5718.837212267572,38,99.48475432363489,0.3401970647990027,0.048154104549082255,1,0.46709157181603467,153.3645286976714
OG0005741,,Shared distribution model,-7786.005891366514,38,27.662127716500763,0,32.73081642914416,0,39.60705585435509,1.485454866810942
OG0005742,PPARGC1B,Shared distribution model,-7808.599188587079,40,97.24638305886704,0.2259705191106403,0.9215884471308238,1,1.83202849400214,17.67417531814562
OG0005743,SLC26A2,Shared distribution model,-5705.376405748992,39,97.49374780464434,0.2892568371500172,2.389230580500143,0.5307695571441072,0.1170216148555193,159.6699574314496
OG0005744,,Shared distribution model,-5926.209659398203,39,93.51324723297051,0.1843180084779123,3.373990483614416,0.4413562437034207,3.112762283415075,5.60254131168116
OG0005745,HTR4,Shared distribution model,-2620.428603277993,37,62.88101310851616,0.08311274746939737,36.640507240185286,0.1135001996991248,0.47847965129855813,1582.363528946137
OG0005746,FBXO38,Shared distribution model,-7522.233984997831,38,99.26779856927173,0.0763070147409078,0.17072927425057519,0.1142695477393436,0.5614721564776879,43.56840203860792
OG0005747,ECHS1,Shared distribution model,-2784.150550494601,37,97.84712236282093,0.1452989873911508,0.951779503322094,0.1910990542959172,1.20109813385698,21.37523130138402
OG0005748,KCNIP1,Shared distribution model,-1452.529950043461,36,88.11685927415235,0,11.30515152469712,1,0.5779892011505356,244.0090152782365
OG0005749,LCP2,Shared distribution model,-4236.275589049199,40,98.18954188278856,0.2838754974153935,0.5289752134909123,1,1.281482903720532,12.71256242457748
OG0005750,FOXI1,Shared distribution model,-2487.110006332729,38,28.856741427555683,0.09350723990177096,71.14325857244432,0.1273065335215468,0,1.001563693512811
OG0005751,,Shared distribution model,-7652.058189252173,40,99.48506491173262,0.2396599488078675,0.3499810018753517,0.3005468683874959,0.1649540863920248,4000.431791529179
OG0005752,RARS1 RARS,Shared distribution model,-4505.744556731474,39,86.85960875516122,0.02213209418244157,12.707028209337908,1,0.4333630355008636,1187.749842153628
OG0005753,WWC1,Shared distribution model,-7226.108616690453,39,82.38298465192717,0,15.36011226389309,1,2.256903084179741,4.024693477102682
OG0005754,CUNH2ORF69 C1H2ORF69,Shared distribution model,-2829.442474893115,38,99.096185973418,0.3019675446674081,0.8265469010487922,0.3579044697298318,0.07726712553320267,443.1483209224155
OG0005755,TYW5,Shared distribution model,-2176.543061964811,38,97.1461444320079,0.1710674233732804,2.539186491705279,0.1866185984863949,0.31466907628682417,298.6742382256525
OG0005756,SPATS2L,Shared distribution model,-5861.514777187298,38,39.90716903936367,0,43.77468630977661,0.808111523617075,16.318144650859733,1
OG0005757,KCTD18,Shared distribution model,-3204.458245385496,38,27.47607058771262,0,61.69136931511518,0.2695891519627087,10.8325600971722,2.548890416760428
OG0005758,BZW1,Shared distribution model,-2290.373016801238,37,0.6474087426375977,0,99.06412314300623,0.0261131143455274,0.2884681143561804,612.3600466738972
OG0005759,ORC2,Shared distribution model,-4072.563177707373,40,65.82839339339189,0.0113848415803121,18.47244369939152,1,15.699162907216591,1.184197494582018
OG0005760,FAM126B,Shared distribution model,-4705.935364808849,39,25.566295841379226,0.001363808127559814,68.98453330160059,0.05209000154097135,5.449170857020176,18.69443670863702
OG0005761,NDUFB3,Shared distribution model,-665.7234596443069,36,8.670578346068107,0,76.14997944634128,0,15.179442207590622,2.298051294908288
OG0005762,STARD8,Shared distribution model,-9453.77425357902,42,98.21369502588689,0.3448625076636978,1.411914737804777,1,0.3743902363083292,486.420593371115
OG0005763,YIPF6,Shared distribution model,-2032.134460452165,40,86.67151601325698,0,11.46387664544644,1,1.864607341296582,28.77015837170268
OG0005764,EDA2R,Shared distribution model,-5025.274303312854,38,91.26643232827712,0.2974788556918097,4.208459279688905,0.3707459361908264,4.52510839203397,40.77246999945015
OG0005765,,Shared distribution model,-391.1518199155082,35,96.9934434954405,0.09170340882360616,3.006556504559499,0.2433236989596443,0,1.002448180084909
OG0005766,,Shared distribution model,-4677.012127318788,37,58.31069119547914,2.990888106099121e-5,39.34293322992965,1,2.346375574591215,374.5652632117042
OG0005767,BET1,Shared distribution model,-892.8001024320253,35,1.354527499066916,0.06027985636659815,97.18989282408415,0.08268311728667962,1.455579676848927,8.366509586524511
OG0005768,STAC3,Shared distribution model,-2573.142910973851,37,95.97792569802495,0.07857390626566631,1.262734310071697,1,2.759339991903357,7.469528181170639
OG0005769,R3HDM2,Shared distribution model,-6396.384615393382,40,0.1588938958334787,0.0953481482784795,99.61924996114104,0.1000113389914725,0.2218561430254781,124.3283283652474
OG0005770,INHBE,Shared distribution model,-2737.422325311401,39,99.18976308945768,0.1281138830361639,0.5507226929578314,0.1530785608811446,0.2595142175844855,24.45172130759904
OG0005771,ATP6V0A1,Shared distribution model,-5150.865849104882,38,94.55600095860046,0,0.7617087337129456,1,4.682290307686597,2.378243741926339
OG0005772,CAVIN1,Shared distribution model,-2055.805937608824,37,98.29360974513904,0.072266831217424,1.331400517259523,0.1062544053719936,0.3749897376014446,12.89249901079177
OG0005773,STAT3,Shared distribution model,-4475.431433250912,39,24.62081192198053,3.691914812800523e-4,75.34206733854955,0.0086956892329734,0.037120739469912054,136.8615374813787
OG0005774,,Shared distribution model,-7475.088561677383,38,97.11413074222527,0.08950454312051284,2.694448557437096,1,0.1914207003376349,20000.97999201723
OG0005775,EIPR1,Shared distribution model,-2271.136395635156,38,64.08292196049908,0.02804590759007587,35.917078039500936,0.1327894330618592,0,1.002330589800706
OG0005776,TRAPPC12,Shared distribution model,-5672.452212276647,39,90.043620532757,0.1179075702404839,7.066221618097501,0.7046598602053015,2.890157849145492,3.534118984025809
OG0005777,ADI1,Shared distribution model,-1100.00449982441,35,5.174876460526143,0.09588802781488134,93.35773137344061,0.1687222003939129,1.467392166033247,13.43127870441977
OG0005778,RPS7,Shared distribution model,-1038.154528688733,37,80.26855650277481,0,19.73144349722519,0,0,1.236874918097252
OG0005779,DCDC2C,Shared distribution model,-3885.938583487633,40,74.10079141178613,0.2330614223111722,23.75240121544789,0.710695295900784,2.146807372765968,361.6254359678978
OG0005780,SOX11,Shared distribution model,-2552.490562086432,37,0,0.05121750186944777,100,0.1014994953952973,0,1.02400704876744
OG0005781,CMPK2,Shared distribution model,-4317.000686922776,39,63.92991578014904,0,35.79103009116254,1,0.27905412868842294,714.5094461031593
OG0005782,RSAD2,Shared distribution model,-2863.501075152977,41,93.14913585932763,0.06690027837132406,1.295961769828277,0.187901444535506,5.554902370844098,4.750122369275763
OG0005783,RNF144A,Shared distribution model,-2076.493592376172,37,87.19406791818149,0,10.79984136405097,0,2.006090717767536,5.17380226733014
