Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0013528,RFX6,bsA1,0.64047,-6184.739469,28,3.9347,0.81127,0.08931,0.08931,0.13073,1,1,0.04995,0.08931,1,0.00805,1,1
OG0013157,PSMC3,bsA1,0.30648,-2283.073651,28,3.20785,1,0.00311,0.00311,0,1,1,0,0.00311,1,0,1,1
OG0008647,STMN2,bsA1,0.46651,-1130.988679,28,1.5612,0.85309,0,0,0.14691,1,1,0,0,1,0,1,1
OG0012386,NFAT5,bsA1,0.97364,-12699.095846,28,3.14393,0.81179,0.09005,0.09005,0.1882,1,1,1e-5,0.09005,1,0,1,1
OG0005565,USP39,bsA1,0.93388,-4072.80787,28,3.03342,0.94181,0.01635,0.01635,0.04837,1,1,0.00934,0.01635,1,4.8e-4,1,1
OG0005703,GTF2H3,bsA1,0.85577,-2365.895295,28,2.0223,0.85959,0.03235,0.03235,0.08559,1,1,0.04985,0.03235,1,0.00496,1,1
OG0007763,ARMH1,bsA1,0.58292,-3003.446354,28,3.59329,0.77492,0.01543,0.01543,0.21414,1,1,0.00857,0.01543,1,0.00237,1,1
OG0013244,AQR,bsA1,0.44072,-7862.590985,28,3.8299,0.84216,0.03911,0.03911,0.07501,1,1,0.07605,0.03911,1,0.00677,1,1
OG0012835,REX1BD,bsA1,2.01355,-1483.094836,28,2.96564,0.10413,0.02488,0.02488,0.08442,1,1,0.44815,0.02488,1,0.36331,1,1
OG0011559,TRAPPC5,bsA1,0.81018,-1483.149213,28,1.54638,0.88456,0,0,0.11544,1,1,0,0,1,0,1,1
OG0011357,SPAG6,bsA1,0.57952,-3340.937912,28,3.00386,0.81239,0.00439,0.00439,0.02282,1,1,0.16029,0.00439,1,0.0045,1,1
OG0011471,SH3GLB1,bsA1,0.28719,-2180.262929,28,2.59016,0.86385,0,0,0.13615,1,1,0,0,1,0,1,1
OG0013567,,bsA1,0.4158,-1743.718785,28,3.83184,0.94612,0.00831,0.00831,0.03533,1,1,0.01788,0.00831,1,6.7e-4,1,1
OG0009007,ITGA2,bsA1,0.8045,-9126.954611,28,3.01501,0.75031,0.07011,0.07011,0.24362,1,1,0.00458,0.07011,1,0.00149,1,1
OG0005399,RNF17,bsA1,0.84305,-11462.699096,28,3.54996,0.60108,0.09871,0.09871,0.39892,1,1,0,0.09871,1,0,1,1
OG0007398,CCNE2,bsA1,0.43111,-2405.197971,28,4.44217,0.77307,0.04349,0.04349,0.04716,1,1,0.16944,0.04349,1,0.01034,1,1
OG0010123,WBP1L,bsA1,0.3849,-2286.656961,28,3.39365,0.65878,0.02988,0.02988,0.25347,1,1,0.06337,0.02988,1,0.02438,1,1
OG0012664,SGCZ,bsA1,0.53425,-1846.028384,28,2.67571,0.77573,0,0,0.12406,1,1,0.08639,0,1,0.01382,1,1
OG0005955,ARHGDIA,bsA1,0.80279,-1568.633834,28,1.79471,0.60638,0.06415,0.06415,0.06548,1,1,0.29616,0.06415,1,0.03198,1,1
OG0010240,TMEM255B,bsA1,0.77329,-2339.487881,28,2.28783,0.78527,0.02841,0.02841,0.14897,1,1,0.05527,0.02841,1,0.01049,1,1
OG0006843,B4GALT1,bsA1,0.48898,-2279.35193,28,2.1602,0.73072,0,0,0.26928,1,1,0,0,1,0,1,1
OG0010924,CENPL,bsA1,1.02558,-3238.064975,28,3.24922,0.4829,0.0522,0.0522,0.45345,1,1,0.03283,0.0522,1,0.03083,1,1
OG0012209,DYRK3,bsA1,0.43466,-3729.44892,28,2.8016200000000002,0.79513,0.01816,0.01816,0.1856,1,1,0.01562,0.01816,1,0.00365,1,1
OG0007098,ADAM10,bsA1,0.86636,-5787.959846,28,1.78955,0.75567,0.01979,0.01979,0.08047,1,1,0.1481,0.01979,1,0.01577,1,1
OG0012790,MYO5A,bsA1,0.7484,-13465.591068,28,2.70299,0.91779,0.0327,0.0327,0.04497,1,1,0.03549,0.0327,1,0.00174,1,1
OG0012254,SSR3,bsA1,0.73289,-1368.937532,28,1.46773,0.85487,0.00816,0.00816,0.04471,1,1,0.09542,0.00816,1,0.00499,1,1
OG0005816,FKBP7,bsA1,0.73997,-1680.592055,28,2.42602,0.79094,0.06522,0.06522,0.20906,1,1,0,0.06522,1,0,1,1
OG0011183,SNF8,bsA1,0.37678,-1390.069635,28,2.42886,0.96197,0.02926,0.02926,0.03803,1,1,0,0.02926,1,0,1,1
OG0005529,PLEK2,bsA1,0.67114,-2755.125404,28,3.00477,0.80994,0.03156,0.03156,0.17719,1,1,0.01056,0.03156,1,0.00231,1,1
OG0005879,RBBP5,bsA1,0.34985,-3265.476349,28,2.50188,0.95028,0,0,0.04972,1,1,0,0,1,0,1,1
OG0011249,PABIR2 FAM122B,bsA1,0.47023,-1731.164411,28,3.84857,1,0.04936,0.04936,0,1,1,0,0.04936,1,0,1,1
OG0010312,SAMM50,bsA1,0.87634,-3607.488067,28,2.3719,0.79172,0.03123,0.03123,0.06071,1,1,0.13705,0.03123,1,0.01051,1,1
OG0011227,SCIN,bsA1,0.58148,-4924.781939,28,3.37783,0.81496,0.0671,0.0671,0.11857,1,1,0.05802,0.0671,1,0.00844,1,1
OG0010383,GPR39,bsA1,1.11274,-3743.296948,28,2.48423,0.59435,0.04129,0.04129,0.2585,1,1,0.10255,0.04129,1,0.0446,1,1
OG0013275,SMARCAL1,bsA1,0.84468,-8128.465694,28,4.20583,0.43426,0.12998,0.12998,0.28007,1,1,0.17367,0.12998,1,0.11201,1,1
OG0008796,OXA1L,bsA1,1.94314,-4604.019314,28,1.89727,0.76338,0.1185,0.1185,0.20795,1,1,0.02253,0.1185,1,0.00614,1,1
OG0006860,MICALL1,bsA1,0.65355,-6963.641126,28,3.5593,0.58441,0.02802,0.02802,0.31403,1,1,0.06606,0.02802,1,0.0355,1,1
OG0006974,PTBP3,bsA1,0.37662,-3309.173642,28,3.92097,0.81436,0.00681,0.00681,0.13609,1,1,0.04245,0.00681,1,0.00709,1,1
OG0006456,KARS1 KARS,bsA1,0.92406,-4662.783498,28,1.28549,0.8826,0.0166,0.0166,0.1174,1,1,0,0.0166,1,0,1,1
OG0009669,DCAF5,bsA1,0.39283,-5851.213372,28,3.26994,0.91177,0.06458,0.06458,0.08823,1,1,0,0.06458,1,0,1,1
OG0010689,FOXJ1,bsA1,0.29462,-2472.483164,28,5.53956,0.91469,0.0413,0.0413,0.03804,1,1,0.04538,0.0413,1,0.00189,1,1
OG0010698,ST6GALNAC1,bsA1,3.80796,-11152.923276,28,1.12983,0.69859,0.06954,0.06954,0.03473,1,1,0.25405,0.06954,1,0.01263,1,1
OG0010000,SWSAP1,bsA1,1.17224,-2436.527031,28,2.99361,0.42047,0,0,0.48585,1,1,0.04346,0,1,0.05022,1,1
OG0012140,UBR1,bsA1,0.48412,-11381.751373,28,2.9893,0.8221,0.05455,0.05455,0.1779,1,1,0,0.05455,1,0,1,1
OG0010803,SYNC,bsA1,9.62933,-5229.99431,28,3.69477,0.16772,0.02226,0.02226,0.08869,1,1,0.48638,0.02226,1,0.25721,1,1
OG0012069,PRKCZ,bsA1,0.57487,-3919.728676,28,2.8344,0.94231,0.01666,0.01666,0.0373,1,1,0.01962,0.01666,1,7.8e-4,1,1
OG0011520,NR1H2,bsA1,0.55255,-2777.453772,28,3.76423,0.94671,0.02264,0.02264,0.05329,1,1,0,0.02264,1,0,1,1
OG0008845,STK31,bsA1,1.24194,-9466.360021,28,3.20781,0.43437,0.07013,0.07013,0.54664,1,1,0.00841,0.07013,1,0.01058,1,1
OG0006380,MYEF2,bsA1,0.61965,-4243.666428,28,2.84418,0.92005,0.02962,0.02962,0.04734,1,1,0.03101,0.02962,1,0.0016,1,1
OG0013496,,bsA1,2.02205,-5773.703797,28,1.97433,0.52704,0.07372,0.07372,0.47296,1,1,0,0.07372,1,0,1,1
OG0009608,TMEM60,bsA1,1.08665,-1052.09911,28,2.32825,0.97905,0.01449,0.01449,0.02095,1,1,0,0.01449,1,0,1,1
OG0008440,PCCB,bsA1,0.51427,-3507.81092,28,5.26958,0.81906,0.02223,0.02223,0.14691,1,1,0.02885,0.02223,1,0.00517,1,1
OG0007600,LRRC7,bsA1,0.4686,-9110.548202,28,1.89136,0.77737,0,0,0.14704,1,1,0.06357,0,1,0.01202,1,1
OG0009299,GREB1,bsA1,0.61379,-13432.067233,28,3.27334,0.9468,0.08797,0.08797,0.05316,1,1,4e-5,0.08797,1,0,1,1
OG0013889,SCGN,bsA1,0.70053,-1866.512074,28,3.19915,0.44393,0.088,0.088,0.11972,1,1,0.34367,0.088,1,0.09268,1,1
OG0009821,CDKN2AIP,bsA1,0.64449,-3377.643378,28,3.48863,0.62296,0.02009,0.02009,0.37704,1,1,0,0.02009,1,0,1,1
OG0012499,DZIP1L,bsA1,0.85084,-6765.161131,28,2.7942,0.63146,0.04904,0.04904,0.36854,1,1,0,0.04904,1,0,1,1
OG0013299,TCF19,bsA1,0.88188,-3059.340064,28,4.18616,0.94692,0.08541,0.08541,0.04755,1,1,0.00527,0.08541,1,2.6e-4,1,1
OG0012108,PINK1,bsA1,1.59786,-5456.305896,28,2.96887,0.78713,0.09671,0.09671,0.17221,1,1,0.03336,0.09671,1,0.0073,1,1
OG0005737,ALDH2,bsA1,0.72965,-3871.162521,28,2.75339,0.88229,0.04021,0.04021,0.11771,1,1,0,0.04021,1,0,1,1
OG0007291,FBXO43,bsA1,0.63105,-4832.789447,28,3.41668,0.72713,0.16577,0.16577,0.21018,1,1,0.04864,0.16577,1,0.01406,1,1
OG0009264,CKAP4,bsA1,0.72889,-4340.985137,28,3.7488,0.65871,0.12944,0.12944,0.33504,1,1,0.00414,0.12944,1,0.00211,1,1
OG0006611,JPH3,bsA1,0.71945,-5526.039629,28,2.59653,0.86236,0.02981,0.02981,0.02613,1,1,0.10823,0.02981,1,0.00328,1,1
OG0013023,LNX2,bsA1,0.65102,-4845.460024,28,2.50825,0.86499,0.02199,0.02199,0.12825,1,1,0.00589,0.02199,1,8.7e-4,1,1
OG0011172,COPZ2,bsA1,1.22131,-2117.8749550000002,28,1.27955,0.78822,0.01618,0.01618,0.21178,1,1,0,0.01618,1,0,1,1
OG0013242,CLVS1,bsA1,0.37391,-1941.979845,28,3.53591,0.85992,0.01053,0.01053,0.04773,1,1,0.08749,0.01053,1,0.00486,1,1
OG0006766,PDE3B,bsA1,0.83758,-8692.043478,28,2.90556,0.5307,0.06045,0.06045,0.28103,1,1,0.12309,0.06045,1,0.06518,1,1
OG0008925,HID1,bsA1,0.44417,-5019.264377,28,3.74851,0.91572,0.04182,0.04182,0.03057,1,1,0.05197,0.04182,1,0.00173,1,1
OG0005849,NAIP,bsA1,1.16099,-13009.993353,28,3.07029,0.42536,0.03671,0.03671,0.4229,1,1,0.07609,0.03671,1,0.07565,1,1
OG0009793,MID1IP1,bsA1,0.43164,-1157.425952,28,5.52002,0.50361,0.04121,0.04121,0.06478,1,1,0.38242,0.04121,1,0.04919,1,1
OG0008234,RPA2,bsA1,1.26927,-2898.940098,28,2.31828,0.71355,0.01218,0.01218,0.23436,1,1,0.03921,0.01218,1,0.01288,1,1
OG0012511,PTTG1IP,bsA1,0.82409,-1445.905796,28,2.0862,0.46301,0.00838,0.00838,0.24724,1,1,0.18888,0.00838,1,0.10086,1,1
OG0007667,ATP6V1G2,bsA1,1.53472,-1061.447074,28,2.26843,0.72195,0.02709,0.02709,0.27805,1,1,0,0.02709,1,0,1,1
OG0007100,SLTM,bsA1,0.75588,-7482.892416,28,2.14534,0.80276,0.05672,0.05672,0.10139,1,1,0.0851,0.05672,1,0.01075,1,1
OG0012414,B4GALNT4,bsA1,0.54184,-7760.163488,28,3.74498,0.65976,0.01097,0.01097,0.23764,1,1,0.07544,0.01097,1,0.02717,1,1
OG0005671,SH3TC2,bsA1,0.69953,-9877.767449,28,4.3828,0.72469,0.04648,0.04648,0.27531,1,1,0,0.04648,1,0,1,1
OG0007867,CCNA2,bsA1,0.67071,-2952.622836,28,2.80566,0.70648,0.01341,0.01341,0.18842,1,1,0.08297,0.01341,1,0.02213,1,1
OG0007496,TOLLIP,bsA1,0.41628,-1650.454532,28,2.96012,0.88926,0.01163,0.01163,0.03494,1,1,0.07293,0.01163,1,0.00287,1,1
OG0011125,PSTK,bsA1,0.77117,-2840.19865,28,3.1941,0.70112,0.10709,0.10709,0.29888,1,1,0,0.10709,1,0,1,1
OG0014099,CDK17,bsA1,0.25443,-2693.717736,28,4.7027,1,0.01505,0.01505,0,1,1,0,0.01505,1,0,1,1
OG0013321,BAG5,bsA1,0.45615,-2850.71046,28,2.74268,0.72585,0.01295,0.01295,0.12768,1,1,0.12456,0.01295,1,0.02191,1,1
OG0008992,SETD9,bsA1,0.70328,-2161.76069,28,4.15304,0.79718,0.07986,0.07986,0.17373,1,1,0.02388,0.07986,1,0.0052,1,1
OG0009101,PFN2,bsA1,0.17284,-813.976421,28,1.58987,0.72971,0.02233,0.02233,0,1,1,0.27029,0.02233,1,0,1,1
OG0005824,PSMB7,bsA1,2.26938,-3148.122062,28,1.98842,0.74618,0.05684,0.05684,0.20122,1,1,0.04143,0.05684,1,0.01117,1,1
OG0012656,FAM180A,bsA1,0.67185,-1382.757787,28,3.96975,1,0.28751,0.28751,0,1,1,0,0.28751,1,0,1,1
OG0007328,AZI2,bsA1,0.54564,-2701.788633,28,4.5206,0.46467,0,0,0.34589,1,1,0.1086,0,1,0.08084,1,1
OG0010807,TXLNA,bsA1,0.88043,-4323.320837,28,3.6341,0.88912,0.03115,0.03115,0.11088,1,1,0,0.03115,1,0,1,1
OG0011386,NIPSNAP3A,bsA1,0.9077,-2225.16565,28,3.30429,0.49047,0.06114,0.06114,0.16005,1,1,0.26349,0.06114,1,0.08598,1,1
OG0010560,RHCE,bsA1,1.15606,-3831.005321,28,2.68071,0.54256,0.01616,0.01616,0.39025,1,1,0.03908,0.01616,1,0.02811,1,1
OG0006760,VRK3,bsA1,1.40254,-4520.69203,28,2.60992,0.58946,0.0292,0.0292,0.35786,1,1,0.03278,0.0292,1,0.0199,1,1
OG0005350,,bsA1,1.23355,-3120.997387,28,3.57481,0.36361,0.03234,0.03234,0.26615,1,1,0.21377,0.03234,1,0.15647,1,1
OG0011001,UBXN7,bsA1,0.73003,-3500.194437,28,1.8498000000000001,0.69147,0,0,0.14718,1,1,0.13304,0,1,0.02832,1,1
OG0007239,TMEM132A,bsA1,0.89318,-8926.676301,28,2.93347,0.60284,0.01612,0.01612,0.22653,1,1,0.12403,0.01612,1,0.04661,1,1
OG0009115,EPHX4,bsA1,0.39217,-2171.496959,28,3.44456,0.79524,0.02212,0.02212,0.20476,1,1,0,0.02212,1,0,1,1
OG0010983,FAM149A,bsA1,1.53582,-7113.047981,28,1.89366,0.72495,0.07134,0.07134,0.27505,1,1,0,0.07134,1,0,1,1
OG0011684,FDFT1,bsA1,1.19665,-3895.425852,28,1.34327,0.85253,0.03285,0.03285,0.14747,1,1,0,0.03285,1,0,1,1
OG0012709,SLC25A46,bsA1,6.46917,-3808.55348,28,1.76503,0.25506,0.03992,0.03992,0.03119,1,1,0.63597,0.03992,1,0.07777,1,1
OG0005683,ECHS1,bsA1,1.17895,-2804.239107,28,3.08082,0.79106,0.04108,0.04108,0.19233,1,1,0.01336,0.04108,1,0.00325,1,1
OG0008253,DKK2,bsA1,0.75139,-1843.785529,28,2.02912,0.77018,0.02669,0.02669,0.18411,1,1,0.03689,0.02669,1,0.00882,1,1
OG0009729,TNRC6B,bsA1,0.287,-10180.550131,28,4.28659,0.73595,0,0,0.23076,1,1,0.02534,0,1,0.00795,1,1
OG0008478,LEPROTL1,bsA1,0.26893,-703.393681,28,5.01961,0.92968,0.04331,0.04331,0.07032,1,1,0,0.04331,1,0,1,1
OG0010817,FHL3,bsA1,0.93348,-2209.468685,28,5.19336,0.91716,0.03024,0.03024,0.08284,1,1,0,0.03024,1,0,1,1
OG0005854,CCDC125,bsA1,0.76479,-3880.538354,28,2.40448,0.67768,0.10256,0.10256,0.27166,1,1,0.03616,0.10256,1,0.0145,1,1
OG0013622,HYAL2,bsA1,0.64136,-3401.935519,28,3.62682,0.7208,0.01962,0.01962,0.2792,1,1,0,0.01962,1,0,1,1
OG0013197,MOK,bsA1,0.46042,-2782.314559,28,1.99697,0.71988,0.01265,0.01265,0.15244,1,1,0.10537,0.01265,1,0.02231,1,1
OG0013336,,bsA1,0.99423,-3967.988535,28,2.5981,0.627,0.0935,0.0935,0.373,1,1,0,0.0935,1,0,1,1
OG0006089,REXO2,bsA1,0.93142,-1685.844837,28,3.7059,0.92124,0.03571,0.03571,0.07876,1,1,0,0.03571,1,0,1,1
OG0007297,ZNF706,bsA1,0.20248,-372.874905,28,1.28871,1,0,0,0,1,1,0,0,1,0,1,1
OG0008002,ITGB2,bsA1,0.80501,-6154.340962,28,2.53004,0.71959,0.04307,0.04307,0.25007,1,1,0.02251,0.04307,1,0.00782,1,1
OG0011155,NAGLU,bsA1,0.75495,-5970.815393,28,4.16192,0.76542,0.04243,0.04243,0.21469,1,1,0.01553,0.04243,1,0.00436,1,1
OG0012786,NR2E3,bsA1,0.94579,-3426.495831,28,3.33554,0.74435,0.07071,0.07071,0.08421,1,1,0.15402,0.07071,1,0.01742,1,1
OG0008897,,bsA1,2.10148,-3331.432245,28,3.53838,0.23849,0,0,0.57002,1,1,0.05648,0,1,0.135,1,1
OG0010690,RNF157,bsA1,0.9055,-5403.845838,28,1.93125,0.78243,0.00244,0.00244,0.21757,1,1,0,0.00244,1,0,1,1
OG0009412,PRPH,bsA1,0.83824,-3585.154086,28,1.91081,0.78893,0.00486,0.00486,0.21107,1,1,0,0.00486,1,0,1,1
OG0005751,USP30,bsA1,1.23484,-5222.234884,28,2.75997,0.7312,0.04614,0.04614,0.25994,1,1,0.00654,0.04614,1,0.00232,1,1
OG0005468,PSMA6,bsA1,0.29821,-1357.993855,28,4.77661,0.9133,0.03232,0.03232,0.02903,1,1,0.05589,0.03232,1,0.00178,1,1
OG0013576,ASNSD1,bsA1,0.74229,-4769.451963,28,4.46876,0.66987,0.07222,0.07222,0.33013,1,1,0,0.07222,1,0,1,1
OG0008666,NFKB2,bsA1,0.8901,-7265.675696,28,3.50521,0.86323,0.07648,0.07648,0.13558,1,1,0.00103,0.07648,1,1.6e-4,1,1
OG0012405,BEST1,bsA1,0.63309,-5386.13923,28,4.92571,0.88998,0.14293,0.14293,0.08627,1,1,0.02165,0.14293,1,0.0021,1,1
OG0011232,VMA21,bsA1,0.7605,-728.834618,28,1.66347,0.77549,0,0,0.22451,1,1,0,0,1,0,1,1
OG0009836,SLC7A4,bsA1,0.94899,-5288.168783,28,3.57236,0.78905,0.03468,0.03468,0.10019,1,1,0.09827,0.03468,1,0.01248,1,1
OG0007361,DIMT1,bsA1,0.47781,-1927.523491,28,2.6808,0.68729,0.01616,0.01616,0.08201,1,1,0.20611,0.01616,1,0.02459,1,1
OG0007258,PPM1F,bsA1,1.58167,-4187.653787,28,2.66705,0.83005,0.09567,0.09567,0.09681,1,1,0.0655,0.09567,1,0.00764,1,1
OG0006945,SNAPC5,bsA1,1.04462,-679.762492,28,4.89059,0.82545,0.04018,0.04018,0.17455,1,1,0,0.04018,1,0,1,1
OG0009267,RIC8B,bsA1,0.38633,-3200.951501,28,2.72875,0.93705,0.03276,0.03276,0.02605,1,1,0.0359,0.03276,1,0.001,1,1
OG0008310,GSK3B,bsA1,0.48995,-2902.719538,28,1.72842,0.79517,0,0,0.20483,1,1,0,0,1,0,1,1
OG0008844,NPY,bsA1,0.54187,-774.013354,28,2.16748,0.95886,0.06856,0.06856,0.04114,1,1,0,0.06856,1,0,1,1
OG0012379,CDH1,bsA1,1.30707,-8039.487191,28,3.35241,0.72681,0.05297,0.05297,0.21868,1,1,0.04191,0.05297,1,0.01261,1,1
OG0010768,,bsA1,0.89808,-6637.847607,28,3.24743,0.4962,0.04202,0.04202,0.5038,1,1,0,0.04202,1,0,1,1
OG0010033,EEPD1,bsA1,1.14517,-4714.998352,28,2.26247,0.6789,0.05267,0.05267,0.3211,1,1,0,0.05267,1,0,1,1
OG0013368,DLG5,bsA1,0.97448,-16255.054196,28,2.43722,0.86372,0.04166,0.04166,0.03786,1,1,0.09429,0.04166,1,0.00413,1,1
OG0011654,GPM6A,bsA1,0.41328,-1688.693675,28,2.23687,0.91236,0,0,0.06937,1,1,0.01697,0,1,0.00129,1,1
OG0005742,NAA25,bsA1,0.7494,-7266.274808,28,3.11146,0.89766,0.07833,0.07833,0.04464,1,1,0.05496,0.07833,1,0.00273,1,1
OG0010507,BYSL,bsA1,1.09117,-3547.646269,28,2.9178,0.66889,0.00458,0.00458,0.33111,1,1,0,0.00458,1,0,1,1
OG0012591,SYT15,bsA1,1.14004,-3799.064931,28,2.94278,0.69151,0.06881,0.06881,0.16523,1,1,0.11563,0.06881,1,0.02763,1,1
OG0012181,AGBL3,bsA1,0.68185,-7937.304366,28,2.57559,0.63429,0,0,0.36571,1,1,0,0,1,0,1,1
OG0010124,SFXN2,bsA1,1.05156,-2625.708888,28,1.58108,0.63107,0,0,0.24732,1,1,0.08736,0,1,0.03424,1,1
OG0010234,CHAMP1,bsA1,0.71871,-7639.112852,28,3.79641,0.67966,0.11483,0.11483,0.15837,1,1,0.13135,0.11483,1,0.03061,1,1
OG0006424,GATC,bsA1,2.11022,-1540.278825,28,2.78647,0.60784,0.0291,0.0291,0.2822,1,1,0.0751,0.0291,1,0.03487,1,1
OG0012560,CDS1,bsA1,0.74033,-3289.750796,28,2.22557,0.82774,0.01604,0.01604,0.17226,1,1,0,0.01604,1,0,1,1
OG0009114,BTBD8 KIAA1107,bsA1,0.73725,-13488.747054,28,3.45976,0.52727,0.10837,0.10837,0.18531,1,1,0.21268,0.10837,1,0.07474,1,1
OG0011406,MED7,bsA1,0.47937,-1423.19057,28,3.89745,0.77387,0.00121,0.00121,0.06022,1,1,0.15393,0.00121,1,0.01198,1,1
OG0006292,ICA1,bsA1,0.42667,-3196.766743,28,4.36343,0.65357,0.02641,0.02641,0.16543,1,1,0.14445,0.02641,1,0.03656,1,1
OG0007370,CAMK1,bsA1,0.70089,-2500.25527,28,1.16235,0.91198,0.01695,0.01695,0.00551,1,1,0.08201,0.01695,1,5e-4,1,1
OG0007714,DHRS7B,bsA1,2.10474,-3853.780838,28,2.49949,0.63131,0.07404,0.07404,0.17821,1,1,0.14855,0.07404,1,0.04193,1,1
OG0010904,DKK1,bsA1,1.4953,-2484.561365,28,1.69571,0.72517,0.09263,0.09263,0.27483,1,1,0,0.09263,1,0,1,1
OG0005981,SGSH,bsA1,0.67315,-3680.408191,28,4.67058,0.72184,0.02633,0.02633,0.14082,1,1,0.11492,0.02633,1,0.02242,1,1
OG0007185,ELK1,bsA1,0.75488,-3325.030689,28,2.44224,0.79371,0.01576,0.01576,0.18921,1,1,0.01379,0.01576,1,0.00329,1,1
OG0008088,CAPN10,bsA1,1.33503,-5795.172497,28,2.11896,0.74932,0.03883,0.03883,0.02207,1,1,0.22206,0.03883,1,0.00654,1,1
OG0013215,GBE1,bsA1,0.88285,-5327.561263,28,1.59356,0.77034,0.01076,0.01076,0.22966,1,1,0,0.01076,1,0,1,1
OG0005796,PPP1R10,bsA1,0.76212,-6737.137763,28,2.38245,0.7021,0,0,0.20087,1,1,0.07544,0,1,0.02158,1,1
OG0007562,N4BP3,bsA1,0.58425,-4181.642659,28,3.40794,0.76385,0.10271,0.10271,0.10693,1,1,0.11336,0.10271,1,0.01587,1,1
OG0009069,MYF6,bsA1,0.46402,-1642.587812,28,2.95732,0.94754,0.06588,0.06588,0.05246,1,1,0,0.06588,1,0,1,1
OG0013616,GRIA2,bsA1,0.31583,-5237.566438,28,1.9982,0.87253,0,0,0.09632,1,1,0.02806,0,1,0.0031,1,1
OG0007948,,bsA1,1.00152,-4043.068785,28,2.70551,0.45423,0,0,0.54577,1,1,0,0,1,0,1,1
OG0006352,SH3GL3,bsA1,0.81126,-2388.654306,28,2.11843,0.91052,0.04852,0.04852,0.08948,1,1,0,0.04852,1,0,1,1
OG0011835,FBXO16,bsA1,0.61124,-2917.583256,28,2.57753,0.64587,0,0,0.35413,1,1,0,0,1,0,1,1
OG0009289,ADAM17,bsA1,0.86392,-6599.910724,28,2.59146,0.69538,0.02061,0.02061,0.18322,1,1,0.09609,0.02061,1,0.02532,1,1
OG0011278,KLF8,bsA1,2.25681,-3872.285826,28,2.887,0.78585,0.0178,0.0178,0.21415,1,1,0,0.0178,1,0,1,1
OG0011145,MYT1,bsA1,0.97918,-9280.555784,28,2.07637,0.83544,0.02961,0.02961,0.10416,1,1,0.0537,0.02961,1,0.0067,1,1
OG0010565,GUCY1A2,bsA1,0.44558,-4583.337704,28,3.13518,0.89887,0.02442,0.02442,0.0746,1,1,0.0245,0.02442,1,0.00203,1,1
OG0008875,DNAJB14,bsA1,0.48926,-2449.796183,28,2.51782,0.75375,0.05282,0.05282,0.05374,1,1,0.1797,0.05282,1,0.01281,1,1
OG0009830,SLC23A1,bsA1,0.65381,-4326.589794,28,3.32772,0.80226,0.01102,0.01102,0.19774,1,1,0,0.01102,1,0,1,1
OG0009898,TMEM170A,bsA1,0.95337,-1182.207972,28,2.61509,0.77942,0.08363,0.08363,0.22058,1,1,0,0.08363,1,0,1,1
OG0012118,,bsA1,0.97874,-2406.381822,28,3.0207,0.50357,0.05314,0.05314,0.25763,1,1,0.15797,0.05314,1,0.08082,1,1
OG0012135,VPS39,bsA1,0.43704,-5350.203947,28,3.55451,0.8712,0.0117,0.0117,0.06401,1,1,0.06036,0.0117,1,0.00443,1,1
OG0011261,FOXO4,bsA1,2.00607,-5492.201846,28,2.29504,0.8543,0.08741,0.08741,0.1457,1,1,0,0.08741,1,0,1,1
OG0008352,CCDC96,bsA1,1.09284,-4786.345336,28,2.14014,0.5268,0.03823,0.03823,0.39954,1,1,0.04189,0.03823,1,0.03177,1,1
OG0007906,,bsA1,0.53196,-1087.199512,28,5.47788,0.89429,0.10186,0.10186,0.08664,1,1,0.01739,0.10186,1,0.00168,1,1
OG0009186,CHAF1B,bsA1,0.4645,-3476.882633,28,3.84526,0.86806,0.04385,0.04385,0.13194,1,1,0,0.04385,1,0,1,1
OG0008714,ARMH3,bsA1,0.37731,-3798.580883,28,2.90562,0.97262,0.02745,0.02745,0.02738,1,1,0,0.02745,1,0,1,1
OG0006531,ARL5C,bsA1,0.82568,-1311.402285,28,2.87393,0.81455,0.00872,0.00872,0.18545,1,1,0,0.00872,1,0,1,1
OG0010613,ENOX2,bsA1,1.27985,-6286.762412,28,1.8498000000000001,0.65867,0.0735,0.0735,0.09849,1,1,0.21125,0.0735,1,0.03159,1,1
OG0010608,,bsA1,1.38097,-3416.932524,28,3.95176,0.76853,0.03201,0.03201,0.20765,1,1,0.01876,0.03201,1,0.00507,1,1
OG0010949,TSC1,bsA1,1.28435,-10604.145853,28,2.9697,0.85559,0.07244,0.07244,0.12752,1,1,0.0147,0.07244,1,0.00219,1,1
OG0012891,MTUS2,bsA1,0.87316,-10245.912848,28,3.44637,0.56016,0.21214,0.21214,0.16525,1,1,0.21204,0.21214,1,0.06255,1,1
OG0007891,CCN3 NOV,bsA1,1.17638,-3019.649295,28,2.47598,0.58843,0,0,0.31938,1,1,0.05976,0,1,0.03243,1,1
OG0007252,RANBP1,bsA1,1.1401,-1823.060668,28,1.10829,0.87613,0.03141,0.03141,0.05099,1,1,0.06887,0.03141,1,0.00401,1,1
OG0013067,CCDC150,bsA1,0.91238,-8527.31265,28,2.54101,0.45098,0.02396,0.02396,0.44242,1,1,0.05381,0.02396,1,0.05279,1,1
