Orthogroups,Gene,Model,AIC-c,Lnl,Estimated parameters,Proportion 0,Omega 0,Proportion 1,Omega 1,Proportion 2,Omega 2
OG0007886,DDR2,General descriptive,11479.48493325835,-5678.40545005459,61,86.64896768554165,2.04699996271756e-17,8.465833970278656,2.04699996271756e-17,4.885198344179689,20.46999793143338
OG0007887,UAP1,General descriptive,7205.589425154665,-3547.340569256778,55,0.7512795421166444,4.145154144854204e-6,99.24404449053182,4.146812206512145e-6,0.004675967351542504,21385.86046936953
OG0007888,EEF1AKNMT METTL13,General descriptive,10503.93465671896,-5192.575735439128,59,5.205230132702398,1.989959599428523e-9,92.49047851255968,0.002139792959777952,2.30429135473792,43.31140214090903
OG0007889,ITPA,General descriptive,3652.788750459816,-1772.46091143343,53,43.35497323638227,3.248605609527444e-10,50.81634706619174,3.249905051771254e-10,5.828679697426001,17.15654404779898
OG0007890,VAMP4,General descriptive,2232.785067177132,-1063.903482493675,51,39.41129830002397,7.122402182498796e-18,46.54849367440881,7.122402182498796e-18,14.04020802556722,7.122401592476406
OG0007891,MYOC,General descriptive,8657.053968668348,-4275.074780194499,53,99.12536800808556,0.7389139172508083,0.874631991914443,30.58987811279915,,
OG0007892,PRRC2C,General descriptive,37131.29799002261,-18504.54278888943,61,4.434843172421556,3.601239607863725e-10,93.81150115949272,6.707040938966174e-4,1.7536556680857271,56.98785802666207
OG0007893,,General descriptive,5693.712652394966,-2791.256053346187,55,91.49551935841703,4.396209936234811e-5,8.504480641582967,11.7580346030718,,
OG0007894,VIT,General descriptive,9565.709610268634,-4723.455752039965,59,91.7480139981445,3.815350963809243e-8,8.09221098632906,3.813825433635789,0.1597750155264329,432.719197038942
OG0007895,RNF212,General descriptive,4001.182775903472,-1940.541565887679,59,1.883797594927633,4.362457183981207e-7,97.54017186804315,0.1439585121912963,0.5760305370292207,149.2251810129887
OG0007896,NANP,General descriptive,4869.765160999483,-2372.869725652393,61,51.902113444688794,1.902109520409412e-8,47.152219000183386,0.9687596811168316,0.9456675551278233,57.4417828714171
OG0007897,,General descriptive,7789.301177918799,-3837.180986686672,57,91.75625314398208,1.65564027861461e-8,7.237086279129305,1.65564027861461,1.0066605768886139,87.43561529880992
OG0007898,RMDN2,General descriptive,7762.656172839955,-3823.740144040465,57,1.255477057460966,6.420389556901142e-8,96.87713581517802,0.5162922400299083,1.867387127361006,26.76632270263624
OG0007899,CDC42EP3,General descriptive,3573.769987337426,-1733.010833619843,53,90.24320274974468,1.024926579072044e-17,9.756797250255323,10.24926494166753,,
OG0007900,NLRC4,General descriptive,15724.55932632908,-7805.03384563164,57,73.59545244385542,7.802989821504751e-15,10.1549129626515,7.802989821504751e-15,16.24963459349308,6.153984535753368
OG0007901,YIPF4,General descriptive,3160.789388983677,-1526.627196503102,53,99.13429108643568,1.954328678215528e-4,0.8621271201754854,9.772052187007204e-4,0.0035817933888372157,27913.3307179758
OG0007902,LTBP1,General descriptive,21308.25478303237,-10592.94926416125,61,91.55757121270433,1.554799520859091e-7,8.088448874443602,1.04283731906018,0.3539799128520626,258.6730096838024
OG0007903,ME2,General descriptive,9338.335540451524,-4611.73046863846,57,89.59142163990037,1.458710210062612e-8,10.01708524473451,0.9634603540254905,0.3914931153651228,230.7803908956666
OG0007904,ELAC1,General descriptive,8500.444816486854,-4192.639853177348,57,83.43535485370218,6.146338303882937e-18,0.294794165127079,6.146338303882937e-18,16.269850981170737,6.146337794718034
OG0007905,SMAD4,General descriptive,6560.672294017695,-3222.814531357222,57,44.34894168093761,0.1680431545097567,55.46842427448338,0.2312761037403634,0.18263404457900131,436.4955234809049
OG0007906,MGAT5,General descriptive,8631.892626270097,-4258.602439617262,57,12.05764453324528,2.417871585330632e-9,87.01242313100457,2.418838733964764e-9,0.9299323357501529,107.5347053930646
OG0007907,NCKAP5,General descriptive,29839.54298934473,-14856.60394148087,63,82.20306651705647,0.001706611498498749,16.97721118317255,1.544580260990162,0.8197222997709848,89.83169793215728
OG0007908,GPR39,General descriptive,7419.43316161836,-3650.118607836207,59,85.75793106402104,2.186169320132273e-11,2.807487045913795,2.186169320132273e-11,11.43458189006517,8.745400659113548
OG0007909,SLC35F5,General descriptive,5806.155605936351,-2847.610215295487,55,42.78970658338277,9.244149861375233e-11,53.786747155766214,9.244149861375233e-11,3.4235462608510154,29.2094782344827
OG0007910,,General descriptive,7943.264552218546,-3913.887681514678,57,55.29069777875072,3.977860744639305e-8,43.75736761465711,1.39515125841034,0.9519346065921706,40.91862092055251
OG0007911,ZNHIT1,General descriptive,2466.932302342084,-1174.798980217941,57,89.38926079615248,4.024209079115763e-17,8.125778648418077,4.024209079115763e-17,2.484960555429442,40.24208745748817
OG0007912,PLOD3,General descriptive,10464.76772211085,-5175.037174813813,57,34.778407314068374,3.333482290896574e-17,62.22172649324877,5.791818609327358e-12,2.999866192682868,33.33482014749687
OG0007913,ARHGEF15,General descriptive,15717.36906312129,-7799.400991312346,59,87.22983354678809,9.061665164246255e-8,12.545993731156141,1.159976512029533,0.2241727220557811,381.165617581482
OG0007914,,General descriptive,16923.64462515461,-8402.604881215593,59,99.5911988580411,0.06531919841806494,0.28280781322184867,0.1819016713082337,0.1259933287370546,741.6530735704969
OG0007915,SLC25A35,General descriptive,5460.344846141557,-2672.303109371068,57,78.6319690000843,1.383454249405785e-6,21.062468271546962,0.9369870606796347,0.305562728368745,262.6780805641723
OG0007916,RANGRF,General descriptive,3596.644144144951,-1737.853192404426,59,0.885279297379973,4.18233515010065e-4,98.0489677907643,9.15540412245541e-4,1.065752911855731,93.74580246763703
OG0007917,,General descriptive,15698.91478731626,-7788.085479015591,61,1.018151556739706,1.971957656679442e-7,97.76172248814606,0.3402590602521359,1.220125955114231,54.69573669591365
OG0007918,PFAS,General descriptive,21425.34598780277,-10655.48511029147,57,90.25119244423074,3.904732989119433e-9,7.187812778860973,3.904732989119433e-9,2.560994776908294,39.0473266564993
OG0007919,COL5A3,General descriptive,25925.88084188746,-12899.76706123954,63,71.42010932293347,9.871892544131167e-9,27.721487851144673,0.9871892544131167,0.8584028259218633,84.61487098898029
OG0007920,RDH8,General descriptive,4924.646519861449,-2402.44875400187,59,82.67288174005255,1.136905897122841e-8,14.09820119672435,0.9278861364103517,3.228917063223111,26.91876933331964
OG0007921,HDAC7,General descriptive,15012.20935356592,-7446.843190595932,59,85.34472340862945,8.069177759271881e-8,14.26943412495002,0.9338949976239871,0.385842466420531,224.6353045823127
OG0007922,TWIST2,General descriptive,2417.947711324831,-1154.795593002885,53,4.873510685063844,5.932134986235364e-8,95.1244259696409,7.767488810120665e-8,0.002063345295253503,48464.98186811317
OG0007923,SLC48A1,General descriptive,1918.150158412075,-902.4147018475469,55,0.6150800657731831,1.707248231154334e-4,99.38147040004966,0.001076882496397608,0.0034495341771517488,28958.36588205807
OG0007924,RAPGEF3,General descriptive,14218.81082738633,-7050.108906448002,59,98.075115666781,0.3689473155736689,1.000755776553776,0.624068700956336,0.9241285566652253,68.37891604685812
OG0007925,,General descriptive,8483.468631875478,-4180.132278370085,61,73.20132003828655,1.520111982516458e-9,22.51418195297033,1.193148134670714e-6,4.284498008743116,23.33995086983532
OG0007926,DUSP19,General descriptive,2980.338621915342,-1433.988782019381,55,90.60787846791494,1.225350303330626e-17,1.231189265432243,1.225350303330626e-17,8.160932266652807,12.2535020182216
OG0007927,NCKAP1,General descriptive,11652.57888345138,-5767.047042383045,59,99.93131511199144,4.763259927186021e-13,0.06847494773695804,4.763259927186021e-13,2.0994027160526222e-4,476325.9532595833
OG0007928,FRZB,General descriptive,4356.50061770102,-2120.464288879041,57,97.05633083531369,0.183936193725593,2.896810938892003,0.2535165179768634,0.04685822579430989,1737.441764527959
OG0007929,DNAJC10,General descriptive,10981.54652578625,-5431.437240111918,59,95.37089588791451,0.03349497698367502,4.240463243576003,1.389079554681891,0.3886408685094881,233.9311704195381
OG0007930,PDE1A,General descriptive,8778.088678114274,-4327.523187065956,61,86.0156092747845,1.544508988083917e-17,7.509840621878464,1.544508988083917e-17,6.474550103337037,15.4450886013623
OG0007931,PPP1R1C,General descriptive,1720.698755193693,-800.8448321423012,57,58.92155607209089,1.263760073607305e-17,33.16554887983287,1.263760073607305e-17,7.9128950480762406,12.6375996891696
OG0007932,ITPRID2 SSFA2,General descriptive,19691.50852316864,-9786.532582080283,59,4.792203541441169,4.244169238898494e-9,93.80880095007446,0.02440487508484521,1.398995508484375,69.84340358352674
OG0007933,CERKL,General descriptive,8757.200729631577,-4319.109175694101,59,7.918879236479606,9.150523898208795e-10,80.68824279742614,0.00620780648973009,11.39287796609425,8.733447623294582
OG0007934,ITGA4,General descriptive,14418.8315787432,-7148.132853783961,61,82.84651621997943,5.462325175948351e-8,16.84609389260228,1.957123696338664,0.3073898874182783,218.0621701308125
OG0007935,PSMD2,General descriptive,13837.48992268149,-6855.403786861137,63,95.95948956649764,0.0227668816824564,3.480715816896687,0.0227668816824564,0.559794616605678,174.5927054500469
OG0007936,,General descriptive,6651.336770550883,-3263.815815392664,61,82.81643819849862,9.819919660793957e-9,14.56385653324564,0.9819919660793958,2.619705268255743,32.71299642536848
OG0007937,,General descriptive,5291.333406783105,-2585.579145787866,59,56.23339537916247,1.363819278960548e-7,41.888288072480364,0.890749687771759,1.878316548357161,33.37457302591237
OG0007938,POU4F1,General descriptive,5425.427889865749,-2653.088503236761,59,92.96807602416499,1.078660152122692e-7,7.015518073054534,0.8241783136607151,0.01640590278047415,5742.930052537758
OG0007939,OBI1 RNF219,General descriptive,11804.13668056677,-5842.692942616364,59,89.96393730973887,4.555920333751758e-17,7.841116313714458,4.555920333751758e-17,2.194946376546669,45.55919956337658
OG0007940,RBM26,General descriptive,13010.59055458787,-6444.007585220303,61,86.9559898972478,8.340207227017938e-10,10.956203158146451,8.340207227017938e-10,2.0878069446057372,47.89714881287709
OG0007941,NDFIP2,General descriptive,4985.060284493447,-2436.63165916621,55,88.6333500430759,1.635246197858535e-8,7.507792798764211,1.138642186384426,3.858857158159891,23.69906560286601
OG0007942,SNTN,General descriptive,2419.741113190166,-1146.765937785957,61,99.14190805338794,0.02114846501386572,0.8325551193879285,0.02216755125329966,0.02553682722413217,3833.085616264189
OG0007943,FEZF2,General descriptive,6607.005257321931,-3243.943916539753,59,46.00667041359373,2.497446980511962e-17,49.98924024779946,2.497446980511962e-17,4.004089338606807,24.97446773622545
OG0007944,FAM3D,General descriptive,4321.903819598319,-2104.88800651764,55,74.0031223660131,3.846616108747712e-18,25.99687763398689,3.846615790092633,,
OG0007945,FAM107A,General descriptive,2802.486505091405,-1346.915794289672,53,87.66180796500714,8.104915858046538e-18,12.338192034992861,8.104915186632358,,
OG0007946,ACOX2,General descriptive,11841.39747888016,-5857.246670822521,63,81.05932366358498,0.0217747398841003,18.19706828099919,1.115872819090511,0.7436080554158289,104.7989459804397
OG0007947,KCTD6,General descriptive,3132.869180082871,-1508.340974427807,57,76.79184671529381,5.704886917290682e-17,21.45527001578543,5.704886917290682e-17,1.75288326892075,57.04886444695772
OG0007948,PDHB,General descriptive,6250.244826502761,-3071.513994884033,53,84.43256394111984,6.625201267125839e-14,15.56743605888017,6.423665375709134,,
OG0007949,PXK,General descriptive,7359.130016695205,-3622.121607060049,57,26.27792710438198,2.02187551855572e-11,69.92743105875861,2.022684268763142e-11,3.794641836859405,26.35294826159884
OG0007950,RPP14,General descriptive,3103.47083792721,-1494.879997276858,55,10.57559249916562,4.206631781261206e-18,65.65241758493646,4.206631781261206e-18,23.771989915897908,4.206631432782299
OG0007951,ARIH2,General descriptive,6171.565230530459,-3026.220442802152,59,45.9856142843913,3.434047401730954e-8,53.12084931323523,0.1245116569772988,0.8935364023734756,104.5126233298853
OG0007952,P4HTM,General descriptive,7414.176541257209,-3651.600465750556,55,98.55694807989758,0.4865627924380081,0.5388667925782177,0.5357191092544782,0.9041851275242051,57.24178966719942
OG0007953,WDR6,General descriptive,19614.29812976965,-9743.868655955133,63,96.65927311516495,0.003827937537996954,3.1615406644555213,0.007136239195618243,0.179186220379523,555.8877943776397
OG0007954,NDUFAF3,General descriptive,3484.593513990463,-1685.940526259873,55,53.25106341468856,5.043893579066404e-7,29.02176460184263,4.631446582591453e-6,17.72717198346882,5.641048601617395
OG0007955,QRICH1,General descriptive,9069.948141328423,-4477.64488615759,57,86.80578341183033,1.550233568021423e-16,12.54915244850155,1.550233568021423e-16,0.6450641396681145,155.023343959951
OG0007956,,General descriptive,5426.516828795186,-2653.453686050241,59,99.06475705509395,1.652448256346392e-6,0.9194855823966808,1.652448256346392e-6,0.015757362509375462,6346.229245009356
OG0007957,,General descriptive,5449.320518464503,-2666.856857045131,57,39.04210026473809,1.251511879564248e-17,52.96756341349602,1.251511879564248e-17,7.990336321765894,12.51511775888548
OG0007958,,General descriptive,5846.372474642379,-2867.630982228347,55,99.16250347367132,4.225415750306967e-7,0.8254391449071714,2.839415984384765,0.01205738142150237,8099.287032869296
OG0007959,,General descriptive,8442.036485468248,-4161.610831064197,59,93.11520844249587,6.335178841563589e-17,5.306304023293401,6.335178841563589e-17,1.5784875342107312,63.35178316755067
OG0007960,USP19,General descriptive,21254.84337907654,-10566.21856369907,61,94.13526651323879,0.4929862745665969,5.560757580276689,0.5264333417821856,0.3039759064845192,166.6751751690533
OG0007961,BTG1,General descriptive,2169.274892882016,-1023.990934813101,59,90.2007146107683,2.969889757827853e-17,6.4321567602829965,2.969889757827853e-17,3.367128628948709,29.69889511801104
OG0007962,PLEKHG7,General descriptive,11268.35095190751,-5576.831136822417,57,63.91031465621446,1.140898189041052e-8,33.23950550583958,1.140898189041052,2.850179837945951,21.78006693056717
OG0007963,EEA1,General descriptive,19498.06783980226,-9691.85375641339,57,87.13303420752715,0.001258480652696859,11.98869585054005,1.120701198167933,0.8782699419328079,98.43738790354973
OG0007964,NUDT4,General descriptive,1963.616588898199,-925.4749611157663,55,99.2931049043172,5.799521150545581e-5,0.7056158030826075,5.799521150545581e-5,0.001279292600194921,78163.66680914638
OG0007965,UBE2N,General descriptive,1734.662892603904,-819.1613218206242,47,18.48762156485545,5.332363826158593e-18,62.75896783823924,5.332363826158593e-18,18.753410596905308,5.332363384423632
OG0007966,MRPL42,General descriptive,3281.465666078752,-1584.515922727247,55,3.6089402725812567,8.068881658900104e-18,83.997767507829,8.068881658900104e-18,12.39329221958975,8.068880990471008
OG0007967,SOCS2,General descriptive,2666.255320925909,-1274.799949619581,57,99.12841931331124,6.663571312481002e-6,0.8677090421427475,6.666236741005994e-6,0.003871644546007889,25828.64528962654
OG0007968,PLXNC1,General descriptive,25448.22416174876,-12660.90911082656,63,49.70228064739334,2.452355222715385e-8,48.955640912384155,0.9993239004692971,1.3420784402225021,38.05847350183006
OG0007969,CEP83,General descriptive,9194.047712033092,-4537.641607879196,59,83.74828032406299,1.019446199577338e-8,11.92252966957813,1.011465754849951,4.329190006358883,20.31344629020665
OG0007970,TMCC3,General descriptive,6969.487589607913,-3429.263894523495,55,95.08859586309782,2.634632592406609e-10,4.911404136902175,20.36077610139852,,
OG0007971,NDUFA12,General descriptive,2220.255374750107,-1051.482092551758,57,98.34442464906897,2.139247060272555e-9,0.5497815280431537,2.139247060272555e-9,1.105793822887873,90.43277120800194
OG0007972,NR2C1,General descriptive,7509.649067442691,-3697.424388478063,57,4.686631414935571,5.423852968117182e-9,93.87221124426635,5.423852968117182e-9,1.441157340798076,69.38867577779808
OG0007973,VEZT,General descriptive,10918.08324638882,-5401.716229493621,57,21.47663156803737,7.675170739033247e-18,65.49434123710535,7.675170739033247e-18,13.02902719485729,7.675170103219309
OG0007974,METAP2,General descriptive,6322.029840171754,-3105.528117493811,55,93.89549315623536,1.109130892484565e-6,5.265150257859064,1.270083597689073,0.8393565859055709,111.1717194368098
OG0007975,USP44,General descriptive,8479.561429931175,-4184.444507128015,55,88.37207718582573,6.352848222532008e-8,11.12161553748504,6.352848222532008,0.50630727668922,57.96096607332188
OG0007977,CCDC38,General descriptive,9259.114594825192,-4572.132416291917,57,70.05239628614453,1.413999815477729e-8,27.19668227447414,1.395849754419594,2.750921439381336,22.55154067560673
OG0007978,AMDHD1,General descriptive,6308.0562209141,-3096.486498399383,57,0.72265116948527,5.613024289062844e-9,98.9331523779691,0.05457350190484941,0.3441964525456388,274.8455735570031
OG0007979,HAL,General descriptive,8693.82756356811,-4289.529363179404,57,0.1746756771138194,1.449503757884274e-7,99.75474634131993,4.386655714741845e-5,0.07057798156624745,1416.810481942438
OG0007980,LTA4H,General descriptive,8607.815714465562,-4244.460265881156,59,2.91395681613219,5.489651338571805e-9,96.47232142879496,1.545966887016183e-6,0.6137217550728604,162.9400457363892
OG0007981,ELK3,General descriptive,5528.426324835584,-2704.536427567859,59,97.20923675861201,1.664491666067571e-10,1.289376008232707,1.664491666067571e-10,1.501387233155288,66.6050688158889
OG0007982,CDK17,General descriptive,5450.635157089849,-2669.860808561238,55,99.39191115085389,6.582262998565105e-13,0.6079368649298832,6.623223483388416e-13,1.519842162324614e-4,657963.0601047623
OG0007983,NEDD1,General descriptive,8517.098158346269,-4201.156954869967,57,95.11091534745466,0.06299625339460672,4.62744612277027,1.871107253235793,0.2616385297750687,326.2131183250457
OG0007985,SLC17A9,General descriptive,8440.580049556855,-4158.663347065089,61,39.76939989408239,1.017584455027802e-11,53.882665228678675,1.017991488809813e-11,6.347934877238935,15.75315467674462
OG0007986,GID8,General descriptive,2714.324954077577,-1301.103329858596,55,69.0785925383919,1,11.5888906975597,1,19.3325167640484,1
OG0007987,DIDO1,General descriptive,37037.39804910456,-18457.58029162289,61,99.70915544331996,0.5053215946428921,0.1231032221442965,0.5780411312365897,0.1677413345357401,295.3574441399373
OG0007988,TCFL5,General descriptive,7306.573245088871,-3595.799945082342,57,91.92504817423585,0.1478193409322275,8.041973856054295,0.1743291428349828,0.03297796970984721,2577.77389883738
OG0007989,ASMTL,General descriptive,8973.120876339743,-4427.143034561806,59,3.478638087519069,1.845563477552465e-8,95.87753079238553,0.02600771327568688,0.6438311200953966,151.4472375782686
OG0007990,P2RY8,General descriptive,6094.311466740353,-2987.378565422866,59,1.163514701505054,1.742607203352857e-8,97.55066147212868,0.1400548960799223,1.2858238263662711,67.1457088088865
OG0007991,AKAP17A,General descriptive,9322.68323304746,-4601.940210468622,59,98.64088288822343,0.02682063124555274,1.157091704661264,0.0275647245283897,0.20202540711531097,481.7339350029222
OG0007993,LIN28B,General descriptive,3791.762220351118,-1837.930563884587,57,88.44050047771923,3.07635165037146e-17,8.308895571592545,3.07635165037146e-17,3.2506039506882254,30.76351395525369
OG0007994,BVES,General descriptive,5876.030301034335,-2876.209784248002,61,82.3902870905833,3.124312775449607e-8,12.42112055712867,1.045932967117199,5.188592352288031,16.76916050424801
OG0007995,PREP,General descriptive,9030.06488045954,-4455.646398790293,59,96.80932772048565,3.739554533818888e-17,0.5165567564037508,3.739554533818888e-17,2.6741155231106,37.39554224032829
OG0007996,PRDM1,General descriptive,10174.99176851202,-5028.141032612066,59,0.7211625333521962,3.242191389460683e-5,99.15212720263338,1.866359156014739e-4,0.1267102640144261,789.0558199697471
OG0007997,ATG5,General descriptive,3205.901407042885,-1545.010697834778,57,99.39171873832383,1.81682583539529e-5,0.6047093805086482,1.817552565729448e-5,0.0035718811675208117,27995.94346641494
OG0007998,CRYBG1,General descriptive,28631.34749800258,-14254.52032723341,61,79.60191136313624,0.08838073857285228,20.14144290037644,1.317223061147976,0.2566457364873221,258.8546847417666
OG0007999,RTN4IP1,General descriptive,6500.650734896233,-3192.690452909995,57,92.53259040673865,4.993756813997561e-10,7.467409593261354,13.39152469204746,,
OG0008000,QRSL1,General descriptive,7695.174362212593,-3788.066898919348,59,83.66930943723557,5.144965329199429e-8,16.03421159516038,1.036529980361672,0.296478967604044,281.2342991451352
OG0008001,MTRES1 CUNH6ORF203,General descriptive,3309.214088535634,-1598.557282849957,55,1.2683512667665648,0.002009762770661692,98.71291535958765,0.003324679093389381,0.01873337364578516,5320.411797333956
OG0008002,PDSS2,General descriptive,5491.500822539335,-2690.153164808547,55,84.17315019774684,1.351239397533613e-8,14.86080895859286,1.351239397533613,0.9660408436603027,82.72889168509201
OG0008003,SOBP,General descriptive,10141.31658510389,-5013.356098767667,57,0.9672132736508186,3.071961342644726e-6,99.02486520054661,3.073190127181784e-6,0.007921525802562437,12623.79182987354
OG0008004,SCML4,General descriptive,5421.622422321638,-2655.242630765766,55,94.50144125880429,9.679169301059773e-8,5.46559761282005,0.8208457660637561,0.03296112837565236,2897.76421198334
OG0008005,SEC63,General descriptive,8923.250997460893,-4404.288014042819,57,0.6303724709251111,2.576535140976399e-5,99.36574832084291,2.57756575503279e-5,0.0038792082319829622,25777.79189997605
OG0008006,OSTM1,General descriptive,6164.417225076339,-3020.340783258684,61,86.49344853170011,0.4654885472053618,13.03948314405269,1.051060811864112,0.4670683242471997,98.55731628710795
OG0008007,NR2E1,General descriptive,4648.88856313382,-2264.760751927984,59,0.04128960543218242,1.621759360877872e-6,99.95849237319393,1.774004273570551e-6,2.1802137388747292e-4,458669.8121527219
OG0008008,SNX3,General descriptive,1944.795928123452,-918.0032272196205,53,99.41854363254969,0.003576381832437873,0.575985781234132,0.00406116295453678,0.005470586216184977,18214.15442824617
OG0008009,AFG1L,General descriptive,6133.244340425113,-3005.002170212557,61,96.07705145954154,5.032228250725178e-17,1.9357571154743802,5.032228250725178e-17,1.9871914249840799,50.32227833853558
OG0008010,FOXO3,General descriptive,7950.65126245545,-3913.877526962322,61,85.6725097236094,6.505626295371087e-17,12.7903591264629,6.505626295371087e-17,1.5371311499277098,65.05625756442636
OG0008011,SESN1,General descriptive,9049.373179195138,-4467.22128347512,57,92.20330115417704,1.379708215511418e-17,0.5487889501085267,1.379708215511418e-17,7.2479098957144314,13.79708101215888
OG0008012,CEP57L1,General descriptive,7422.691983624496,-3653.830717498034,57,81.88822661889822,1.056902136586309e-8,14.93503631556349,0.9263307955753065,3.176737065538286,27.12381077965582
OG0008013,PPIL6,General descriptive,4511.655244088815,-2200.029073950034,55,1.6392702847369882,9.324989223391788e-7,98.07552284288799,0.2556117186901048,0.2852068723750148,262.7241934673842
OG0008014,ZBTB24,General descriptive,10271.00086487241,-5076.137057359221,59,84.1921686950762,8.345324341960127e-8,15.182924384250878,0.8421749860705428,0.6249069206729124,139.5620866995052
OG0008015,FIG4,General descriptive,10569.43388318971,-5225.380918813647,59,97.98980520637465,1.823474760945856e-11,1.0236741732443841,1.823474760945856e-11,0.986520620380958,101.3663555857334
OG0008016,GPR6,General descriptive,4169.678561885738,-2025.002401510245,59,99.77442533831588,1.911084076260347e-5,0.2240094947902377,1.911084076260347e-5,0.001565166893887013,63889.72916331955
OG0008017,WASF1,General descriptive,7299.957398185989,-3590.477566590163,59,75.2907758558214,1.365831383574297e-11,22.561999011835677,1.365831383574297e-11,2.147225132342925,46.57173506978721
OG0008018,CDC40,General descriptive,7485.481948929255,-3685.302919608393,57,87.3164390968758,2.1837512823403e-17,8.104284449220152,2.1837512823403e-17,4.57927645390405,21.83751101437549
OG0008019,DDO,General descriptive,5580.203747725652,-2732.378460296086,57,86.97337456978369,1.22972063222776e-7,10.42075073188793,1.789075695872182,2.605874698328383,31.22041036344929
OG0008020,SLC22A16,General descriptive,8247.856608838156,-4066.487210356369,57,90.52557169047914,2.279878199090348e-8,7.612163783465839,1.6099730509549,1.8622645260550268,47.11716201305099
OG0008021,CDK19,General descriptive,7243.659442200636,-3564.350382257343,57,94.10129944240482,2.178322011088216e-17,1.308010669919646,2.178322011088216e-17,4.590689887675536,21.78321830635227
OG0008022,AMD1,General descriptive,3405.817565414028,-1645.150873491058,57,83.94805061978904,5.211131533077033e-17,14.132980195700858,5.211131533077033e-17,1.9189691845101018,52.11131101385
OG0008023,SLC16A10,General descriptive,8517.055692980475,-4199.013461137142,59,67.46683362371654,9.26303028789655e-8,30.503311257872923,0.9823297340043163,2.0298551184105462,34.50279947623562
OG0008024,MFSD4B,General descriptive,10780.56153925592,-5330.895274691666,59,4.3726079301120855,9.060146874235982e-10,90.66534357811277,3.218802525059393e-6,4.962048491775148,20.15290828534953
OG0008025,REV3L,General descriptive,39369.250851295314,-19629.54891721434,55,93.20691395055356,1.472085108578557e-9,6.793086049446451,14.7208498663049,,
OG0008026,TRAF3IP2,General descriptive,9227.112442185016,-4552.054829073418,61,73.9671429954296,4.613267468436184e-7,25.1201087126139,1.006633039228056,0.9127482919565078,81.85524438255636
OG0008027,TUBE1,General descriptive,6233.078245434445,-3061.035772496598,55,92.26855677187537,0.1693858510100346,7.403117569633277,0.3134314508506427,0.3283256584913572,249.9062744169293
OG0008028,LAMA4,General descriptive,24683.63190646133,-12280.65586179822,61,0.1073941582393099,2.540386728598342e-8,99.61532775637599,0.05564196619727339,0.277278085384697,340.6587547893329
OG0008029,B4GALT5,General descriptive,4939.540291759778,-2412.112235432128,57,0.02076361418523479,6.548973524677862e-10,99.32621620891994,2.379386165033478e-4,0.6530201768948166,153.0984340069213
OG0008030,PTGIS,General descriptive,8189.058362426728,-4034.990368427976,59,77.47165269106826,2.71211565675952e-8,22.08564308150195,1.563763494205691,0.4427042274297925,147.8713584508331
OG0008031,KCNB1,General descriptive,11369.50009916369,-5625.435018879699,59,48.95122163021849,1.980493145938022e-17,45.999530484771824,1.980493145938022e-17,5.049247885009673,19.80492981873249
OG0008032,,General descriptive,4461.893663790372,-2170.909013073726,59,88.39330351807622,1.771095588839207e-8,10.89985649920235,1.036837485239826,0.7068399827214187,125.4861366088288
OG0008033,STAU1,General descriptive,7347.063017578552,-3618.189476584945,55,99.10340793784881,1.11533452620703e-16,0.8965920621511803,111.5334433812312,,
OG0008034,CSE1L,General descriptive,10836.21174698175,-5360.842761672331,57,97.39329632464838,1.982087523064921e-6,2.185957367707935,1.982087523064921e-6,0.4207463076436938,237.672442534868
OG0008035,ARFGEF2,General descriptive,21323.01775558261,-10598.33561493195,63,1.543088658592324,1.113809900368421e-7,98.38820014378648,3.273619192783308e-4,0.06871119762120072,1454.898105971172
OG0008036,PREX1,General descriptive,20262.6839148268,-10072.17874103644,59,90.66767999016842,2.784440294205092e-17,5.740933672974051,2.784440294205092e-17,3.591386336857523,27.84440063541044
OG0008037,SULF2,General descriptive,11187.76747000127,-5534.585277872229,59,57.71077578977053,7.310467304912663e-10,39.679637819304595,7.313391491834627e-10,2.609586390924874,38.32024886263684
OG0008038,NCOA3,General descriptive,18457.29187056645,-9171.463182381067,57,99.55985691252165,3.194129206461185e-4,0.4389936631120497,17.67320028360256,0.001149424366301029,80222.56972040173
OG0008039,,General descriptive,4419.653653889977,-2152.131119874281,57,97.3698567500426,0.524984209177464,2.1916800575308417,0.6919286413168135,0.43846319242655346,108.0270302503936
OG0008040,ZMYND8,General descriptive,13562.95808365683,-6722.249900783685,59,69.4406380047274,1.291589642419817e-10,28.62380245921402,1.291589642419817e-10,1.935559536058577,51.66464690151889
OG0008041,EYA2,General descriptive,6572.996168694479,-3226.983698994145,59,87.67455368990116,4.169175115640772e-17,9.926890108684216,4.169175115640772e-17,2.3985562014146247,41.691747702647874
OG0008042,SLC2A10,General descriptive,9360.518574121981,-4622.819717854768,57,89.95234649559754,3.311164076573571e-8,7.156168135140743,1.192680080523777,2.891485369261722,31.63252313368006
OG0008044,JPH2,General descriptive,10524.25322137885,-5202.757322143631,59,41.65877441641985,1.07632908214024e-17,49.050386011988266,1.07632908214024e-17,9.290839571591878,10.76328992976747
OG0008045,,General descriptive,5041.133715419076,-2462.822263114943,57,5.767645490124818,1.162273759434442e-8,93.45057572399999,0.2789926688114621,0.7817787858751865,94.56380212082223
OG0008046,GDAP1L1,General descriptive,4791.631731480202,-2336.07465970995,59,94.67341857330034,1.171457716076546e-13,2.482756294475813,1.171457716076546e-13,2.843825132223848,35.16390613011759
